i	j	k	Dose(Gy)       
0	0	0	2.39486e-08    
1	0	0	2.41058e-08    
2	0	0	2.41864e-08    
3	0	0	2.42702e-08    
4	0	0	2.43663e-08    
5	0	0	2.44678e-08    
6	0	0	2.45493e-08    
7	0	0	2.46452e-08    
8	0	0	2.47294e-08    
9	0	0	2.4849e-08     
10	0	0	2.49363e-08    
11	0	0	2.50502e-08    
12	0	0	2.51336e-08    
13	0	0	2.52281e-08    
14	0	0	2.53278e-08    
15	0	0	2.54381e-08    
16	0	0	2.55523e-08    
17	0	0	2.56592e-08    
18	0	0	2.57886e-08    
19	0	0	2.58982e-08    
20	0	0	2.59872e-08    
21	0	0	2.61004e-08    
22	0	0	2.62164e-08    
23	0	0	2.63401e-08    
24	0	0	2.64572e-08    
25	0	0	2.6594e-08     
26	0	0	2.67239e-08    
27	0	0	2.68518e-08    
28	0	0	2.69631e-08    
29	0	0	2.71261e-08    
30	0	0	2.7223e-08     
31	0	0	2.73708e-08    
32	0	0	2.75331e-08    
33	0	0	2.76862e-08    
34	0	0	2.78389e-08    
35	0	0	2.79623e-08    
36	0	0	2.81015e-08    
37	0	0	2.82711e-08    
38	0	0	2.84315e-08    
39	0	0	2.8588e-08     
40	0	0	2.87311e-08    
41	0	0	2.89487e-08    
42	0	0	2.90921e-08    
43	0	0	2.92987e-08    
44	0	0	2.94589e-08    
45	0	0	2.96489e-08    
46	0	0	2.98495e-08    
47	0	0	3.00238e-08    
48	0	0	3.02588e-08    
49	0	0	3.04384e-08    
50	0	0	3.06197e-08    
51	0	0	3.0854e-08     
52	0	0	3.10814e-08    
53	0	0	3.13252e-08    
54	0	0	3.15601e-08    
55	0	0	3.18022e-08    
56	0	0	3.20575e-08    
57	0	0	3.23578e-08    
58	0	0	3.26143e-08    
59	0	0	3.29265e-08    
60	0	0	3.31618e-08    
61	0	0	3.3504e-08     
62	0	0	3.37808e-08    
63	0	0	3.40675e-08    
64	0	0	3.43543e-08    
65	0	0	3.47173e-08    
66	0	0	3.50721e-08    
67	0	0	3.54368e-08    
68	0	0	3.57954e-08    
69	0	0	3.61848e-08    
70	0	0	3.65612e-08    
71	0	0	3.70034e-08    
72	0	0	3.73792e-08    
73	0	0	3.78213e-08    
74	0	0	3.82809e-08    
75	0	0	3.87974e-08    
76	0	0	3.93223e-08    
77	0	0	3.98158e-08    
78	0	0	4.03758e-08    
79	0	0	4.09741e-08    
80	0	0	4.15701e-08    
81	0	0	4.22392e-08    
82	0	0	4.29023e-08    
83	0	0	4.36643e-08    
84	0	0	4.44361e-08    
85	0	0	4.52397e-08    
86	0	0	4.61145e-08    
87	0	0	4.70425e-08    
88	0	0	4.8047e-08     
89	0	0	4.91212e-08    
90	0	0	5.02832e-08    
91	0	0	5.1522e-08     
92	0	0	5.28933e-08    
93	0	0	5.44044e-08    
94	0	0	5.6087e-08     
95	0	0	5.79357e-08    
96	0	0	5.99949e-08    
97	0	0	6.23204e-08    
98	0	0	6.50274e-08    
99	0	0	6.8154e-08     
100	0	0	7.18022e-08    
