i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	43915.5        0.439743       0.439749       0.439743       0.439749       0              0              0              0              
1	0	0	44036.7        0.440948       0.440954       0.440948       0.440954       0              0              0              0              
2	0	0	44161.4        0.442167       0.442172       0.442167       0.442172       0              0              0              0              
3	0	0	44286.9        0.443399       0.443405       0.443399       0.443405       0              0              0              0              
4	0	0	44414.4        0.444646       0.444651       0.444646       0.444651       0              0              0              0              
5	0	0	44555.2        0.466501       0.445929       0.445906       0.445912       0              0              594.982        509.463        
6	0	0	44653.7        0.447181       0.447187       0.447181       0.447187       0              0              0              0              
7	0	0	44800.2        0.460786       0.44849        0.448471       0.448477       0              0              494.324        421.451        
8	0	0	44982.9        0.449778       0.449783       0.449778       0.449783       0              0              0              0              
9	0	0	45023.6        0.451097       0.451104       0.451097       0.451104       0              0              0              0              
10	0	0	45182.8        0.46184        0.452452       0.452433       0.452439       0              0              450.27         446.243        
11	0	0	45309.1        0.463126       0.453798       0.453785       0.453791       0              0              450.434        387.754        
12	0	0	45478.8        0.455154       0.45516        0.455154       0.45516        0              0              0              0              
13	0	0	45608.1        0.471896       0.456559       0.456538       0.456544       0              0              539.955        500.388        
14	0	0	45730.9        0.457939       0.457946       0.457939       0.457946       0              0              0              0              
15	0	0	45943.9        0.514444       0.459406       0.45936        0.459366       0              0              667.848        530.687        
16	0	0	46035.3        0.460798       0.460804       0.460798       0.460804       0              0              0              0              
17	0	0	46237.8        0.462255       0.46226        0.462255       0.46226        0              0              0              0              
18	0	0	46359.6        0.463728       0.463735       0.463728       0.463735       0              0              0              0              
19	0	0	46467.9        0.46522        0.465227       0.46522        0.465227       0              0              0              0              
20	0	0	46624.9        0.466732       0.466738       0.466732       0.466738       0              0              0              0              
21	0	0	46831.5        0.468264       0.46827        0.468264       0.46827        0              0              0              0              
22	0	0	46931          0.469815       0.469822       0.469815       0.469822       0              0              0              0              
23	0	0	47057.9        0.471387       0.471392       0.471387       0.471392       0              0              0              0              
24	0	0	47292          0.472978       0.472985       0.472978       0.472985       0              0              0              0              
25	0	0	47357.3        0.474592       0.474597       0.474592       0.474597       0              0              0              0              
26	0	0	47513          0.476225       0.476231       0.476225       0.476231       0              0              0              0              
27	0	0	47724.6        0.477881       0.477887       0.477881       0.477887       0              0              0              0              
28	0	0	47922          0.479563       0.479568       0.479563       0.479568       0              0              0              0              
29	0	0	48081.1        0.481266       0.481272       0.481266       0.481272       0              0              0              0              
30	0	0	48258.3        0.504465       0.483015       0.482994       0.483          0              0              624.178        523.377        
31	0	0	48419.3        0.484744       0.484752       0.484744       0.484752       0              0              0              0              
32	0	0	48563.7        0.486524       0.486528       0.486524       0.486528       0              0              0              0              
33	0	0	48759.9        0.488324       0.488329       0.488324       0.488329       0              0              0              0              
34	0	0	48919.7        0.49015        0.490157       0.49015        0.490157       0              0              0              0              
35	0	0	49149.4        0.492005       0.492012       0.492005       0.492012       0              0              0              0              
36	0	0	49383.4        0.49389        0.493896       0.49389        0.493896       0              0              0              0              
37	0	0	49551          0.495805       0.495809       0.495805       0.495809       0              0              0              0              
38	0	0	49721.6        0.497743       0.49775        0.497743       0.49775        0              0              0              0              
39	0	0	49924.5        0.499715       0.49972        0.499715       0.49972        0              0              0              0              
40	0	0	50071.2        0.501715       0.501719       0.501715       0.501719       0              0              0              0              
41	0	0	50289.2        0.503742       0.503749       0.503742       0.503749       0              0              0              0              
42	0	0	50508.3        0.505807       0.505812       0.505807       0.505812       0              0              0              0              
43	0	0	50720.3        0.507905       0.507907       0.507905       0.507907       0              0              0              0              
44	0	0	50872.6        0.510032       0.510036       0.510032       0.510036       0              0              0              0              
45	0	0	51138.6        0.512194       0.512198       0.512194       0.512198       0              0              0              0              
46	0	0	51315.1        0.514395       0.514396       0.514395       0.514396       0              0              0              0              
47	0	0	51604.9        0.516626       0.516632       0.516626       0.516632       0              0              0              0              
48	0	0	51834.8        0.518903       0.518906       0.518903       0.518906       0              0              0              0              
49	0	0	52108.8        0.52122        0.521221       0.52122        0.521221       0              0              0              0              
50	0	0	52296.8        0.52357        0.523574       0.52357        0.523574       0              0              0              0              
51	0	0	52566.4        0.525967       0.525969       0.525967       0.525969       0              0              0              0              
52	0	0	52788.2        0.528403       0.528405       0.528403       0.528405       0              0              0              0              
53	0	0	53017.4        0.530883       0.530883       0.530883       0.530883       0              0              0              0              
54	0	0	53254.7        0.533406       0.533406       0.533406       0.533406       0              0              0              0              
55	0	0	53545.5        0.548298       0.535991       0.535972       0.535976       0              0              528.483        487.176        
56	0	0	53774.3        0.538592       0.538592       0.538592       0.538592       0              0              0              0              
57	0	0	54033.5        0.553912       0.541272       0.541256       0.541256       0              0              533.615        460.225        
58	0	0	54300.5        0.543973       0.543971       0.543973       0.543971       0              0              0              0              
59	0	0	54554.8        0.546737       0.546737       0.546737       0.546737       0              0              0              0              
60	0	0	54824.6        0.549554       0.549555       0.549554       0.549555       0              0              0              0              
61	0	0	55169.3        0.552429       0.55243        0.552429       0.55243        0              0              0              0              
62	0	0	55449.7        0.555364       0.555363       0.555364       0.555363       0              0              0              0              
63	0	0	55730.4        0.558358       0.558353       0.558358       0.558353       0              0              0              0              
64	0	0	56066.5        0.561415       0.561407       0.561415       0.561407       0              0              0              0              
65	0	0	56415.6        0.595498       0.564555       0.564529       0.564526       0              0              599.972        492.256        
66	0	0	56652.6        0.567712       0.567708       0.567712       0.567708       0              0              0              0              
67	0	0	57036.6        0.570959       0.570958       0.570959       0.570958       0              0              0              0              
68	0	0	57315.7        0.585433       0.574292       0.574282       0.574277       0              0              522.38         478.916        
69	0	0	57647.2        0.577673       0.577668       0.577673       0.577668       0              0              0              0              
70	0	0	58058.6        0.58114        0.581136       0.58114        0.581136       0              0              0              0              
71	0	0	58349.2        0.58469        0.584681       0.58469        0.584681       0              0              0              0              
72	0	0	58816.1        0.588322       0.588312       0.588322       0.588312       0              0              0              0              
73	0	0	59052.6        0.592033       0.592023       0.592033       0.592023       0              0              0              0              
74	0	0	59509.7        0.595831       0.59582        0.595831       0.59582        0              0              0              0              
75	0	0	59877          0.599725       0.599713       0.599725       0.599713       0              0              0              0              
76	0	0	60191.3        0.603707       0.603694       0.603707       0.603694       0              0              0              0              
77	0	0	60645          0.607792       0.607774       0.607792       0.607774       0              0              0              0              
78	0	0	61059.3        0.611975       0.611958       0.611975       0.611958       0              0              0              0              
79	0	0	61490.8        0.616265       0.616249       0.616265       0.616249       0              0              0              0              
80	0	0	61966.5        0.620677       0.620655       0.620677       0.620655       0              0              0              0              
81	0	0	62458.7        0.625198       0.625179       0.625198       0.625179       0              0              0              0              
82	0	0	62865.6        0.629853       0.629825       0.629853       0.629825       0              0              0              0              
83	0	0	63404.5        0.680738       0.634633       0.63463        0.6346         0              0              866.587        701.757        
84	0	0	63850.4        0.639544       0.639508       0.639544       0.639508       0              0              0              0              
85	0	0	64407          0.644596       0.644558       0.644596       0.644558       0              0              0              0              
86	0	0	64992.6        0.649799       0.649758       0.649799       0.649758       0              0              0              0              
87	0	0	65456.6        0.655155       0.655114       0.655155       0.655114       0              0              0              0              
88	0	0	66085.8        0.660677       0.660633       0.660677       0.660633       0              0              0              0              
89	0	0	66637.6        0.666372       0.666325       0.666372       0.666325       0              0              0              0              
90	0	0	67273.6        0.672251       0.6722         0.672251       0.6722         0              0              0              0              
91	0	0	67802.8        0.67832        0.678262       0.67832        0.678262       0              0              0              0              
92	0	0	68496.2        0.684589       0.684526       0.684589       0.684526       0              0              0              0              
93	0	0	69098.7        0.691072       0.691          0.691072       0.691          0              0              0              0              
94	0	0	69740.1        0.697773       0.697696       0.697773       0.697696       0              0              0              0              
95	0	0	70515.8        0.704711       0.704632       0.704711       0.704632       0              0              0              0              
96	0	0	71233          0.711919       0.711824       0.711919       0.711824       0              0              0              0              
97	0	0	71951.5        0.719377       0.719281       0.719377       0.719281       0              0              0              0              
98	0	0	72698.1        0.72717        0.727041       0.727143       0.727027       1.46397        1.46401        0              0              
99	0	0	73601.6        0.742246       0.735113       0.735206       0.735076       1.58584        1.58356        481.627        362.848        
100	0	0	74396.1        0.743655       0.743481       0.743581       0.74345        1.78983        1.78899        0              0              
101	0	0	75282          0.752441       0.752208       0.752326       0.752167       2.11418        2.10812        0              0              
102	0	0	76213.6        0.761648       0.761319       0.761421       0.761259       2.80539        2.76626        0              0              
103	0	0	77098.7        0.772607       0.770869       0.770935       0.770744       9.83304        6.17638        0              0              
104	0	0	78123.7        0.780867       0.780657       0.780867       0.780657       0              0              0              0              
105	0	0	79147.3        0.791275       0.791036       0.791275       0.791036       0              0              0              0              
106	0	0	80272.5        0.802203       0.801917       0.802203       0.801917       0              0              0              0              
107	0	0	81432.1        0.818783       0.81336        0.813694       0.813347       0              0              444.068        399.987        
108	0	0	82595.5        0.825916       0.825379       0.825916       0.825379       0              0              0              0              
109	0	0	83971.6        0.846719       0.838059       0.839669       0.838045       0              0              507.94         444.427        
110	0	0	85230          0.85167        0.851306       0.85167        0.851306       0              0              0              0              
111	0	0	86619.5        0.865827       0.865417       0.865827       0.865417       0              0              0              0              
112	0	0	88189.1        0.880839       0.880376       0.880839       0.880376       0              0              0              0              
113	0	0	89753.6        0.896799       0.89627        0.896799       0.89627        0              0              0              0              
114	0	0	91410.4        0.913798       0.913195       0.913798       0.913195       0              0              0              0              
115	0	0	93280          0.931962       0.931272       0.931962       0.931272       0              0              0              0              
116	0	0	95218.4        0.951441       0.95065        0.951441       0.95065        0              0              0              0              
117	0	0	97327.7        0.972396       0.971485       0.972396       0.971485       0              0              0              0              
118	0	0	99544.9        0.995029       0.99397        0.995029       0.99397        0              0              0              0              
119	0	0	101973         1.0196         1.01833        1.0196         1.01833        0              0              0              0              
120	0	0	104698         1.04638        1.04488        1.04638        1.04488        0              0              0              0              
121	0	0	107561         1.07582        1.07395        1.07582        1.07395        0              0              0              0              
122	0	0	110807         1.10912        1.10599        1.10912        1.10599        0              0              0              0              
123	0	0	114375         1.15           1.14144        1.14417        1.14142        0              0              530.747        493.815        
124	0	0	118348         1.18512        1.18112        1.18512        1.18112        0              0              0              0              
125	0	0	122881         1.23015        1.22591        1.23015        1.22591        0              0              0              0              
126	0	0	128012         1.28465        1.27715        1.28465        1.27715        0              0              0              0              
127	0	0	133954         1.3438         1.33621        1.3438         1.33621        0              0              0              0              
128	0	0	141013         1.41584        1.40595        1.41584        1.40595        0              0              0              0              
129	0	0	149442         1.50523        1.49026        1.50523        1.49026        0              0              0              0              
130	0	0	159946         1.61791        1.59517        1.61791        1.59517        0              0              0              0              
131	0	0	173843         1.78197        1.73331        1.78197        1.73331        0              0              0              0              
132	0	0	193404         2.07677        1.9301         2.07677        1.9301         0              0              0              0              
133	0	0	222309         2.66356        2.2346         2.66356        2.2346         0              0              0              0              
134	0	0	261749         3.85021        2.72249        3.83662        2.72243        0              0              664.026        506.87         
135	0	0	293747         5.52883        3.41909        5.52667        3.41908        0              0              528.218        453.406        
136	0	0	280221         7.33311        4.26702        7.33016        4.26699        0              0              576.679        516.439        
137	0	0	205719         9.25781        5.26267        9.25781        5.26267        0              0              0              0              
138	0	0	101300         10.9001        6.21794        10.9001        6.21794        0              0              0              0              
139	0	0	32332.3        12.3174        7.14693        12.3174        7.14693        0              0              0              0              
140	0	0	6224.97        14.0058        8.27368        14.0058        8.27368        0              0              0              0              
141	0	0	591.535        14.1382        8.34596        14.1382        8.34596        0              0              0              0              
142	0	0	52.4996        17.2037        9.63342        17.2037        9.63342        0              0              0              0              
143	0	0	7.04696        15.274         10.6116        15.274         10.6116        0              0              0              0              
144	0	0	0              0              0              0              0              0              0              0              0              
145	0	0	0              0              0              0              0              0              0              0              0              
146	0	0	0              0              0              0              0              0              0              0              0              
147	0	0	0              0              0              0              0              0              0              0              0              
148	0	0	0              0              0              0              0              0              0              0              0              
149	0	0	0              0              0              0              0              0              0              0              0              
150	0	0	0              0              0              0              0              0              0              0              0              
151	0	0	0              0              0              0              0              0              0              0              0              
152	0	0	0              0              0              0              0              0              0              0              0              
153	0	0	0              0              0              0              0              0              0              0              0              
154	0	0	0              0              0              0              0              0              0              0              0              
155	0	0	0              0              0              0              0              0              0              0              0              
156	0	0	0              0              0              0              0              0              0              0              0              
157	0	0	0              0              0              0              0              0              0              0              0              
158	0	0	0              0              0              0              0              0              0              0              0              
159	0	0	0              0              0              0              0              0              0              0              0              
160	0	0	0              0              0              0              0              0              0              0              0              
161	0	0	0              0              0              0              0              0              0              0              0              
162	0	0	0              0              0              0              0              0              0              0              0              
163	0	0	0              0              0              0              0              0              0              0              0              
164	0	0	0              0              0              0              0              0              0              0              0              
165	0	0	0              0              0              0              0              0              0              0              0              
166	0	0	0              0              0              0              0              0              0              0              0              
167	0	0	0              0              0              0              0              0              0              0              0              
168	0	0	0              0              0              0              0              0              0              0              0              
169	0	0	0              0              0              0              0              0              0              0              0              
170	0	0	0              0              0              0              0              0              0              0              0              
171	0	0	0              0              0              0              0              0              0              0              0              
172	0	0	0              0              0              0              0              0              0              0              0              
173	0	0	0              0              0              0              0              0              0              0              0              
174	0	0	0              0              0              0              0              0              0              0              0              
175	0	0	0              0              0              0              0              0              0              0              0              
176	0	0	0              0              0              0              0              0              0              0              0              
177	0	0	0              0              0              0              0              0              0              0              0              
178	0	0	0              0              0              0              0              0              0              0              0              
179	0	0	0              0              0              0              0              0              0              0              0              
