i	j	k	Dose(Gy)       
0	0	0	2.09034e-08    
1	0	0	2.106e-08      
2	0	0	2.10999e-08    
3	0	0	2.11186e-08    
4	0	0	2.1174e-08     
5	0	0	2.1262e-08     
6	0	0	2.12745e-08    
7	0	0	2.13408e-08    
8	0	0	2.13818e-08    
9	0	0	2.14162e-08    
10	0	0	2.14885e-08    
11	0	0	2.15438e-08    
12	0	0	2.15913e-08    
13	0	0	2.16713e-08    
14	0	0	2.1717e-08     
15	0	0	2.18014e-08    
16	0	0	2.18575e-08    
17	0	0	2.19276e-08    
18	0	0	2.1963e-08     
19	0	0	2.2008e-08     
20	0	0	2.20635e-08    
21	0	0	2.21433e-08    
22	0	0	2.21825e-08    
23	0	0	2.2278e-08     
24	0	0	2.23455e-08    
25	0	0	2.23845e-08    
26	0	0	2.24455e-08    
27	0	0	2.25494e-08    
28	0	0	2.26129e-08    
29	0	0	2.26494e-08    
30	0	0	2.26814e-08    
31	0	0	2.27807e-08    
32	0	0	2.28427e-08    
33	0	0	2.29511e-08    
34	0	0	2.29986e-08    
35	0	0	2.30605e-08    
36	0	0	2.31308e-08    
37	0	0	2.32442e-08    
38	0	0	2.32864e-08    
39	0	0	2.33507e-08    
40	0	0	2.34612e-08    
41	0	0	2.35124e-08    
42	0	0	2.3605e-08     
43	0	0	2.36535e-08    
44	0	0	2.37628e-08    
45	0	0	2.38315e-08    
46	0	0	2.39196e-08    
47	0	0	2.40222e-08    
48	0	0	2.40859e-08    
49	0	0	2.41947e-08    
50	0	0	2.42775e-08    
51	0	0	2.43617e-08    
52	0	0	2.44522e-08    
53	0	0	2.45604e-08    
54	0	0	2.46535e-08    
55	0	0	2.47348e-08    
56	0	0	2.48316e-08    
57	0	0	2.49328e-08    
58	0	0	2.50209e-08    
59	0	0	2.51112e-08    
60	0	0	2.52422e-08    
61	0	0	2.53577e-08    
62	0	0	2.54324e-08    
63	0	0	2.55192e-08    
64	0	0	2.56268e-08    
65	0	0	2.57674e-08    
66	0	0	2.58807e-08    
67	0	0	2.59605e-08    
68	0	0	2.60821e-08    
69	0	0	2.62253e-08    
70	0	0	2.63585e-08    
71	0	0	2.64595e-08    
72	0	0	2.66012e-08    
73	0	0	2.67324e-08    
74	0	0	2.68106e-08    
75	0	0	2.69519e-08    
76	0	0	2.71232e-08    
77	0	0	2.72559e-08    
78	0	0	2.74037e-08    
79	0	0	2.75304e-08    
80	0	0	2.76705e-08    
81	0	0	2.781e-08      
82	0	0	2.79801e-08    
83	0	0	2.81024e-08    
84	0	0	2.82561e-08    
85	0	0	2.8453e-08     
86	0	0	2.85736e-08    
87	0	0	2.87861e-08    
88	0	0	2.89453e-08    
89	0	0	2.91384e-08    
90	0	0	2.93174e-08    
91	0	0	2.95215e-08    
92	0	0	2.96531e-08    
93	0	0	2.98669e-08    
94	0	0	3.00614e-08    
95	0	0	3.0269e-08     
96	0	0	3.04575e-08    
97	0	0	3.06796e-08    
98	0	0	3.08865e-08    
99	0	0	3.10684e-08    
100	0	0	3.13379e-08    
101	0	0	3.15601e-08    
102	0	0	3.18194e-08    
103	0	0	3.20843e-08    
104	0	0	3.23455e-08    
105	0	0	3.25997e-08    
106	0	0	3.28951e-08    
107	0	0	3.31365e-08    
108	0	0	3.34754e-08    
109	0	0	3.37439e-08    
110	0	0	3.40721e-08    
111	0	0	3.44223e-08    
112	0	0	3.4692e-08     
113	0	0	3.50865e-08    
114	0	0	3.53968e-08    
115	0	0	3.58103e-08    
116	0	0	3.6178e-08     
117	0	0	3.6553e-08     
118	0	0	3.69488e-08    
119	0	0	3.74082e-08    
120	0	0	3.78786e-08    
121	0	0	3.82988e-08    
122	0	0	3.88007e-08    
123	0	0	3.93024e-08    
124	0	0	3.98595e-08    
125	0	0	4.03778e-08    
126	0	0	4.0971e-08     
127	0	0	4.16043e-08    
128	0	0	4.22259e-08    
129	0	0	4.29181e-08    
130	0	0	4.36331e-08    
131	0	0	4.44129e-08    
132	0	0	4.52207e-08    
133	0	0	4.61209e-08    
134	0	0	4.70397e-08    
135	0	0	4.80394e-08    
136	0	0	4.91001e-08    
137	0	0	5.02746e-08    
138	0	0	5.15767e-08    
139	0	0	5.29182e-08    
140	0	0	5.44315e-08    
141	0	0	5.61329e-08    
142	0	0	5.79962e-08    
143	0	0	6.00998e-08    
144	0	0	6.24547e-08    
145	0	0	6.51709e-08    
146	0	0	6.83751e-08    
147	0	0	7.2178e-08     
148	0	0	7.68207e-08    
149	0	0	8.28119e-08    
150	0	0	9.10037e-08    
151	0	0	1.02622e-07    
152	0	0	1.18187e-07    
153	0	0	1.34595e-07    
154	0	0	1.41084e-07    
155	0	0	1.23448e-07    
156	0	0	8.40252e-08    
157	0	0	4.23087e-08    
158	0	0	1.49147e-08    
159	0	0	3.48217e-09    
160	0	0	6.49367e-10    
161	0	0	4.88088e-11    
162	0	0	9.60941e-12    
163	0	0	1.19016e-13    
164	0	0	1.39021e-13    
165	0	0	1.4642e-13     
166	0	0	2.00764e-13    
167	0	0	2.06541e-13    
168	0	0	1.91762e-13    
169	0	0	1.84547e-13    
170	0	0	1.50451e-13    
171	0	0	1.60326e-13    
172	0	0	6.80862e-14    
173	0	0	1.35383e-13    
174	0	0	1.06026e-13    
175	0	0	1.09415e-13    
176	0	0	1.12798e-13    
177	0	0	1.2821e-13     
178	0	0	7.3742e-14     
179	0	0	9.32115e-14    
180	0	0	1.00277e-13    
181	0	0	6.42068e-14    
182	0	0	8.38546e-14    
183	0	0	7.01639e-14    
184	0	0	1.04721e-13    
185	0	0	8.81897e-14    
186	0	0	1.04817e-13    
187	0	0	6.63673e-14    
188	0	0	4.29055e-14    
189	0	0	7.5238e-14     
190	0	0	4.67878e-14    
191	0	0	7.07335e-14    
192	0	0	9.11304e-14    
193	0	0	8.88608e-14    
194	0	0	5.93595e-14    
195	0	0	4.4146e-14     
196	0	0	5.23211e-15    
197	0	0	9.65631e-14    
198	0	0	1.322e-14      
199	0	0	8.51743e-14    
