i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	44478.3        0.445315       0.445321       0.445315       0.445321       0              0              0              0              
1	0	0	44629.1        0.446583       0.44659        0.446583       0.44659        0              0              0              0              
2	0	0	44641.6        0.447865       0.447872       0.447865       0.447872       0              0              0              0              
3	0	0	44895.2        0.449162       0.449169       0.449162       0.449169       0              0              0              0              
4	0	0	44999          0.47135        0.450498       0.450477       0.450483       0              0              601.662        519.813        
5	0	0	45081          0.451804       0.45181        0.451804       0.45181        0              0              0              0              
6	0	0	45251.2        0.453148       0.453154       0.453148       0.453154       0              0              0              0              
7	0	0	45353.4        0.454507       0.454514       0.454507       0.454514       0              0              0              0              
8	0	0	45505.1        0.455884       0.45589        0.455884       0.45589        0              0              0              0              
9	0	0	45639.5        0.457276       0.457282       0.457276       0.457282       0              0              0              0              
10	0	0	45793.1        0.458686       0.458693       0.458686       0.458693       0              0              0              0              
11	0	0	45987.4        0.460114       0.460121       0.460114       0.460121       0              0              0              0              
12	0	0	46066.1        0.461559       0.461567       0.461559       0.461567       0              0              0              0              
13	0	0	46232.1        0.463024       0.463031       0.463024       0.463031       0              0              0              0              
14	0	0	46402.7        0.464506       0.464513       0.464506       0.464513       0              0              0              0              
15	0	0	46553.7        0.466009       0.466015       0.466009       0.466015       0              0              0              0              
16	0	0	46694.3        0.46753        0.467536       0.46753        0.467536       0              0              0              0              
17	0	0	46873          0.469071       0.469078       0.469071       0.469078       0              0              0              0              
18	0	0	47000          0.470632       0.470639       0.470632       0.470639       0              0              0              0              
19	0	0	47176.7        0.472215       0.472221       0.472215       0.472221       0              0              0              0              
20	0	0	47309.6        0.473816       0.473824       0.473816       0.473824       0              0              0              0              
21	0	0	47493.5        0.475441       0.475448       0.475441       0.475448       0              0              0              0              
22	0	0	47682.9        0.477088       0.477095       0.477088       0.477095       0              0              0              0              
23	0	0	47873.5        0.478759       0.478766       0.478759       0.478766       0              0              0              0              
24	0	0	47938.4        0.501683       0.480476       0.48045        0.480458       0              0              617.754        463.44         
25	0	0	48195.5        0.482167       0.482174       0.482167       0.482174       0              0              0              0              
26	0	0	48351.9        0.48391        0.483915       0.48391        0.483915       0              0              0              0              
27	0	0	48495.2        0.485672       0.485679       0.485672       0.485679       0              0              0              0              
28	0	0	48676.6        0.487463       0.487469       0.487463       0.487469       0              0              0              0              
29	0	0	48909          0.489278       0.489286       0.489278       0.489286       0              0              0              0              
30	0	0	49084.4        0.491123       0.49113        0.491123       0.49113        0              0              0              0              
31	0	0	49245.7        0.492994       0.493          0.492994       0.493          0              0              0              0              
32	0	0	49422.1        0.494891       0.494898       0.494891       0.494898       0              0              0              0              
33	0	0	49626.5        0.496816       0.496824       0.496816       0.496824       0              0              0              0              
34	0	0	49829.5        0.51545        0.498795       0.498775       0.49878        0              0              574.531        458.903        
35	0	0	50002          0.500758       0.500766       0.500758       0.500766       0              0              0              0              
36	0	0	50221.7        0.502775       0.502782       0.502775       0.502782       0              0              0              0              
37	0	0	50385          0.504825       0.504829       0.504825       0.504829       0              0              0              0              
38	0	0	50620.8        0.506901       0.506908       0.506901       0.506908       0              0              0              0              
39	0	0	50888.1        0.509018       0.509023       0.509018       0.509023       0              0              0              0              
40	0	0	51013.5        0.511164       0.51117        0.511164       0.51117        0              0              0              0              
41	0	0	51330.4        0.513351       0.513355       0.513351       0.513355       0              0              0              0              
42	0	0	51482.6        0.515568       0.515574       0.515568       0.515574       0              0              0              0              
43	0	0	51699          0.517823       0.51783        0.517823       0.51783        0              0              0              0              
44	0	0	51978.6        0.520119       0.520125       0.520119       0.520125       0              0              0              0              
45	0	0	52211.4        0.522456       0.522459       0.522456       0.522459       0              0              0              0              
46	0	0	52410.3        0.524829       0.524833       0.524829       0.524833       0              0              0              0              
47	0	0	52598.5        0.527241       0.527247       0.527241       0.527247       0              0              0              0              
48	0	0	52917.1        0.529702       0.529705       0.529702       0.529705       0              0              0              0              
49	0	0	53165.8        0.532207       0.532207       0.532207       0.532207       0              0              0              0              
50	0	0	53361.4        0.534751       0.534753       0.534751       0.534753       0              0              0              0              
51	0	0	53707.3        0.537345       0.537347       0.537345       0.537347       0              0              0              0              
52	0	0	53881          0.539984       0.539989       0.539984       0.539989       0              0              0              0              
53	0	0	54174.7        0.542679       0.542679       0.542679       0.542679       0              0              0              0              
54	0	0	54414          0.545416       0.54542        0.545416       0.54542        0              0              0              0              
55	0	0	54751.8        0.563313       0.54823        0.548216       0.548213       0              0              571.979        475.047        
56	0	0	54999.5        0.551058       0.551063       0.551058       0.551063       0              0              0              0              
57	0	0	55332          0.564112       0.553978       0.553966       0.553968       0              0              499.742        410.313        
58	0	0	55635.4        0.55693        0.556933       0.55693        0.556933       0              0              0              0              
59	0	0	55945.5        0.559955       0.559959       0.559955       0.559959       0              0              0              0              
60	0	0	56215.8        0.563046       0.563046       0.563046       0.563046       0              0              0              0              
61	0	0	56481.7        0.566194       0.566195       0.566194       0.566195       0              0              0              0              
62	0	0	56813.8        0.588154       0.56943        0.569412       0.569409       0              0              490.67         407.143        
63	0	0	57160.2        0.572693       0.572693       0.572693       0.572693       0              0              0              0              
64	0	0	57511.7        0.576051       0.57605        0.576051       0.57605        0              0              0              0              
65	0	0	57816.6        0.579482       0.57948        0.579482       0.57948        0              0              0              0              
66	0	0	58208.6        0.582995       0.582988       0.582995       0.582988       0              0              0              0              
67	0	0	58550.3        0.586584       0.586576       0.586584       0.586576       0              0              0              0              
68	0	0	58981.6        0.590256       0.590248       0.590256       0.590248       0              0              0              0              
69	0	0	59290.9        0.594016       0.594006       0.594016       0.594006       0              0              0              0              
70	0	0	59696.7        0.597859       0.597852       0.597859       0.597852       0              0              0              0              
71	0	0	60069.7        0.612251       0.601803       0.601799       0.601791       0              0              519.839        429.439        
72	0	0	60480.1        0.605836       0.605827       0.605836       0.605827       0              0              0              0              
73	0	0	60945.2        0.609979       0.609966       0.609979       0.609966       0              0              0              0              
74	0	0	61339.9        0.614224       0.614211       0.614224       0.614211       0              0              0              0              
75	0	0	61736.2        0.618577       0.618562       0.618577       0.618562       0              0              0              0              
76	0	0	62182.8        0.623039       0.623028       0.623039       0.623028       0              0              0              0              
77	0	0	62678.1        0.627632       0.627615       0.627632       0.627615       0              0              0              0              
78	0	0	63126          0.632354       0.632327       0.632354       0.632327       0              0              0              0              
79	0	0	63670.6        0.637205       0.637172       0.637205       0.637172       0              0              0              0              
80	0	0	64120.8        0.642181       0.642154       0.642181       0.642154       0              0              0              0              
81	0	0	64713.7        0.647315       0.64728        0.647315       0.64728        0              0              0              0              
82	0	0	65187.1        0.652601       0.65256        0.652601       0.65256        0              0              0              0              
83	0	0	65841.5        0.658036       0.658001       0.658036       0.658001       0              0              0              0              
84	0	0	66341.5        0.663655       0.663611       0.663655       0.663611       0              0              0              0              
85	0	0	66963.5        0.669434       0.669398       0.669434       0.669398       0              0              0              0              
86	0	0	67517          0.675412       0.675365       0.675412       0.675365       0              0              0              0              
87	0	0	68147          0.681582       0.68153        0.681582       0.68153        0              0              0              0              
88	0	0	68812.9        0.687957       0.687902       0.687957       0.687902       0              0              0              0              
89	0	0	69437          0.700976       0.694505       0.694552       0.694492       0              0              458.007        437.417        
90	0	0	70178.7        0.701388       0.701314       0.701388       0.701314       0              0              0              0              
91	0	0	70932.4        0.708462       0.708385       0.708462       0.708385       0              0              0              0              
92	0	0	71641.8        0.715802       0.715719       0.715802       0.715719       0              0              0              0              
93	0	0	72355.1        0.723416       0.723324       0.723416       0.723324       0              0              0              0              
94	0	0	73145.7        0.731328       0.731221       0.731328       0.731221       0              0              0              0              
95	0	0	73939          0.739542       0.739429       0.739542       0.739429       0              0              0              0              
96	0	0	74847.6        0.748097       0.747976       0.748097       0.747976       0              0              0              0              
97	0	0	75649.8        0.763418       0.756889       0.757014       0.756877       0              0              471.863        432.198        
98	0	0	76665.6        0.766313       0.766162       0.766313       0.766162       0              0              0              0              
99	0	0	77667.6        0.776032       0.775868       0.776032       0.775868       0              0              0              0              
100	0	0	78668.9        0.793147       0.786028       0.786193       0.78602        0              0              499.495        499.495        
101	0	0	79722.8        0.796845       0.796651       0.796845       0.796651       0              0              0              0              
102	0	0	80825.3        0.808026       0.807801       0.808026       0.807801       0              0              0              0              
103	0	0	81958          0.819763       0.81951        0.819763       0.81951        0              0              0              0              
104	0	0	83254.2        0.832101       0.831833       0.832101       0.831833       0              0              0              0              
105	0	0	84555.2        0.845144       0.844828       0.845144       0.844828       0              0              0              0              
106	0	0	85989.2        0.858913       0.858563       0.858913       0.858563       0              0              0              0              
107	0	0	87396.6        0.873487       0.873102       0.873487       0.873102       0              0              0              0              
108	0	0	88942.5        0.888975       0.888525       0.888975       0.888525       0              0              0              0              
109	0	0	90591.2        0.911648       0.90494        0.905445       0.904932       0              0              503.992        460.386        
110	0	0	92439.7        0.923012       0.92244        0.923012       0.92244        0              0              0              0              
111	0	0	94233.7        0.94185        0.941171       0.94185        0.941171       0              0              0              0              
112	0	0	96266.9        0.962034       0.961268       0.962034       0.961268       0              0              0              0              
113	0	0	98481.9        0.983809       0.982923       0.983809       0.982923       0              0              0              0              
114	0	0	100800         1.00738        1.00634        1.00738        1.00634        0              0              0              0              
115	0	0	103338         1.03298        1.03178        1.03298        1.03178        0              0              0              0              
116	0	0	106151         1.06098        1.05955        1.06098        1.05955        0              0              0              0              
117	0	0	109270         1.09176        1.09006        1.09176        1.09006        0              0              0              0              
118	0	0	112571         1.12586        1.12376        1.12586        1.12376        0              0              0              0              
119	0	0	116420         1.16925        1.16132        1.16389        1.16131        0              0              518.434        440.944        
120	0	0	120648         1.20673        1.20349        1.20673        1.20349        0              0              0              0              
121	0	0	125441         1.2555         1.25136        1.2555         1.25136        0              0              0              0              
122	0	0	130950         1.31262        1.30645        1.31262        1.30645        0              0              0              0              
123	0	0	137382         1.38286        1.37063        1.37898        1.37062        0              0              489.126        418.413        
124	0	0	145087         1.45839        1.44706        1.45839        1.44706        0              0              0              0              
125	0	0	154469         1.55885        1.54056        1.55885        1.54056        0              0              0              0              
