i	j	k	Dose(Gy)       
0	0	0	2.16799e-08    
1	0	0	2.17838e-08    
2	0	0	2.18462e-08    
3	0	0	2.18762e-08    
4	0	0	2.19709e-08    
5	0	0	2.20311e-08    
6	0	0	2.20952e-08    
7	0	0	2.21599e-08    
8	0	0	2.22109e-08    
9	0	0	2.2264e-08     
10	0	0	2.23019e-08    
11	0	0	2.23659e-08    
12	0	0	2.2444e-08     
13	0	0	2.25056e-08    
14	0	0	2.25695e-08    
15	0	0	2.26237e-08    
16	0	0	2.27285e-08    
17	0	0	2.28119e-08    
18	0	0	2.28666e-08    
19	0	0	2.29409e-08    
20	0	0	2.2997e-08     
21	0	0	2.30768e-08    
22	0	0	2.31094e-08    
23	0	0	2.32158e-08    
24	0	0	2.33001e-08    
25	0	0	2.3388e-08     
26	0	0	2.34303e-08    
27	0	0	2.35126e-08    
28	0	0	2.36016e-08    
29	0	0	2.36922e-08    
30	0	0	2.37819e-08    
31	0	0	2.38261e-08    
32	0	0	2.39009e-08    
33	0	0	2.39913e-08    
34	0	0	2.40966e-08    
35	0	0	2.41588e-08    
36	0	0	2.42731e-08    
37	0	0	2.43784e-08    
38	0	0	2.44603e-08    
39	0	0	2.45411e-08    
40	0	0	2.46507e-08    
41	0	0	2.47573e-08    
42	0	0	2.48795e-08    
43	0	0	2.49639e-08    
44	0	0	2.50609e-08    
45	0	0	2.51109e-08    
46	0	0	2.52523e-08    
47	0	0	2.53325e-08    
48	0	0	2.54692e-08    
49	0	0	2.5583e-08     
50	0	0	2.56444e-08    
51	0	0	2.57846e-08    
52	0	0	2.58999e-08    
53	0	0	2.59973e-08    
54	0	0	2.61313e-08    
55	0	0	2.62381e-08    
56	0	0	2.63467e-08    
57	0	0	2.64518e-08    
58	0	0	2.65959e-08    
59	0	0	2.67104e-08    
60	0	0	2.68624e-08    
61	0	0	2.69816e-08    
62	0	0	2.71502e-08    
63	0	0	2.72667e-08    
64	0	0	2.74047e-08    
65	0	0	2.75691e-08    
66	0	0	2.76536e-08    
67	0	0	2.78498e-08    
68	0	0	2.79961e-08    
69	0	0	2.81421e-08    
70	0	0	2.82932e-08    
71	0	0	2.84499e-08    
72	0	0	2.86188e-08    
73	0	0	2.87554e-08    
74	0	0	2.89522e-08    
75	0	0	2.91381e-08    
76	0	0	2.93162e-08    
77	0	0	2.94782e-08    
78	0	0	2.96803e-08    
79	0	0	2.9882e-08     
80	0	0	3.00597e-08    
81	0	0	3.0266e-08     
82	0	0	3.04917e-08    
83	0	0	3.06815e-08    
84	0	0	3.08877e-08    
85	0	0	3.11082e-08    
86	0	0	3.13472e-08    
87	0	0	3.15817e-08    
88	0	0	3.1816e-08     
89	0	0	3.21e-08       
90	0	0	3.23587e-08    
91	0	0	3.26616e-08    
92	0	0	3.29291e-08    
93	0	0	3.32031e-08    
94	0	0	3.34735e-08    
95	0	0	3.37667e-08    
96	0	0	3.4106e-08     
97	0	0	3.44271e-08    
98	0	0	3.47583e-08    
99	0	0	3.51021e-08    
100	0	0	3.54321e-08    
101	0	0	3.57991e-08    
102	0	0	3.61804e-08    
103	0	0	3.65844e-08    
104	0	0	3.69945e-08    
105	0	0	3.73978e-08    
106	0	0	3.78599e-08    
107	0	0	3.83352e-08    
108	0	0	3.88389e-08    
109	0	0	3.93749e-08    
110	0	0	3.98718e-08    
111	0	0	4.04456e-08    
112	0	0	4.1003e-08     
113	0	0	4.16344e-08    
114	0	0	4.22803e-08    
115	0	0	4.29761e-08    
116	0	0	4.37148e-08    
117	0	0	4.44706e-08    
118	0	0	4.52956e-08    
119	0	0	4.6159e-08     
120	0	0	4.7096e-08     
121	0	0	4.81076e-08    
