i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	47954          0.480256       0.480266       0.480256       0.480266       0              0              0              0              
1	0	0	48116.2        0.481969       0.481979       0.481969       0.481979       0              0              0              0              
2	0	0	48324.4        0.483706       0.483716       0.483706       0.483716       0              0              0              0              
3	0	0	48468.4        0.485468       0.485478       0.485468       0.485478       0              0              0              0              
4	0	0	48671          0.487254       0.487264       0.487254       0.487264       0              0              0              0              
5	0	0	48874.9        0.489067       0.489078       0.489067       0.489078       0              0              0              0              
6	0	0	49034          0.490908       0.490918       0.490908       0.490918       0              0              0              0              
7	0	0	49218.8        0.492774       0.492785       0.492774       0.492785       0              0              0              0              
8	0	0	49375.1        0.494667       0.494678       0.494667       0.494678       0              0              0              0              
9	0	0	49654.9        0.496591       0.496602       0.496591       0.496602       0              0              0              0              
10	0	0	49782.4        0.498543       0.498555       0.498543       0.498555       0              0              0              0              
11	0	0	50042.5        0.500527       0.500538       0.500527       0.500538       0              0              0              0              
12	0	0	50204.5        0.502541       0.502552       0.502541       0.502552       0              0              0              0              
13	0	0	50388.4        0.504585       0.504596       0.504585       0.504596       0              0              0              0              
14	0	0	50560.1        0.515147       0.506682       0.506661       0.506671       0              0              450.936        410.699        
15	0	0	50818.8        0.50877        0.508781       0.50877        0.508781       0              0              0              0              
16	0	0	51022          0.510913       0.510924       0.510913       0.510924       0              0              0              0              
17	0	0	51265.1        0.513091       0.513103       0.513091       0.513103       0              0              0              0              
18	0	0	51498.3        0.515306       0.515319       0.515306       0.515319       0              0              0              0              
19	0	0	51723.3        0.51756        0.517572       0.51756        0.517572       0              0              0              0              
20	0	0	51896.9        0.51985        0.519862       0.51985        0.519862       0              0              0              0              
21	0	0	52136.1        0.522177       0.522189       0.522177       0.522189       0              0              0              0              
22	0	0	52367.4        0.524547       0.524557       0.524547       0.524557       0              0              0              0              
23	0	0	52601.9        0.526957       0.526967       0.526957       0.526967       0              0              0              0              
24	0	0	52837.2        0.529404       0.529418       0.529404       0.529418       0              0              0              0              
25	0	0	53117.4        0.531903       0.531913       0.531903       0.531913       0              0              0              0              
26	0	0	53380.9        0.534443       0.534455       0.534443       0.534455       0              0              0              0              
