i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	42361          0.424228       0.424232       0.424228       0.424232       0              0              0              0              
1	0	0	42467.6        0.425268       0.425272       0.425268       0.425272       0              0              0              0              
2	0	0	42676          0.426321       0.426325       0.426321       0.426325       0              0              0              0              
3	0	0	42691.9        0.427383       0.427388       0.427383       0.427388       0              0              0              0              
4	0	0	42825.2        0.428457       0.428461       0.428457       0.428461       0              0              0              0              
5	0	0	42911.2        0.429542       0.429546       0.429542       0.429546       0              0              0              0              
6	0	0	43042.5        0.430638       0.430642       0.430638       0.430642       0              0              0              0              
7	0	0	43134.9        0.431745       0.431749       0.431745       0.431749       0              0              0              0              
8	0	0	43242.1        0.432863       0.432867       0.432863       0.432867       0              0              0              0              
9	0	0	43335          0.433994       0.433998       0.433994       0.433998       0              0              0              0              
10	0	0	43495.1        0.435136       0.435141       0.435136       0.435141       0              0              0              0              
11	0	0	43599.7        0.436293       0.436296       0.436293       0.436296       0              0              0              0              
12	0	0	43779.8        0.437461       0.437466       0.437461       0.437466       0              0              0              0              
13	0	0	43783.1        0.438642       0.438646       0.438642       0.438646       0              0              0              0              
14	0	0	43962.8        0.439835       0.439839       0.439835       0.439839       0              0              0              0              
15	0	0	44054.6        0.441042       0.441046       0.441042       0.441046       0              0              0              0              
16	0	0	44194.5        0.442261       0.442266       0.442261       0.442266       0              0              0              0              
17	0	0	44273.7        0.443495       0.443499       0.443495       0.443499       0              0              0              0              
18	0	0	44453.7        0.444743       0.444747       0.444743       0.444747       0              0              0              0              
19	0	0	44557.8        0.446006       0.44601        0.446006       0.44601        0              0              0              0              
20	0	0	44677.2        0.447282       0.447286       0.447282       0.447286       0              0              0              0              
21	0	0	44790.3        0.448574       0.448577       0.448574       0.448577       0              0              0              0              
22	0	0	45009.3        0.44988        0.449885       0.44988        0.449885       0              0              0              0              
23	0	0	45102.4        0.451203       0.451208       0.451203       0.451208       0              0              0              0              
24	0	0	45257.7        0.452542       0.452547       0.452542       0.452547       0              0              0              0              
25	0	0	45365.7        0.453898       0.453901       0.453898       0.453901       0              0              0              0              
26	0	0	45550.5        0.455267       0.455272       0.455267       0.455272       0              0              0              0              
27	0	0	45537.5        0.456653       0.456657       0.456653       0.456657       0              0              0              0              
28	0	0	45720.5        0.458058       0.45806        0.458058       0.45806        0              0              0              0              
29	0	0	45917.9        0.459477       0.45948        0.459477       0.45948        0              0              0              0              
30	0	0	46046.7        0.460915       0.460919       0.460915       0.460919       0              0              0              0              
31	0	0	46174.2        0.462369       0.462375       0.462369       0.462375       0              0              0              0              
32	0	0	46351.8        0.463844       0.463849       0.463844       0.463849       0              0              0              0              
33	0	0	46509.5        0.465337       0.465343       0.465337       0.465343       0              0              0              0              
34	0	0	46632.1        0.466853       0.466857       0.466853       0.466857       0              0              0              0              
35	0	0	46791.4        0.468382       0.468389       0.468382       0.468389       0              0              0              0              
36	0	0	46911          0.469936       0.469941       0.469936       0.469941       0              0              0              0              
37	0	0	47115.1        0.47151        0.471513       0.47151        0.471513       0              0              0              0              
38	0	0	47226.2        0.473102       0.473107       0.473102       0.473107       0              0              0              0              
39	0	0	47344.4        0.474717       0.47472        0.474717       0.47472        0              0              0              0              
40	0	0	47564.5        0.476353       0.476355       0.476353       0.476355       0              0              0              0              
41	0	0	47736.7        0.478009       0.478014       0.478009       0.478014       0              0              0              0              
42	0	0	47922.8        0.479692       0.479696       0.479692       0.479696       0              0              0              0              
43	0	0	48044.1        0.481397       0.481401       0.481397       0.481401       0              0              0              0              
44	0	0	48317.9        0.483128       0.483131       0.483128       0.483131       0              0              0              0              
45	0	0	48374          0.484881       0.484884       0.484881       0.484884       0              0              0              0              
46	0	0	48666.7        0.48666        0.486663       0.48666        0.486663       0              0              0              0              
47	0	0	48780.5        0.489497       0.488591       0.488466       0.488469       4.09601        3.81713        0              0              
48	0	0	49012.3        0.492308       0.490356       0.490297       0.4903         17.9306        12.7078        0              0              
49	0	0	49160.1        0.492157       0.492158       0.492157       0.492158       0              0              0              0              
50	0	0	49321          0.494041       0.494043       0.494041       0.494043       0              0              0              0              
51	0	0	49532.5        0.495953       0.495955       0.495953       0.495955       0              0              0              0              
52	0	0	49718          0.497894       0.497898       0.497894       0.497898       0              0              0              0              
53	0	0	49887.6        0.499867       0.499869       0.499867       0.499869       0              0              0              0              
54	0	0	50146.2        0.50187        0.501871       0.50187        0.501871       0              0              0              0              
55	0	0	50400.3        0.503906       0.503907       0.503906       0.503907       0              0              0              0              
56	0	0	50552.7        0.505972       0.505975       0.505972       0.505975       0              0              0              0              
57	0	0	50761.2        0.508073       0.508074       0.508073       0.508074       0              0              0              0              
58	0	0	50984.5        0.510207       0.510207       0.510207       0.510207       0              0              0              0              
59	0	0	51236.7        0.512379       0.512377       0.512379       0.512377       0              0              0              0              
60	0	0	51411.2        0.514582       0.514581       0.514582       0.514581       0              0              0              0              
61	0	0	51597.5        0.516821       0.51682        0.516821       0.51682        0              0              0              0              
62	0	0	51816.7        0.519099       0.519097       0.519099       0.519097       0              0              0              0              
63	0	0	52125.9        0.521415       0.521414       0.521415       0.521414       0              0              0              0              
