i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	43689.1        0.437037       0.437043       0.437037       0.437043       0              0              0              0              
1	0	0	43766.9        0.438212       0.438218       0.438212       0.438218       0              0              0              0              
2	0	0	43830.9        0.4394         0.439405       0.4394         0.439405       0              0              0              0              
3	0	0	44020.4        0.440601       0.440607       0.440601       0.440607       0              0              0              0              
4	0	0	44183.1        0.454103       0.441836       0.441817       0.441823       0              0              491.39         431.341        
5	0	0	44264.8        0.529897       0.443094       0.443046       0.443052       0              0              926.186        810.712        
6	0	0	44367          0.444288       0.444294       0.444288       0.444294       0              0              0              0              
7	0	0	44557.2        0.445546       0.445552       0.445546       0.445552       0              0              0              0              
8	0	0	44549          0.446816       0.446822       0.446816       0.446822       0              0              0              0              
9	0	0	44774.7        0.448102       0.448107       0.448102       0.448107       0              0              0              0              
10	0	0	44890.3        0.449403       0.449408       0.449403       0.449408       0              0              0              0              
11	0	0	45004.8        0.450718       0.450724       0.450718       0.450724       0              0              0              0              
12	0	0	45174.9        0.452051       0.452055       0.452051       0.452055       0              0              0              0              
13	0	0	45261.6        0.453398       0.453402       0.453398       0.453402       0              0              0              0              
14	0	0	45532.6        0.454762       0.454768       0.454762       0.454768       0              0              0              0              
15	0	0	45513.9        0.456142       0.456148       0.456142       0.456148       0              0              0              0              
16	0	0	45706.9        0.457539       0.457545       0.457539       0.457545       0              0              0              0              
17	0	0	45836.7        0.469753       0.458971       0.458952       0.458959       0              0              475.473        425.858        
18	0	0	45926          0.460384       0.460389       0.460384       0.460389       0              0              0              0              
19	0	0	46187.1        0.461835       0.461839       0.461835       0.461839       0              0              0              0              
20	0	0	46345.7        0.463304       0.463309       0.463304       0.463309       0              0              0              0              
21	0	0	46389.1        0.464791       0.464796       0.464791       0.464796       0              0              0              0              
22	0	0	46561.8        0.466295       0.4663         0.466295       0.4663         0              0              0              0              
23	0	0	46752.8        0.46782        0.467826       0.46782        0.467826       0              0              0              0              
24	0	0	46922.9        0.469367       0.469372       0.469367       0.469372       0              0              0              0              
25	0	0	47029.6        0.470931       0.470937       0.470931       0.470937       0              0              0              0              
26	0	0	47230          0.472519       0.472524       0.472519       0.472524       0              0              0              0              
27	0	0	47346.5        0.474127       0.474131       0.474127       0.474131       0              0              0              0              
28	0	0	47510.1        0.475754       0.475759       0.475754       0.475759       0              0              0              0              
29	0	0	47709.2        0.477404       0.477411       0.477404       0.477411       0              0              0              0              
30	0	0	47877.6        0.479079       0.479085       0.479079       0.479085       0              0              0              0              
31	0	0	48011.3        0.480779       0.480782       0.480779       0.480782       0              0              0              0              
32	0	0	48244.5        0.482498       0.482503       0.482498       0.482503       0              0              0              0              
33	0	0	48381.2        0.484243       0.484249       0.484243       0.484249       0              0              0              0              
34	0	0	48630.2        0.486016       0.486021       0.486016       0.486021       0              0              0              0              
35	0	0	48680.9        0.487812       0.487816       0.487812       0.487816       0              0              0              0              
36	0	0	48954.7        0.489632       0.489638       0.489632       0.489638       0              0              0              0              
37	0	0	49083.9        0.491481       0.491486       0.491481       0.491486       0              0              0              0              
38	0	0	49239.4        0.493357       0.49336        0.493357       0.49336        0              0              0              0              
39	0	0	49452.6        0.49526        0.495263       0.49526        0.495263       0              0              0              0              
40	0	0	49647.7        0.497189       0.497194       0.497189       0.497194       0              0              0              0              
41	0	0	49869          0.499152       0.499155       0.499152       0.499155       0              0              0              0              
42	0	0	49982.9        0.501139       0.501145       0.501139       0.501145       0              0              0              0              
43	0	0	50249          0.503163       0.503166       0.503163       0.503166       0              0              0              0              
44	0	0	50449.5        0.505215       0.50522        0.505215       0.50522        0              0              0              0              
45	0	0	50703.1        0.507305       0.507307       0.507305       0.507307       0              0              0              0              
46	0	0	50843.8        0.509425       0.509427       0.509425       0.509427       0              0              0              0              
47	0	0	51085.1        0.511578       0.511581       0.511578       0.511581       0              0              0              0              
48	0	0	51342.5        0.513767       0.513771       0.513767       0.513771       0              0              0              0              
49	0	0	51538.6        0.526129       0.516008       0.515997       0.515998       0              0              485.48         400.333        
50	0	0	51737.1        0.518257       0.51826        0.518257       0.51826        0              0              0              0              
51	0	0	52009.6        0.52056        0.520562       0.52056        0.520562       0              0              0              0              
52	0	0	52177.7        0.5229         0.522902       0.5229         0.522902       0              0              0              0              
53	0	0	52487.9        0.525284       0.525284       0.525284       0.525284       0              0              0              0              
54	0	0	52721.7        0.527707       0.527708       0.527707       0.527708       0              0              0              0              
55	0	0	52895.5        0.530171       0.530173       0.530171       0.530173       0              0              0              0              
