i	j	k	Dose(Gy)       
0	0	0	2.32917e-08    
1	0	0	2.34045e-08    
2	0	0	2.35041e-08    
3	0	0	2.35782e-08    
4	0	0	2.36488e-08    
5	0	0	2.37361e-08    
6	0	0	2.38143e-08    
7	0	0	2.39156e-08    
8	0	0	2.39765e-08    
9	0	0	2.40758e-08    
10	0	0	2.41541e-08    
11	0	0	2.42307e-08    
12	0	0	2.43207e-08    
13	0	0	2.44175e-08    
14	0	0	2.44892e-08    
15	0	0	2.4574e-08     
16	0	0	2.4656e-08     
17	0	0	2.47602e-08    
18	0	0	2.48691e-08    
19	0	0	2.49839e-08    
20	0	0	2.50873e-08    
21	0	0	2.51705e-08    
22	0	0	2.52899e-08    
23	0	0	2.54101e-08    
24	0	0	2.54883e-08    
25	0	0	2.56069e-08    
26	0	0	2.57222e-08    
27	0	0	2.58269e-08    
28	0	0	2.59462e-08    
29	0	0	2.60403e-08    
30	0	0	2.61876e-08    
31	0	0	2.62915e-08    
32	0	0	2.64024e-08    
33	0	0	2.65396e-08    
34	0	0	2.66542e-08    
35	0	0	2.67925e-08    
36	0	0	2.69424e-08    
37	0	0	2.70233e-08    
38	0	0	2.71736e-08    
39	0	0	2.73077e-08    
40	0	0	2.74692e-08    
41	0	0	2.76365e-08    
42	0	0	2.7748e-08     
43	0	0	2.79072e-08    
44	0	0	2.80602e-08    
45	0	0	2.82421e-08    
46	0	0	2.83505e-08    
47	0	0	2.85442e-08    
48	0	0	2.8704e-08     
49	0	0	2.88556e-08    
50	0	0	2.90361e-08    
51	0	0	2.92161e-08    
52	0	0	2.9389e-08     
53	0	0	2.95991e-08    
54	0	0	2.97419e-08    
55	0	0	2.99508e-08    
56	0	0	3.01452e-08    
57	0	0	3.0358e-08     
58	0	0	3.05813e-08    
59	0	0	3.07952e-08    
60	0	0	3.09979e-08    
61	0	0	3.12449e-08    
62	0	0	3.14548e-08    
63	0	0	3.17e-08       
64	0	0	3.19434e-08    
65	0	0	3.22146e-08    
66	0	0	3.25003e-08    
67	0	0	3.27831e-08    
68	0	0	3.30325e-08    
69	0	0	3.33525e-08    
70	0	0	3.36204e-08    
71	0	0	3.39289e-08    
72	0	0	3.4246e-08     
73	0	0	3.45986e-08    
74	0	0	3.49364e-08    
75	0	0	3.52494e-08    
76	0	0	3.55868e-08    
77	0	0	3.59722e-08    
78	0	0	3.63826e-08    
79	0	0	3.67608e-08    
80	0	0	3.72043e-08    
81	0	0	3.76705e-08    
82	0	0	3.81085e-08    
83	0	0	3.85838e-08    
84	0	0	3.90712e-08    
85	0	0	3.96004e-08    
86	0	0	4.01235e-08    
87	0	0	4.06991e-08    
88	0	0	4.13056e-08    
89	0	0	4.19748e-08    
90	0	0	4.26269e-08    
91	0	0	4.33258e-08    
92	0	0	4.40358e-08    
93	0	0	4.48456e-08    
94	0	0	4.57068e-08    
95	0	0	4.65944e-08    
96	0	0	4.75544e-08    
97	0	0	4.86265e-08    
98	0	0	4.97392e-08    
99	0	0	5.09143e-08    
100	0	0	5.22583e-08    
101	0	0	5.37238e-08    
102	0	0	5.53103e-08    
103	0	0	5.70426e-08    
104	0	0	5.90381e-08    
105	0	0	6.12474e-08    
106	0	0	6.37736e-08    
107	0	0	6.67092e-08    
108	0	0	7.01178e-08    
109	0	0	7.41941e-08    
110	0	0	7.92536e-08    
111	0	0	8.57864e-08    
112	0	0	9.47807e-08    
113	0	0	1.08153e-07    
114	0	0	1.29404e-07    
115	0	0	1.52634e-07    
116	0	0	1.54101e-07    
117	0	0	1.09662e-07    
118	0	0	4.75282e-08    
119	0	0	1.13825e-08    
120	0	0	1.36385e-09    
121	0	0	6.38526e-11    
122	0	0	1.05011e-13    
123	0	0	1.69923e-13    
124	0	0	1.84996e-13    
125	0	0	1.39721e-13    
126	0	0	1.37095e-13    
127	0	0	1.08788e-13    
