i	j	k	Dose(Gy)       
0	0	0	2.31321e-08    
1	0	0	2.32211e-08    
2	0	0	2.33152e-08    
3	0	0	2.33759e-08    
4	0	0	2.34918e-08    
5	0	0	2.3552e-08     
6	0	0	2.36547e-08    
7	0	0	2.37199e-08    
8	0	0	2.37936e-08    
9	0	0	2.38804e-08    
10	0	0	2.39567e-08    
11	0	0	2.4018e-08     
12	0	0	2.41214e-08    
13	0	0	2.42304e-08    
14	0	0	2.43159e-08    
15	0	0	2.44155e-08    
16	0	0	2.44885e-08    
17	0	0	2.45858e-08    
18	0	0	2.4673e-08     
19	0	0	2.47717e-08    
20	0	0	2.48536e-08    
21	0	0	2.49787e-08    
22	0	0	2.50561e-08    
23	0	0	2.5167e-08     
24	0	0	2.52773e-08    
25	0	0	2.53838e-08    
26	0	0	2.5471e-08     
27	0	0	2.55904e-08    
28	0	0	2.56602e-08    
29	0	0	2.57977e-08    
30	0	0	2.5903e-08     
31	0	0	2.60136e-08    
32	0	0	2.61238e-08    
33	0	0	2.62312e-08    
34	0	0	2.63812e-08    
35	0	0	2.6521e-08     
36	0	0	2.66318e-08    
37	0	0	2.67417e-08    
38	0	0	2.68716e-08    
39	0	0	2.70315e-08    
40	0	0	2.71775e-08    
41	0	0	2.72938e-08    
42	0	0	2.74446e-08    
43	0	0	2.75706e-08    
44	0	0	2.77377e-08    
45	0	0	2.78695e-08    
46	0	0	2.80617e-08    
47	0	0	2.81884e-08    
48	0	0	2.83297e-08    
49	0	0	2.85056e-08    
50	0	0	2.86713e-08    
51	0	0	2.88189e-08    
52	0	0	2.89874e-08    
53	0	0	2.91871e-08    
54	0	0	2.93805e-08    
55	0	0	2.95241e-08    
56	0	0	2.97501e-08    
57	0	0	2.9891e-08     
58	0	0	3.01015e-08    
59	0	0	3.03351e-08    
60	0	0	3.05264e-08    
61	0	0	3.07361e-08    
62	0	0	3.09556e-08    
63	0	0	3.11915e-08    
64	0	0	3.13919e-08    
65	0	0	3.16668e-08    
66	0	0	3.19056e-08    
67	0	0	3.21905e-08    
68	0	0	3.24476e-08    
69	0	0	3.27144e-08    
70	0	0	3.29884e-08    
71	0	0	3.32796e-08    
72	0	0	3.35865e-08    
73	0	0	3.38496e-08    
74	0	0	3.42027e-08    
75	0	0	3.45201e-08    
76	0	0	3.48585e-08    
77	0	0	3.51932e-08    
78	0	0	3.55579e-08    
79	0	0	3.59144e-08    
80	0	0	3.63177e-08    
81	0	0	3.6731e-08     
82	0	0	3.71213e-08    
83	0	0	3.75515e-08    
84	0	0	3.8008e-08     
85	0	0	3.84927e-08    
86	0	0	3.89891e-08    
87	0	0	3.95042e-08    
88	0	0	4.00341e-08    
89	0	0	4.06036e-08    
90	0	0	4.11839e-08    
91	0	0	4.18039e-08    
92	0	0	4.24778e-08    
93	0	0	4.32006e-08    
94	0	0	4.3934e-08     
95	0	0	4.46873e-08    
96	0	0	4.55354e-08    
97	0	0	4.64376e-08    
98	0	0	4.74306e-08    
99	0	0	4.84055e-08    
100	0	0	4.95141e-08    
101	0	0	5.07392e-08    
102	0	0	5.2033e-08     
103	0	0	5.34625e-08    
104	0	0	5.50087e-08    
105	0	0	5.67877e-08    
106	0	0	5.87256e-08    
107	0	0	6.08917e-08    
108	0	0	6.33262e-08    
109	0	0	6.61844e-08    
110	0	0	6.95331e-08    
111	0	0	7.34988e-08    
112	0	0	7.8361e-08     
113	0	0	8.45511e-08    
114	0	0	9.30758e-08    
115	0	0	1.05689e-07    
116	0	0	1.25059e-07    
117	0	0	1.49151e-07    
118	0	0	1.55589e-07    
119	0	0	1.18717e-07    
120	0	0	5.7917e-08     
121	0	0	1.62078e-08    
122	0	0	2.53484e-09    
123	0	0	1.57286e-10    
124	0	0	3.24075e-12    
125	0	0	1.95833e-13    
126	0	0	1.50478e-13    
127	0	0	8.73696e-14    
128	0	0	2.59205e-13    
129	0	0	1.51105e-13    
130	0	0	1.34197e-13    
131	0	0	1.22418e-13    
132	0	0	1.26609e-13    
133	0	0	8.91679e-14    
134	0	0	1.63335e-13    
135	0	0	2.13581e-13    
136	0	0	1.78091e-13    
137	0	0	5.9854e-14     
138	0	0	8.61588e-14    
139	0	0	8.31222e-14    
140	0	0	1.09267e-13    
141	0	0	6.28068e-14    
142	0	0	7.29743e-14    
143	0	0	6.30044e-14    
144	0	0	4.71239e-14    
145	0	0	9.32153e-14    
146	0	0	1.29596e-13    
147	0	0	9.27024e-14    
148	0	0	1.8384e-14     
149	0	0	2.59511e-14    
150	0	0	7.12919e-14    
151	0	0	8.37034e-14    
152	0	0	3.42805e-14    
153	0	0	1.02064e-13    
154	0	0	9.96574e-14    
155	0	0	2.77308e-14    
156	0	0	1.25748e-13    
157	0	0	3.82342e-14    
158	0	0	4.37663e-15    
159	0	0	5.73571e-14    
160	0	0	5.79245e-14    
161	0	0	2.99067e-14    
162	0	0	1.21403e-13    
163	0	0	1.8354e-14     
164	0	0	2.26972e-14    
165	0	0	3.03193e-14    
166	0	0	4.07428e-14    
167	0	0	2.17882e-14    
168	0	0	8.01578e-14    
169	0	0	5.54615e-15    
170	0	0	4.05857e-14    
171	0	0	2.7392e-14     
172	0	0	5.63606e-14    
173	0	0	5.07695e-15    
174	0	0	1.7041e-14     
175	0	0	3.60914e-14    
176	0	0	3.762e-14      
177	0	0	2.42543e-14    
178	0	0	4.6537e-15     
179	0	0	9.13728e-15    
180	0	0	7.0983e-15     
181	0	0	3.59821e-15    
182	0	0	5.52177e-14    
183	0	0	1.11239e-14    
184	0	0	2.73113e-14    
185	0	0	4.66338e-15    
187	0	0	4.72235e-15    
188	0	0	3.47588e-14    
189	0	0	4.71461e-14    
190	0	0	1.63562e-14    
191	0	0	1.049e-14      
193	0	0	7.23541e-15    
194	0	0	8.84992e-15    
195	0	0	6.91442e-15    
196	0	0	1.01638e-14    
197	0	0	7.21653e-16    
198	0	0	1.00184e-14    
199	0	0	1.5051e-14     
