i	j	k	Dose(Gy)       
0	0	0	2.46789e-08    
1	0	0	2.4845e-08     
2	0	0	2.49618e-08    
3	0	0	2.50578e-08    
4	0	0	2.51699e-08    
5	0	0	2.52384e-08    
6	0	0	2.53506e-08    
7	0	0	2.5468e-08     
8	0	0	2.55849e-08    
9	0	0	2.56749e-08    
10	0	0	2.58116e-08    
11	0	0	2.5905e-08     
12	0	0	2.60006e-08    
13	0	0	2.61157e-08    
14	0	0	2.62239e-08    
15	0	0	2.6372e-08     
16	0	0	2.64878e-08    
17	0	0	2.66027e-08    
18	0	0	2.67391e-08    
19	0	0	2.68386e-08    
20	0	0	2.69825e-08    
21	0	0	2.71174e-08    
22	0	0	2.72777e-08    
23	0	0	2.74261e-08    
24	0	0	2.75616e-08    
25	0	0	2.76863e-08    
26	0	0	2.78307e-08    
27	0	0	2.80046e-08    
28	0	0	2.81724e-08    
29	0	0	2.82749e-08    
30	0	0	2.84968e-08    
31	0	0	2.86764e-08    
32	0	0	2.88256e-08    
33	0	0	2.89516e-08    
34	0	0	2.91531e-08    
35	0	0	2.93318e-08    
36	0	0	2.95259e-08    
37	0	0	2.97256e-08    
38	0	0	2.98909e-08    
39	0	0	3.0081e-08     
40	0	0	3.02831e-08    
41	0	0	3.04892e-08    
42	0	0	3.07107e-08    
43	0	0	3.09676e-08    
44	0	0	3.11336e-08    
45	0	0	3.13948e-08    
46	0	0	3.16441e-08    
47	0	0	3.18342e-08    
48	0	0	3.21501e-08    
49	0	0	3.2394e-08     
50	0	0	3.26622e-08    
51	0	0	3.29708e-08    
52	0	0	3.3251e-08     
53	0	0	3.35334e-08    
54	0	0	3.38226e-08    
55	0	0	3.41705e-08    
56	0	0	3.44563e-08    
57	0	0	3.47871e-08    
58	0	0	3.51681e-08    
59	0	0	3.55048e-08    
60	0	0	3.58523e-08    
61	0	0	3.62868e-08    
62	0	0	3.66667e-08    
63	0	0	3.70571e-08    
64	0	0	3.74797e-08    
65	0	0	3.7936e-08     
66	0	0	3.84094e-08    
67	0	0	3.89028e-08    
68	0	0	3.94348e-08    
69	0	0	3.99689e-08    
70	0	0	4.04913e-08    
71	0	0	4.10986e-08    
72	0	0	4.17136e-08    
73	0	0	4.23659e-08    
74	0	0	4.30846e-08    
75	0	0	4.38266e-08    
76	0	0	4.45986e-08    
77	0	0	4.54268e-08    
78	0	0	4.62981e-08    
79	0	0	4.72483e-08    
80	0	0	4.8241e-08     
81	0	0	4.93367e-08    
82	0	0	5.05395e-08    
83	0	0	5.18313e-08    
84	0	0	5.32079e-08    
85	0	0	5.47704e-08    
86	0	0	5.64644e-08    
87	0	0	5.83511e-08    
88	0	0	6.04618e-08    
89	0	0	6.28833e-08    
90	0	0	6.56561e-08    
91	0	0	6.88607e-08    
92	0	0	7.26815e-08    
93	0	0	7.73529e-08    
94	0	0	8.31847e-08    
95	0	0	9.08959e-08    
96	0	0	1.01992e-07    
97	0	0	1.20077e-07    
98	0	0	1.48134e-07    
99	0	0	1.68834e-07    
100	0	0	1.35046e-07    
101	0	0	5.959e-08      
102	0	0	1.23059e-08    
103	0	0	9.70479e-10    
104	0	0	2.55663e-11    
105	0	0	1.74342e-13    
106	0	0	2.14667e-13    
107	0	0	1.93986e-13    
108	0	0	1.55923e-13    
109	0	0	9.64577e-14    
110	0	0	1.08859e-13    
111	0	0	1.13528e-13    
112	0	0	1.43314e-13    
113	0	0	1.56172e-13    
114	0	0	1.1284e-13     
115	0	0	1.52257e-13    
116	0	0	1.01093e-13    
117	0	0	6.46554e-14    
118	0	0	1.22336e-13    
119	0	0	1.59161e-13    
120	0	0	1.44872e-13    
121	0	0	9.91198e-14    
122	0	0	1.38839e-13    
123	0	0	1.04741e-13    
124	0	0	1.06927e-13    
125	0	0	1.39132e-13    
126	0	0	5.67424e-14    
127	0	0	1.52042e-13    
128	0	0	7.42139e-14    
129	0	0	6.17297e-14    
130	0	0	9.51178e-14    
131	0	0	8.36887e-14    
132	0	0	4.46718e-14    
133	0	0	1.7475e-14     
134	0	0	6.54192e-14    
135	0	0	3.09501e-14    
136	0	0	4.42634e-14    
137	0	0	8.35952e-14    
138	0	0	9.61546e-14    
139	0	0	6.79302e-14    
140	0	0	4.19967e-14    
141	0	0	4.32668e-14    
142	0	0	4.27337e-14    
143	0	0	5.28716e-14    
144	0	0	5.79469e-15    
145	0	0	8.09267e-15    
146	0	0	6.40278e-14    
147	0	0	3.20456e-14    
148	0	0	5.16418e-14    
149	0	0	1.69256e-14    
150	0	0	4.90857e-14    
151	0	0	7.04174e-14    
152	0	0	3.67891e-14    
153	0	0	7.94665e-14    
154	0	0	4.13298e-15    
155	0	0	6.38512e-14    
156	0	0	2.74159e-15    
157	0	0	4.78733e-14    
158	0	0	2.71265e-14    
159	0	0	3.22595e-14    
160	0	0	2.38493e-14    
161	0	0	3.31238e-14    
162	0	0	2.47789e-14    
163	0	0	6.0871e-14     
164	0	0	5.63829e-15    
165	0	0	2.2816e-14     
166	0	0	1.77655e-15    
167	0	0	2.42367e-14    
168	0	0	7.57017e-15    
169	0	0	3.67697e-14    
170	0	0	1.66902e-14    
171	0	0	1.68925e-14    
173	0	0	9.29085e-14    
174	0	0	4.65945e-16    
175	0	0	9.47621e-15    
176	0	0	9.54444e-16    
177	0	0	3.41062e-15    
178	0	0	7.02023e-15    
179	0	0	2.66037e-15    
180	0	0	1.65084e-15    
181	0	0	1.57006e-16    
182	0	0	2.30561e-14    
183	0	0	2.42598e-14    
184	0	0	4.29231e-15    
185	0	0	1.11555e-16    
186	0	0	1.27199e-14    
187	0	0	6.39999e-15    
188	0	0	2.22919e-14    
189	0	0	1.7998e-15     
191	0	0	2.82311e-15    
192	0	0	5.90019e-15    
193	0	0	4.26803e-15    
197	0	0	2.7122e-14     
198	0	0	2.03537e-14    
