i	j	k	Dose(Gy)       
0	0	0	2.24973e-08    
1	0	0	2.26007e-08    
2	0	0	2.26857e-08    
3	0	0	2.2749e-08     
4	0	0	2.28332e-08    
5	0	0	2.28834e-08    
6	0	0	2.3004e-08     
7	0	0	2.3055e-08     
8	0	0	2.30766e-08    
9	0	0	2.31741e-08    
10	0	0	2.3274e-08     
11	0	0	2.33773e-08    
12	0	0	2.34278e-08    
13	0	0	2.35102e-08    
14	0	0	2.35887e-08    
15	0	0	2.3646e-08     
16	0	0	2.37318e-08    
17	0	0	2.38419e-08    
18	0	0	2.39267e-08    
19	0	0	2.39809e-08    
20	0	0	2.4087e-08     
21	0	0	2.4134e-08     
22	0	0	2.4251e-08     
23	0	0	2.43564e-08    
24	0	0	2.43935e-08    
25	0	0	2.45046e-08    
26	0	0	2.4598e-08     
27	0	0	2.46917e-08    
28	0	0	2.47942e-08    
29	0	0	2.48815e-08    
30	0	0	2.49814e-08    
31	0	0	2.50692e-08    
32	0	0	2.51651e-08    
33	0	0	2.52894e-08    
34	0	0	2.53984e-08    
35	0	0	2.55264e-08    
36	0	0	2.56332e-08    
37	0	0	2.57402e-08    
38	0	0	2.58369e-08    
39	0	0	2.59418e-08    
40	0	0	2.60637e-08    
41	0	0	2.61678e-08    
42	0	0	2.62809e-08    
43	0	0	2.64139e-08    
44	0	0	2.65083e-08    
45	0	0	2.66657e-08    
46	0	0	2.68074e-08    
47	0	0	2.69135e-08    
48	0	0	2.71017e-08    
49	0	0	2.72315e-08    
50	0	0	2.73286e-08    
51	0	0	2.74764e-08    
52	0	0	2.76181e-08    
53	0	0	2.77679e-08    
54	0	0	2.79086e-08    
55	0	0	2.80466e-08    
56	0	0	2.82308e-08    
57	0	0	2.83922e-08    
58	0	0	2.85417e-08    
59	0	0	2.87125e-08    
60	0	0	2.88608e-08    
61	0	0	2.90544e-08    
62	0	0	2.92225e-08    
63	0	0	2.94196e-08    
64	0	0	2.95646e-08    
65	0	0	2.97865e-08    
66	0	0	2.99877e-08    
67	0	0	3.01673e-08    
68	0	0	3.04006e-08    
69	0	0	3.05905e-08    
70	0	0	3.07918e-08    
71	0	0	3.10298e-08    
72	0	0	3.126e-08      
73	0	0	3.14906e-08    
74	0	0	3.17271e-08    
75	0	0	3.19589e-08    
76	0	0	3.22505e-08    
77	0	0	3.25203e-08    
78	0	0	3.28255e-08    
79	0	0	3.30615e-08    
80	0	0	3.33369e-08    
81	0	0	3.3669e-08     
82	0	0	3.39555e-08    
83	0	0	3.42733e-08    
84	0	0	3.45825e-08    
85	0	0	3.49522e-08    
86	0	0	3.53203e-08    
87	0	0	3.56816e-08    
88	0	0	3.60325e-08    
89	0	0	3.64186e-08    
90	0	0	3.6794e-08     
91	0	0	3.7263e-08     
92	0	0	3.76863e-08    
93	0	0	3.81365e-08    
94	0	0	3.85866e-08    
95	0	0	3.91355e-08    
96	0	0	3.96225e-08    
97	0	0	4.01908e-08    
98	0	0	4.07571e-08    
99	0	0	4.13648e-08    
100	0	0	4.19774e-08    
101	0	0	4.26608e-08    
102	0	0	4.33925e-08    
103	0	0	4.41437e-08    
104	0	0	4.48875e-08    
105	0	0	4.57704e-08    
106	0	0	4.66774e-08    
107	0	0	4.76416e-08    
108	0	0	4.87118e-08    
109	0	0	4.98476e-08    
110	0	0	5.1068e-08     
111	0	0	5.23742e-08    
112	0	0	5.38787e-08    
113	0	0	5.54696e-08    
114	0	0	5.7266e-08     
115	0	0	5.92567e-08    
116	0	0	6.15134e-08    
117	0	0	6.40517e-08    
118	0	0	6.7066e-08     
119	0	0	7.04824e-08    
120	0	0	7.4713e-08     
121	0	0	7.99342e-08    
122	0	0	8.67749e-08    
123	0	0	9.63411e-08    
124	0	0	1.10639e-07    
125	0	0	1.31278e-07    
126	0	0	1.4999e-07     
127	0	0	1.45741e-07    
128	0	0	1.03425e-07    
129	0	0	4.76662e-08    
130	0	0	1.33839e-08    
131	0	0	2.14853e-09    
132	0	0	1.7068e-10     
133	0	0	1.05926e-11    
134	0	0	1.98632e-13    
135	0	0	1.72964e-13    
136	0	0	1.51931e-13    
137	0	0	1.32581e-13    
138	0	0	1.27104e-13    
139	0	0	9.75361e-14    
140	0	0	1.22962e-13    
141	0	0	1.99815e-13    
142	0	0	1.46259e-13    
143	0	0	1.37492e-13    
144	0	0	1.37679e-13    
145	0	0	1.00675e-13    
146	0	0	1.15917e-13    
147	0	0	1.40452e-13    
148	0	0	1.35759e-13    
149	0	0	8.28957e-14    
150	0	0	6.98775e-14    
151	0	0	5.05265e-14    
152	0	0	9.03029e-14    
153	0	0	6.32706e-14    
154	0	0	1.12869e-13    
155	0	0	9.4547e-14     
156	0	0	5.92622e-14    
157	0	0	8.23315e-14    
158	0	0	5.35922e-14    
159	0	0	4.55186e-14    
160	0	0	9.7789e-14     
161	0	0	7.79144e-14    
162	0	0	2.53599e-14    
163	0	0	3.44352e-14    
164	0	0	3.75582e-14    
165	0	0	2.87082e-14    
166	0	0	5.84843e-14    
167	0	0	4.12066e-14    
168	0	0	8.02616e-14    
169	0	0	5.76199e-14    
170	0	0	6.55213e-14    
171	0	0	8.08844e-14    
172	0	0	7.87779e-14    
173	0	0	6.49428e-14    
174	0	0	3.88122e-14    
175	0	0	9.85238e-14    
176	0	0	4.29787e-14    
177	0	0	2.04869e-14    
178	0	0	1.04272e-14    
179	0	0	1.53924e-14    
180	0	0	9.62011e-14    
181	0	0	1.87927e-14    
182	0	0	3.9811e-14     
183	0	0	4.47905e-14    
184	0	0	3.03125e-14    
185	0	0	2.72616e-14    
186	0	0	3.19115e-14    
187	0	0	1.76753e-15    
188	0	0	3.15754e-14    
189	0	0	2.52008e-14    
190	0	0	1.7377e-14     
191	0	0	2.35145e-14    
192	0	0	4.1297e-14     
193	0	0	4.56212e-14    
194	0	0	2.40488e-15    
195	0	0	2.59614e-14    
196	0	0	9.88568e-15    
197	0	0	2.24781e-14    
198	0	0	1.37669e-15    
199	0	0	3.0087e-14     
