i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	41939          0.419421       0.419425       0.419421       0.419425       0              0              0              0              
1	0	0	42041.1        0.420415       0.420419       0.420415       0.420419       0              0              0              0              
2	0	0	42131.4        0.421418       0.421423       0.421418       0.421423       0              0              0              0              
3	0	0	42186          0.434574       0.422446       0.422431       0.422435       0              0              481.653        401.142        
4	0	0	42299.1        0.423454       0.423458       0.423454       0.423458       0              0              0              0              
5	0	0	42471.8        0.424488       0.424492       0.424488       0.424492       0              0              0              0              
6	0	0	42481.6        0.425532       0.425536       0.425532       0.425536       0              0              0              0              
7	0	0	42619.1        0.426587       0.426589       0.426587       0.426589       0              0              0              0              
8	0	0	42694.5        0.427651       0.427654       0.427651       0.427654       0              0              0              0              
9	0	0	42787.5        0.428726       0.428729       0.428726       0.428729       0              0              0              0              
10	0	0	42902.4        0.42981        0.429815       0.42981        0.429815       0              0              0              0              
11	0	0	43046.4        0.430909       0.430913       0.430909       0.430913       0              0              0              0              
12	0	0	43116          0.432019       0.432022       0.432019       0.432022       0              0              0              0              
13	0	0	43297.6        0.43314        0.433144       0.43314        0.433144       0              0              0              0              
14	0	0	43353.8        0.434273       0.434277       0.434273       0.434277       0              0              0              0              
15	0	0	43584.4        0.43542        0.435424       0.43542        0.435424       0              0              0              0              
16	0	0	43620          0.43658        0.436583       0.43658        0.436583       0              0              0              0              
17	0	0	43807.4        0.437749       0.437755       0.437749       0.437755       0              0              0              0              
18	0	0	43860.3        0.438937       0.43894        0.438937       0.43894        0              0              0              0              
19	0	0	43941.3        0.440132       0.440136       0.440132       0.440136       0              0              0              0              
20	0	0	44093.7        0.441341       0.441345       0.441341       0.441345       0              0              0              0              
21	0	0	44203.4        0.442565       0.442569       0.442565       0.442569       0              0              0              0              
22	0	0	44324          0.443801       0.443806       0.443801       0.443806       0              0              0              0              
23	0	0	44485          0.445054       0.445057       0.445054       0.445057       0              0              0              0              
24	0	0	44633.5        0.44632        0.446324       0.44632        0.446324       0              0              0              0              
25	0	0	44702.5        0.447602       0.447605       0.447602       0.447605       0              0              0              0              
26	0	0	44834.1        0.466613       0.448913       0.448897       0.448899       0              0              566.595        476.972        
27	0	0	45042          0.450207       0.450211       0.450207       0.450211       0              0              0              0              
28	0	0	45151.7        0.451536       0.451538       0.451536       0.451538       0              0              0              0              
29	0	0	45222.5        0.452876       0.452879       0.452876       0.452879       0              0              0              0              
30	0	0	45316.6        0.454233       0.454236       0.454233       0.454236       0              0              0              0              
31	0	0	45488.7        0.455604       0.455608       0.455604       0.455608       0              0              0              0              
32	0	0	45632          0.456995       0.456998       0.456995       0.456998       0              0              0              0              
33	0	0	45837.9        0.458402       0.458406       0.458402       0.458406       0              0              0              0              
34	0	0	45933.6        0.459829       0.459832       0.459829       0.459832       0              0              0              0              
35	0	0	46051.4        0.46127        0.461274       0.46127        0.461274       0              0              0              0              
36	0	0	46209.3        0.462731       0.462734       0.462731       0.462734       0              0              0              0              
37	0	0	46413          0.464209       0.464214       0.464209       0.464214       0              0              0              0              
