i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	47253.6        0.4733         0.47331        0.4733         0.47331        0              0              0              0              
1	0	0	47395          0.474917       0.474926       0.474917       0.474926       0              0              0              0              
2	0	0	47596.1        0.476556       0.476565       0.476556       0.476565       0              0              0              0              
3	0	0	47804.7        0.478218       0.478228       0.478218       0.478228       0              0              0              0              
4	0	0	47942.7        0.479904       0.479913       0.479904       0.479913       0              0              0              0              
5	0	0	48079.8        0.481612       0.481621       0.481612       0.481621       0              0              0              0              
6	0	0	48284.9        0.495232       0.483364       0.483344       0.483353       0              0              502.65         385.941        
7	0	0	48470.2        0.4851         0.48511        0.4851         0.48511        0              0              0              0              
8	0	0	48586.9        0.486881       0.486891       0.486881       0.486891       0              0              0              0              
9	0	0	48798.9        0.488688       0.488698       0.488688       0.488698       0              0              0              0              
10	0	0	49061.1        0.490523       0.490533       0.490523       0.490533       0              0              0              0              
11	0	0	49169.4        0.492386       0.492395       0.492386       0.492395       0              0              0              0              
12	0	0	49384.4        0.50602        0.494299       0.494271       0.494284       0              0              501.712        436.384        
13	0	0	49569.5        0.49619        0.496201       0.49619        0.496201       0              0              0              0              
14	0	0	49755.7        0.498137       0.498147       0.498137       0.498147       0              0              0              0              
15	0	0	49986.9        0.500115       0.500123       0.500115       0.500123       0              0              0              0              
16	0	0	50193.1        0.502122       0.502132       0.502122       0.502132       0              0              0              0              
17	0	0	50375.9        0.504162       0.504171       0.504162       0.504171       0              0              0              0              
18	0	0	50545.9        0.50623        0.50624        0.50623        0.50624        0              0              0              0              
19	0	0	50798.2        0.508333       0.508344       0.508333       0.508344       0              0              0              0              
20	0	0	50972.2        0.510472       0.51048        0.510472       0.51048        0              0              0              0              
21	0	0	51168.6        0.512641       0.512651       0.512641       0.512651       0              0              0              0              
22	0	0	51392          0.514848       0.514857       0.514848       0.514857       0              0              0              0              
23	0	0	51642.9        0.517091       0.5171         0.517091       0.5171         0              0              0              0              
24	0	0	51845          0.519372       0.519381       0.519372       0.519381       0              0              0              0              
25	0	0	52033.4        0.521689       0.5217         0.521689       0.5217         0              0              0              0              
26	0	0	52351.7        0.524047       0.524059       0.524047       0.524059       0              0              0              0              
27	0	0	52574.8        0.52645        0.526461       0.52645        0.526461       0              0              0              0              
28	0	0	52775.3        0.528895       0.528904       0.528895       0.528904       0              0              0              0              
29	0	0	53074.3        0.531379       0.53139        0.531379       0.53139        0              0              0              0              
30	0	0	53247.3        0.533911       0.53392        0.533911       0.53392        0              0              0              0              
31	0	0	53561.5        0.536486       0.536496       0.536486       0.536496       0              0              0              0              
32	0	0	53834.6        0.539115       0.539121       0.539115       0.539121       0              0              0              0              
33	0	0	54029.5        0.541784       0.541794       0.541784       0.541794       0              0              0              0              
34	0	0	54374.3        0.54451        0.544518       0.54451        0.544518       0              0              0              0              
35	0	0	54637.8        0.547285       0.547295       0.547285       0.547295       0              0              0              0              
36	0	0	54941.3        0.550119       0.550126       0.550119       0.550126       0              0              0              0              
37	0	0	55239          0.553005       0.553014       0.553005       0.553014       0              0              0              0              
