i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	49381.8        0.495109       0.49512        0.495109       0.49512        0              0              0              0              
1	0	0	49620.6        0.497036       0.497049       0.497036       0.497049       0              0              0              0              
2	0	0	49867.3        0.498995       0.499008       0.498995       0.499008       0              0              0              0              
3	0	0	50048.4        0.500985       0.500997       0.500985       0.500997       0              0              0              0              
4	0	0	50257.1        0.503006       0.503018       0.503006       0.503018       0              0              0              0              
5	0	0	50414.9        0.505057       0.505069       0.505057       0.505069       0              0              0              0              
6	0	0	50631.2        0.50714        0.507152       0.50714        0.507152       0              0              0              0              
7	0	0	50861.4        0.537524       0.509289       0.509256       0.509269       0              0              698.032        617.021        
8	0	0	51105.7        0.511408       0.511422       0.511408       0.511422       0              0              0              0              
9	0	0	51269.9        0.513596       0.513608       0.513596       0.513608       0              0              0              0              
10	0	0	51570.8        0.51582        0.515833       0.51582        0.515833       0              0              0              0              
11	0	0	51714.5        0.51808        0.518093       0.51808        0.518093       0              0              0              0              
12	0	0	51945.8        0.520377       0.52039        0.520377       0.52039        0              0              0              0              
13	0	0	52148.8        0.522713       0.522726       0.522713       0.522726       0              0              0              0              
14	0	0	52378.8        0.525089       0.525101       0.525089       0.525101       0              0              0              0              
15	0	0	52688.5        0.527508       0.52752        0.527508       0.52752        0              0              0              0              
16	0	0	52880.3        0.529967       0.529981       0.529967       0.529981       0              0              0              0              
17	0	0	53135.8        0.532473       0.532485       0.532473       0.532485       0              0              0              0              
18	0	0	53421.4        0.535023       0.535037       0.535023       0.535037       0              0              0              0              
19	0	0	53593.9        0.537619       0.537632       0.537619       0.537632       0              0              0              0              
20	0	0	53881.1        0.540261       0.540275       0.540261       0.540275       0              0              0              0              
21	0	0	54175.9        0.542956       0.542968       0.542956       0.542968       0              0              0              0              
22	0	0	54468          0.556827       0.545726       0.5457         0.545714       0              0              512.88         428.332        
23	0	0	54776.7        0.5485         0.548515       0.5485         0.548515       0              0              0              0              
24	0	0	55044.5        0.551356       0.55137        0.551356       0.55137        0              0              0              0              
25	0	0	55300.4        0.578511       0.554299       0.554268       0.554279       0              0              680.208        593.398        
26	0	0	55587.8        0.557234       0.557246       0.557234       0.557246       0              0              0              0              
27	0	0	55931.7        0.560263       0.560275       0.560263       0.560275       0              0              0              0              
28	0	0	56273.7        0.563355       0.563368       0.563355       0.563368       0              0              0              0              
29	0	0	56458.8        0.566595       0.566554       0.566511       0.566525       1.62538        1.62412        0              0              
30	0	0	56912.3        0.569885       0.569793       0.569736       0.569747       1.86536        1.86054        0              0              
31	0	0	57286.1        0.573288       0.573104       0.57303        0.573042       2.35765        2.34475        0              0              
32	0	0	57553.5        0.577294       0.576526       0.576396       0.576409       4.37221        4.03095        0              0              
33	0	0	57835.9        0.581372       0.579891       0.579833       0.579845       18.5087        13.7748        0              0              
34	0	0	58223.8        0.583349       0.583359       0.583349       0.583359       0              0              0              0              
35	0	0	58575.6        0.586942       0.586953       0.586942       0.586953       0              0              0              0              
36	0	0	58979.2        0.590621       0.590633       0.590621       0.590633       0              0              0              0              
37	0	0	59363.4        0.59439        0.594399       0.59439        0.594399       0              0              0              0              
38	0	0	59694.8        0.598241       0.598253       0.598241       0.598253       0              0              0              0              
39	0	0	60081.1        0.602192       0.6022         0.602192       0.6022         0              0              0              0              
40	0	0	60480.8        0.606235       0.606242       0.606235       0.606242       0              0              0              0              
41	0	0	60887.6        0.610378       0.610386       0.610378       0.610386       0              0              0              0              
42	0	0	61351.5        0.614628       0.614637       0.614628       0.614637       0              0              0              0              
43	0	0	61850          0.618999       0.619002       0.618999       0.619002       0              0              0              0              
44	0	0	62160.2        0.6394         0.623497       0.623475       0.623478       0              0              608.212        502.011        
45	0	0	62722.4        0.62807        0.628074       0.62807        0.628074       0              0              0              0              
46	0	0	63199.1        0.632794       0.632798       0.632794       0.632798       0              0              0              0              
47	0	0	63576.8        0.637651       0.63765        0.637651       0.63765        0              0              0              0              
48	0	0	64200.8        0.642647       0.642641       0.642647       0.642641       0              0              0              0              
49	0	0	64703.9        0.647787       0.647781       0.647787       0.647781       0              0              0              0              
50	0	0	65239.6        0.653075       0.653072       0.653075       0.653072       0              0              0              0              
51	0	0	65838.7        0.658531       0.658526       0.658531       0.658526       0              0              0              0              
52	0	0	66410.4        0.664156       0.66415        0.664156       0.66415        0              0              0              0              
53	0	0	66983.6        0.66996        0.66995        0.66996        0.66995        0              0              0              0              
54	0	0	67551.6        0.675947       0.675933       0.675947       0.675933       0              0              0              0              
55	0	0	68238          0.682139       0.682117       0.682139       0.682117       0              0              0              0              
56	0	0	68811.6        0.688533       0.688507       0.688533       0.688507       0              0              0              0              
57	0	0	69481.1        0.695148       0.695112       0.695148       0.695112       0              0              0              0              
58	0	0	70243.2        0.712823       0.701968       0.702005       0.701956       0              0              558.875        430.866        
59	0	0	70903          0.720688       0.709059       0.709106       0.709046       0              0              573.917        470.387        
60	0	0	71604.9        0.716474       0.716396       0.716474       0.716396       0              0              0              0              
61	0	0	72477.3        0.72416        0.724031       0.72416        0.724031       0              0              0              0              
62	0	0	73230.3        0.732238       0.731976       0.732238       0.731976       0              0              0              0              
63	0	0	74000.2        0.741779       0.74024        0.741779       0.74024        0              0              0              0              
64	0	0	74862.1        0.748751       0.74871        0.748751       0.74871        0              0              0              0              
