i	j	k	Dose(Gy)       
0	0	0	2.4131e-08     
1	0	0	2.42655e-08    
2	0	0	2.4389e-08     
3	0	0	2.44809e-08    
4	0	0	2.45658e-08    
5	0	0	2.46217e-08    
6	0	0	2.47288e-08    
7	0	0	2.48284e-08    
8	0	0	2.49228e-08    
9	0	0	2.50328e-08    
10	0	0	2.51512e-08    
11	0	0	2.52661e-08    
12	0	0	2.532e-08      
13	0	0	2.54475e-08    
14	0	0	2.55562e-08    
15	0	0	2.56761e-08    
16	0	0	2.57571e-08    
17	0	0	2.59004e-08    
18	0	0	2.59868e-08    
19	0	0	2.61335e-08    
20	0	0	2.62448e-08    
21	0	0	2.63478e-08    
22	0	0	2.64843e-08    
23	0	0	2.65776e-08    
24	0	0	2.67481e-08    
25	0	0	2.68502e-08    
26	0	0	2.6987e-08     
27	0	0	2.71316e-08    
28	0	0	2.725e-08      
29	0	0	2.7395e-08     
30	0	0	2.75548e-08    
31	0	0	2.77052e-08    
32	0	0	2.78177e-08    
33	0	0	2.79729e-08    
34	0	0	2.81481e-08    
35	0	0	2.82996e-08    
36	0	0	2.84622e-08    
37	0	0	2.85999e-08    
38	0	0	2.87883e-08    
39	0	0	2.89563e-08    
40	0	0	2.91227e-08    
41	0	0	2.92925e-08    
42	0	0	2.94876e-08    
43	0	0	2.96422e-08    
44	0	0	2.98674e-08    
45	0	0	3.00603e-08    
46	0	0	3.02788e-08    
47	0	0	3.04771e-08    
48	0	0	3.0664e-08     
49	0	0	3.08884e-08    
50	0	0	3.11228e-08    
51	0	0	3.13245e-08    
52	0	0	3.15663e-08    
53	0	0	3.18329e-08    
54	0	0	3.20725e-08    
55	0	0	3.23659e-08    
56	0	0	3.26611e-08    
57	0	0	3.29169e-08    
58	0	0	3.32159e-08    
59	0	0	3.34866e-08    
60	0	0	3.37877e-08    
61	0	0	3.4094e-08     
62	0	0	3.44247e-08    
63	0	0	3.47501e-08    
64	0	0	3.5087e-08     
65	0	0	3.54658e-08    
66	0	0	3.58204e-08    
67	0	0	3.62121e-08    
68	0	0	3.66143e-08    
69	0	0	3.70096e-08    
70	0	0	3.74529e-08    
71	0	0	3.78719e-08    
72	0	0	3.83313e-08    
73	0	0	3.88844e-08    
74	0	0	3.93606e-08    
75	0	0	3.98551e-08    
76	0	0	4.04388e-08    
77	0	0	4.10291e-08    
78	0	0	4.16558e-08    
79	0	0	4.22934e-08    
80	0	0	4.29522e-08    
81	0	0	4.37035e-08    
82	0	0	4.44792e-08    
83	0	0	4.53013e-08    
84	0	0	4.61826e-08    
85	0	0	4.71234e-08    
86	0	0	4.81175e-08    
87	0	0	4.92239e-08    
88	0	0	5.036e-08      
89	0	0	5.1645e-08     
90	0	0	5.30379e-08    
91	0	0	5.45375e-08    
92	0	0	5.62408e-08    
93	0	0	5.81125e-08    
94	0	0	6.01697e-08    
95	0	0	6.25499e-08    
96	0	0	6.52591e-08    
97	0	0	6.84186e-08    
98	0	0	7.2179e-08     
99	0	0	7.66965e-08    
100	0	0	8.23861e-08    
101	0	0	8.98876e-08    
102	0	0	1.00623e-07    
103	0	0	1.17637e-07    
104	0	0	1.43841e-07    
105	0	0	1.64303e-07    
106	0	0	1.39689e-07    
107	0	0	7.20137e-08    
108	0	0	1.90333e-08    
109	0	0	2.47588e-09    
110	0	0	1.02547e-10    
111	0	0	2.2128e-13     
112	0	0	2.43591e-13    
113	0	0	1.34232e-13    
114	0	0	1.05861e-13    
115	0	0	8.35171e-14    
116	0	0	8.31579e-14    
117	0	0	1.56184e-13    
118	0	0	2.33766e-13    
119	0	0	1.65254e-13    
120	0	0	1.03911e-13    
121	0	0	8.15368e-14    
122	0	0	7.76278e-14    
123	0	0	1.74027e-13    
124	0	0	1.55741e-13    
125	0	0	1.64191e-13    
126	0	0	1.57668e-13    
127	0	0	1.12888e-13    
128	0	0	1.66631e-13    
129	0	0	4.53048e-14    
130	0	0	1.46514e-13    
131	0	0	7.12697e-14    
132	0	0	4.40272e-14    
133	0	0	5.4499e-14     
134	0	0	7.22532e-14    
135	0	0	3.71341e-14    
136	0	0	3.00358e-14    
137	0	0	3.2369e-14     
138	0	0	7.90284e-14    
139	0	0	5.16206e-14    
140	0	0	2.21952e-14    
141	0	0	6.28745e-14    
142	0	0	4.83967e-14    
143	0	0	7.44144e-14    
144	0	0	7.08716e-15    
145	0	0	1.1678e-13     
146	0	0	4.60265e-14    
147	0	0	3.23128e-14    
148	0	0	6.12846e-14    
149	0	0	6.79997e-14    
150	0	0	3.18417e-14    
151	0	0	5.80307e-14    
152	0	0	4.08163e-14    
153	0	0	6.0526e-14     
154	0	0	2.60849e-14    
155	0	0	7.92519e-14    
156	0	0	2.17518e-14    
157	0	0	3.85757e-14    
158	0	0	5.88722e-14    
159	0	0	5.35316e-14    
160	0	0	3.22939e-14    
161	0	0	4.56392e-14    
162	0	0	2.96126e-14    
163	0	0	3.5493e-15     
164	0	0	1.68063e-14    
165	0	0	7.98646e-15    
166	0	0	2.8284e-14     
167	0	0	6.39762e-14    
168	0	0	6.61292e-16    
169	0	0	3.37652e-15    
170	0	0	2.65315e-14    
171	0	0	2.31716e-14    
172	0	0	3.57188e-17    
173	0	0	2.20079e-14    
174	0	0	2.63922e-15    
175	0	0	5.18425e-15    
176	0	0	9.73625e-15    
178	0	0	2.14174e-14    
179	0	0	7.86055e-16    
180	0	0	1.06572e-15    
181	0	0	7.9363e-18     
182	0	0	7.88068e-15    
183	0	0	1.69843e-15    
185	0	0	6.38084e-16    
186	0	0	2.84938e-14    
187	0	0	1.19547e-15    
188	0	0	1.94916e-15    
190	0	0	1.97395e-14    
193	0	0	2.60166e-15    
196	0	0	2.53717e-16    
197	0	0	3.97558e-14    
