i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	44743.5        0.448182       0.448188       0.448182       0.448188       0              0              0              0              
1	0	0	44895.9        0.449483       0.44949        0.449483       0.44949        0              0              0              0              
2	0	0	45025.5        0.4508         0.450807       0.4508         0.450807       0              0              0              0              
3	0	0	45112.6        0.452132       0.452138       0.452132       0.452138       0              0              0              0              
4	0	0	45328.5        0.45348        0.453487       0.45348        0.453487       0              0              0              0              
5	0	0	45377.8        0.454844       0.45485        0.454844       0.45485        0              0              0              0              
6	0	0	45553.3        0.456224       0.456231       0.456224       0.456231       0              0              0              0              
7	0	0	45665.7        0.457621       0.457628       0.457621       0.457628       0              0              0              0              
8	0	0	45832.4        0.459035       0.459042       0.459035       0.459042       0              0              0              0              
9	0	0	46017.7        0.460468       0.460475       0.460468       0.460475       0              0              0              0              
10	0	0	46145.3        0.461919       0.461925       0.461919       0.461925       0              0              0              0              
11	0	0	46217          0.463386       0.463393       0.463386       0.463393       0              0              0              0              
12	0	0	46462.8        0.464874       0.46488        0.464874       0.46488        0              0              0              0              
13	0	0	46614          0.477942       0.466399       0.466381       0.466388       0              0              490.802        413.097        
14	0	0	46734.4        0.467906       0.467914       0.467906       0.467914       0              0              0              0              
15	0	0	46916.7        0.469455       0.469461       0.469455       0.469461       0              0              0              0              
16	0	0	47082.8        0.471021       0.471028       0.471021       0.471028       0              0              0              0              
17	0	0	47200.4        0.472609       0.472616       0.472609       0.472616       0              0              0              0              
18	0	0	47417.8        0.47423        0.474229       0.47422        0.474226       1.32792        1.32792        0              0              
19	0	0	47543          0.475951       0.475893       0.47585        0.475858       1.39978        1.39931        0              0              
20	0	0	47661.8        0.477642       0.477551       0.477502       0.477509       1.56938        1.56673        0              0              
21	0	0	47830.9        0.479362       0.479232       0.479177       0.479183       1.82648        1.81957        0              0              
22	0	0	48085.7        0.481181       0.480946       0.480876       0.480882       2.28648        2.27262        0              0              
23	0	0	48214.9        0.483456       0.482711       0.482598       0.482604       3.82131        3.6438         0              0              
24	0	0	48365.9        0.486516       0.484419       0.484344       0.48435        15.2538        10.525         0              0              
25	0	0	48535.1        0.486115       0.48612        0.486115       0.48612        0              0              0              0              
26	0	0	48739          0.48791        0.487917       0.48791        0.487917       0              0              0              0              
27	0	0	48892.1        0.489731       0.489739       0.489731       0.489739       0              0              0              0              
28	0	0	49046.8        0.49158        0.491586       0.49158        0.491586       0              0              0              0              
29	0	0	49266.6        0.493458       0.493462       0.493458       0.493462       0              0              0              0              
30	0	0	49448.1        0.495359       0.495365       0.495359       0.495365       0              0              0              0              
31	0	0	49677.6        0.497292       0.497299       0.497292       0.497299       0              0              0              0              
32	0	0	49877.1        0.499257       0.499262       0.499257       0.499262       0              0              0              0              
33	0	0	50089.6        0.50125        0.501256       0.50125        0.501256       0              0              0              0              
34	0	0	50255.4        0.516893       0.503294       0.503275       0.50328        0              0              535.905        471.323        
35	0	0	50508.4        0.505329       0.505336       0.505329       0.505336       0              0              0              0              
36	0	0	50743.8        0.507423       0.507427       0.507423       0.507427       0              0              0              0              
37	0	0	50883.9        0.509544       0.50955        0.509544       0.50955        0              0              0              0              
38	0	0	51059.6        0.511702       0.511705       0.511702       0.511705       0              0              0              0              
39	0	0	51350.6        0.51389        0.513897       0.51389        0.513897       0              0              0              0              
40	0	0	51583.9        0.516122       0.516126       0.516122       0.516126       0              0              0              0              
41	0	0	51747.1        0.518386       0.518391       0.518386       0.518391       0              0              0              0              
42	0	0	52033          0.520691       0.520695       0.520691       0.520695       0              0              0              0              
43	0	0	52205.5        0.523035       0.523038       0.523035       0.523038       0              0              0              0              
44	0	0	52523.1        0.52542        0.525423       0.52542        0.525423       0              0              0              0              
45	0	0	52693.1        0.527844       0.527849       0.527844       0.527849       0              0              0              0              
46	0	0	52949.3        0.530314       0.530317       0.530314       0.530317       0              0              0              0              
47	0	0	53262.1        0.532827       0.532831       0.532827       0.532831       0              0              0              0              
48	0	0	53535.8        0.53539        0.535392       0.53539        0.535392       0              0              0              0              
49	0	0	53724.1        0.537994       0.537999       0.537994       0.537999       0              0              0              0              
50	0	0	53946.2        0.54065        0.540652       0.54065        0.540652       0              0              0              0              
51	0	0	54273.4        0.543354       0.543355       0.543354       0.543355       0              0              0              0              
52	0	0	54557.3        0.572975       0.546135       0.546114       0.546112       0              0              697.586        575.477        
53	0	0	54870.7        0.548922       0.548923       0.548922       0.548923       0              0              0              0              
54	0	0	55106.3        0.564566       0.551802       0.55179        0.551787       0              0              541.206        490.91         
55	0	0	55356.6        0.554707       0.554708       0.554707       0.554708       0              0              0              0              
56	0	0	55661.2        0.557691       0.557685       0.557691       0.557685       0              0              0              0              
57	0	0	56015.5        0.560729       0.560725       0.560729       0.560725       0              0              0              0              
58	0	0	56296.8        0.563832       0.563828       0.563832       0.563828       0              0              0              0              
59	0	0	56633.6        0.567004       0.566997       0.567004       0.566997       0              0              0              0              
60	0	0	56935.8        0.570239       0.57023        0.570239       0.57023        0              0              0              0              
61	0	0	57259          0.573542       0.573535       0.573542       0.573535       0              0              0              0              
62	0	0	57645.7        0.576925       0.576912       0.576925       0.576912       0              0              0              0              
63	0	0	57953.3        0.58038        0.580365       0.58038        0.580365       0              0              0              0              
