i	j	k	Dose(Gy)       
0	0	0	2.34315e-08    
1	0	0	2.35794e-08    
2	0	0	2.36772e-08    
3	0	0	2.37327e-08    
4	0	0	2.37993e-08    
5	0	0	2.38809e-08    
6	0	0	2.39526e-08    
7	0	0	2.40699e-08    
8	0	0	2.41659e-08    
9	0	0	2.42438e-08    
10	0	0	2.43181e-08    
11	0	0	2.44371e-08    
12	0	0	2.45134e-08    
13	0	0	2.46069e-08    
14	0	0	2.47211e-08    
15	0	0	2.47976e-08    
16	0	0	2.49127e-08    
17	0	0	2.49799e-08    
18	0	0	2.50926e-08    
19	0	0	2.51685e-08    
20	0	0	2.52638e-08    
21	0	0	2.53894e-08    
22	0	0	2.55185e-08    
23	0	0	2.56231e-08    
24	0	0	2.57293e-08    
25	0	0	2.58577e-08    
26	0	0	2.59227e-08    
27	0	0	2.60605e-08    
28	0	0	2.61823e-08    
29	0	0	2.63073e-08    
30	0	0	2.64229e-08    
31	0	0	2.653e-08      
32	0	0	2.66827e-08    
33	0	0	2.68001e-08    
34	0	0	2.69593e-08    
35	0	0	2.70506e-08    
36	0	0	2.72054e-08    
37	0	0	2.73745e-08    
38	0	0	2.74805e-08    
39	0	0	2.76303e-08    
40	0	0	2.77674e-08    
41	0	0	2.79256e-08    
42	0	0	2.808e-08      
43	0	0	2.82439e-08    
44	0	0	2.83625e-08    
45	0	0	2.85458e-08    
46	0	0	2.87127e-08    
47	0	0	2.88857e-08    
48	0	0	2.90641e-08    
49	0	0	2.92381e-08    
50	0	0	2.9411e-08     
51	0	0	2.96043e-08    
52	0	0	2.98045e-08    
53	0	0	2.99647e-08    
54	0	0	3.02002e-08    
55	0	0	3.04125e-08    
56	0	0	3.05816e-08    
57	0	0	3.08004e-08    
58	0	0	3.10184e-08    
59	0	0	3.12639e-08    
60	0	0	3.1469e-08     
61	0	0	3.17412e-08    
62	0	0	3.19738e-08    
63	0	0	3.22656e-08    
64	0	0	3.25496e-08    
65	0	0	3.28105e-08    
66	0	0	3.3106e-08     
67	0	0	3.33604e-08    
68	0	0	3.36729e-08    
69	0	0	3.39574e-08    
70	0	0	3.42961e-08    
71	0	0	3.45961e-08    
72	0	0	3.49538e-08    
73	0	0	3.52914e-08    
74	0	0	3.56913e-08    
75	0	0	3.60472e-08    
76	0	0	3.64559e-08    
77	0	0	3.68268e-08    
78	0	0	3.7238e-08     
79	0	0	3.76987e-08    
80	0	0	3.81607e-08    
81	0	0	3.8629e-08     
82	0	0	3.91472e-08    
83	0	0	3.96702e-08    
84	0	0	4.02167e-08    
85	0	0	4.07903e-08    
86	0	0	4.13846e-08    
87	0	0	4.20314e-08    
88	0	0	4.26843e-08    
89	0	0	4.34144e-08    
90	0	0	4.41674e-08    
91	0	0	4.49389e-08    
92	0	0	4.58374e-08    
93	0	0	4.67478e-08    
94	0	0	4.77127e-08    
95	0	0	4.87663e-08    
96	0	0	4.99137e-08    
97	0	0	5.11008e-08    
98	0	0	5.24554e-08    
99	0	0	5.39206e-08    
100	0	0	5.55294e-08    
101	0	0	5.7346e-08     
102	0	0	5.9327e-08     
103	0	0	6.1581e-08     
104	0	0	6.41205e-08    
105	0	0	6.71373e-08    
106	0	0	7.06077e-08    
107	0	0	7.48087e-08    
108	0	0	8.00251e-08    
109	0	0	8.67386e-08    
110	0	0	9.61275e-08    
111	0	0	1.10382e-07    
112	0	0	1.32358e-07    
113	0	0	1.55759e-07    
114	0	0	1.52282e-07    
115	0	0	1.01266e-07    
116	0	0	3.96524e-08    
117	0	0	8.25361e-09    
118	0	0	8.99586e-10    
119	0	0	3.42979e-11    
120	0	0	2.39866e-13    
121	0	0	1.4577e-13     
122	0	0	2.0584e-13     
123	0	0	1.70969e-13    
124	0	0	1.20675e-13    
125	0	0	1.93479e-13    
126	0	0	1.60786e-13    
127	0	0	1.30967e-13    
128	0	0	1.95552e-13    
129	0	0	1.66164e-13    
130	0	0	1.40029e-13    
131	0	0	9.75068e-14    
132	0	0	2.02955e-13    
133	0	0	1.04023e-13    
134	0	0	4.65296e-14    
135	0	0	1.4616e-13     
136	0	0	4.29717e-14    
137	0	0	4.47248e-14    
138	0	0	1.18201e-13    
139	0	0	9.95662e-14    
140	0	0	7.40448e-14    
141	0	0	6.06219e-14    
142	0	0	1.1227e-13     
143	0	0	1.16533e-13    
144	0	0	2.25418e-14    
145	0	0	2.15901e-14    
146	0	0	6.22765e-14    
147	0	0	1.00593e-13    
