i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          
29	0	0	45568.8        0.456139       0.456141       0.456139       0.456141       0              0              0              0              
30	0	0	45717.4        0.457533       0.457538       0.457533       0.457538       0              0              0              0              
31	0	0	45856.3        0.458949       0.458953       0.458949       0.458953       0              0              0              0              
32	0	0	45970.4        0.46038        0.460384       0.46038        0.460384       0              0              0              0              
33	0	0	46176.5        0.46183        0.461834       0.46183        0.461834       0              0              0              0              
34	0	0	46284.3        0.463299       0.463303       0.463299       0.463303       0              0              0              0              
35	0	0	46431.1        0.464785       0.464789       0.464785       0.464789       0              0              0              0              
36	0	0	46604.7        0.466292       0.466296       0.466292       0.466296       0              0              0              0              
37	0	0	46752.4        0.47855        0.46783        0.467819       0.467821       0              0              478.435        395.402        
38	0	0	46913.7        0.469363       0.469367       0.469363       0.469367       0              0              0              0              
39	0	0	47005.6        0.470929       0.470932       0.470929       0.470932       0              0              0              0              
40	0	0	47212.2        0.472513       0.472518       0.472513       0.472518       0              0              0              0              
41	0	0	47433.1        0.474123       0.474126       0.474123       0.474126       0              0              0              0              
42	0	0	47496.2        0.475752       0.475756       0.475752       0.475756       0              0              0              0              
43	0	0	47702.7        0.477406       0.477407       0.477406       0.477407       0              0              0              0              
44	0	0	47824.5        0.479075       0.47908        0.479075       0.47908        0              0              0              0              
45	0	0	48069.2        0.480775       0.480777       0.480775       0.480777       0              0              0              0              
46	0	0	48222          0.482495       0.482499       0.482495       0.482499       0              0              0              0              
47	0	0	48377          0.484243       0.484245       0.484243       0.484245       0              0              0              0              
48	0	0	48537.6        0.486011       0.486014       0.486011       0.486014       0              0              0              0              
49	0	0	48650.9        0.487805       0.487807       0.487805       0.487807       0              0              0              0              
50	0	0	48891.7        0.489623       0.489627       0.489623       0.489627       0              0              0              0              
51	0	0	49138.9        0.491476       0.491476       0.491476       0.491476       0              0              0              0              
52	0	0	49214          0.49335        0.49335        0.49335        0.49335        0              0              0              0              
53	0	0	49470          0.495248       0.495252       0.495248       0.495252       0              0              0              0              
54	0	0	49691.3        0.497182       0.497185       0.497182       0.497185       0              0              0              0              
55	0	0	49806.9        0.499144       0.499145       0.499144       0.499145       0              0              0              0              
56	0	0	50024.6        0.501133       0.501135       0.501133       0.501135       0              0              0              0              
57	0	0	50314          0.503157       0.503158       0.503157       0.503158       0              0              0              0              
58	0	0	50448.1        0.505214       0.505213       0.505214       0.505213       0              0              0              0              
59	0	0	50575          0.507297       0.507298       0.507297       0.507298       0              0              0              0              
60	0	0	50857.5        0.509416       0.509415       0.509416       0.509415       0              0              0              0              
61	0	0	51122.8        0.511573       0.51157        0.511573       0.51157        0              0              0              0              
62	0	0	51300.5        0.516648       0.513935       0.513759       0.51376        8.06603        4.76642        0              0              
63	0	0	51471.2        0.515988       0.515984       0.515988       0.515984       0              0              0              0              
64	0	0	51710.1        0.518246       0.518245       0.518246       0.518245       0              0              0              0              
65	0	0	52001          0.520547       0.520546       0.520547       0.520546       0              0              0              0              
66	0	0	52239          0.52289        0.522887       0.52289        0.522887       0              0              0              0              
67	0	0	52488          0.525275       0.52527        0.525275       0.52527        0              0              0              0              
68	0	0	52665.2        0.5277         0.527693       0.5277         0.527693       0              0              0              0              
69	0	0	52981.7        0.530163       0.530159       0.530163       0.530159       0              0              0              0              
70	0	0	53159.3        0.532738       0.532688       0.53267        0.53267        2.01667        2.01454        0              0              
71	0	0	53425.4        0.535706       0.535318       0.535229       0.535224       2.65099        2.59307        0              0              
72	0	0	53723.3        0.540318       0.537954       0.537834       0.537826       10.0767        6.25357        0              0              
73	0	0	53996.6        0.540484       0.540478       0.540484       0.540478       0              0              0              0              
74	0	0	54269.8        0.572275       0.543209       0.543185       0.54318        0              0              577.445        490.981        
75	0	0	54491.3        0.545936       0.545932       0.545936       0.545932       0              0              0              0              
76	0	0	54720.8        0.548744       0.548734       0.548744       0.548734       0              0              0              0              
77	0	0	55085.5        0.551604       0.551593       0.551604       0.551593       0              0              0              0              
78	0	0	55374          0.554519       0.55451        0.554519       0.55451        0              0              0              0              
79	0	0	55654.5        0.557498       0.557485       0.557498       0.557485       0              0              0              0              
80	0	0	55933.5        0.560528       0.56052        0.560528       0.56052        0              0              0              0              
81	0	0	56321.1        0.574073       0.563633       0.563631       0.563619       0              0              506.638        483.173        
82	0	0	56578.1        0.566793       0.566782       0.566793       0.566782       0              0              0              0              
83	0	0	56882.2        0.57003        0.570011       0.57003        0.570011       0              0              0              0              
84	0	0	57222.8        0.573322       0.573309       0.573322       0.573309       0              0              0              0              
85	0	0	57575          0.576695       0.576679       0.576695       0.576679       0              0              0              0              
86	0	0	57897.7        0.580144       0.580124       0.580144       0.580124       0              0              0              0              
87	0	0	58212.1        0.583664       0.583645       0.583664       0.583645       0              0              0              0              
88	0	0	58657.7        0.58727        0.587248       0.58727        0.587248       0              0              0              0              
89	0	0	58986.4        0.590953       0.590934       0.590953       0.590934       0              0              0              0              
90	0	0	59386.6        0.594738       0.594709       0.594738       0.594709       0              0              0              0              
91	0	0	59730.4        0.598601       0.598571       0.598601       0.598571       0              0              0              0              
92	0	0	60143.1        0.602556       0.602528       0.602556       0.602528       0              0              0              0              
93	0	0	60570.6        0.606616       0.606583       0.606616       0.606583       0              0              0              0              
94	0	0	60949.7        0.610774       0.610739       0.610774       0.610739       0              0              0              0              
95	0	0	61386.6        0.615032       0.615001       0.615032       0.615001       0              0              0              0              
96	0	0	61804.1        0.619415       0.619373       0.619415       0.619373       0              0              0              0              
97	0	0	62287          0.65759        0.623893       0.623905       0.623862       0              0              647.5          546.776        
98	0	0	62763.5        0.628523       0.628471       0.628523       0.628471       0              0              0              0              
99	0	0	63178.3        0.633258       0.633207       0.633258       0.633207       0              0              0              0              
100	0	0	63654.8        0.638129       0.638072       0.638129       0.638072       0              0              0              0              
101	0	0	64250.5        0.643143       0.643079       0.643143       0.643079       0              0              0              0              
102	0	0	64818.3        0.648303       0.648236       0.648303       0.648236       0              0              0              0              
103	0	0	65338.5        0.653616       0.653549       0.653616       0.653549       0              0              0              0              
104	0	0	65876.3        0.659101       0.659021       0.659101       0.659021       0              0              0              0              
105	0	0	66480.8        0.664735       0.664663       0.664735       0.664663       0              0              0              0              
106	0	0	67115.6        0.670569       0.670486       0.670569       0.670486       0              0              0              0              
107	0	0	67651.4        0.676587       0.676494       0.676587       0.676494       0              0              0              0              
108	0	0	68257.1        0.682803       0.682698       0.682803       0.682698       0              0              0              0              
109	0	0	68890.3        0.689216       0.68911        0.689216       0.68911        0              0              0              0              
110	0	0	69572.3        0.695853       0.695742       0.695853       0.695742       0              0              0              0              
111	0	0	70311.5        0.702736       0.702612       0.702736       0.702612       0              0              0              0              
112	0	0	71018.3        0.709868       0.709732       0.709868       0.709732       0              0              0              0              
113	0	0	71747.9        0.717271       0.717113       0.717271       0.717113       0              0              0              0              
114	0	0	72438.2        0.724954       0.72477        0.724954       0.72477        0              0              0              0              
115	0	0	73335.5        0.73291        0.732727       0.73291        0.732727       0              0              0              0              
116	0	0	74159.5        0.741212       0.741008       0.741212       0.741008       0              0              0              0              
117	0	0	75008.3        0.749868       0.749629       0.749868       0.749629       0              0              0              0              
118	0	0	75893.5        0.758873       0.758613       0.758873       0.758613       0              0              0              0              
119	0	0	76813.5        0.768313       0.767989       0.768313       0.767989       0              0              0              0              
120	0	0	77859.3        0.778251       0.777798       0.778251       0.777798       0              0              0              0              
121	0	0	78879.7        0.789859       0.78809        0.789859       0.78809        0              0              0              0              
122	0	0	79970.1        0.79905        0.798727       0.79905        0.798727       0              0              0              0              
123	0	0	81039.7        0.810357       0.809988       0.810357       0.809988       0              0              0              0              
124	0	0	82202.4        0.822238       0.821821       0.822238       0.821821       0              0              0              0              
125	0	0	83537          0.834758       0.834284       0.834758       0.834284       0              0              0              0              
126	0	0	84833.8        0.847989       0.847438       0.847989       0.847438       0              0              0              0              
127	0	0	86281.8        0.862014       0.861352       0.862014       0.861352       0              0              0              0              
128	0	0	87678.1        0.877024       0.876105       0.877024       0.876105       0              0              0              0              
129	0	0	89325.3        0.894043       0.89177        0.894043       0.89177        0              0              0              0              
130	0	0	90941.2        0.909765       0.908269       0.909765       0.908269       0              0              0              0              
131	0	0	92737.6        0.926819       0.925994       0.926819       0.925994       0              0              0              0              
132	0	0	94656.7        0.94596        0.945          0.94596        0.945          0              0              0              0              
133	0	0	96710.6        0.966502       0.965421       0.966502       0.965421       0              0              0              0              
134	0	0	98941.8        0.988761       0.987469       0.988686       0.987445       3.10129        3.09233        0              0              
135	0	0	101334         1.01401        1.01141        1.01276        1.01129        9.80487        6.11773        0              0              
136	0	0	103984         1.03898        1.03723        1.03898        1.03723        0              0              0              0              
137	0	0	106800         1.06765        1.06561        1.06765        1.06561        0              0              0              0              
138	0	0	109848         1.09926        1.09679        1.09926        1.09679        0              0              0              0              
139	0	0	113365         1.13434        1.13134        1.13434        1.13134        0              0              0              0              
140	0	0	117291         1.17376        1.16996        1.17366        1.16993        3.11019        3.10314        0              0              
141	0	0	121655         1.22001        1.21355        1.21901        1.21345        10.4756        6.51445        0              0              
142	0	0	126556         1.26915        1.2629         1.26915        1.2629         0              0              0              0              
143	0	0	132347         1.32922        1.32006        1.32922        1.32006        0              0              0              0              
144	0	0	139105         1.39877        1.38719        1.39877        1.38719        0              0              0              0              
145	0	0	147225         1.4848         1.46794        1.4848         1.46794        0              0              0              0              
146	0	0	157321         1.59477        1.56842        1.59477        1.56842        0              0              0              0              
147	0	0	170651         1.7654         1.70085        1.7654         1.70085        0              0              0              0              
148	0	0	188851         2.05142        1.88551        2.05142        1.88551        0              0              0              0              
149	0	0	215086         2.62008        2.1647         2.62008        2.1647         0              0              0              0              
150	0	0	249042         3.65865        2.58841        3.65865        2.58841        0              0              0              0              
151	0	0	278522         5.07352        3.17555        5.07075        3.17553        0              0              560.162        524.19         
152	0	0	277152         6.71989        3.91035        6.71989        3.91035        0              0              0              0              
153	0	0	223547         8.34823        4.72679        8.34823        4.72679        0              0              0              0              
154	0	0	135588         9.91045        5.57891        9.91045        5.57891        0              0              0              0              
155	0	0	57674.4        11.1871        6.36407        11.1871        6.36407        0              0              0              0              
156	0	0	17231.1        12.4527        7.16405        12.4527        7.16405        0              0              0              0              
157	0	0	3424.43        13.5053        8.03894        13.5053        8.03894        0              0              0              0              
158	0	0	359.099        15.4618        9.28168        15.4618        9.28168        0              0              0              0              
159	0	0	18.9948        16.726         11.3712        16.726         11.3712        0              0              0              0              
160	0	0	0              0              0              0              0              0              0              0              0              
161	0	0	0              0              0              0              0              0              0              0              0              
162	0	0	0              0              0              0              0              0              0              0              0              
163	0	0	0              0              0              0              0              0              0              0              0              
164	0	0	0              0              0              0              0              0              0              0              0              
165	0	0	0              0              0              0              0              0              0              0              0              
166	0	0	0              0              0              0              0              0              0              0              0              
167	0	0	0              0              0              0              0              0              0              0              0              
168	0	0	0              0              0              0              0              0              0              0              0              
169	0	0	0              0              0              0              0              0              0              0              0              
170	0	0	0              0              0              0              0              0              0              0              0              
171	0	0	0              0              0              0              0              0              0              0              0              
172	0	0	0              0              0              0              0              0              0              0              0              
173	0	0	0              0              0              0              0              0              0              0              0              
174	0	0	0              0              0              0              0              0              0              0              0              
175	0	0	0              0              0              0              0              0              0              0              0              
176	0	0	0              0              0              0              0              0              0              0              0              
177	0	0	0              0              0              0              0              0              0              0              0              
178	0	0	0              0              0              0              0              0              0              0              0              
179	0	0	0              0              0              0              0              0              0              0              0              
180	0	0	0              0              0              0              0              0              0              0              0              
181	0	0	0              0              0              0              0              0              0              0              0              
182	0	0	0              0              0              0              0              0              0              0              0              
183	0	0	0              0              0              0              0              0              0              0              0              
184	0	0	0              0              0              0              0              0              0              0              0              
185	0	0	0              0              0              0              0              0              0              0              0              
186	0	0	0              0              0              0              0              0              0              0              0              
187	0	0	0              0              0              0              0              0              0              0              0              
188	0	0	0              0              0              0              0              0              0              0              0              
189	0	0	0              0              0              0              0              0              0              0              0              
190	0	0	0              0              0              0              0              0              0              0              0              
191	0	0	0              0              0              0              0              0              0              0              0              
192	0	0	0              0              0              0              0              0              0              0              0              
193	0	0	0              0              0              0              0              0              0              0              0              
194	0	0	0              0              0              0              0              0              0              0              0              
195	0	0	0              0              0              0              0              0              0              0              0              
196	0	0	0              0              0              0              0              0              0              0              0              
197	0	0	0              0              0              0              0              0              0              0              0              
198	0	0	0              0              0              0              0              0              0              0              0              
199	0	0	0              0              0              0              0              0              0              0              0              
