i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	42921          0.429212       0.429217       0.429212       0.429217       0              0              0              0              
1	0	0	42996.3        0.430305       0.43031        0.430305       0.43031        0              0              0              0              
2	0	0	43034.7        0.431407       0.431412       0.431407       0.431412       0              0              0              0              
3	0	0	43192.3        0.432521       0.432526       0.432521       0.432526       0              0              0              0              
4	0	0	43288.9        0.433648       0.433653       0.433648       0.433653       0              0              0              0              
5	0	0	43467.8        0.434786       0.434792       0.434786       0.434792       0              0              0              0              
6	0	0	43562.9        0.44983        0.435957       0.435939       0.435944       0              0              512.122        453.36         
7	0	0	43648.7        0.437103       0.437107       0.437103       0.437107       0              0              0              0              
8	0	0	43752.4        0.438278       0.438283       0.438278       0.438283       0              0              0              0              
9	0	0	43883.9        0.439467       0.439471       0.439467       0.439471       0              0              0              0              
10	0	0	44009.5        0.440668       0.440674       0.440668       0.440674       0              0              0              0              
11	0	0	44147.8        0.452239       0.4419         0.441884       0.44189        0              0              461.397        385.868        
12	0	0	44269.8        0.443115       0.443119       0.443115       0.443119       0              0              0              0              
13	0	0	44351.3        0.444359       0.444362       0.444359       0.444362       0              0              0              0              
14	0	0	44526.1        0.445615       0.44562        0.445615       0.44562        0              0              0              0              
15	0	0	44707.6        0.446888       0.446893       0.446888       0.446893       0              0              0              0              
16	0	0	44817.3        0.448176       0.448181       0.448176       0.448181       0              0              0              0              
17	0	0	44890.9        0.449478       0.449483       0.449478       0.449483       0              0              0              0              
18	0	0	45059.5        0.450795       0.4508         0.450795       0.4508         0              0              0              0              
19	0	0	45173.9        0.452128       0.452133       0.452128       0.452133       0              0              0              0              
20	0	0	45279.1        0.453476       0.453481       0.453476       0.453481       0              0              0              0              
21	0	0	45430          0.454841       0.454846       0.454841       0.454846       0              0              0              0              
22	0	0	45544.4        0.456223       0.456226       0.456223       0.456226       0              0              0              0              
23	0	0	45708          0.45762        0.457624       0.45762        0.457624       0              0              0              0              
24	0	0	45864          0.459035       0.45904        0.459035       0.45904        0              0              0              0              
25	0	0	45986.1        0.460469       0.460472       0.460469       0.460472       0              0              0              0              
26	0	0	46228.7        0.461919       0.461924       0.461919       0.461924       0              0              0              0              
27	0	0	46290.9        0.463388       0.463394       0.463388       0.463394       0              0              0              0              
28	0	0	46417.2        0.464876       0.464881       0.464876       0.464881       0              0              0              0              
29	0	0	46622.1        0.478756       0.4664         0.466384       0.466389       0              0              503.414        372.819        
30	0	0	46714.3        0.46791        0.467914       0.46791        0.467914       0              0              0              0              
31	0	0	46858.1        0.478606       0.469471       0.469455       0.46946        0              0              450.632        403.246        
32	0	0	47084.3        0.471023       0.471026       0.471023       0.471026       0              0              0              0              
33	0	0	47249.1        0.472611       0.472615       0.472611       0.472615       0              0              0              0              
34	0	0	47341.3        0.47422        0.474223       0.47422        0.474223       0              0              0              0              
35	0	0	47509.5        0.475847       0.475852       0.475847       0.475852       0              0              0              0              
36	0	0	47677.9        0.4775         0.477504       0.4775         0.477504       0              0              0              0              
37	0	0	47872.2        0.479174       0.479179       0.479174       0.479179       0              0              0              0              
38	0	0	48030.6        0.480874       0.480877       0.480874       0.480877       0              0              0              0              
39	0	0	48177.5        0.482594       0.482598       0.482594       0.482598       0              0              0              0              
40	0	0	48410.6        0.484342       0.484345       0.484342       0.484345       0              0              0              0              
41	0	0	48563.3        0.486114       0.486116       0.486114       0.486116       0              0              0              0              
42	0	0	48780.8        0.48791        0.487914       0.48791        0.487914       0              0              0              0              
43	0	0	48950.9        0.489736       0.489738       0.489736       0.489738       0              0              0              0              
44	0	0	49100.1        0.491588       0.491588       0.491588       0.491588       0              0              0              0              
45	0	0	49182.9        0.49346        0.493463       0.49346        0.493463       0              0              0              0              
46	0	0	49488.8        0.495365       0.495366       0.495365       0.495366       0              0              0              0              
47	0	0	49660.6        0.497298       0.497299       0.497298       0.497299       0              0              0              0              
48	0	0	49895.5        0.511504       0.499276       0.499259       0.499263       0              0              513.928        457.764        
49	0	0	50131.4        0.501256       0.501258       0.501256       0.501258       0              0              0              0              
50	0	0	50263.1        0.503281       0.503283       0.503281       0.503283       0              0              0              0              
51	0	0	50438.4        0.505334       0.505338       0.505334       0.505338       0              0              0              0              
52	0	0	50715.4        0.507423       0.507427       0.507423       0.507427       0              0              0              0              
53	0	0	50870.3        0.509551       0.509549       0.509551       0.509549       0              0              0              0              
54	0	0	51117.4        0.511701       0.511706       0.511701       0.511706       0              0              0              0              
55	0	0	51263.4        0.514089       0.513935       0.513893       0.513897       2.58953        2.58139        0              0              
56	0	0	51620.4        0.518884       0.516287       0.516125       0.516126       8.5611         5.18056        0              0              
57	0	0	51787.4        0.518392       0.518393       0.518392       0.518393       0              0              0              0              
58	0	0	52005.4        0.520694       0.520696       0.520694       0.520696       0              0              0              0              
59	0	0	52226.1        0.52304        0.52304        0.52304        0.52304        0              0              0              0              
60	0	0	52488          0.525426       0.525424       0.525426       0.525424       0              0              0              0              
61	0	0	52715.4        0.527854       0.527849       0.527854       0.527849       0              0              0              0              
62	0	0	52979.8        0.53032        0.530319       0.53032        0.530319       0              0              0              0              
63	0	0	53195.7        0.532836       0.532832       0.532836       0.532832       0              0              0              0              
64	0	0	53435.1        0.53539        0.535389       0.53539        0.535389       0              0              0              0              
65	0	0	53645.9        0.537997       0.537992       0.537997       0.537992       0              0              0              0              
66	0	0	53997.7        0.540645       0.540644       0.540645       0.540644       0              0              0              0              
67	0	0	54267.1        0.543354       0.543349       0.543354       0.543349       0              0              0              0              
