i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	46906.5        0.469931       0.469939       0.469931       0.469939       0              0              0              0              
1	0	0	47093.6        0.471503       0.471512       0.471503       0.471512       0              0              0              0              
2	0	0	47314.9        0.473098       0.473106       0.473098       0.473106       0              0              0              0              
3	0	0	47376.1        0.492765       0.474736       0.474712       0.474721       0              0              582.148        490.054        
4	0	0	47537.2        0.476348       0.476356       0.476348       0.476356       0              0              0              0              
5	0	0	47681.4        0.478004       0.478014       0.478004       0.478014       0              0              0              0              
6	0	0	47867.3        0.479685       0.479693       0.479685       0.479693       0              0              0              0              
7	0	0	48063.7        0.481389       0.481397       0.481389       0.481397       0              0              0              0              
8	0	0	48267          0.483117       0.483127       0.483117       0.483127       0              0              0              0              
9	0	0	48437.8        0.484871       0.48488        0.484871       0.48488        0              0              0              0              
10	0	0	48537          0.486649       0.486658       0.486649       0.486658       0              0              0              0              
11	0	0	48820.6        0.488452       0.488462       0.488452       0.488462       0              0              0              0              
12	0	0	48968.5        0.490283       0.490292       0.490283       0.490292       0              0              0              0              
13	0	0	49143.6        0.492142       0.492149       0.492142       0.492149       0              0              0              0              
14	0	0	49367.3        0.494025       0.494035       0.494025       0.494035       0              0              0              0              
15	0	0	49522.6        0.495939       0.495948       0.495939       0.495948       0              0              0              0              
16	0	0	49755.9        0.497882       0.49789        0.497882       0.49789        0              0              0              0              
17	0	0	49903.2        0.499854       0.499862       0.499854       0.499862       0              0              0              0              
18	0	0	50104.3        0.501854       0.501864       0.501854       0.501864       0              0              0              0              
19	0	0	50266.7        0.503887       0.503896       0.503887       0.503896       0              0              0              0              
20	0	0	50456.9        0.505948       0.505958       0.505948       0.505958       0              0              0              0              
21	0	0	50720.8        0.508046       0.508054       0.508046       0.508054       0              0              0              0              
22	0	0	50970.6        0.522742       0.510199       0.510178       0.510187       0              0              523.546        435.137        
