i	j	k	Dose(Gy)       
0	0	0	2.10062e-08    
1	0	0	2.11647e-08    
2	0	0	2.12229e-08    
3	0	0	2.12657e-08    
4	0	0	2.13223e-08    
5	0	0	2.13608e-08    
6	0	0	2.14192e-08    
7	0	0	2.14807e-08    
8	0	0	2.14835e-08    
9	0	0	2.15478e-08    
10	0	0	2.16436e-08    
11	0	0	2.17103e-08    
12	0	0	2.17237e-08    
13	0	0	2.18073e-08    
14	0	0	2.18831e-08    
15	0	0	2.19181e-08    
16	0	0	2.19749e-08    
17	0	0	2.20576e-08    
18	0	0	2.20968e-08    
19	0	0	2.21476e-08    
20	0	0	2.22242e-08    
21	0	0	2.22731e-08    
22	0	0	2.23526e-08    
23	0	0	2.24106e-08    
24	0	0	2.24835e-08    
25	0	0	2.25594e-08    
26	0	0	2.26455e-08    
27	0	0	2.26816e-08    
28	0	0	2.27438e-08    
29	0	0	2.28167e-08    
30	0	0	2.28834e-08    
31	0	0	2.29633e-08    
32	0	0	2.30142e-08    
33	0	0	2.31204e-08    
34	0	0	2.31756e-08    
35	0	0	2.32397e-08    
36	0	0	2.33517e-08    
37	0	0	2.33947e-08    
38	0	0	2.34988e-08    
39	0	0	2.35367e-08    
40	0	0	2.36288e-08    
41	0	0	2.3744e-08     
42	0	0	2.37942e-08    
43	0	0	2.38809e-08    
44	0	0	2.39427e-08    
45	0	0	2.40624e-08    
46	0	0	2.41453e-08    
47	0	0	2.42303e-08    
48	0	0	2.4298e-08     
49	0	0	2.43637e-08    
50	0	0	2.44828e-08    
51	0	0	2.45942e-08    
52	0	0	2.46435e-08    
53	0	0	2.47715e-08    
54	0	0	2.48894e-08    
55	0	0	2.49292e-08    
56	0	0	2.50429e-08    
57	0	0	2.51933e-08    
58	0	0	2.5259e-08     
59	0	0	2.5333e-08     
60	0	0	2.5458e-08     
61	0	0	2.56002e-08    
62	0	0	2.56827e-08    
63	0	0	2.57669e-08    
64	0	0	2.58998e-08    
65	0	0	2.60305e-08    
66	0	0	2.61533e-08    
67	0	0	2.62849e-08    
68	0	0	2.63729e-08    
69	0	0	2.65257e-08    
70	0	0	2.66147e-08    
71	0	0	2.67479e-08    
72	0	0	2.69081e-08    
73	0	0	2.70336e-08    
74	0	0	2.71699e-08    
75	0	0	2.72771e-08    
76	0	0	2.74045e-08    
77	0	0	2.75801e-08    
78	0	0	2.77257e-08    
79	0	0	2.7874e-08     
80	0	0	2.80029e-08    
81	0	0	2.81887e-08    
82	0	0	2.83294e-08    
83	0	0	2.8481e-08     
84	0	0	2.86561e-08    
85	0	0	2.88268e-08    
86	0	0	2.89855e-08    
87	0	0	2.9154e-08     
88	0	0	2.93639e-08    
89	0	0	2.95352e-08    
90	0	0	2.97398e-08    
91	0	0	2.99053e-08    
92	0	0	3.01101e-08    
93	0	0	3.03273e-08    
94	0	0	3.05234e-08    
95	0	0	3.0729e-08     
96	0	0	3.09497e-08    
97	0	0	3.11828e-08    
98	0	0	3.14223e-08    
99	0	0	3.1638e-08     
100	0	0	3.18741e-08    
101	0	0	3.2171e-08     
102	0	0	3.24544e-08    
103	0	0	3.27164e-08    
104	0	0	3.29818e-08    
105	0	0	3.32885e-08    
106	0	0	3.35998e-08    
107	0	0	3.38748e-08    
108	0	0	3.41779e-08    
109	0	0	3.44963e-08    
110	0	0	3.48353e-08    
111	0	0	3.52026e-08    
112	0	0	3.55625e-08    
113	0	0	3.5921e-08     
114	0	0	3.62713e-08    
115	0	0	3.67144e-08    
116	0	0	3.71337e-08    
117	0	0	3.75562e-08    
118	0	0	3.79996e-08    
119	0	0	3.84641e-08    
120	0	0	3.898e-08      
121	0	0	3.95004e-08    
122	0	0	4.00368e-08    
123	0	0	4.05752e-08    
124	0	0	4.11653e-08    
125	0	0	4.18269e-08    
126	0	0	4.24764e-08    
127	0	0	4.32005e-08    
128	0	0	4.38972e-08    
129	0	0	4.47271e-08    
130	0	0	4.55342e-08    
131	0	0	4.64373e-08    
132	0	0	4.73957e-08    
133	0	0	4.8425e-08     
134	0	0	4.9534e-08     
135	0	0	5.07417e-08    
136	0	0	5.20649e-08    
137	0	0	5.34761e-08    
138	0	0	5.50032e-08    
139	0	0	5.67649e-08    
140	0	0	5.87287e-08    
141	0	0	6.09152e-08    
142	0	0	6.33692e-08    
143	0	0	6.62687e-08    
144	0	0	6.96529e-08    
145	0	0	7.3719e-08     
146	0	0	7.87707e-08    
147	0	0	8.54444e-08    
148	0	0	9.45552e-08    
149	0	0	1.0769e-07     
150	0	0	1.2469e-07     
151	0	0	1.3945e-07     
152	0	0	1.38765e-07    
153	0	0	1.11926e-07    
154	0	0	6.78863e-08    
155	0	0	2.88767e-08    
156	0	0	8.62745e-09    
157	0	0	1.71475e-09    
158	0	0	1.80027e-10    
159	0	0	9.68019e-12    
160	0	0	2.72606e-13    
161	0	0	1.10467e-13    
162	0	0	1.25228e-13    
163	0	0	1.74719e-13    
164	0	0	9.00102e-14    
165	0	0	1.13461e-13    
166	0	0	2.1432e-13     
167	0	0	1.34111e-13    
168	0	0	1.40443e-13    
169	0	0	1.39369e-13    
170	0	0	1.38191e-13    
171	0	0	9.16683e-14    
172	0	0	8.72951e-14    
