i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	46627.8        0.466632       0.46664        0.466632       0.46664        0              0              0              0              
1	0	0	46739.7        0.468161       0.46817        0.468161       0.46817        0              0              0              0              
2	0	0	46959.8        0.469711       0.469719       0.469711       0.469719       0              0              0              0              
3	0	0	47081.1        0.471281       0.47129        0.471281       0.47129        0              0              0              0              
4	0	0	47239.6        0.472872       0.47288        0.472872       0.47288        0              0              0              0              
5	0	0	47392.9        0.474483       0.474492       0.474483       0.474492       0              0              0              0              
6	0	0	47580.5        0.476118       0.476127       0.476118       0.476127       0              0              0              0              
7	0	0	47757.8        0.477775       0.477784       0.477775       0.477784       0              0              0              0              
8	0	0	47875.5        0.479453       0.479463       0.479453       0.479463       0              0              0              0              
9	0	0	48115.3        0.481157       0.481165       0.481157       0.481165       0              0              0              0              
10	0	0	48211.9        0.482881       0.482891       0.482881       0.482891       0              0              0              0              
11	0	0	48400.5        0.484633       0.484641       0.484633       0.484641       0              0              0              0              
12	0	0	48569.5        0.486407       0.486416       0.486407       0.486416       0              0              0              0              
13	0	0	48782.1        0.488208       0.488217       0.488208       0.488217       0              0              0              0              
14	0	0	48902.1        0.490035       0.490043       0.490035       0.490043       0              0              0              0              
15	0	0	49090.2        0.491886       0.491895       0.491886       0.491895       0              0              0              0              
16	0	0	49240.2        0.493765       0.493774       0.493765       0.493774       0              0              0              0              
17	0	0	49448.8        0.495671       0.495681       0.495671       0.495681       0              0              0              0              
18	0	0	49676.5        0.497608       0.497617       0.497608       0.497617       0              0              0              0              
19	0	0	49904.4        0.499575       0.499584       0.499575       0.499584       0              0              0              0              
20	0	0	50083.7        0.501575       0.501582       0.501575       0.501582       0              0              0              0              
21	0	0	50291          0.503602       0.503611       0.503602       0.503611       0              0              0              0              
22	0	0	50501.9        0.505662       0.505672       0.505662       0.505672       0              0              0              0              
23	0	0	50734.3        0.507756       0.507766       0.507756       0.507766       0              0              0              0              
24	0	0	50921.3        0.509885       0.509894       0.509885       0.509894       0              0              0              0              
25	0	0	51141.6        0.512048       0.512055       0.512048       0.512055       0              0              0              0              
26	0	0	51372.9        0.514244       0.514253       0.514244       0.514253       0              0              0              0              
27	0	0	51592.5        0.516478       0.516487       0.516478       0.516487       0              0              0              0              
28	0	0	51812.4        0.518749       0.518759       0.518749       0.518759       0              0              0              0              
29	0	0	52001.1        0.521058       0.521069       0.521058       0.521069       0              0              0              0              
30	0	0	52310.7        0.523733       0.52348        0.52341        0.523419       2.81529        2.78384        0              0              
31	0	0	52505.8        0.528417       0.525944       0.5258         0.525809       9.92868        6.05456        0              0              
32	0	0	52747.3        0.528231       0.528241       0.528231       0.528241       0              0              0              0              
33	0	0	53002.9        0.530708       0.530716       0.530708       0.530716       0              0              0              0              
34	0	0	53229.9        0.533228       0.533235       0.533228       0.533235       0              0              0              0              
35	0	0	53505.8        0.535793       0.535801       0.535793       0.535801       0              0              0              0              
36	0	0	53811.7        0.538408       0.538414       0.538408       0.538414       0              0              0              0              
37	0	0	53971.9        0.541067       0.541076       0.541067       0.541076       0              0              0              0              
38	0	0	54270.8        0.543777       0.543785       0.543777       0.543785       0              0              0              0              
39	0	0	54541.7        0.546539       0.546547       0.546539       0.546547       0              0              0              0              
40	0	0	54863.2        0.549354       0.549364       0.549354       0.549364       0              0              0              0              
41	0	0	55188.1        0.552232       0.552237       0.552232       0.552237       0              0              0              0              
42	0	0	55428.9        0.555158       0.555167       0.555158       0.555167       0              0              0              0              
43	0	0	55734.6        0.558151       0.558155       0.558151       0.558155       0              0              0              0              
44	0	0	56034.4        0.561198       0.561204       0.561198       0.561204       0              0              0              0              
45	0	0	56409.6        0.564314       0.564319       0.564314       0.564319       0              0              0              0              
46	0	0	56617.2        0.567491       0.567495       0.567491       0.567495       0              0              0              0              
47	0	0	57019          0.570742       0.57074        0.570742       0.57074        0              0              0              0              
48	0	0	57333.8        0.574053       0.574056       0.574053       0.574056       0              0              0              0              
49	0	0	57627.7        0.577433       0.577443       0.577433       0.577443       0              0              0              0              
50	0	0	57980.9        0.580903       0.580904       0.580903       0.580904       0              0              0              0              
51	0	0	58361          0.584439       0.584443       0.584439       0.584443       0              0              0              0              
52	0	0	58685          0.588063       0.588064       0.588063       0.588064       0              0              0              0              
53	0	0	59129.2        0.59177        0.59177        0.59177        0.59177        0              0              0              0              
54	0	0	59391.1        0.595561       0.595562       0.595561       0.595562       0              0              0              0              
55	0	0	59825.9        0.599439       0.599443       0.599439       0.599443       0              0              0              0              
56	0	0	60211.9        0.603422       0.603418       0.603422       0.603418       0              0              0              0              
57	0	0	60604.8        0.607493       0.607493       0.607493       0.607493       0              0              0              0              
58	0	0	61084.5        0.611671       0.611671       0.611671       0.611671       0              0              0              0              
59	0	0	61515.2        0.615958       0.615958       0.615958       0.615958       0              0              0              0              
60	0	0	61916.1        0.620366       0.620357       0.620366       0.620357       1.86362        1.86362        0              0              
61	0	0	62411.9        0.62505        0.624927       0.624877       0.624874       2.08228        2.07048        0              0              
62	0	0	62804.1        0.629984       0.6296         0.62952        0.629508       3.09216        3.00668        0              0              
63	0	0	63299.2        0.648173       0.634385       0.634283       0.634267       12.0357        7.74167        554.399        426.44         
64	0	0	63806.2        0.63918        0.639163       0.63918        0.639163       0              0              0              0              
65	0	0	64342.2        0.644219       0.644201       0.644219       0.644201       0              0              0              0              
66	0	0	64917.1        0.649411       0.649388       0.649411       0.649388       0              0              0              0              
67	0	0	65464.5        0.654749       0.654733       0.654749       0.654733       0              0              0              0              
68	0	0	65981.6        0.660261       0.660237       0.660261       0.660237       0              0              0              0              
69	0	0	66616.7        0.66594        0.665915       0.66594        0.665915       0              0              0              0              
70	0	0	67136.8        0.671799       0.671772       0.671799       0.671772       0              0              0              0              
71	0	0	67761.4        0.67785        0.677815       0.67785        0.677815       0              0              0              0              
72	0	0	68397.8        0.684091       0.684059       0.684091       0.684059       0              0              0              0              
73	0	0	69104.5        0.690562       0.690519       0.690562       0.690519       0              0              0              0              
74	0	0	69773.6        0.697246       0.697203       0.697246       0.697203       0              0              0              0              
75	0	0	70401.7        0.704171       0.704122       0.704171       0.704122       0              0              0              0              
76	0	0	71073.1        0.711339       0.711283       0.711339       0.711283       0              0              0              0              
77	0	0	71845.8        0.718775       0.718709       0.718775       0.718709       0              0              0              0              
78	0	0	72665.5        0.72649        0.726425       0.72649        0.726425       0              0              0              0              
79	0	0	73415.4        0.73452        0.734439       0.73452        0.734439       0              0              0              0              
80	0	0	74307.9        0.742864       0.742778       0.742864       0.742778       0              0              0              0              
81	0	0	75234.5        0.751564       0.751466       0.751564       0.751466       0              0              0              0              
82	0	0	76106.4        0.760644       0.760525       0.760644       0.760525       0              0              0              0              
83	0	0	77057.8        0.770105       0.769977       0.770105       0.769977       0              0              0              0              
84	0	0	78035.4        0.780006       0.779854       0.780006       0.779854       0              0              0              0              
85	0	0	79083.1        0.790353       0.790192       0.790353       0.790192       0              0              0              0              
86	0	0	80137.8        0.801276       0.801044       0.801265       0.801038       1.34033        1.34033        0              0              
87	0	0	81292          0.819272       0.81246        0.812749       0.812437       1.40188        1.40119        489.596        412.26         
88	0	0	82495.4        0.824981       0.82444        0.824951       0.824424       1.50263        1.50369        0              0              
89	0	0	83820.3        0.840253       0.837141       0.840215       0.837122       1.6318         1.6311         0              0              
90	0	0	85142.4        0.850533       0.850195       0.850484       0.850173       1.80473        1.80095        0              0              
91	0	0	86526.6        0.864711       0.864255       0.864646       0.864227       2.05154        2.04382        0              0              
92	0	0	87953.8        0.880804       0.87917        0.880692       0.879131       2.4792         2.46955        0              0              
93	0	0	89562.8        0.895422       0.894882       0.895164       0.894818       3.57521        3.48847        0              0              
94	0	0	91279.7        0.913298       0.91171        0.912027       0.911625       13.045         8.43129        0              0              
95	0	0	93053.4        0.930043       0.929575       0.930043       0.929575       0              0              0              0              
96	0	0	94983.2        0.949325       0.948798       0.949325       0.948798       0              0              0              0              
97	0	0	97105          0.984152       0.969484       0.970075       0.969458       0              0              543.919        460.258        
98	0	0	99341.5        0.992475       0.991751       0.992475       0.991751       0              0              0              0              
99	0	0	101686         1.02205        1.01589        1.0167         1.01588        0              0              491.368        411.773        
100	0	0	104369         1.04312        1.04214        1.04312        1.04214        0              0              0              0              
101	0	0	107291         1.07205        1.07087        1.07205        1.07087        0              0              0              0              
102	0	0	110468         1.10393        1.10248        1.10393        1.10248        0              0              0              0              
103	0	0	113917         1.14372        1.13751        1.13926        1.13749        0              0              479.153        376            
104	0	0	117910         1.17873        1.17659        1.17873        1.17659        0              0              0              0              
105	0	0	122323         1.22333        1.22064        1.22333        1.22064        0              0              0              0              
