i	j	k	Dose(Gy)       
0	0	0	2.45168e-08    
1	0	0	2.46496e-08    
2	0	0	2.47528e-08    
3	0	0	2.48358e-08    
4	0	0	2.49336e-08    
5	0	0	2.50589e-08    
6	0	0	2.51444e-08    
7	0	0	2.5256e-08     
8	0	0	2.53633e-08    
9	0	0	2.54698e-08    
10	0	0	2.55595e-08    
11	0	0	2.56635e-08    
12	0	0	2.57823e-08    
13	0	0	2.5879e-08     
14	0	0	2.59745e-08    
15	0	0	2.61225e-08    
16	0	0	2.62276e-08    
17	0	0	2.63625e-08    
18	0	0	2.64612e-08    
19	0	0	2.66192e-08    
20	0	0	2.67294e-08    
21	0	0	2.68493e-08    
22	0	0	2.70135e-08    
23	0	0	2.71276e-08    
24	0	0	2.72684e-08    
25	0	0	2.74248e-08    
26	0	0	2.75458e-08    
27	0	0	2.76932e-08    
28	0	0	2.78377e-08    
29	0	0	2.79893e-08    
30	0	0	2.81536e-08    
31	0	0	2.82968e-08    
32	0	0	2.84649e-08    
33	0	0	2.86446e-08    
34	0	0	2.87792e-08    
35	0	0	2.89461e-08    
36	0	0	2.91363e-08    
37	0	0	2.93711e-08    
38	0	0	2.9527e-08     
39	0	0	2.97126e-08    
40	0	0	2.99027e-08    
41	0	0	3.00875e-08    
42	0	0	3.02951e-08    
43	0	0	3.05028e-08    
44	0	0	3.07057e-08    
45	0	0	3.09224e-08    
46	0	0	3.11101e-08    
47	0	0	3.13542e-08    
48	0	0	3.15775e-08    
49	0	0	3.1891e-08     
50	0	0	3.21348e-08    
51	0	0	3.24226e-08    
52	0	0	3.2655e-08     
53	0	0	3.29673e-08    
54	0	0	3.32482e-08    
55	0	0	3.35068e-08    
56	0	0	3.38541e-08    
57	0	0	3.41274e-08    
58	0	0	3.44529e-08    
59	0	0	3.47775e-08    
60	0	0	3.51393e-08    
61	0	0	3.54665e-08    
62	0	0	3.58416e-08    
63	0	0	3.6267e-08     
64	0	0	3.66337e-08    
65	0	0	3.70318e-08    
66	0	0	3.74672e-08    
67	0	0	3.79556e-08    
68	0	0	3.84071e-08    
69	0	0	3.88823e-08    
70	0	0	3.94141e-08    
71	0	0	3.99237e-08    
72	0	0	4.05034e-08    
73	0	0	4.10915e-08    
74	0	0	4.17172e-08    
75	0	0	4.23718e-08    
76	0	0	4.30464e-08    
77	0	0	4.37861e-08    
78	0	0	4.45472e-08    
79	0	0	4.53889e-08    
80	0	0	4.62473e-08    
81	0	0	4.72085e-08    
82	0	0	4.82284e-08    
83	0	0	4.93035e-08    
84	0	0	5.04836e-08    
85	0	0	5.17964e-08    
86	0	0	5.31526e-08    
87	0	0	5.46793e-08    
88	0	0	5.6417e-08     
89	0	0	5.8333e-08     
90	0	0	6.04081e-08    
91	0	0	6.27838e-08    
92	0	0	6.55411e-08    
93	0	0	6.87727e-08    
94	0	0	7.25736e-08    
95	0	0	7.71602e-08    
96	0	0	8.30067e-08    
97	0	0	9.0672e-08     
98	0	0	1.01782e-07    
99	0	0	1.19441e-07    
100	0	0	1.46787e-07    
101	0	0	1.66803e-07    
102	0	0	1.36451e-07    
103	0	0	6.31392e-08    
104	0	0	1.41831e-08    
105	0	0	1.44256e-09    
106	0	0	5.91474e-11    
107	0	0	2.57689e-13    
108	0	0	1.43551e-13    
109	0	0	1.14177e-13    
110	0	0	1.56152e-13    
111	0	0	1.67378e-13    
112	0	0	1.60539e-13    
113	0	0	1.12759e-13    
114	0	0	1.35494e-13    
115	0	0	1.23197e-13    
116	0	0	1.24878e-13    
117	0	0	2.22475e-13    
118	0	0	5.63938e-14    
119	0	0	1.73655e-13    
120	0	0	9.25704e-14    
121	0	0	1.10192e-13    
122	0	0	1.45648e-13    
123	0	0	1.3608e-13     
124	0	0	5.28837e-14    
125	0	0	1.28764e-13    
126	0	0	1.83153e-13    
127	0	0	5.08009e-14    
128	0	0	7.83612e-14    
129	0	0	3.04045e-14    
130	0	0	2.88998e-14    
131	0	0	5.27836e-14    
132	0	0	1.87855e-13    
133	0	0	7.89041e-14    
134	0	0	8.74435e-14    
135	0	0	6.67026e-14    
136	0	0	3.74689e-14    
137	0	0	6.02324e-14    
138	0	0	4.75436e-14    
139	0	0	2.56318e-14    
140	0	0	7.66034e-14    
141	0	0	3.77314e-14    
142	0	0	1.19888e-14    
143	0	0	4.42104e-14    
144	0	0	9.90704e-14    
145	0	0	1.95983e-14    
146	0	0	8.36943e-15    
147	0	0	5.73892e-14    
148	0	0	1.28268e-13    
149	0	0	7.7352e-14     
150	0	0	1.94485e-14    
151	0	0	5.38417e-14    
152	0	0	1.06537e-13    
153	0	0	1.33313e-15    
154	0	0	1.47607e-14    
155	0	0	1.12099e-14    
156	0	0	6.57249e-14    
157	0	0	2.77818e-14    
158	0	0	9.47478e-15    
159	0	0	6.27319e-15    
160	0	0	2.44454e-14    
161	0	0	2.07771e-14    
162	0	0	1.32819e-14    
163	0	0	7.48774e-15    
164	0	0	2.11206e-14    
165	0	0	2.65464e-14    
166	0	0	2.7749e-14     
167	0	0	3.4312e-14     
168	0	0	2.85703e-15    
169	0	0	2.79374e-15    
170	0	0	2.40249e-15    
171	0	0	3.02093e-15    
172	0	0	3.07733e-15    
173	0	0	2.49556e-14    
174	0	0	4.08881e-14    
175	0	0	3.13283e-14    
177	0	0	1.65993e-16    
178	0	0	5.41163e-15    
180	0	0	6.48485e-16    
181	0	0	1.79911e-14    
183	0	0	1.89605e-14    
187	0	0	6.75654e-16    
188	0	0	1.5386e-15     
190	0	0	1.96274e-14    
191	0	0	5.21051e-15    
196	0	0	2.68487e-15    
198	0	0	1.8906e-14     
