i	j	k	Dose(Gy)       
0	0	0	2.48846e-08    
1	0	0	2.50456e-08    
2	0	0	2.51475e-08    
3	0	0	2.52808e-08    
4	0	0	2.5358e-08     
5	0	0	2.54679e-08    
6	0	0	2.55757e-08    
7	0	0	2.56777e-08    
8	0	0	2.58099e-08    
9	0	0	2.58824e-08    
10	0	0	2.60138e-08    
11	0	0	2.61286e-08    
12	0	0	2.62574e-08    
13	0	0	2.63679e-08    
14	0	0	2.65142e-08    
15	0	0	2.66389e-08    
16	0	0	2.67422e-08    
17	0	0	2.68575e-08    
18	0	0	2.69865e-08    
19	0	0	2.7152e-08     
20	0	0	2.7259e-08     
21	0	0	2.74151e-08    
22	0	0	2.75514e-08    
23	0	0	2.76983e-08    
24	0	0	2.78522e-08    
25	0	0	2.80275e-08    
26	0	0	2.81382e-08    
27	0	0	2.83258e-08    
28	0	0	2.85019e-08    
29	0	0	2.86192e-08    
30	0	0	2.87988e-08    
31	0	0	2.89938e-08    
32	0	0	2.91575e-08    
33	0	0	2.93064e-08    
34	0	0	2.95382e-08    
35	0	0	2.97195e-08    
36	0	0	2.98767e-08    
37	0	0	3.01037e-08    
38	0	0	3.0303e-08     
39	0	0	3.05119e-08    
40	0	0	3.06989e-08    
41	0	0	3.09263e-08    
42	0	0	3.11497e-08    
43	0	0	3.13588e-08    
44	0	0	3.15916e-08    
45	0	0	3.18773e-08    
46	0	0	3.21563e-08    
47	0	0	3.24388e-08    
48	0	0	3.26902e-08    
49	0	0	3.29657e-08    
50	0	0	3.32365e-08    
51	0	0	3.35366e-08    
52	0	0	3.38212e-08    
53	0	0	3.41537e-08    
54	0	0	3.44783e-08    
55	0	0	3.48063e-08    
56	0	0	3.51792e-08    
57	0	0	3.55269e-08    
58	0	0	3.58809e-08    
59	0	0	3.62608e-08    
60	0	0	3.66484e-08    
61	0	0	3.70859e-08    
62	0	0	3.75158e-08    
63	0	0	3.79568e-08    
64	0	0	3.84105e-08    
65	0	0	3.89375e-08    
66	0	0	3.94309e-08    
67	0	0	3.99429e-08    
68	0	0	4.05141e-08    
69	0	0	4.11185e-08    
70	0	0	4.17256e-08    
71	0	0	4.24075e-08    
72	0	0	4.30967e-08    
73	0	0	4.38378e-08    
74	0	0	4.45795e-08    
75	0	0	4.54303e-08    
76	0	0	4.63103e-08    
77	0	0	4.73052e-08    
78	0	0	4.82756e-08    
79	0	0	4.93893e-08    
80	0	0	5.05418e-08    
81	0	0	5.18258e-08    
82	0	0	5.32575e-08    
83	0	0	5.48142e-08    
84	0	0	5.6501e-08     
85	0	0	5.83978e-08    
86	0	0	6.05198e-08    
87	0	0	6.29265e-08    
88	0	0	6.57106e-08    
89	0	0	6.8942e-08     
90	0	0	7.27658e-08    
91	0	0	7.74447e-08    
92	0	0	8.32713e-08    
93	0	0	9.10654e-08    
94	0	0	1.0219e-07     
95	0	0	1.20322e-07    
96	0	0	1.4938e-07     
97	0	0	1.69382e-07    
98	0	0	1.33967e-07    
99	0	0	5.77948e-08    
100	0	0	1.10855e-08    
101	0	0	9.37616e-10    
102	0	0	2.04624e-11    
103	0	0	3.09307e-13    
104	0	0	1.63601e-13    
105	0	0	1.24427e-13    
106	0	0	1.79699e-13    
107	0	0	1.30421e-13    
108	0	0	1.60992e-13    
109	0	0	1.09503e-13    
110	0	0	1.2901e-13     
111	0	0	1.42523e-13    
112	0	0	1.78038e-13    
113	0	0	1.39753e-13    
114	0	0	1.55549e-13    
115	0	0	5.64576e-14    
116	0	0	1.06269e-13    
117	0	0	1.78952e-13    
118	0	0	1.29925e-13    
119	0	0	8.99657e-14    
120	0	0	9.19852e-14    
121	0	0	9.10346e-14    
122	0	0	7.04982e-14    
123	0	0	9.78869e-14    
124	0	0	8.06479e-14    
125	0	0	1.52727e-13    
126	0	0	6.47304e-14    
127	0	0	8.57912e-14    
128	0	0	1.62678e-13    
129	0	0	1.32201e-13    
130	0	0	1.38458e-13    
131	0	0	6.3919e-14     
132	0	0	8.32859e-14    
133	0	0	1.03049e-14    
134	0	0	1.5818e-13     
135	0	0	3.29475e-14    
136	0	0	7.76769e-14    
137	0	0	3.50847e-14    
138	0	0	2.25242e-14    
139	0	0	2.54773e-14    
140	0	0	1.04519e-14    
141	0	0	7.94437e-14    
142	0	0	4.32249e-14    
143	0	0	4.21208e-14    
144	0	0	2.03735e-14    
145	0	0	1.55859e-14    
146	0	0	1.82041e-15    
147	0	0	2.34229e-14    
148	0	0	3.86861e-14    
149	0	0	7.80562e-15    
150	0	0	5.91819e-15    
151	0	0	2.87064e-14    
152	0	0	7.72273e-15    
153	0	0	1.42651e-14    
154	0	0	8.11578e-15    
155	0	0	6.75382e-14    
156	0	0	1.51816e-14    
157	0	0	4.81819e-14    
158	0	0	2.98291e-14    
159	0	0	3.78705e-14    
160	0	0	8.46822e-14    
161	0	0	6.24074e-15    
162	0	0	1.9903e-14     
163	0	0	9.47615e-15    
164	0	0	2.86761e-15    
165	0	0	3.477e-14      
166	0	0	2.2153e-14     
167	0	0	3.61766e-15    
168	0	0	2.16145e-14    
169	0	0	1.26271e-14    
170	0	0	2.04791e-14    
171	0	0	4.03015e-14    
172	0	0	5.1684e-15     
173	0	0	1.24156e-15    
174	0	0	1.69582e-15    
175	0	0	3.65119e-15    
177	0	0	8.93202e-15    
179	0	0	1.42331e-15    
180	0	0	2.48454e-14    
181	0	0	2.37639e-14    
182	0	0	3.78387e-14    
183	0	0	5.57634e-17    
185	0	0	1.68172e-14    
186	0	0	1.79269e-15    
187	0	0	3.32567e-14    
188	0	0	2.99855e-14    
189	0	0	4.74533e-14    
190	0	0	4.71541e-15    
191	0	0	1.74621e-14    
192	0	0	2.10229e-14    
193	0	0	5.32065e-15    
194	0	0	2.405e-14      
196	0	0	2.51206e-15    
