i	j	k	Dose(Gy)       
79	5	4	2.04467e-08    
79	5	5	2.10136e-08    
80	4	4	1.89319e-08    
80	4	5	1.99004e-08    
80	5	4	2.08112e-08    
80	5	5	2.08026e-08    
81	4	4	1.89109e-08    
81	4	5	2.02455e-08    
81	5	4	2.05726e-08    
81	5	5	2.05739e-08    
82	4	4	1.93388e-08    
82	4	5	1.94905e-08    
82	5	4	2.00274e-08    
82	5	5	2.10256e-08    
83	4	4	1.87983e-08    
83	4	5	1.98831e-08    
83	5	4	2.03924e-08    
83	5	5	2.09562e-08    
84	4	4	1.90235e-08    
84	4	5	1.9978e-08     
84	5	4	2.07013e-08    
84	5	5	2.1416e-08     
85	4	4	1.87675e-08    
85	4	5	1.97754e-08    
85	5	4	2.03851e-08    
85	5	5	2.11064e-08    
86	4	4	1.88819e-08    
86	4	5	1.99182e-08    
86	5	4	2.01563e-08    
86	5	5	2.1487e-08     
87	4	4	1.93869e-08    
87	4	5	2.00759e-08    
87	5	4	2.03455e-08    
87	5	5	2.14419e-08    
88	4	4	1.96799e-08    
88	4	5	2.00276e-08    
88	5	4	2.07051e-08    
88	5	5	2.13025e-08    
89	4	4	1.93999e-08    
89	4	5	1.97312e-08    
89	5	4	2.04863e-08    
89	5	5	2.1544e-08     
90	4	4	1.94414e-08    
90	4	5	1.9767e-08     
90	5	4	2.03627e-08    
90	5	5	2.13299e-08    
91	4	4	1.96818e-08    
91	4	5	1.99596e-08    
91	5	4	2.12734e-08    
91	5	5	2.11705e-08    
92	4	4	1.92351e-08    
92	4	5	1.97319e-08    
92	5	4	2.04816e-08    
92	5	5	2.0783e-08     
93	4	4	1.96604e-08    
93	4	5	2.01411e-08    
93	5	4	2.05534e-08    
93	5	5	2.14337e-08    
94	4	4	1.99198e-08    
94	4	5	2.00412e-08    
94	5	4	2.06487e-08    
94	5	5	2.14929e-08    
95	4	4	1.9912e-08     
95	4	5	2.02523e-08    
95	5	4	2.10735e-08    
95	5	5	2.144e-08      
96	4	4	1.98584e-08    
96	4	5	2.02029e-08    
96	5	4	2.09869e-08    
96	5	5	2.08792e-08    
97	4	4	1.95375e-08    
97	4	5	2.02888e-08    
97	5	4	2.10336e-08    
97	5	5	2.15904e-08    
98	4	4	1.96263e-08    
98	4	5	2.05113e-08    
98	5	4	2.11358e-08    
98	5	5	2.16901e-08    
99	4	4	1.94278e-08    
99	4	5	2.04278e-08    
99	5	4	2.05527e-08    
99	5	5	2.11925e-08    
100	4	4	2.03079e-08    
100	4	5	2.0403e-08     
100	5	4	2.09795e-08    
100	5	5	2.13022e-08    
101	4	4	1.92351e-08    
101	4	5	2.07198e-08    
101	5	4	2.03525e-08    
101	5	5	2.09966e-08    
102	4	4	1.92809e-08    
102	4	5	2.0413e-08     
102	5	4	2.08852e-08    
102	5	5	2.12842e-08    
103	4	4	1.95265e-08    
103	4	5	2.06929e-08    
103	5	4	2.15357e-08    
103	5	5	2.07888e-08    
104	4	4	1.99798e-08    
104	4	5	2.03748e-08    
104	5	4	2.09382e-08    
104	5	5	2.21046e-08    
105	4	4	2.0263e-08     
105	4	5	2.04285e-08    
105	5	4	2.06888e-08    
105	5	5	2.22556e-08    
106	4	4	1.97875e-08    
106	4	5	2.04845e-08    
106	5	4	2.11431e-08    
106	5	5	2.20368e-08    
106	7	4	9.76065e-13    
107	4	4	1.98209e-08    
107	4	5	2.0775e-08     
107	5	4	2.14391e-08    
107	5	5	2.1551e-08     
108	4	4	1.95483e-08    
108	4	5	2.07767e-08    
108	5	4	2.09531e-08    
108	5	5	2.19703e-08    
109	4	4	1.99372e-08    
109	4	5	2.04586e-08    
109	5	4	2.13866e-08    
109	5	5	2.26965e-08    
110	4	4	2.06054e-08    
110	4	5	1.99164e-08    
110	5	4	2.1089e-08     
110	5	5	2.21299e-08    
111	4	4	1.96989e-08    
111	4	5	1.9772e-08     
111	5	4	2.14267e-08    
111	5	5	2.19459e-08    
112	4	4	2.02991e-08    
112	4	5	2.04348e-08    
112	5	4	2.08469e-08    
112	5	5	2.23007e-08    
113	4	4	2.02617e-08    
113	4	5	2.06702e-08    
113	5	4	2.15073e-08    
113	5	5	2.24245e-08    
114	4	4	2.05073e-08    
114	4	5	2.11186e-08    
114	5	4	2.13281e-08    
114	5	5	2.2316e-08     
115	4	4	2.05055e-08    
115	4	5	2.03994e-08    
115	5	4	2.09456e-08    
115	5	5	2.3102e-08     
116	4	4	2.00065e-08    
116	4	5	2.06984e-08    
116	5	4	2.21908e-08    
116	5	5	2.20203e-08    
117	4	4	2.0203e-08     
117	4	5	2.10227e-08    
117	5	4	2.17085e-08    
117	5	5	2.25601e-08    
118	4	4	1.99141e-08    
118	4	5	2.10103e-08    
118	5	4	2.19905e-08    
118	5	5	2.24605e-08    
119	4	4	2.04197e-08    
119	4	5	2.10547e-08    
119	5	4	2.1368e-08     
119	5	5	2.24339e-08    
120	4	4	2.02913e-08    
120	4	5	2.0375e-08     
120	5	4	2.15493e-08    
120	5	5	2.24372e-08    
121	4	4	2.01224e-08    
121	4	5	2.10138e-08    
121	5	4	2.13381e-08    
121	5	5	2.20829e-08    
122	4	4	2.0001e-08     
122	4	5	2.13025e-08    
122	5	4	2.16109e-08    
122	5	5	2.23127e-08    
123	4	4	2.01252e-08    
123	4	5	2.11705e-08    
123	5	4	2.15836e-08    
123	5	5	2.22638e-08    
124	4	4	2.04564e-08    
124	4	5	2.04647e-08    
124	5	4	2.1735e-08     
124	5	5	2.28039e-08    
125	4	4	2.03282e-08    
125	4	5	2.07598e-08    
125	5	4	2.25143e-08    
125	5	5	2.20479e-08    
126	4	4	1.98928e-08    
126	4	5	2.13993e-08    
126	5	4	2.15679e-08    
126	5	5	2.24919e-08    
127	4	4	1.99679e-08    
127	4	5	2.06635e-08    
127	5	4	2.25411e-08    
127	5	5	2.18574e-08    
128	4	4	2.08155e-08    
128	4	5	2.09061e-08    
128	5	4	2.28158e-08    
128	5	5	2.31342e-08    
129	4	4	2.09774e-08    
129	4	5	2.16785e-08    
129	5	4	2.22611e-08    
129	5	5	2.30489e-08    
130	4	4	2.0133e-08     
130	4	5	2.12827e-08    
130	5	4	2.21723e-08    
130	5	5	2.28452e-08    
131	4	4	1.95935e-08    
131	4	5	2.14744e-08    
131	5	4	2.21518e-08    
131	5	5	2.34829e-08    
132	0	6	5.31006e-12    
132	4	4	1.99296e-08    
132	4	5	2.11235e-08    
132	5	4	2.25248e-08    
132	5	5	2.3077e-08     
133	4	4	1.97465e-08    
133	4	5	2.17838e-08    
133	5	4	2.23422e-08    
133	5	5	2.34924e-08    
134	4	4	2.02098e-08    
134	4	5	2.12428e-08    
134	5	4	2.28514e-08    
134	5	5	2.25967e-08    
135	4	4	1.98483e-08    
135	4	5	2.10411e-08    
135	5	4	2.2615e-08     
135	5	5	2.32915e-08    
136	4	4	2.02331e-08    
136	4	5	2.13653e-08    
136	5	4	2.30044e-08    
136	5	5	2.3089e-08     
137	4	4	2.03054e-08    
137	4	5	2.16641e-08    
137	5	4	2.29246e-08    
137	5	5	2.3612e-08     
138	4	4	2.03704e-08    
138	4	5	2.13729e-08    
138	5	4	2.29014e-08    
138	5	5	2.29771e-08    
139	4	4	2.03634e-08    
139	4	5	2.15496e-08    
139	5	4	2.31173e-08    
139	5	5	2.23596e-08    
140	4	4	2.03847e-08    
140	4	5	2.17838e-08    
140	5	4	2.25945e-08    
140	5	5	2.28604e-08    
141	4	4	2.11607e-08    
141	4	5	2.14628e-08    
141	5	4	2.33613e-08    
141	5	5	2.26258e-08    
142	4	4	2.08828e-08    
142	4	5	2.16974e-08    
142	5	4	2.24285e-08    
142	5	5	2.24037e-08    
143	4	4	2.06292e-08    
143	4	5	2.19988e-08    
143	5	4	2.36326e-08    
143	5	5	2.21537e-08    
144	4	4	2.08461e-08    
144	4	5	2.16794e-08    
144	5	4	2.3629e-08     
144	5	5	2.26728e-08    
145	4	4	2.09965e-08    
145	4	5	2.20293e-08    
145	5	4	2.28746e-08    
145	5	5	2.29281e-08    
146	4	4	2.08885e-08    
146	4	5	2.20452e-08    
146	5	4	2.29198e-08    
146	5	5	2.22428e-08    
147	4	4	2.104e-08      
147	4	5	2.24393e-08    
147	5	4	2.37091e-08    
147	5	5	2.24912e-08    
148	4	4	2.08108e-08    
148	4	5	2.23328e-08    
148	5	4	2.35605e-08    
148	5	5	2.32898e-08    
149	4	4	2.0829e-08     
149	4	5	2.21331e-08    
149	5	4	2.4447e-08     
149	5	5	2.28009e-08    
150	4	4	2.12118e-08    
150	4	5	2.19805e-08    
150	5	4	2.36516e-08    
150	5	5	2.22506e-08    
151	4	4	2.10014e-08    
151	4	5	2.20869e-08    
151	5	4	2.3455e-08     
151	5	5	2.27235e-08    
152	4	4	2.10402e-08    
152	4	5	2.24087e-08    
152	4	6	7.32603e-13    
152	5	4	2.31843e-08    
152	5	5	2.31299e-08    
153	4	4	2.0836e-08     
153	4	5	2.21455e-08    
153	5	4	2.42855e-08    
153	5	5	2.2964e-08     
154	4	4	2.12007e-08    
154	4	5	2.25324e-08    
154	5	4	2.40899e-08    
154	5	5	2.31672e-08    
155	4	4	2.13733e-08    
155	4	5	2.1943e-08     
155	5	4	2.33305e-08    
155	5	5	2.33118e-08    
156	4	4	2.14629e-08    
156	4	5	2.2123e-08     
156	5	4	2.39187e-08    
156	5	5	2.22486e-08    
157	4	4	2.0948e-08     
157	4	5	2.25666e-08    
157	5	4	2.38792e-08    
157	5	5	2.31526e-08    
158	4	4	2.16269e-08    
158	4	5	2.25309e-08    
158	5	4	2.32581e-08    
158	5	5	2.31387e-08    
159	4	4	2.11138e-08    
159	4	5	2.26649e-08    
159	5	4	2.42662e-08    
159	5	5	2.31373e-08    
160	4	4	2.17034e-08    
160	4	5	2.26351e-08    
160	4	7	6.47109e-12    
160	5	4	2.4824e-08     
160	5	5	2.34388e-08    
161	4	4	2.19715e-08    
161	4	5	2.25855e-08    
161	5	4	2.43334e-08    
161	5	5	2.28e-08       
162	4	4	2.19515e-08    
162	4	5	2.27276e-08    
162	5	4	2.41722e-08    
162	5	5	2.28008e-08    
163	4	4	2.13417e-08    
163	4	5	2.29004e-08    
163	5	4	2.38702e-08    
163	5	5	2.32121e-08    
164	4	4	2.15172e-08    
164	4	5	2.32836e-08    
164	5	4	2.39634e-08    
164	5	5	2.30514e-08    
165	4	4	2.16911e-08    
165	4	5	2.30831e-08    
165	5	4	2.40549e-08    
165	5	5	2.29921e-08    
166	4	4	2.10035e-08    
166	4	5	2.29394e-08    
166	5	4	2.44248e-08    
166	5	5	2.34046e-08    
167	4	4	2.19451e-08    
167	4	5	2.364e-08      
167	5	4	2.50092e-08    
167	5	5	2.28906e-08    
168	4	4	2.13357e-08    
168	4	5	2.33101e-08    
168	5	4	2.43677e-08    
168	5	5	2.32375e-08    
169	4	4	2.1701e-08     
169	4	5	2.37572e-08    
169	5	4	2.49137e-08    
169	5	5	2.36184e-08    
170	4	4	2.15445e-08    
170	4	5	2.33074e-08    
170	5	4	2.4707e-08     
170	5	5	2.32631e-08    
171	4	4	2.20487e-08    
171	4	5	2.35431e-08    
171	5	4	2.46953e-08    
171	5	5	2.32937e-08    
172	4	4	2.13104e-08    
172	4	5	2.38244e-08    
172	5	4	2.47907e-08    
172	5	5	2.36227e-08    
173	4	4	2.13359e-08    
173	4	5	2.38074e-08    
173	5	4	2.51738e-08    
173	5	5	2.37652e-08    
174	4	4	2.1546e-08     
174	4	5	2.31628e-08    
174	5	4	2.42443e-08    
174	5	5	2.32438e-08    
175	4	4	2.19625e-08    
175	4	5	2.35516e-08    
175	5	4	2.5167e-08     
175	5	5	2.3714e-08     
176	4	4	2.21416e-08    
176	4	5	2.34447e-08    
176	5	4	2.45891e-08    
176	5	5	2.41666e-08    
177	4	4	2.20815e-08    
177	4	5	2.42948e-08    
177	5	4	2.39599e-08    
177	5	5	2.42794e-08    
178	4	4	2.1759e-08     
178	4	5	2.41135e-08    
178	5	4	2.47026e-08    
178	5	5	2.44275e-08    
179	4	4	2.17708e-08    
179	4	5	2.35969e-08    
179	5	4	2.45165e-08    
179	5	5	2.39442e-08    
180	4	4	2.26007e-08    
180	4	5	2.40523e-08    
180	5	4	2.49837e-08    
180	5	5	2.4627e-08     
181	4	4	2.24507e-08    
181	4	5	2.38161e-08    
181	5	4	2.5485e-08     
181	5	5	2.42979e-08    
182	4	4	2.26771e-08    
182	4	5	2.40961e-08    
182	5	4	2.49659e-08    
182	5	5	2.48123e-08    
182	6	4	3.69783e-13    
183	4	4	2.22529e-08    
183	4	5	2.39761e-08    
183	5	4	2.57695e-08    
183	5	5	2.45035e-08    
184	4	4	2.22169e-08    
184	4	5	2.35069e-08    
184	5	4	2.53667e-08    
184	5	5	2.44762e-08    
185	4	4	2.24036e-08    
185	4	5	2.36748e-08    
185	5	4	2.55855e-08    
185	5	5	2.46565e-08    
186	4	4	2.23935e-08    
186	4	5	2.41862e-08    
186	5	4	2.5261e-08     
186	5	5	2.51242e-08    
187	4	4	2.28119e-08    
187	4	5	2.39773e-08    
187	5	4	2.55534e-08    
187	5	5	2.37272e-08    
188	4	4	2.25478e-08    
188	4	5	2.43018e-08    
188	5	4	2.54228e-08    
188	5	5	2.48143e-08    
189	4	4	2.30657e-08    
189	4	5	2.42954e-08    
189	5	4	2.55938e-08    
189	5	5	2.40451e-08    
190	4	4	2.28874e-08    
190	4	5	2.41009e-08    
190	5	4	2.60973e-08    
190	5	5	2.42855e-08    
191	4	4	2.30158e-08    
191	4	5	2.40487e-08    
191	5	4	2.58888e-08    
191	5	5	2.48552e-08    
192	4	4	2.37675e-08    
192	4	5	2.41869e-08    
192	5	4	2.67459e-08    
192	5	5	2.45155e-08    
193	4	4	2.33162e-08    
193	4	5	2.39377e-08    
193	5	4	2.62804e-08    
193	5	5	2.47683e-08    
194	0	6	2.09851e-11    
194	4	4	2.30886e-08    
194	4	5	2.35395e-08    
194	5	4	2.58387e-08    
194	5	5	2.53021e-08    
195	4	4	2.28749e-08    
195	4	5	2.45961e-08    
195	5	4	2.57661e-08    
195	5	5	2.48691e-08    
196	4	4	2.31816e-08    
196	4	5	2.46329e-08    
196	5	4	2.63274e-08    
196	5	5	2.54808e-08    
197	4	4	2.28194e-08    
197	4	5	2.37382e-08    
197	5	4	2.688e-08      
197	5	5	2.50913e-08    
198	4	4	2.37767e-08    
198	4	5	2.4075e-08     
198	5	4	2.61982e-08    
198	5	5	2.50495e-08    
199	4	4	2.32625e-08    
199	4	5	2.44025e-08    
199	5	4	2.67561e-08    
199	5	5	2.47981e-08    
200	0	6	2.20864e-12    
200	4	4	2.33865e-08    
200	4	5	2.44079e-08    
200	5	4	2.6958e-08     
200	5	5	2.52165e-08    
201	4	4	2.4284e-08     
201	4	5	2.55476e-08    
201	5	4	2.64333e-08    
201	5	5	2.5096e-08     
202	4	4	2.41937e-08    
202	4	5	2.46587e-08    
202	5	4	2.59897e-08    
202	5	5	2.49515e-08    
203	4	4	2.37533e-08    
203	4	5	2.42321e-08    
203	5	4	2.61109e-08    
203	5	5	2.44542e-08    
204	0	6	2.1764e-12     
204	4	4	2.41663e-08    
204	4	5	2.40517e-08    
204	5	4	2.64511e-08    
204	5	5	2.51414e-08    
205	4	4	2.42413e-08    
205	4	5	2.4075e-08     
205	5	4	2.61863e-08    
205	5	5	2.54254e-08    
206	4	4	2.43306e-08    
206	4	5	2.50487e-08    
206	5	4	2.69548e-08    
206	5	5	2.52503e-08    
207	4	4	2.46583e-08    
207	4	5	2.4721e-08     
207	5	4	2.68098e-08    
207	5	5	2.57288e-08    
208	4	4	2.43896e-08    
208	4	5	2.40239e-08    
208	5	4	2.67895e-08    
208	5	5	2.62595e-08    
209	4	4	2.52563e-08    
209	4	5	2.56888e-08    
209	5	4	2.72762e-08    
209	5	5	2.61533e-08    
210	4	4	2.5264e-08     
210	4	5	2.40498e-08    
210	5	4	2.67795e-08    
210	5	5	2.58344e-08    
211	4	4	2.48755e-08    
211	4	5	2.51477e-08    
211	5	4	2.72081e-08    
211	5	5	2.54695e-08    
212	4	4	2.47906e-08    
212	4	5	2.46079e-08    
212	5	4	2.72601e-08    
212	5	5	2.63726e-08    
213	4	4	2.46472e-08    
213	4	5	2.42172e-08    
213	5	4	2.68035e-08    
213	5	5	2.62246e-08    
214	4	4	2.46504e-08    
214	4	5	2.51863e-08    
214	5	4	2.66874e-08    
214	5	5	2.64393e-08    
215	4	4	2.449e-08      
215	4	5	2.45865e-08    
215	5	4	2.77621e-08    
215	5	5	2.58289e-08    
216	4	4	2.44891e-08    
216	4	5	2.47103e-08    
216	5	4	2.76193e-08    
216	5	5	2.64435e-08    
217	4	4	2.49356e-08    
217	4	5	2.4974e-08     
217	5	4	2.73321e-08    
217	5	5	2.66607e-08    
218	4	4	2.50657e-08    
218	4	5	2.49011e-08    
218	5	4	2.75914e-08    
218	5	5	2.63534e-08    
219	4	4	2.60579e-08    
219	4	5	2.5378e-08     
219	5	4	2.69772e-08    
219	5	5	2.62325e-08    
220	4	4	2.58153e-08    
220	4	5	2.5554e-08     
220	5	4	2.70786e-08    
220	5	5	2.6346e-08     
221	4	4	2.62356e-08    
221	4	5	2.54749e-08    
221	5	4	2.73958e-08    
221	5	5	2.66069e-08    
222	4	4	2.55487e-08    
222	4	5	2.5254e-08     
222	5	4	2.70489e-08    
222	5	5	2.65227e-08    
223	4	4	2.5835e-08     
223	4	5	2.49432e-08    
223	5	4	2.71146e-08    
223	5	5	2.69294e-08    
224	4	4	2.59131e-08    
224	4	5	2.56582e-08    
224	5	4	2.7949e-08     
224	5	5	2.68553e-08    
225	4	4	2.60305e-08    
225	4	5	2.60966e-08    
225	5	4	2.76969e-08    
225	5	5	2.62454e-08    
226	4	4	2.64387e-08    
226	4	5	2.56883e-08    
