#class tools::wcsv::ntuple
#title Let
#separator 44
#vector_separator 59
#column int i
#column int j
#column int k
#column double TotalLetD
#column double TotalLetT
#column int A
#column int Z
#column double IonLETD
#column double IonLETT
0,0,0,0,0,16,8,0,0
18,0,0,0.393721,0.393722,1,1,0.393721,0.393722
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
19,0,0,0.394484,0.394484,1,1,0.394484,0.394484
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
20,0,0,0.395251,0.395251,1,1,0.395251,0.395251
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
21,0,0,0.396024,0.396025,1,1,0.396024,0.396025
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
22,0,0,0.396803,0.396804,1,1,0.396803,0.396804
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
23,0,0,0.397591,0.397592,1,1,0.397591,0.397592
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
24,0,0,0.398384,0.398385,1,1,0.398384,0.398385
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
25,0,0,0.399185,0.399185,1,1,0.399185,0.399185
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
26,0,0,0.399991,0.399993,1,1,0.399991,0.399993
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
27,0,0,0.400806,0.400807,1,1,0.400806,0.400807
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
28,0,0,0.401628,0.401629,1,1,0.401628,0.401629
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
29,0,0,0.408961,0.402462,1,1,0.402456,0.402457
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,485.317,410.632
30,0,0,0.403292,0.403293,1,1,0.403292,0.403293
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
31,0,0,0.410187,0.404141,1,1,0.404136,0.404136
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,472.96,398.013
32,0,0,0.404985,0.404986,1,1,0.404985,0.404986
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
33,0,0,0.405844,0.405845,1,1,0.405844,0.405845
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
34,0,0,0.40671,0.406711,1,1,0.40671,0.406711
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
35,0,0,0.407585,0.407584,1,1,0.407585,0.407584
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
36,0,0,0.408466,0.408465,1,1,0.408466,0.408465
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
37,0,0,0.409354,0.409355,1,1,0.409354,0.409355
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
38,0,0,0.410252,0.410252,1,1,0.410252,0.410252
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
39,0,0,0.411159,0.411159,1,1,0.411159,0.411159
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
40,0,0,0.412073,0.412073,1,1,0.412073,0.412073
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
41,0,0,0.412995,0.412995,1,1,0.412995,0.412995
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
42,0,0,0.413927,0.413927,1,1,0.413927,0.413927
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
43,0,0,0.414867,0.414867,1,1,0.414867,0.414867
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
44,0,0,0.415817,0.415816,1,1,0.415817,0.415816
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
45,0,0,0.424114,0.416781,1,1,0.416775,0.416774
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,513.904,451.486
46,0,0,0.417742,0.417741,1,1,0.417742,0.417741
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
47,0,0,0.418717,0.418718,1,1,0.418717,0.418718
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
48,0,0,0.419704,0.419704,1,1,0.419704,0.419704
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
49,0,0,0.420701,0.4207,1,1,0.420701,0.4207
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
50,0,0,0.421706,0.421705,1,1,0.421706,0.421705
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
51,0,0,0.422722,0.422722,1,1,0.422722,0.422722
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
52,0,0,0.423748,0.423748,1,1,0.423748,0.423748
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
53,0,0,0.431473,0.424791,1,1,0.424785,0.424785
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,500.279,440.427
54,0,0,0.425832,0.425832,1,1,0.425832,0.425832
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
55,0,0,0.42689,0.426889,1,1,0.42689,0.426889
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
56,0,0,0.427958,0.427957,1,1,0.427958,0.427957
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
57,0,0,0.429039,0.429036,1,1,0.429039,0.429036
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
58,0,0,0.430128,0.430127,1,1,0.430128,0.430127
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
59,0,0,0.431231,0.431229,1,1,0.431231,0.431229
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
60,0,0,0.432345,0.432343,1,1,0.432345,0.432343
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
61,0,0,0.433469,0.433469,1,1,0.433469,0.433469
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
62,0,0,0.434608,0.434606,1,1,0.434608,0.434606
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
63,0,0,0.435756,0.435755,1,1,0.435756,0.435755
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
64,0,0,0.43692,0.436917,1,1,0.43692,0.436917
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
65,0,0,0.438094,0.438092,1,1,0.438094,0.438092
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
66,0,0,0.439279,0.439279,1,1,0.439279,0.439279
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
67,0,0,0.449249,0.440488,1,1,0.440482,0.44048
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,557.557,466.59
68,0,0,0.441695,0.441694,1,1,0.441695,0.441694
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
69,0,0,0.442924,0.442921,1,1,0.442924,0.442921
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
70,0,0,0.444163,0.444163,1,1,0.444163,0.444163
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
71,0,0,0.445419,0.445418,1,1,0.445419,0.445418
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
72,0,0,0.446692,0.446688,1,1,0.446692,0.446688
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
73,0,0,0.447974,0.447972,1,1,0.447974,0.447972
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
74,0,0,0.449273,0.449271,1,1,0.449273,0.449271
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
75,0,0,0.450588,0.450586,1,1,0.450588,0.450586
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
76,0,0,0.45192,0.451916,1,1,0.45192,0.451916
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
77,0,0,0.453266,0.453262,1,1,0.453266,0.453262
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
78,0,0,0.454628,0.454624,1,1,0.454628,0.454624
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
79,0,0,0.456009,0.456003,1,1,0.456009,0.456003
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
80,0,0,0.457403,0.457399,1,1,0.457403,0.457399
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
81,0,0,0.458815,0.458813,1,1,0.458815,0.458813
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
82,0,0,0.460246,0.460243,1,1,0.460246,0.460243
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
83,0,0,0.461696,0.461693,1,1,0.461696,0.461693
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
84,0,0,0.463244,0.463173,1,1,0.463166,0.463159
0,0,0,0,0,1,1,2.63341,2.63323
0,0,0,0,0,16,8,0,0
85,0,0,0.488016,0.464739,1,1,0.464651,0.464645
0,0,0,0,0,1,1,8.62851,5.09083
0,0,0,0,0,16,8,778.874,685.22
86,0,0,0.466156,0.46615,1,1,0.466156,0.46615
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
87,0,0,0.467681,0.467674,1,1,0.467681,0.467674
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
88,0,0,0.469225,0.469218,1,1,0.469225,0.469218
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
89,0,0,0.470787,0.470782,1,1,0.470787,0.470782
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
90,0,0,0.472372,0.472366,1,1,0.472372,0.472366
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
91,0,0,0.473977,0.473972,1,1,0.473977,0.473972
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
92,0,0,0.475605,0.475599,1,1,0.475605,0.475599
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
93,0,0,0.477257,0.477249,1,1,0.477257,0.477249
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
94,0,0,0.478927,0.47892,1,1,0.478927,0.47892
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
95,0,0,0.480625,0.480616,1,1,0.480625,0.480616
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
96,0,0,0.482343,0.482335,1,1,0.482343,0.482335
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
97,0,0,0.484087,0.484079,1,1,0.484087,0.484079
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
98,0,0,0.485859,0.485847,1,1,0.485859,0.485847
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
99,0,0,0.487651,0.48764,1,1,0.487651,0.48764
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
100,0,0,0.497119,0.489466,1,1,0.489471,0.48946
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,555.888,444.654
101,0,0,0.491317,0.491307,1,1,0.491317,0.491307
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
102,0,0,0.49319,0.49318,1,1,0.49319,0.49318
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
103,0,0,0.495091,0.495081,1,1,0.495091,0.495081
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
104,0,0,0.497026,0.497012,1,1,0.497026,0.497012
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
105,0,0,0.498982,0.498972,1,1,0.498982,0.498972
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
106,0,0,0.508613,0.50097,1,1,0.500976,0.500963
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,557.726,508.356
107,0,0,0.502997,0.502984,1,1,0.502997,0.502984
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
108,0,0,0.505051,0.505036,1,1,0.505051,0.505036
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
109,0,0,0.507138,0.50712,1,1,0.507138,0.50712
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
110,0,0,0.509256,0.509239,1,1,0.509256,0.509239
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
111,0,0,0.517498,0.511399,1,1,0.511407,0.511392
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,517.113,436.418
112,0,0,0.513596,0.51358,1,1,0.513596,0.51358
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
113,0,0,0.515823,0.515806,1,1,0.515822,0.515805
0,0,0,0,0,1,1,1.08019,1.08019
0,0,0,0,0,16,8,0,0
114,0,0,0.518108,0.518079,1,1,0.518087,0.518069
0,0,0,0,0,1,1,1.10902,1.11038
0,0,0,0,0,16,8,0,0
115,0,0,0.520411,0.520378,1,1,0.520391,0.520368
0,0,0,0,0,1,1,1.16482,1.16402
0,0,0,0,0,16,8,0,0
116,0,0,0.522754,0.522717,1,1,0.522728,0.522706
0,0,0,0,0,1,1,1.22856,1.2279
0,0,0,0,0,16,8,0,0
117,0,0,0.525137,0.525097,1,1,0.525108,0.525085
0,0,0,0,0,1,1,1.30796,1.30875
0,0,0,0,0,16,8,0,0
118,0,0,0.527565,0.527519,1,1,0.527529,0.527505
0,0,0,0,0,1,1,1.40842,1.40792
0,0,0,0,0,16,8,0,0
119,0,0,0.530042,0.529985,1,1,0.529997,0.529969
0,0,0,0,0,1,1,1.54152,1.54116
0,0,0,0,0,16,8,0,0
120,0,0,0.532564,0.532496,1,1,0.532506,0.532478
0,0,0,0,0,1,1,1.72583,1.7238
0,0,0,0,0,16,8,0,0
121,0,0,0.535145,0.535054,1,1,0.535058,0.535031
0,0,0,0,0,1,1,2.01655,2.00984
0,0,0,0,0,16,8,0,0
122,0,0,0.537824,0.537665,1,1,0.537659,0.537632
0,0,0,0,0,1,1,2.62273,2.59402
0,0,0,0,0,16,8,0,0
123,0,0,0.541584,0.540353,1,1,0.540309,0.54028
0,0,0,0,0,1,1,9.27949,5.73969
0,0,0,0,0,16,8,0,0
124,0,0,0.543007,0.542979,1,1,0.543007,0.542979
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
125,0,0,0.554058,0.545736,1,1,0.545758,0.545728
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,592.633,533.901
126,0,0,0.548569,0.54853,1,1,0.548569,0.54853
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
127,0,0,0.551426,0.551389,1,1,0.551426,0.551389
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
128,0,0,0.559898,0.554309,1,1,0.554344,0.554304
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,518.04,426.179
129,0,0,0.557318,0.557277,1,1,0.557318,0.557277
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
130,0,0,0.560357,0.560312,1,1,0.560357,0.560312
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
131,0,0,0.563454,0.563407,1,1,0.563454,0.563407
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
132,0,0,0.566617,0.566568,1,1,0.566617,0.566568
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
133,0,0,0.581623,0.569805,1,1,0.56985,0.569796
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,682.642,535.887
134,0,0,0.573146,0.573093,1,1,0.573146,0.573093
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
135,0,0,0.576524,0.576464,1,1,0.576524,0.576464
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
136,0,0,0.590078,0.579917,1,1,0.579968,0.579908
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,648.94,591.146
137,0,0,0.583501,0.583429,1,1,0.583501,0.583429
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
138,0,0,0.587102,0.58703,1,1,0.587102,0.58703
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
139,0,0,0.590797,0.590717,1,1,0.590797,0.590717
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
140,0,0,0.594582,0.594489,1,1,0.594582,0.594489
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
141,0,0,0.598462,0.598353,1,1,0.598462,0.598353
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
142,0,0,0.602435,0.60231,1,1,0.602435,0.60231
0,0,0,0,0,1,1,1.51958,1.51958
0,0,0,0,0,16,8,0,0
143,0,0,0.606613,0.606389,1,1,0.606563,0.606371
0,0,0,0,0,1,1,1.62333,1.61998
0,0,0,0,0,16,8,0,0
144,0,0,0.611749,0.610587,1,1,0.611675,0.610563
0,0,0,0,0,1,1,1.91084,1.90339
0,0,0,0,0,16,8,0,0
145,0,0,0.614993,0.614792,1,1,0.614845,0.614756
0,0,0,0,0,1,1,2.52283,2.49302
0,0,0,0,0,16,8,0,0
146,0,0,0.620315,0.619196,1,1,0.619216,0.619124
0,0,0,0,0,1,1,8.97566,5.48974
0,0,0,0,0,16,8,0,0
147,0,0,0.62371,0.623608,1,1,0.62371,0.623608
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
148,0,0,0.632473,0.628225,1,1,0.628324,0.628215
0,0,0,0,0,1,1,2.97505,2.97505
0,0,0,0,0,16,8,483.621,437.262
149,0,0,0.634166,0.63302,1,1,0.633068,0.632949
0,0,0,0,0,1,1,9.12247,5.52706
0,0,0,0,0,16,8,0,0
150,0,0,0.637941,0.637814,1,1,0.637941,0.637814
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
151,0,0,0.642954,0.642819,1,1,0.642954,0.642819
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
152,0,0,0.648108,0.64797,1,1,0.648108,0.64797
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
153,0,0,0.653429,0.653277,1,1,0.653429,0.653277
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
154,0,0,0.658904,0.658747,1,1,0.658904,0.658747
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
155,0,0,0.664589,0.664394,1,1,0.664552,0.664387
0,0,0,0,0,1,1,3.33136,3.3308
0,0,0,0,0,16,8,0,0
156,0,0,0.671355,0.670267,1,1,0.670374,0.670205
0,0,0,0,0,1,1,10.1991,6.25989
0,0,0,0,0,16,8,0,0
157,0,0,0.676401,0.676209,1,1,0.676401,0.676209
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
158,0,0,0.682611,0.682409,1,1,0.682611,0.682409
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
159,0,0,0.689038,0.68882,1,1,0.689038,0.68882
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
160,0,0,0.695679,0.69545,1,1,0.695679,0.69545
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
161,0,0,0.702556,0.702314,1,1,0.702556,0.702314
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
162,0,0,0.709697,0.709428,1,1,0.709697,0.709428
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
163,0,0,0.72023,0.716807,1,1,0.717088,0.716802
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,458.897,391.074
164,0,0,0.728998,0.724468,1,1,0.72478,0.72446
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,510.886,461.862
165,0,0,0.738971,0.732427,1,1,0.732763,0.732419
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,594.986,514.45
166,0,0,0.741084,0.740697,1,1,0.741084,0.740697
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
167,0,0,0.753504,0.749322,1,1,0.749764,0.749318
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,500.184,413.639
168,0,0,0.759046,0.758321,1,1,0.759046,0.758321
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
169,0,0,0.768603,0.767656,1,1,0.768603,0.767656
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
170,0,0,0.789599,0.777446,1,1,0.777923,0.77743
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,594.944,504.243
171,0,0,0.788224,0.787675,1,1,0.788224,0.787675
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
172,0,0,0.799,0.798413,1,1,0.799,0.798413
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
173,0,0,0.810331,0.80968,1,1,0.810331,0.80968
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
174,0,0,0.825918,0.821533,1,1,0.822252,0.821525
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,509.479,410.854
175,0,0,0.845073,0.834012,1,1,0.834832,0.834
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,737.193,574.207
176,0,0,0.848739,0.847192,1,1,0.848739,0.847192
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
177,0,0,0.861995,0.861048,1,1,0.861995,0.861048
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
178,0,0,0.876851,0.875788,1,1,0.876851,0.875788
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
179,0,0,0.892636,0.891443,1,1,0.892636,0.891443
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
180,0,0,0.909468,0.908108,1,1,0.909468,0.908108
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
181,0,0,0.929762,0.925914,1,1,0.927423,0.925908
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,453.242,425.485
182,0,0,0.951783,0.944986,1,1,0.946725,0.944978
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,607.546,497.345
183,0,0,0.96998,0.96549,1,1,0.967501,0.965486
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,473.237,412.671
184,0,0,0.989995,0.987619,1,1,0.989995,0.987619
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
185,0,0,1.01482,1.01162,1,1,1.01482,1.01162
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
186,0,0,1.04098,1.03769,1,1,1.04098,1.03769
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
187,0,0,1.07092,1.06628,1,1,1.07092,1.06628
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
188,0,0,1.10217,1.09769,1,1,1.10217,1.09769
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
189,0,0,1.13857,1.13266,1,1,1.13857,1.13266
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
190,0,0,1.18065,1.17174,1,1,1.17888,1.17173
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,447.072,378.839
191,0,0,1.22522,1.21595,1,1,1.22522,1.21595
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
192,0,0,1.28023,1.26651,1,1,1.27763,1.26651
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,531.217,429.298
193,0,0,1.34161,1.32548,1,1,1.34161,1.32548
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
194,0,0,1.41962,1.39566,1,1,1.41962,1.39566
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
195,0,0,1.52752,1.48198,1,1,1.52533,1.48198
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,526.685,449.769
196,0,0,1.68041,1.59237,1,1,1.68041,1.59237
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,0,0
197,0,0,1.9564,1.74195,1,1,1.95378,1.74194
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,593.951,561.741
198,0,0,2.391,1.94571,1,1,2.38907,1.9457
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,553.842,494.436
199,0,0,3.08438,2.22953,1,1,3.08037,2.22952
0,0,0,0,0,1,1,0,0
0,0,0,0,0,16,8,739.985,582.749
