i	j	k	Dose(Gy)       
0	0	0	4.59092e-08    
1	0	0	4.6166e-08     
2	0	0	4.63313e-08    
3	0	0	4.64855e-08    
4	0	0	4.66183e-08    
5	0	0	4.67568e-08    
6	0	0	4.6913e-08     
7	0	0	4.71309e-08    
8	0	0	4.72253e-08    
9	0	0	4.73919e-08    
10	0	0	4.75398e-08    
11	0	0	4.77304e-08    
12	0	0	4.78639e-08    
13	0	0	4.80882e-08    
14	0	0	4.8265e-08     
15	0	0	4.83864e-08    
16	0	0	4.85773e-08    
17	0	0	4.87398e-08    
18	0	0	4.8957e-08     
19	0	0	4.91992e-08    
20	0	0	4.93542e-08    
21	0	0	4.95057e-08    
22	0	0	4.96783e-08    
23	0	0	4.98981e-08    
24	0	0	5.01019e-08    
25	0	0	5.02935e-08    
26	0	0	5.05156e-08    
27	0	0	5.073e-08      
28	0	0	5.09093e-08    
29	0	0	5.11252e-08    
30	0	0	5.13631e-08    
31	0	0	5.16214e-08    
32	0	0	5.17765e-08    
33	0	0	5.19984e-08    
34	0	0	5.2284e-08     
35	0	0	5.25012e-08    
36	0	0	5.27085e-08    
37	0	0	5.29994e-08    
38	0	0	5.32709e-08    
39	0	0	5.34779e-08    
40	0	0	5.37523e-08    
41	0	0	5.40171e-08    
42	0	0	5.42831e-08    
43	0	0	5.45815e-08    
44	0	0	5.48543e-08    
45	0	0	5.51221e-08    
46	0	0	5.54029e-08    
47	0	0	5.57363e-08    
48	0	0	5.59805e-08    
49	0	0	5.63133e-08    
50	0	0	5.66518e-08    
51	0	0	5.69467e-08    
52	0	0	5.72534e-08    
53	0	0	5.76307e-08    
54	0	0	5.79807e-08    
55	0	0	5.8268e-08     
56	0	0	5.86592e-08    
57	0	0	5.90189e-08    
58	0	0	5.94176e-08    
59	0	0	5.98246e-08    
60	0	0	6.01859e-08    
61	0	0	6.05831e-08    
62	0	0	6.0981e-08     
63	0	0	6.14282e-08    
64	0	0	6.1852e-08     
65	0	0	6.22875e-08    
66	0	0	6.27359e-08    
67	0	0	6.318e-08      
68	0	0	6.37539e-08    
69	0	0	6.42348e-08    
70	0	0	6.47762e-08    
71	0	0	6.53588e-08    
72	0	0	6.59371e-08    
73	0	0	6.64936e-08    
74	0	0	6.70765e-08    
75	0	0	6.76415e-08    
76	0	0	6.83163e-08    
77	0	0	6.89648e-08    
78	0	0	6.95656e-08    
79	0	0	7.02754e-08    
80	0	0	7.09914e-08    
81	0	0	7.16951e-08    
82	0	0	7.25074e-08    
83	0	0	7.33138e-08    
84	0	0	7.41017e-08    
85	0	0	7.4982e-08     
86	0	0	7.58949e-08    
87	0	0	7.68546e-08    
88	0	0	7.78203e-08    
89	0	0	7.88225e-08    
90	0	0	7.99175e-08    
91	0	0	8.10602e-08    
92	0	0	8.22427e-08    
93	0	0	8.34663e-08    
94	0	0	8.47541e-08    
95	0	0	8.61662e-08    
96	0	0	8.763e-08      
97	0	0	8.91788e-08    
98	0	0	9.08428e-08    
99	0	0	9.26028e-08    
100	0	0	9.45179e-08    
101	0	0	9.65232e-08    
102	0	0	9.87475e-08    
103	0	0	1.01118e-07    
104	0	0	1.03639e-07    
105	0	0	1.06509e-07    
106	0	0	1.09551e-07    
107	0	0	1.12996e-07    
108	0	0	1.16758e-07    
109	0	0	1.21062e-07    
110	0	0	1.25897e-07    
111	0	0	1.31456e-07    
112	0	0	1.37868e-07    
113	0	0	1.4566e-07     
114	0	0	1.5509e-07     
115	0	0	1.67094e-07    
116	0	0	1.83286e-07    
117	0	0	2.06947e-07    
118	0	0	2.44062e-07    
119	0	0	2.9047e-07     
120	0	0	3.11733e-07    
121	0	0	2.53232e-07    
122	0	0	1.35416e-07    
123	0	0	4.24583e-08    
124	0	0	7.02339e-09    
125	0	0	6.11631e-10    
126	0	0	1.65708e-11    
127	0	0	3.30497e-13    
128	0	0	3.35876e-13    
129	0	0	3.6391e-13     
130	0	0	4.03461e-13    
131	0	0	3.2952e-13     
132	0	0	2.20234e-13    
133	0	0	3.10175e-13    
134	0	0	3.7489e-13     
135	0	0	2.84203e-13    
136	0	0	3.933e-13      
137	0	0	1.51763e-13    
138	0	0	2.63135e-13    
139	0	0	1.77958e-13    
140	0	0	1.50684e-13    
141	0	0	1.83164e-13    
142	0	0	2.10402e-13    
143	0	0	1.99359e-13    
144	0	0	1.23464e-13    
145	0	0	3.39297e-13    
146	0	0	1.4619e-13     
147	0	0	1.69134e-13    
148	0	0	2.55399e-13    
149	0	0	1.2157e-13     
150	0	0	1.552e-13      
151	0	0	1.6412e-13     
152	0	0	1.55457e-13    
153	0	0	8.04535e-14    
154	0	0	1.07188e-13    
155	0	0	1.11505e-13    
156	0	0	1.93758e-13    
157	0	0	4.66484e-14    
158	0	0	5.74458e-14    
159	0	0	1.39251e-13    
160	0	0	1.82438e-13    
161	0	0	7.8281e-14     
162	0	0	1.19715e-13    
163	0	0	5.11356e-14    
164	0	0	8.82775e-14    
165	0	0	1.80043e-13    
166	0	0	6.45026e-14    
167	0	0	8.65992e-14    
168	0	0	5.86365e-14    
169	0	0	4.68597e-14    
170	0	0	8.17038e-14    
171	0	0	4.89565e-14    
172	0	0	3.35659e-14    
173	0	0	3.00088e-14    
174	0	0	2.7773e-14     
175	0	0	8.62968e-14    
176	0	0	4.46585e-14    
177	0	0	1.16208e-13    
178	0	0	5.76483e-14    
179	0	0	4.82454e-14    
180	0	0	3.48727e-14    
181	0	0	4.73453e-14    
182	0	0	2.0141e-14     
183	0	0	3.91604e-14    
184	0	0	1.21222e-13    
185	0	0	3.77251e-14    
186	0	0	4.6362e-14     
187	0	0	3.10865e-14    
188	0	0	1.06682e-14    
189	0	0	7.44415e-14    
190	0	0	5.85508e-14    
191	0	0	2.38354e-14    
192	0	0	1.55339e-14    
193	0	0	2.56286e-14    
194	0	0	1.99725e-14    
195	0	0	5.50017e-14    
196	0	0	2.30646e-14    
197	0	0	6.35939e-16    
198	0	0	7.40781e-15    
199	0	0	2.19272e-14    
