i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	78986.3        0.395762       0.395752       0.395746       0.395748       1.61604        1.61604        0              0              
1	0	0	79253.4        0.396684       0.39656        0.396524       0.396526       1.83086        1.81986        0              0              
2	0	0	79387          0.397656       0.397364       0.397309       0.39731        2.62267        2.56886        0              0              
3	0	0	79641.6        0.399826       0.398167       0.3981         0.398102       10.1375        6.25445        0              0              
4	0	0	79667.6        0.398898       0.3989         0.398898       0.3989         0              0              0              0              
5	0	0	79840.4        0.399703       0.399704       0.399703       0.399704       0              0              0              0              
6	0	0	80105.4        0.400515       0.400516       0.400515       0.400516       0              0              0              0              
7	0	0	80119.9        0.401333       0.401335       0.401333       0.401335       0              0              0              0              
8	0	0	80277.7        0.402158       0.402159       0.402158       0.402159       0              0              0              0              
9	0	0	80501.6        0.433401       0.403013       0.40299        0.402992       0              0              667.273        513.844        
10	0	0	80738.8        0.40383        0.403833       0.40383        0.403833       0              0              0              0              
11	0	0	80865.4        0.404679       0.404681       0.404679       0.404681       0              0              0              0              
12	0	0	80989.1        0.405533       0.405535       0.405533       0.405535       0              0              0              0              
13	0	0	81190.7        0.406396       0.406398       0.406396       0.406398       0              0              0              0              
14	0	0	81335.2        0.407266       0.407268       0.407266       0.407268       0              0              0              0              
15	0	0	81585.1        0.408145       0.408147       0.408145       0.408147       0              0              0              0              
16	0	0	81811.7        0.432396       0.409047       0.409031       0.409034       0              0              762.908        601.683        
17	0	0	81967.9        0.409927       0.409929       0.409927       0.409929       0              0              0              0              
18	0	0	82087.3        0.41083        0.410832       0.41083        0.410832       0              0              0              0              
19	0	0	82263.2        0.411741       0.411743       0.411741       0.411743       0              0              0              0              
20	0	0	82469.8        0.412661       0.412663       0.412661       0.412663       0              0              0              0              
21	0	0	82667.2        0.41359        0.413591       0.41359        0.413591       0              0              0              0              
22	0	0	82836.5        0.414527       0.414528       0.414527       0.414528       0              0              0              0              
23	0	0	83028.6        0.415473       0.415474       0.415473       0.415474       0              0              0              0              
24	0	0	83273.3        0.416428       0.41643        0.416428       0.41643        0              0              0              0              
25	0	0	83427.2        0.417393       0.417394       0.417393       0.417394       0              0              0              0              
26	0	0	83649.2        0.418366       0.418368       0.418366       0.418368       0              0              0              0              
27	0	0	83870          0.41935        0.419352       0.41935        0.419352       0              0              0              0              
28	0	0	84006.8        0.420343       0.420344       0.420343       0.420344       0              0              0              0              
29	0	0	84186.8        0.421345       0.421346       0.421345       0.421346       0              0              0              0              
