i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	92656.1        0.4634         0.463408       0.4634         0.463408       0              0              0              0              
1	0	0	92899.5        0.464888       0.464896       0.464888       0.464896       0              0              0              0              
2	0	0	93254.7        0.466396       0.466404       0.466396       0.466404       0              0              0              0              
3	0	0	93427.3        0.467922       0.46793        0.467922       0.46793        0              0              0              0              
4	0	0	93807.5        0.469469       0.469476       0.469469       0.469476       0              0              0              0              
5	0	0	94099          0.471035       0.471043       0.471035       0.471043       0              0              0              0              
6	0	0	94471.8        0.472622       0.472631       0.472622       0.472631       0              0              0              0              
7	0	0	94708.3        0.501479       0.474256       0.474231       0.47424        0              0              834.269        711.886        
8	0	0	95068          0.47586        0.475869       0.47586        0.475869       0              0              0              0              
9	0	0	95331.4        0.477512       0.477521       0.477512       0.477521       0              0              0              0              
10	0	0	95749.7        0.479188       0.479196       0.479188       0.479196       0              0              0              0              
11	0	0	96047.1        0.480886       0.480894       0.480886       0.480894       0              0              0              0              
12	0	0	96416.4        0.482608       0.482616       0.482608       0.482616       0              0              0              0              
13	0	0	96752          0.484354       0.484362       0.484354       0.484362       0              0              0              0              
14	0	0	97124.4        0.495236       0.486142       0.486125       0.486134       0              0              587.734        472.823        
15	0	0	97418.1        0.493421       0.487935       0.487922       0.48793        0              0              489.969        405.584        
16	0	0	97857.7        0.489744       0.489752       0.489744       0.489752       0              0              0              0              
17	0	0	98216.3        0.497042       0.491607       0.491594       0.491602       0              0              489.743        405.72         
18	0	0	98581          0.49347        0.493479       0.49347        0.493479       0              0              0              0              
19	0	0	98969          0.495375       0.495384       0.495375       0.495384       0              0              0              0              
20	0	0	99294.3        0.501923       0.497321       0.497309       0.497317       0              0              466.993        466.993        
21	0	0	99716.7        0.590409       0.499327       0.499271       0.49928        0              0              971.459        784.885        
22	0	0	100110         0.501265       0.501273       0.501265       0.501273       0              0              0              0              
23	0	0	100485         0.503288       0.503296       0.503288       0.503296       0              0              0              0              
24	0	0	100902         0.505356       0.505355       0.505343       0.505351       1.63312        1.63312        0              0              
25	0	0	101323         0.507533       0.507468       0.507432       0.50744        1.82711        1.82476        0              0              
