i	j	k	Dose(Gy)       
0	0	0	4.69058e-08    
1	0	0	4.71817e-08    
2	0	0	4.73233e-08    
3	0	0	4.74432e-08    
4	0	0	4.76291e-08    
5	0	0	4.7801e-08     
6	0	0	4.79584e-08    
7	0	0	4.81558e-08    
8	0	0	4.82782e-08    
9	0	0	4.8531e-08     
10	0	0	4.86696e-08    
11	0	0	4.88702e-08    
12	0	0	4.9068e-08     
13	0	0	4.92049e-08    
14	0	0	4.93898e-08    
15	0	0	4.96073e-08    
16	0	0	4.97602e-08    
17	0	0	5.00227e-08    
18	0	0	5.01826e-08    
19	0	0	5.03963e-08    
20	0	0	5.05598e-08    
21	0	0	5.07768e-08    
22	0	0	5.10531e-08    
23	0	0	5.12227e-08    
24	0	0	5.1422e-08     
25	0	0	5.16762e-08    
26	0	0	5.18806e-08    
27	0	0	5.21116e-08    
28	0	0	5.23577e-08    
29	0	0	5.26089e-08    
30	0	0	5.28687e-08    
31	0	0	5.31107e-08    
32	0	0	5.33608e-08    
33	0	0	5.35993e-08    
34	0	0	5.38763e-08    
35	0	0	5.41596e-08    
36	0	0	5.43746e-08    
37	0	0	5.46862e-08    
38	0	0	5.49829e-08    
39	0	0	5.525e-08      
40	0	0	5.55803e-08    
41	0	0	5.58335e-08    
42	0	0	5.61661e-08    
43	0	0	5.64519e-08    
44	0	0	5.67746e-08    
45	0	0	5.71363e-08    
46	0	0	5.74025e-08    
47	0	0	5.77712e-08    
48	0	0	5.81122e-08    
49	0	0	5.84658e-08    
50	0	0	5.8833e-08     
51	0	0	5.91928e-08    
52	0	0	5.95605e-08    
53	0	0	5.99621e-08    
54	0	0	6.03599e-08    
55	0	0	6.07637e-08    
56	0	0	6.11805e-08    
57	0	0	6.1619e-08     
58	0	0	6.20585e-08    
59	0	0	6.25256e-08    
60	0	0	6.29654e-08    
61	0	0	6.34447e-08    
62	0	0	6.39814e-08    
63	0	0	6.45466e-08    
64	0	0	6.50771e-08    
65	0	0	6.56329e-08    
66	0	0	6.62045e-08    
67	0	0	6.67623e-08    
68	0	0	6.73412e-08    
69	0	0	6.79528e-08    
70	0	0	6.85791e-08    
71	0	0	6.91895e-08    
72	0	0	6.99159e-08    
73	0	0	7.06451e-08    
74	0	0	7.13835e-08    
75	0	0	7.21123e-08    
76	0	0	7.28438e-08    
77	0	0	7.36474e-08    
78	0	0	7.45135e-08    
79	0	0	7.53987e-08    
80	0	0	7.63162e-08    
81	0	0	7.72902e-08    
82	0	0	7.82939e-08    
83	0	0	7.93152e-08    
84	0	0	8.03736e-08    
85	0	0	8.15744e-08    
86	0	0	8.27805e-08    
87	0	0	8.40639e-08    
88	0	0	8.54148e-08    
89	0	0	8.68201e-08    
90	0	0	8.83261e-08    
91	0	0	8.99176e-08    
92	0	0	9.16415e-08    
93	0	0	9.34844e-08    
94	0	0	9.54122e-08    
95	0	0	9.75127e-08    
96	0	0	9.97979e-08    
97	0	0	1.0224e-07     
98	0	0	1.04909e-07    
99	0	0	1.07864e-07    
100	0	0	1.11071e-07    
101	0	0	1.14658e-07    
102	0	0	1.18635e-07    
103	0	0	1.23147e-07    
