i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	91935.7        0.460233       0.46024        0.460233       0.46024        0              0              0              0              
1	0	0	92205.2        0.46168        0.461688       0.46168        0.461688       0              0              0              0              
2	0	0	92531.9        0.463146       0.463154       0.463146       0.463154       0              0              0              0              
3	0	0	92838.3        0.464631       0.464638       0.464631       0.464638       0              0              0              0              
4	0	0	93117.4        0.466133       0.466141       0.466133       0.466141       0              0              0              0              
5	0	0	93372.5        0.472641       0.467667       0.467655       0.467664       0              0              469.771        469.771        
6	0	0	93725.7        0.475249       0.469214       0.469198       0.469206       0              0              499.634        391.985        
7	0	0	94105.9        0.470761       0.47077        0.470761       0.47077        0              0              0              0              
8	0	0	94328.8        0.472346       0.472353       0.472346       0.472353       0              0              0              0              
9	0	0	94661.2        0.47395        0.473958       0.47395        0.473958       0              0              0              0              
10	0	0	94958.2        0.475575       0.475584       0.475575       0.475584       0              0              0              0              
11	0	0	95324.6        0.477222       0.477231       0.477222       0.477231       0              0              0              0              
12	0	0	95611.4        0.478893       0.478901       0.478893       0.478901       0              0              0              0              
13	0	0	96013          0.480587       0.480596       0.480587       0.480596       0              0              0              0              
14	0	0	96397.3        0.482305       0.482314       0.482305       0.482314       0              0              0              0              
15	0	0	96662.8        0.484046       0.484056       0.484046       0.484056       0              0              0              0              
16	0	0	97028.2        0.485815       0.485822       0.485815       0.485822       0              0              0              0              
17	0	0	97333.7        0.487606       0.487613       0.487606       0.487613       0              0              0              0              
18	0	0	97773.3        0.489423       0.489431       0.489423       0.489431       0              0              0              0              
19	0	0	98257.6        0.491268       0.491277       0.491268       0.491277       0              0              0              0              
20	0	0	98587.6        0.493142       0.493151       0.493142       0.493151       0              0              0              0              
21	0	0	98883.2        0.495042       0.495051       0.495042       0.495051       0              0              0              0              
22	0	0	99192.1        0.49697        0.496979       0.49697        0.496979       0              0              0              0              
23	0	0	99695.2        0.498928       0.498936       0.498928       0.498936       0              0              0              0              
24	0	0	100043         0.500916       0.500924       0.500916       0.500924       0              0              0              0              
25	0	0	100442         0.509624       0.502949       0.502934       0.502943       0              0              532.706        451.498        
26	0	0	100911         0.504984       0.504993       0.504984       0.504993       0              0              0              0              
27	0	0	101287         0.507068       0.507077       0.507068       0.507077       0              0              0              0              
28	0	0	101714         0.509185       0.509193       0.509185       0.509193       0              0              0              0              
29	0	0	102108         0.511335       0.511342       0.511335       0.511342       0              0              0              0              
30	0	0	102587         0.51352        0.513528       0.51352        0.513528       0              0              0              0              
31	0	0	103064         0.515743       0.515751       0.515743       0.515751       0              0              0              0              
32	0	0	103416         0.518001       0.51801        0.518001       0.51801        0              0              0              0              
33	0	0	103863         0.520297       0.520305       0.520297       0.520305       0              0              0              0              
34	0	0	104445         0.522634       0.522642       0.522634       0.522642       0              0              0              0              
35	0	0	104851         0.525013       0.525019       0.525013       0.525019       0              0              0              0              
36	0	0	105239         0.527428       0.527436       0.527428       0.527436       0              0              0              0              
37	0	0	105862         0.529888       0.529896       0.529888       0.529896       0              0              0              0              
38	0	0	106395         0.532394       0.532403       0.532394       0.532403       0              0              0              0              
39	0	0	106817         0.544188       0.534961       0.534948       0.534953       0              0              610.367        495.3          
40	0	0	107358         0.543488       0.537557       0.537542       0.53755        0              0              522.431        456.616        
41	0	0	107876         0.540188       0.540195       0.540188       0.540195       0              0              0              0              
42	0	0	108427         0.542883       0.542891       0.542883       0.542891       0              0              0              0              
43	0	0	109015         0.545631       0.545637       0.545631       0.545637       0              0              0              0              
