i	j	k	Dose(Gy)       
0	0	0	4.9791e-08     
1	0	0	5.00979e-08    
2	0	0	5.02902e-08    
3	0	0	5.05097e-08    
4	0	0	5.06718e-08    
5	0	0	5.09228e-08    
6	0	0	5.11099e-08    
7	0	0	5.13451e-08    
8	0	0	5.15562e-08    
9	0	0	5.18026e-08    
10	0	0	5.20424e-08    
11	0	0	5.2234e-08     
12	0	0	5.24782e-08    
13	0	0	5.27401e-08    
14	0	0	5.2991e-08     
15	0	0	5.32588e-08    
16	0	0	5.34705e-08    
17	0	0	5.3759e-08     
18	0	0	5.40019e-08    
19	0	0	5.42609e-08    
20	0	0	5.45858e-08    
21	0	0	5.48258e-08    
22	0	0	5.51199e-08    
23	0	0	5.54107e-08    
24	0	0	5.56883e-08    
25	0	0	5.60302e-08    
26	0	0	5.6312e-08     
27	0	0	5.65907e-08    
28	0	0	5.69526e-08    
29	0	0	5.72842e-08    
30	0	0	5.76185e-08    
31	0	0	5.79261e-08    
32	0	0	5.83262e-08    
33	0	0	5.86545e-08    
34	0	0	5.90026e-08    
35	0	0	5.94572e-08    
36	0	0	5.98064e-08    
37	0	0	6.01591e-08    
38	0	0	6.05767e-08    
39	0	0	6.10168e-08    
40	0	0	6.14048e-08    
41	0	0	6.18403e-08    
42	0	0	6.22901e-08    
43	0	0	6.27823e-08    
44	0	0	6.32014e-08    
45	0	0	6.37447e-08    
46	0	0	6.43059e-08    
47	0	0	6.48204e-08    
48	0	0	6.53686e-08    
49	0	0	6.59262e-08    
50	0	0	6.65294e-08    
51	0	0	6.7138e-08     
52	0	0	6.76665e-08    
53	0	0	6.82969e-08    
54	0	0	6.89217e-08    
55	0	0	6.96094e-08    
56	0	0	7.02792e-08    
57	0	0	7.10247e-08    
58	0	0	7.17358e-08    
59	0	0	7.25474e-08    
60	0	0	7.33103e-08    
61	0	0	7.41323e-08    
62	0	0	7.50026e-08    
63	0	0	7.59142e-08    
64	0	0	7.68392e-08    
65	0	0	7.78057e-08    
66	0	0	7.88273e-08    
67	0	0	7.98882e-08    
68	0	0	8.10503e-08    
69	0	0	8.21872e-08    
70	0	0	8.34578e-08    
71	0	0	8.48005e-08    
72	0	0	8.62084e-08    
73	0	0	8.763e-08      
74	0	0	8.91933e-08    
75	0	0	9.08611e-08    
76	0	0	9.26037e-08    
77	0	0	9.44904e-08    
78	0	0	9.65333e-08    
79	0	0	9.87279e-08    
80	0	0	1.01106e-07    
81	0	0	1.03657e-07    
82	0	0	1.06464e-07    
83	0	0	1.09561e-07    
84	0	0	1.12992e-07    
85	0	0	1.16787e-07    
86	0	0	1.21018e-07    
87	0	0	1.25825e-07    
88	0	0	1.31376e-07    
89	0	0	1.37772e-07    
90	0	0	1.45501e-07    
91	0	0	1.54736e-07    
92	0	0	1.66443e-07    
93	0	0	1.81995e-07    
94	0	0	2.04248e-07    
95	0	0	2.40204e-07    
96	0	0	2.97912e-07    
97	0	0	3.3879e-07     
98	0	0	2.70025e-07    
99	0	0	1.15746e-07    
100	0	0	2.27308e-08    
101	0	0	1.88223e-09    
102	0	0	5.67462e-11    
103	0	0	3.44961e-13    
104	0	0	2.01888e-13    
105	0	0	3.84303e-13    
106	0	0	2.10809e-13    
107	0	0	2.78395e-13    
108	0	0	2.62064e-13    
109	0	0	3.38718e-13    
110	0	0	1.96244e-13    
111	0	0	2.44704e-13    
112	0	0	2.56288e-13    
113	0	0	2.57909e-13    
114	0	0	2.33015e-13    
115	0	0	2.78824e-13    
116	0	0	2.41583e-13    
117	0	0	2.19565e-13    
118	0	0	3.26506e-13    
119	0	0	2.52993e-13    
120	0	0	2.15885e-13    
121	0	0	1.19345e-13    
122	0	0	8.93238e-14    
123	0	0	1.87452e-13    
124	0	0	2.61118e-13    
125	0	0	2.28309e-13    
126	0	0	6.03102e-14    
127	0	0	5.45446e-14    
128	0	0	1.10614e-13    
129	0	0	1.60522e-13    
130	0	0	9.92075e-14    
131	0	0	1.60477e-13    
132	0	0	1.53855e-13    
133	0	0	8.55216e-14    
134	0	0	1.752e-13      
135	0	0	7.91492e-14    
136	0	0	1.1338e-13     
137	0	0	1.03232e-13    
138	0	0	1.38564e-13    
