i	j	k	Dose(Gy)       
0	0	0	4.068e-08      
1	0	0	4.09647e-08    
2	0	0	4.09946e-08    
3	0	0	4.10805e-08    
4	0	0	4.11427e-08    
5	0	0	4.12861e-08    
6	0	0	4.13885e-08    
7	0	0	4.14632e-08    
8	0	0	4.15455e-08    
9	0	0	4.16534e-08    
10	0	0	4.17489e-08    
11	0	0	4.18687e-08    
12	0	0	4.19638e-08    
13	0	0	4.20556e-08    
14	0	0	4.21353e-08    
15	0	0	4.22538e-08    
16	0	0	4.2357e-08     
17	0	0	4.24465e-08    
18	0	0	4.2531e-08     
19	0	0	4.27028e-08    
20	0	0	4.27932e-08    
21	0	0	4.29022e-08    
22	0	0	4.29918e-08    
23	0	0	4.30983e-08    
24	0	0	4.32239e-08    
25	0	0	4.33378e-08    
26	0	0	4.34598e-08    
27	0	0	4.35573e-08    
28	0	0	4.36413e-08    
29	0	0	4.38496e-08    
30	0	0	4.39097e-08    
31	0	0	4.40078e-08    
32	0	0	4.41234e-08    
33	0	0	4.4265e-08     
34	0	0	4.44072e-08    
35	0	0	4.45302e-08    
36	0	0	4.46636e-08    
37	0	0	4.47292e-08    
38	0	0	4.48845e-08    
39	0	0	4.50609e-08    
40	0	0	4.51484e-08    
41	0	0	4.52914e-08    
42	0	0	4.54626e-08    
43	0	0	4.55535e-08    
44	0	0	4.56915e-08    
45	0	0	4.58583e-08    
46	0	0	4.5984e-08     
47	0	0	4.61459e-08    
48	0	0	4.63144e-08    
49	0	0	4.64232e-08    
50	0	0	4.65585e-08    
51	0	0	4.67278e-08    
52	0	0	4.68848e-08    
53	0	0	4.69906e-08    
54	0	0	4.72153e-08    
55	0	0	4.7356e-08     
56	0	0	4.75276e-08    
57	0	0	4.76751e-08    
58	0	0	4.78499e-08    
59	0	0	4.80398e-08    
60	0	0	4.81697e-08    
61	0	0	4.83296e-08    
62	0	0	4.8533e-08     
63	0	0	4.86884e-08    
64	0	0	4.88562e-08    
65	0	0	4.90643e-08    
66	0	0	4.9274e-08     
67	0	0	4.94389e-08    
68	0	0	4.96407e-08    
69	0	0	4.98257e-08    
70	0	0	5.00402e-08    
