i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	81625          0.408114       0.408117       0.408114       0.408117       0              0              0              0              
1	0	0	81789.9        0.409001       0.409004       0.409001       0.409004       0              0              0              0              
2	0	0	81872.3        0.409895       0.409898       0.409895       0.409898       0              0              0              0              
3	0	0	82073.9        0.410797       0.4108         0.410797       0.4108         0              0              0              0              
4	0	0	82156.7        0.411707       0.41171        0.411707       0.41171        0              0              0              0              
5	0	0	82479.4        0.412626       0.412629       0.412626       0.412629       0              0              0              0              
6	0	0	82662.8        0.413554       0.413557       0.413554       0.413557       0              0              0              0              
7	0	0	82824          0.414491       0.414494       0.414491       0.414494       0              0              0              0              
8	0	0	82967.7        0.415436       0.415439       0.415436       0.415439       0              0              0              0              
9	0	0	83166.2        0.41639        0.416393       0.41639        0.416393       0              0              0              0              
10	0	0	83388.4        0.417355       0.417357       0.417355       0.417357       0              0              0              0              
11	0	0	83634.9        0.418327       0.41833        0.418327       0.41833        0              0              0              0              
12	0	0	83800          0.419309       0.419313       0.419309       0.419313       0              0              0              0              
13	0	0	84024.5        0.420302       0.420305       0.420302       0.420305       0              0              0              0              
14	0	0	84151.7        0.421305       0.421307       0.421305       0.421307       0              0              0              0              
15	0	0	84387.1        0.422315       0.422319       0.422315       0.422319       0              0              0              0              
16	0	0	84593.9        0.423337       0.42334        0.423337       0.42334        0              0              0              0              
17	0	0	84753.1        0.424369       0.424372       0.424369       0.424372       0              0              0              0              
18	0	0	84985.9        0.425412       0.425414       0.425412       0.425414       0              0              0              0              
19	0	0	85283.4        0.426465       0.426468       0.426465       0.426468       0              0              0              0              
20	0	0	85451.7        0.427529       0.427532       0.427529       0.427532       0              0              0              0              
21	0	0	85685.5        0.428604       0.428607       0.428604       0.428607       0              0              0              0              
22	0	0	85879.9        0.42969        0.429693       0.42969        0.429693       0              0              0              0              
23	0	0	86097.4        0.430789       0.430791       0.430789       0.430791       0              0              0              0              
24	0	0	86306.3        0.431897       0.431899       0.431897       0.431899       0              0              0              0              
25	0	0	86543.5        0.433018       0.43302        0.433018       0.43302        0              0              0              0              
26	0	0	86836.1        0.434151       0.434154       0.434151       0.434154       0              0              0              0              
27	0	0	86969.6        0.435294       0.435298       0.435294       0.435298       0              0              0              0              
28	0	0	87187.6        0.436452       0.436455       0.436452       0.436455       0              0              0              0              
29	0	0	87569.9        0.437622       0.437625       0.437622       0.437625       0              0              0              0              
30	0	0	87689.9        0.453327       0.438818       0.438806       0.438808       0              0              667.387        617.16         
31	0	0	87911.4        0.440001       0.440003       0.440001       0.440003       0              0              0              0              
32	0	0	88079.3        0.457742       0.441221       0.441208       0.441211       0              0              699.558        563.984        
33	0	0	88434.8        0.44243        0.442433       0.44243        0.442433       0              0              0              0              
34	0	0	88695.3        0.443667       0.443669       0.443667       0.443669       0              0              0              0              
35	0	0	88957.1        0.444918       0.44492        0.444918       0.44492        0              0              0              0              
36	0	0	89173.2        0.446182       0.446185       0.446182       0.446185       0              0              0              0              
37	0	0	89333.3        0.44746        0.447463       0.44746        0.447463       0              0              0              0              
38	0	0	89658.5        0.448754       0.448756       0.448754       0.448756       0              0              0              0              
39	0	0	90000.8        0.450063       0.450065       0.450063       0.450065       0              0              0              0              
40	0	0	90154.6        0.451387       0.451389       0.451387       0.451389       0              0              0              0              
41	0	0	90456.1        0.452727       0.452729       0.452727       0.452729       0              0              0              0              
42	0	0	90818.4        0.454083       0.454085       0.454083       0.454085       0              0              0              0              
43	0	0	90965.8        0.455455       0.455457       0.455455       0.455457       0              0              0              0              
44	0	0	91274.9        0.456844       0.456846       0.456844       0.456846       0              0              0              0              
45	0	0	91584.6        0.458249       0.458252       0.458249       0.458252       0              0              0              0              
46	0	0	91836.1        0.459672       0.459675       0.459672       0.459675       0              0              0              0              
47	0	0	92164.2        0.461115       0.461117       0.461115       0.461117       0              0              0              0              
48	0	0	92506.4        0.462574       0.462577       0.462574       0.462577       0              0              0              0              
49	0	0	92697          0.464053       0.464054       0.464053       0.464054       0              0              0              0              
50	0	0	93002.5        0.465548       0.46555        0.465548       0.46555        0              0              0              0              
51	0	0	93321.5        0.467064       0.467066       0.467064       0.467066       0              0              0              0              
52	0	0	93623.9        0.4686         0.468601       0.4686         0.468601       0              0              0              0              
53	0	0	93878.9        0.470154       0.470155       0.470154       0.470155       0              0              0              0              
54	0	0	94287.9        0.471731       0.471731       0.471731       0.471731       0              0              0              0              
55	0	0	94567.7        0.473329       0.473328       0.473329       0.473328       0              0              0              0              
56	0	0	94943.6        0.474949       0.474947       0.474949       0.474947       0              0              0              0              
57	0	0	95200.4        0.476588       0.476587       0.476588       0.476587       0              0              0              0              
58	0	0	95586.4        0.478251       0.47825        0.478251       0.47825        0              0              0              0              
59	0	0	95934.2        0.479936       0.479936       0.479936       0.479936       0              0              0              0              
60	0	0	96221.1        0.481646       0.481646       0.481646       0.481646       0              0              0              0              
61	0	0	96515.8        0.48338        0.483378       0.48338        0.483378       0              0              0              0              
62	0	0	96938.8        0.485136       0.485135       0.485136       0.485135       0              0              0              0              
63	0	0	97231          0.48692        0.486917       0.48692        0.486917       0              0              0              0              
64	0	0	97585.4        0.488724       0.488724       0.488724       0.488724       0              0              0              0              
65	0	0	97979.4        0.490558       0.490559       0.490558       0.490559       0              0              0              0              
66	0	0	98417.3        0.492422       0.492421       0.492422       0.492421       0              0              0              0              
67	0	0	98740.8        0.494313       0.49431        0.494313       0.49431        0              0              0              0              
68	0	0	99142.1        0.578238       0.496268       0.496229       0.496228       0              0              1056.1         919.967        
69	0	0	99514.3        0.498177       0.498175       0.498177       0.498175       0              0              0              0              
70	0	0	99939.7        0.507302       0.500158       0.500155       0.500151       0              0              544.526        472.278        
