i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	77240.8        0.38632        0.386321       0.38632        0.386321       0              0              0              0              
1	0	0	77399          0.387022       0.387023       0.387022       0.387023       0              0              0              0              
2	0	0	77484          0.38773        0.387731       0.38773        0.387731       0              0              0              0              
3	0	0	77554.5        0.388442       0.388443       0.388442       0.388443       0              0              0              0              
4	0	0	77759.1        0.38916        0.389161       0.38916        0.389161       0              0              0              0              
5	0	0	77970.8        0.389884       0.389885       0.389884       0.389885       0              0              0              0              
6	0	0	78129.4        0.390615       0.390616       0.390615       0.390616       0              0              0              0              
7	0	0	78273.8        0.391351       0.391352       0.391351       0.391352       0              0              0              0              
8	0	0	78403.5        0.392093       0.392095       0.392093       0.392095       0              0              0              0              
9	0	0	78535.7        0.392842       0.392843       0.392842       0.392843       0              0              0              0              
10	0	0	78689.4        0.393596       0.393597       0.393596       0.393597       0              0              0              0              
11	0	0	78743.8        0.394356       0.394357       0.394356       0.394357       0              0              0              0              
12	0	0	78966.4        0.395122       0.395123       0.395122       0.395123       0              0              0              0              
13	0	0	79134.6        0.395895       0.395896       0.395895       0.395896       0              0              0              0              
14	0	0	79287.7        0.396675       0.396676       0.396675       0.396676       0              0              0              0              
15	0	0	79516.1        0.397461       0.397462       0.397461       0.397462       0              0              0              0              
16	0	0	79560.3        0.398253       0.398255       0.398253       0.398255       0              0              0              0              
17	0	0	79874.5        0.399054       0.399055       0.399054       0.399055       0              0              0              0              
18	0	0	79854.5        0.399861       0.399861       0.399861       0.399861       0              0              0              0              
19	0	0	79993.1        0.400672       0.400673       0.400672       0.400673       0              0              0              0              
20	0	0	80175.8        0.401492       0.401493       0.401492       0.401493       0              0              0              0              
21	0	0	80401          0.402318       0.40232        0.402318       0.40232        0              0              0              0              
22	0	0	80605.1        0.403153       0.403154       0.403153       0.403154       0              0              0              0              
23	0	0	80808.7        0.403996       0.403997       0.403996       0.403997       0              0              0              0              
24	0	0	80889.6        0.404846       0.404846       0.404846       0.404846       0              0              0              0              
25	0	0	81141.8        0.405703       0.405703       0.405703       0.405703       0              0              0              0              
26	0	0	81242.2        0.406567       0.406568       0.406567       0.406568       0              0              0              0              
27	0	0	81450.5        0.40744        0.40744        0.40744        0.40744        0              0              0              0              
28	0	0	81556.2        0.40832        0.408321       0.40832        0.408321       0              0              0              0              
29	0	0	81733.5        0.421555       0.409218       0.409208       0.409208       0              0              613.986        479.791        
30	0	0	81957.9        0.410103       0.410104       0.410103       0.410104       0              0              0              0              
31	0	0	82156.8        0.411008       0.411009       0.411008       0.411009       0              0              0              0              
32	0	0	82418.4        0.411922       0.411923       0.411922       0.411923       0              0              0              0              
33	0	0	82522          0.412844       0.412845       0.412844       0.412845       0              0              0              0              
34	0	0	82669.3        0.413774       0.413774       0.413774       0.413774       0              0              0              0              
35	0	0	82970.9        0.414714       0.414714       0.414714       0.414714       0              0              0              0              
36	0	0	83041.2        0.415662       0.415662       0.415662       0.415662       0              0              0              0              
37	0	0	83329.6        0.416619       0.416619       0.416619       0.416619       0              0              0              0              
38	0	0	83430.3        0.417585       0.417585       0.417585       0.417585       0              0              0              0              
39	0	0	83700.5        0.418561       0.418561       0.418561       0.418561       0              0              0              0              
40	0	0	83854.9        0.42481        0.419552       0.419545       0.419546       0              0              455.304        391.551        
41	0	0	84016.3        0.429755       0.420547       0.42054        0.420541       0              0              561.542        466.397        
42	0	0	84364.2        0.421546       0.421546       0.421546       0.421546       0              0              0              0              
43	0	0	84518.8        0.422561       0.422561       0.422561       0.422561       0              0              0              0              
