i	j	k	Dose(Gy)       
0	0	0	3.96503e-08    
1	0	0	3.98548e-08    
2	0	0	3.99296e-08    
3	0	0	4.00321e-08    
4	0	0	4.0064e-08     
5	0	0	4.02535e-08    
6	0	0	4.02767e-08    
7	0	0	4.03458e-08    
8	0	0	4.04742e-08    
9	0	0	4.054e-08      
10	0	0	4.06218e-08    
11	0	0	4.06596e-08    
12	0	0	4.07782e-08    
13	0	0	4.08384e-08    
14	0	0	4.09837e-08    
15	0	0	4.10456e-08    
16	0	0	4.11409e-08    
17	0	0	4.12377e-08    
18	0	0	4.13193e-08    
19	0	0	4.1426e-08     
20	0	0	4.14863e-08    
21	0	0	4.16166e-08    
22	0	0	4.16952e-08    
23	0	0	4.18576e-08    
24	0	0	4.18797e-08    
25	0	0	4.19633e-08    
26	0	0	4.2096e-08     
27	0	0	4.22413e-08    
28	0	0	4.2318e-08     
29	0	0	4.24028e-08    
30	0	0	4.25303e-08    
31	0	0	4.26814e-08    
32	0	0	4.27425e-08    
33	0	0	4.28358e-08    
34	0	0	4.29116e-08    
35	0	0	4.30339e-08    
36	0	0	4.31883e-08    
37	0	0	4.32969e-08    
38	0	0	4.33862e-08    
39	0	0	4.35019e-08    
40	0	0	4.3602e-08     
41	0	0	4.37445e-08    
42	0	0	4.38335e-08    
43	0	0	4.3989e-08     
44	0	0	4.40706e-08    
45	0	0	4.42022e-08    
46	0	0	4.43152e-08    
47	0	0	4.44574e-08    
48	0	0	4.4611e-08     
49	0	0	4.46568e-08    
50	0	0	4.48575e-08    
51	0	0	4.49773e-08    
52	0	0	4.51169e-08    
53	0	0	4.52119e-08    
54	0	0	4.54195e-08    
55	0	0	4.55261e-08    
56	0	0	4.56474e-08    
57	0	0	4.5808e-08     
58	0	0	4.59504e-08    
59	0	0	4.61065e-08    
60	0	0	4.6247e-08     
61	0	0	4.63776e-08    
62	0	0	4.65453e-08    
63	0	0	4.66594e-08    
64	0	0	4.6802e-08     
65	0	0	4.70062e-08    
66	0	0	4.71428e-08    
67	0	0	4.72863e-08    
68	0	0	4.75078e-08    
69	0	0	4.76284e-08    
70	0	0	4.77844e-08    
71	0	0	4.79679e-08    
72	0	0	4.81286e-08    
73	0	0	4.82613e-08    
74	0	0	4.84576e-08    
75	0	0	4.8653e-08     
76	0	0	4.87944e-08    
77	0	0	4.89819e-08    
78	0	0	4.91812e-08    
79	0	0	4.93507e-08    
80	0	0	4.95534e-08    
81	0	0	4.97236e-08    
82	0	0	4.99804e-08    
83	0	0	5.0151e-08     
84	0	0	5.03512e-08    
85	0	0	5.05526e-08    
86	0	0	5.07849e-08    
87	0	0	5.09931e-08    
88	0	0	5.11805e-08    
89	0	0	5.14247e-08    
90	0	0	5.16563e-08    
91	0	0	5.18247e-08    
92	0	0	5.20646e-08    
93	0	0	5.23197e-08    
94	0	0	5.25639e-08    
95	0	0	5.2807e-08     
96	0	0	5.30782e-08    
97	0	0	5.32867e-08    
98	0	0	5.35389e-08    
99	0	0	5.38223e-08    
100	0	0	5.40703e-08    
101	0	0	5.43376e-08    
102	0	0	5.46566e-08    
103	0	0	5.49348e-08    
