i	j	k	Dose(Gy)       
0	0	0	4.62553e-08    
1	0	0	4.65304e-08    
2	0	0	4.66814e-08    
3	0	0	4.67869e-08    
4	0	0	4.69541e-08    
5	0	0	4.71189e-08    
6	0	0	4.72931e-08    
7	0	0	4.74305e-08    
8	0	0	4.75912e-08    
9	0	0	4.77346e-08    
10	0	0	4.7928e-08     
11	0	0	4.80939e-08    
12	0	0	4.82794e-08    
13	0	0	4.84432e-08    
14	0	0	4.86287e-08    
15	0	0	4.87805e-08    
16	0	0	4.89887e-08    
17	0	0	4.91818e-08    
18	0	0	4.93602e-08    
19	0	0	4.95556e-08    
20	0	0	4.96992e-08    
21	0	0	4.99458e-08    
22	0	0	5.01206e-08    
23	0	0	5.03045e-08    
24	0	0	5.05195e-08    
25	0	0	5.07379e-08    
26	0	0	5.0931e-08     
27	0	0	5.12024e-08    
28	0	0	5.13563e-08    
29	0	0	5.15953e-08    
30	0	0	5.1797e-08     
31	0	0	5.20853e-08    
32	0	0	5.22937e-08    
33	0	0	5.25444e-08    
34	0	0	5.27609e-08    
35	0	0	5.29872e-08    
36	0	0	5.32871e-08    
37	0	0	5.35373e-08    
38	0	0	5.37843e-08    
39	0	0	5.40688e-08    
40	0	0	5.43543e-08    
41	0	0	5.46351e-08    
42	0	0	5.49105e-08    
43	0	0	5.5178e-08     
44	0	0	5.54781e-08    
45	0	0	5.57261e-08    
46	0	0	5.60481e-08    
47	0	0	5.64013e-08    
48	0	0	5.6711e-08     
49	0	0	5.70095e-08    
50	0	0	5.73729e-08    
51	0	0	5.76587e-08    
52	0	0	5.80138e-08    
53	0	0	5.83998e-08    
54	0	0	5.86974e-08    
55	0	0	5.90921e-08    
56	0	0	5.94662e-08    
57	0	0	5.98419e-08    
58	0	0	6.02412e-08    
59	0	0	6.06737e-08    
60	0	0	6.10944e-08    
61	0	0	6.14579e-08    
62	0	0	6.19259e-08    
63	0	0	6.23703e-08    
64	0	0	6.28396e-08    
65	0	0	6.33039e-08    
66	0	0	6.3847e-08     
67	0	0	6.43768e-08    
68	0	0	6.49075e-08    
69	0	0	6.54747e-08    
70	0	0	6.60443e-08    
71	0	0	6.66092e-08    
72	0	0	6.71825e-08    
73	0	0	6.778e-08      
74	0	0	6.83729e-08    
75	0	0	6.90151e-08    
76	0	0	6.96937e-08    
77	0	0	7.04197e-08    
78	0	0	7.11477e-08    
79	0	0	7.1867e-08     
80	0	0	7.26402e-08    
81	0	0	7.34666e-08    
82	0	0	7.42802e-08    
83	0	0	7.51278e-08    
84	0	0	7.60311e-08    
85	0	0	7.69696e-08    
86	0	0	7.79771e-08    
87	0	0	7.8998e-08     
88	0	0	8.00944e-08    
89	0	0	8.1225e-08     
90	0	0	8.24181e-08    
91	0	0	8.36686e-08    
92	0	0	8.49894e-08    
93	0	0	8.6415e-08     
94	0	0	8.7875e-08     
95	0	0	8.94566e-08    
96	0	0	9.11275e-08    
97	0	0	9.29228e-08    
98	0	0	9.48358e-08    
99	0	0	9.68681e-08    
100	0	0	9.91236e-08    
101	0	0	1.01515e-07    
102	0	0	1.04121e-07    
103	0	0	1.06986e-07    
104	0	0	1.1012e-07     
105	0	0	1.13624e-07    
106	0	0	1.17441e-07    
107	0	0	1.2178e-07     
108	0	0	1.26747e-07    
109	0	0	1.32441e-07    
110	0	0	1.39129e-07    
111	0	0	1.47067e-07    
112	0	0	1.56852e-07    
113	0	0	1.69401e-07    
114	0	0	1.86422e-07    
115	0	0	2.11937e-07    
116	0	0	2.51021e-07    
117	0	0	2.98815e-07    
118	0	0	3.10819e-07    
119	0	0	2.35726e-07    
120	0	0	1.1434e-07     
121	0	0	3.16757e-08    
122	0	0	4.48793e-09    
123	0	0	3.30949e-10    
124	0	0	2.92988e-12    
125	0	0	5.21331e-13    
126	0	0	3.02465e-13    
127	0	0	3.2324e-13     
128	0	0	4.36408e-13    
129	0	0	3.2859e-13     
130	0	0	3.29801e-13    
131	0	0	3.41626e-13    
132	0	0	3.1361e-13     
133	0	0	2.18765e-13    
134	0	0	2.714e-13      
135	0	0	3.04939e-13    
136	0	0	1.91695e-13    
137	0	0	2.20572e-13    
138	0	0	3.31129e-13    
139	0	0	2.39951e-13    
140	0	0	2.45816e-13    
141	0	0	2.5496e-13     
142	0	0	2.3817e-13     
143	0	0	1.70774e-13    
144	0	0	1.24505e-13    
145	0	0	1.51269e-13    
146	0	0	1.89765e-13    
147	0	0	1.83135e-13    
148	0	0	1.46114e-13    
149	0	0	1.55084e-13    
150	0	0	1.88723e-13    
151	0	0	1.68436e-13    
152	0	0	1.28441e-13    
153	0	0	1.8888e-13     
154	0	0	1.52654e-13    
155	0	0	1.07637e-13    
156	0	0	1.29859e-13    
157	0	0	8.67986e-14    
158	0	0	8.83409e-14    
159	0	0	7.91919e-14    
160	0	0	8.62163e-14    
161	0	0	5.03161e-14    
162	0	0	4.53532e-14    
163	0	0	4.44049e-14    
164	0	0	8.73674e-14    
165	0	0	9.35685e-14    
166	0	0	5.63996e-14    
167	0	0	3.53182e-14    
168	0	0	4.04856e-14    
169	0	0	7.30652e-14    
170	0	0	3.08514e-14    
171	0	0	6.65563e-14    
172	0	0	2.16362e-14    
173	0	0	7.89582e-14    
174	0	0	6.37635e-14    
175	0	0	6.13237e-14    
176	0	0	4.78745e-14    
177	0	0	8.59184e-14    
178	0	0	8.58493e-14    
179	0	0	6.39309e-14    
180	0	0	3.8079e-14     
181	0	0	1.59622e-14    
182	0	0	4.98842e-14    
183	0	0	2.61032e-14    
184	0	0	1.90781e-14    
185	0	0	1.18611e-14    
186	0	0	2.21478e-14    
187	0	0	6.18441e-15    
188	0	0	3.91414e-14    
189	0	0	2.40503e-15    
190	0	0	2.12871e-14    
191	0	0	4.17448e-15    
192	0	0	2.23076e-14    
193	0	0	3.42516e-14    
194	0	0	3.42815e-14    
195	0	0	2.26251e-14    
196	0	0	3.54544e-14    
197	0	0	2.35129e-14    
198	0	0	1.76903e-14    
199	0	0	1.42673e-14    
