i	j	k	Dose(Gy)       
0	0	0	4.32875e-08    
1	0	0	4.35473e-08    
2	0	0	4.36859e-08    
3	0	0	4.37915e-08    
4	0	0	4.38658e-08    
5	0	0	4.40286e-08    
6	0	0	4.41425e-08    
7	0	0	4.42892e-08    
8	0	0	4.44154e-08    
9	0	0	4.45002e-08    
10	0	0	4.46939e-08    
11	0	0	4.47809e-08    
12	0	0	4.48607e-08    
13	0	0	4.50158e-08    
14	0	0	4.51515e-08    
15	0	0	4.53013e-08    
16	0	0	4.54435e-08    
17	0	0	4.56107e-08    
18	0	0	4.57057e-08    
19	0	0	4.58703e-08    
20	0	0	4.59925e-08    
21	0	0	4.61311e-08    
22	0	0	4.63136e-08    
23	0	0	4.64579e-08    
24	0	0	4.66127e-08    
25	0	0	4.67592e-08    
26	0	0	4.69044e-08    
27	0	0	4.70191e-08    
28	0	0	4.72208e-08    
29	0	0	4.73844e-08    
30	0	0	4.75355e-08    
31	0	0	4.77067e-08    
32	0	0	4.78722e-08    
33	0	0	4.80387e-08    
34	0	0	4.81969e-08    
35	0	0	4.84179e-08    
36	0	0	4.85658e-08    
37	0	0	4.87555e-08    
38	0	0	4.89308e-08    
39	0	0	4.9107e-08     
40	0	0	4.93038e-08    
41	0	0	4.94872e-08    
42	0	0	4.96928e-08    
43	0	0	4.98834e-08    
44	0	0	5.00579e-08    
45	0	0	5.02156e-08    
46	0	0	5.04622e-08    
47	0	0	5.06853e-08    
48	0	0	5.0903e-08     
49	0	0	5.10958e-08    
50	0	0	5.13306e-08    
51	0	0	5.15266e-08    
52	0	0	5.17508e-08    
53	0	0	5.20012e-08    
54	0	0	5.22052e-08    
55	0	0	5.24194e-08    
56	0	0	5.27401e-08    
57	0	0	5.29505e-08    
58	0	0	5.31842e-08    
59	0	0	5.34573e-08    
60	0	0	5.37332e-08    
61	0	0	5.40067e-08    
62	0	0	5.4253e-08     
63	0	0	5.45366e-08    
64	0	0	5.47921e-08    
65	0	0	5.50703e-08    
66	0	0	5.53901e-08    
67	0	0	5.56513e-08    
68	0	0	5.5998e-08     
69	0	0	5.62878e-08    
70	0	0	5.65637e-08    
71	0	0	5.69105e-08    
72	0	0	5.72182e-08    
73	0	0	5.75761e-08    
74	0	0	5.79178e-08    
75	0	0	5.82734e-08    
76	0	0	5.85951e-08    
77	0	0	5.89615e-08    
78	0	0	5.93717e-08    
79	0	0	5.97664e-08    
80	0	0	6.01169e-08    
81	0	0	6.05451e-08    
82	0	0	6.09448e-08    
83	0	0	6.13231e-08    
84	0	0	6.18094e-08    
85	0	0	6.22469e-08    
86	0	0	6.26827e-08    
87	0	0	6.31986e-08    
88	0	0	6.36546e-08    
89	0	0	6.41599e-08    
90	0	0	6.47604e-08    
91	0	0	6.5252e-08     
92	0	0	6.58042e-08    
93	0	0	6.63985e-08    
94	0	0	6.69808e-08    
95	0	0	6.76082e-08    
96	0	0	6.81826e-08    
97	0	0	6.88309e-08    
98	0	0	6.94846e-08    
99	0	0	7.01877e-08    
100	0	0	7.09121e-08    
101	0	0	7.16365e-08    
102	0	0	7.23749e-08    
103	0	0	7.31688e-08    
104	0	0	7.39735e-08    
105	0	0	7.48744e-08    
106	0	0	7.57272e-08    
107	0	0	7.6741e-08     
108	0	0	7.76577e-08    
109	0	0	7.86643e-08    
110	0	0	7.97381e-08    
111	0	0	8.08607e-08    
112	0	0	8.19923e-08    
113	0	0	8.32844e-08    
114	0	0	8.45102e-08    
115	0	0	8.59149e-08    
116	0	0	8.74078e-08    
117	0	0	8.89064e-08    
118	0	0	9.05595e-08    
119	0	0	9.22857e-08    
120	0	0	9.42401e-08    
121	0	0	9.62402e-08    
122	0	0	9.83725e-08    
123	0	0	1.00748e-07    
124	0	0	1.0321e-07     
125	0	0	1.06012e-07    
126	0	0	1.0905e-07     
127	0	0	1.12458e-07    
128	0	0	1.16168e-07    
129	0	0	1.20362e-07    
130	0	0	1.25112e-07    
131	0	0	1.3062e-07     
132	0	0	1.36987e-07    
133	0	0	1.44592e-07    
134	0	0	1.53955e-07    
135	0	0	1.65794e-07    
136	0	0	1.81863e-07    
137	0	0	2.05142e-07    
138	0	0	2.3868e-07     
139	0	0	2.76103e-07    
140	0	0	2.93306e-07    
141	0	0	2.51912e-07    
142	0	0	1.61231e-07    
143	0	0	7.04605e-08    
144	0	0	1.97879e-08    
145	0	0	3.49819e-09    
146	0	0	3.5133e-10     
147	0	0	2.90637e-11    
148	0	0	2.9077e-13     
149	0	0	2.94957e-13    
150	0	0	3.12383e-13    
151	0	0	4.09287e-13    
152	0	0	4.45726e-13    
153	0	0	3.85933e-13    
154	0	0	2.90053e-13    
155	0	0	2.78792e-13    
156	0	0	2.05791e-13    
157	0	0	2.1866e-13     
158	0	0	2.26365e-13    
159	0	0	2.86172e-13    
160	0	0	2.12235e-13    
161	0	0	2.90361e-13    
162	0	0	1.80625e-13    
163	0	0	1.65239e-13    
164	0	0	2.30203e-13    
165	0	0	1.79813e-13    
166	0	0	2.7474e-13     
167	0	0	1.6783e-13     
168	0	0	1.48278e-13    
169	0	0	9.08572e-14    
170	0	0	1.59544e-13    
171	0	0	1.41161e-13    
172	0	0	8.80617e-14    
173	0	0	8.4316e-14     
174	0	0	1.12667e-13    
175	0	0	1.29842e-13    
176	0	0	1.55521e-13    
177	0	0	1.42609e-13    
178	0	0	1.01854e-13    
179	0	0	8.9785e-14     
180	0	0	8.78444e-14    
181	0	0	5.4905e-14     
182	0	0	2.62437e-14    
183	0	0	5.89573e-14    
184	0	0	1.23498e-13    
185	0	0	2.32158e-14    
186	0	0	1.89019e-13    
187	0	0	1.57613e-13    
188	0	0	2.77665e-14    
189	0	0	1.42681e-14    
190	0	0	3.95141e-14    
191	0	0	6.83419e-14    
192	0	0	4.62836e-14    
193	0	0	3.03243e-14    
194	0	0	1.0408e-13     
195	0	0	5.42736e-14    
196	0	0	3.23675e-14    
197	0	0	7.23053e-14    
198	0	0	6.63939e-14    
199	0	0	3.70331e-14    
