i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	98796.5        0.49511        0.495121       0.49511        0.495121       0              0              0              0              
1	0	0	99171          0.497037       0.497049       0.497037       0.497049       0              0              0              0              
2	0	0	99648.2        0.498994       0.499006       0.498994       0.499006       0              0              0              0              
3	0	0	100032         0.500983       0.500995       0.500983       0.500995       0              0              0              0              
4	0	0	100497         0.511164       0.503022       0.503003       0.503014       0              0              572.356        508.088        
5	0	0	100890         0.505054       0.505066       0.505054       0.505066       0              0              0              0              
6	0	0	101317         0.507138       0.50715        0.507138       0.50715        0              0              0              0              
7	0	0	101644         0.509254       0.509267       0.509254       0.509267       0              0              0              0              
8	0	0	102081         0.511405       0.511417       0.511405       0.511417       0              0              0              0              
9	0	0	102608         0.513664       0.513618       0.513591       0.513603       2.57779        2.57516        0              0              
10	0	0	103074         0.517227       0.51591        0.515814       0.515827       8.44831        5.03266        0              0              
11	0	0	103406         0.518075       0.518086       0.518075       0.518086       0              0              0              0              
12	0	0	103845         0.524422       0.520387       0.52037        0.520382       0              0              447.698        375.152        
13	0	0	104410         0.522707       0.522719       0.522707       0.522719       0              0              0              0              
14	0	0	104780         0.525083       0.525096       0.525083       0.525096       0              0              0              0              
15	0	0	105317         0.527502       0.527514       0.527502       0.527514       0              0              0              0              
16	0	0	105794         0.529964       0.529975       0.529964       0.529975       0              0              0              0              
17	0	0	106376         0.532468       0.532481       0.532468       0.532481       0              0              0              0              
18	0	0	106785         0.53502        0.535032       0.53502        0.535032       0              0              0              0              
19	0	0	107300         0.537616       0.537629       0.537616       0.537629       0              0              0              0              
20	0	0	107935         0.540263       0.540276       0.540263       0.540276       0              0              0              0              
21	0	0	108465         0.54296        0.542972       0.54296        0.542972       0              0              0              0              
22	0	0	108951         0.545707       0.54572        0.545707       0.54572        0              0              0              0              
23	0	0	109475         0.548506       0.548519       0.548506       0.548519       0              0              0              0              
24	0	0	110092         0.551362       0.551374       0.551362       0.551374       0              0              0              0              
25	0	0	110679         0.554272       0.554285       0.554272       0.554285       0              0              0              0              
26	0	0	111272         0.557242       0.557254       0.557242       0.557254       0              0              0              0              
27	0	0	111856         0.560271       0.560284       0.560271       0.560284       0              0              0              0              
28	0	0	112483         0.575042       0.563388       0.563364       0.563376       0              0              673.513        520.428        
29	0	0	113078         0.566519       0.566532       0.566519       0.566532       0              0              0              0              
30	0	0	113731         0.569741       0.569754       0.569741       0.569754       0              0              0              0              
31	0	0	114410         0.573033       0.573047       0.573033       0.573047       0              0              0              0              
32	0	0	115042         0.576397       0.57641        0.576397       0.57641        0              0              0              0              
33	0	0	115691         0.579835       0.579847       0.579835       0.579847       0              0              0              0              
34	0	0	116478         0.583349       0.583362       0.583349       0.583362       0              0              0              0              
35	0	0	117173         0.586947       0.586957       0.586947       0.586957       0              0              0              0              
36	0	0	117911         0.590626       0.590635       0.590626       0.590635       0              0              0              0              
37	0	0	118684         0.599062       0.594404       0.594388       0.5944         0              0              502.087        502.087        
38	0	0	119420         0.598246       0.598255       0.598246       0.598255       0              0              0              0              
39	0	0	120174         0.610437       0.60227        0.602194       0.602202       4.02556        3.74232        596.664        501.448        
40	0	0	121025         0.607034       0.606274       0.606236       0.606246       16.8614        12.0728        0              0              
41	0	0	121904         0.610385       0.610393       0.610385       0.610393       0              0              0              0              
42	0	0	122675         0.618243       0.614649       0.614637       0.614645       0              0              673.512        673.512        
43	0	0	123498         0.630231       0.619016       0.619          0.619005       0              0              582.156        455.878        
44	0	0	124458         0.623472       0.62348        0.623472       0.62348        0              0              0              0              
45	0	0	125338         0.628073       0.628076       0.628073       0.628076       0              0              0              0              
46	0	0	126357         0.63705        0.632805       0.632796       0.632799       0              0              490.25         436.466        
47	0	0	127246         0.63786        0.637686       0.637654       0.637652       3.89057        3.78598        0              0              
48	0	0	128360         0.643516       0.642683       0.642644       0.642644       13.8349        9.1371         0              0              
49	0	0	129436         0.647783       0.647782       0.647783       0.647782       0              0              0              0              
50	0	0	130598         0.653078       0.653077       0.653078       0.653077       0              0              0              0              
51	0	0	131682         0.662933       0.658539       0.658534       0.658533       0              0              504.436        418.304        
52	0	0	132826         0.664156       0.664156       0.664156       0.664156       0              0              0              0              
53	0	0	133967         0.669961       0.669957       0.669961       0.669957       0              0              0              0              
54	0	0	135106         0.675945       0.675939       0.675945       0.675939       0              0              0              0              
55	0	0	136328         0.68844        0.682126       0.682126       0.682118       0              0              580.624        450.688        
56	0	0	137731         0.688517       0.688506       0.688517       0.688506       0              0              0              0              
57	0	0	138929         0.695129       0.695113       0.695129       0.695113       0              0              0              0              
58	0	0	140345         0.701968       0.701949       0.701968       0.701949       0              0              0              0              
59	0	0	141817         0.709053       0.709034       0.709053       0.709034       0              0              0              0              
60	0	0	143306         0.716402       0.71638        0.716402       0.71638        0              0              0              0              
61	0	0	144870         0.724037       0.724006       0.724037       0.724006       0              0              0              0              
62	0	0	146409         0.732078       0.731952       0.731963       0.731927       3.27635        3.23999        0              0              
63	0	0	148043         0.741049       0.740215       0.740207       0.740161       11.2054        7.01679        0              0              
64	0	0	149787         0.748781       0.748732       0.748781       0.748732       0              0              0              0              
65	0	0	151624         0.761891       0.757672       0.757724       0.757666       0              0              521.032        431.551        
66	0	0	153442         0.767054       0.766986       0.767054       0.766986       0              0              0              0              
67	0	0	155408         0.785491       0.776728       0.776793       0.776719       0              0              683.457        604.751        
68	0	0	157516         0.786986       0.786903       0.786986       0.786903       0              0              0              0              
69	0	0	159555         0.797661       0.797568       0.797661       0.797568       0              0              0              0              
70	0	0	161855         0.809678       0.80882        0.808873       0.808754       9.33514        5.8258         0              0              
71	0	0	164155         0.820634       0.820507       0.820634       0.820507       0              0              0              0              
72	0	0	166644         0.833029       0.832876       0.833029       0.832876       0              0              0              0              
73	0	0	169332         0.848974       0.845926       0.846109       0.845921       0              0              472.063        393.815        
74	0	0	172080         0.859985       0.859718       0.859958       0.859709       2.59218        2.59143        0              0              
75	0	0	175063         0.884201       0.874417       0.875201       0.874328       8.27049        4.98051        694.409        543.561        
76	0	0	178150         0.889999       0.889759       0.889999       0.889759       0              0              0              0              
