i	j	k	Dose(Gy)       
0	0	0	4.17876e-08    
1	0	0	4.20612e-08    
2	0	0	4.21723e-08    
3	0	0	4.2245e-08     
4	0	0	4.23428e-08    
5	0	0	4.24555e-08    
6	0	0	4.25556e-08    
7	0	0	4.26909e-08    
8	0	0	4.27932e-08    
9	0	0	4.28752e-08    
10	0	0	4.30072e-08    
11	0	0	4.31051e-08    
12	0	0	4.32686e-08    
13	0	0	4.32875e-08    
14	0	0	4.34883e-08    
15	0	0	4.35655e-08    
16	0	0	4.36582e-08    
17	0	0	4.3794e-08     
18	0	0	4.39179e-08    
19	0	0	4.40376e-08    
20	0	0	4.41561e-08    
21	0	0	4.42935e-08    
22	0	0	4.43711e-08    
23	0	0	4.45545e-08    
24	0	0	4.46406e-08    
25	0	0	4.47343e-08    
26	0	0	4.49514e-08    
27	0	0	4.50115e-08    
28	0	0	4.51644e-08    
29	0	0	4.53316e-08    
30	0	0	4.54032e-08    
31	0	0	4.55473e-08    
32	0	0	4.56846e-08    
33	0	0	4.58472e-08    
34	0	0	4.60207e-08    
35	0	0	4.61248e-08    
36	0	0	4.62991e-08    
37	0	0	4.64351e-08    
38	0	0	4.65689e-08    
39	0	0	4.67382e-08    
40	0	0	4.68842e-08    
41	0	0	4.70401e-08    
42	0	0	4.72014e-08    
43	0	0	4.73978e-08    
44	0	0	4.75141e-08    
45	0	0	4.76664e-08    
46	0	0	4.78532e-08    
47	0	0	4.8058e-08     
48	0	0	4.81647e-08    
49	0	0	4.83896e-08    
50	0	0	4.85499e-08    
51	0	0	4.86828e-08    
52	0	0	4.89253e-08    
53	0	0	4.91079e-08    
54	0	0	4.9246e-08     
55	0	0	4.94941e-08    
56	0	0	4.96525e-08    
57	0	0	4.98286e-08    
58	0	0	5.00745e-08    
59	0	0	5.03033e-08    
60	0	0	5.04515e-08    
61	0	0	5.06865e-08    
62	0	0	5.08704e-08    
63	0	0	5.10781e-08    
64	0	0	5.12962e-08    
65	0	0	5.152e-08      
66	0	0	5.17474e-08    
67	0	0	5.19616e-08    
68	0	0	5.21971e-08    
69	0	0	5.24466e-08    
70	0	0	5.27219e-08    
71	0	0	5.29125e-08    
72	0	0	5.31433e-08    
73	0	0	5.34256e-08    
74	0	0	5.3698e-08     
75	0	0	5.39355e-08    
76	0	0	5.42271e-08    
77	0	0	5.44441e-08    
78	0	0	5.47631e-08    
