i	j	k	Dose(Gy)       
0	0	0	3.85825e-08    
1	0	0	3.89424e-08    
2	0	0	3.89858e-08    
3	0	0	3.90807e-08    
4	0	0	3.91006e-08    
5	0	0	3.91979e-08    
6	0	0	3.9305e-08     
7	0	0	3.93849e-08    
8	0	0	3.944e-08      
9	0	0	3.94694e-08    
10	0	0	3.95913e-08    
11	0	0	3.96421e-08    
12	0	0	3.97092e-08    
13	0	0	3.98241e-08    
14	0	0	3.98884e-08    
15	0	0	4.00167e-08    
16	0	0	4.0023e-08     
17	0	0	4.0166e-08     
18	0	0	4.02166e-08    
19	0	0	4.02837e-08    
20	0	0	4.04043e-08    
21	0	0	4.04607e-08    
22	0	0	4.05846e-08    
23	0	0	4.07019e-08    
24	0	0	4.07751e-08    
25	0	0	4.0862e-08     
26	0	0	4.09053e-08    
27	0	0	4.10236e-08    
28	0	0	4.10983e-08    
29	0	0	4.11636e-08    
30	0	0	4.12185e-08    
31	0	0	4.13691e-08    
32	0	0	4.14535e-08    
33	0	0	4.15629e-08    
34	0	0	4.16263e-08    
35	0	0	4.17528e-08    
36	0	0	4.18052e-08    
37	0	0	4.19475e-08    
38	0	0	4.20526e-08    
39	0	0	4.21288e-08    
40	0	0	4.22459e-08    
41	0	0	4.2397e-08     
42	0	0	4.24502e-08    
43	0	0	4.25465e-08    
44	0	0	4.26648e-08    
45	0	0	4.27423e-08    
46	0	0	4.28509e-08    
47	0	0	4.30037e-08    
48	0	0	4.30916e-08    
49	0	0	4.32073e-08    
50	0	0	4.3285e-08     
51	0	0	4.34238e-08    
52	0	0	4.3544e-08     
53	0	0	4.3668e-08     
54	0	0	4.37865e-08    
55	0	0	4.38745e-08    
56	0	0	4.40478e-08    
57	0	0	4.41008e-08    
58	0	0	4.42387e-08    
59	0	0	4.43723e-08    
60	0	0	4.45198e-08    
61	0	0	4.46419e-08    
62	0	0	4.47676e-08    
63	0	0	4.49122e-08    
64	0	0	4.49955e-08    
65	0	0	4.51205e-08    
