i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	90106.2        0.451106       0.451112       0.451106       0.451112       0              0              0              0              
1	0	0	90398.3        0.452442       0.452449       0.452442       0.452449       0              0              0              0              
2	0	0	90612.1        0.453794       0.453801       0.453794       0.453801       0              0              0              0              
3	0	0	90939.6        0.468768       0.455179       0.455162       0.455169       0              0              661.393        498.385        
4	0	0	91170.8        0.456546       0.456553       0.456546       0.456553       0              0              0              0              
5	0	0	91529.9        0.463121       0.45796        0.457949       0.457956       0              0              468.387        389.862        
6	0	0	91756.9        0.459368       0.459375       0.459368       0.459375       0              0              0              0              
7	0	0	92082          0.460805       0.460812       0.460805       0.460812       0              0              0              0              
8	0	0	92381.5        0.462259       0.462267       0.462259       0.462267       0              0              0              0              
9	0	0	92668.4        0.463734       0.463741       0.463734       0.463741       0              0              0              0              
10	0	0	92954.6        0.465226       0.465233       0.465226       0.465233       0              0              0              0              
11	0	0	93193.3        0.466737       0.466744       0.466737       0.466744       0              0              0              0              
12	0	0	93605.7        0.4683         0.468288       0.468269       0.468276       1.21283        1.21241        0              0              
13	0	0	93803.1        0.469857       0.46984        0.46982        0.469827       1.29553        1.29492        0              0              
14	0	0	94157.3        0.47144        0.471413       0.471391       0.471397       1.40563        1.40592        0              0              
15	0	0	94526          0.473044       0.473008       0.472983       0.47299        1.55868        1.5551         0              0              
16	0	0	94816.4        0.474678       0.474625       0.474597       0.474603       1.77818        1.77291        0              0              
17	0	0	95156.6        0.476355       0.476266       0.476231       0.476238       2.14176        2.1335         0              0              
18	0	0	95446.8        0.493875       0.477952       0.47789        0.477896       3.02053        2.96441        553.573        487.957        
19	0	0	95809.8        0.480903       0.479633       0.479569       0.479576       11.0526        7.0178         0              0              
20	0	0	96134.7        0.481272       0.481279       0.481272       0.481279       0              0              0              0              
21	0	0	96425.1        0.483          0.483006       0.483          0.483006       0              0              0              0              
22	0	0	96893.8        0.484752       0.484758       0.484752       0.484758       0              0              0              0              
23	0	0	97133.7        0.486529       0.486535       0.486529       0.486535       0              0              0              0              
24	0	0	97533.3        0.497285       0.488345       0.488331       0.488336       0              0              584.727        538.36         
25	0	0	97945          0.4983         0.490173       0.49016        0.490165       0              0              566.605        499.524        
26	0	0	98224.7        0.492013       0.49202        0.492013       0.49202        0              0              0              0              
27	0	0	98642.9        0.504366       0.493913       0.493897       0.493903       0              0              484.7          398.083        
28	0	0	99059.4        0.495807       0.495814       0.495807       0.495814       0              0              0              0              
29	0	0	99424.6        0.497749       0.497754       0.497749       0.497754       0              0              0              0              
30	0	0	99716.8        0.504475       0.499729       0.499715       0.499723       0              0              466.969        371.297        
31	0	0	100267         0.501716       0.501723       0.501716       0.501723       0              0              0              0              
32	0	0	100640         0.50375        0.503754       0.50375        0.503754       0              0              0              0              
33	0	0	101148         0.505816       0.505819       0.505816       0.505819       0              0              0              0              
34	0	0	101468         0.507911       0.507916       0.507911       0.507916       0              0              0              0              
35	0	0	101950         0.510043       0.510047       0.510043       0.510047       0              0              0              0              
36	0	0	102356         0.512208       0.512213       0.512208       0.512213       0              0              0              0              
37	0	0	102705         0.519145       0.514419       0.514407       0.514413       0              0              472.416        422.242        
38	0	0	103226         0.516645       0.51665        0.516645       0.51665        0              0              0              0              
39	0	0	103703         0.51892        0.518925       0.51892        0.518925       0              0              0              0              
40	0	0	104065         0.521233       0.521237       0.521233       0.521237       0              0              0              0              
41	0	0	104618         0.523584       0.52359        0.523584       0.52359        0              0              0              0              
42	0	0	105054         0.52598        0.525984       0.52598        0.525984       0              0              0              0              
43	0	0	105547         0.528418       0.528419       0.528418       0.528419       0              0              0              0              
44	0	0	105985         0.530895       0.530898       0.530895       0.530898       0              0              0              0              
45	0	0	106570         0.533418       0.533421       0.533418       0.533421       0              0              0              0              
46	0	0	107109         0.537338       0.536074       0.535992       0.535991       8.48554        5.08367        0              0              
47	0	0	107626         0.542756       0.538613       0.538606       0.53861        0              0              459.69         394.383        
48	0	0	108101         0.541274       0.541275       0.541274       0.541275       0              0              0              0              
49	0	0	108613         0.54399        0.543991       0.54399        0.543991       0              0              0              0              
50	0	0	109225         0.546759       0.546758       0.546759       0.546758       0              0              0              0              
51	0	0	109745         0.549582       0.54958        0.549582       0.54958        0              0              0              0              
52	0	0	110358         0.552461       0.552457       0.552461       0.552457       0              0              0              0              
53	0	0	110872         0.555394       0.55539        0.555394       0.55539        0              0              0              0              
54	0	0	111486         0.558389       0.558383       0.558389       0.558383       0              0              0              0              
55	0	0	112083         0.561446       0.561436       0.561446       0.561436       0              0              0              0              
56	0	0	112693         0.564564       0.564553       0.564564       0.564553       0              0              0              0              
57	0	0	113393         0.567748       0.567736       0.567748       0.567736       0              0              0              0              
58	0	0	113984         0.571005       0.570986       0.571005       0.570986       0              0              0              0              
59	0	0	114820         0.580911       0.574317       0.574332       0.57431        0              0              556.68         459.876        
60	0	0	115378         0.577736       0.577706       0.577736       0.577706       0              0              0              0              
61	0	0	116078         0.61744        0.581205       0.581224       0.581178       0              0              818.104        646.263        
62	0	0	116723         0.584807       0.584729       0.584807       0.584729       0              0              0              0              
63	0	0	117393         0.588534       0.588365       0.588534       0.588365       0              0              0              0              
64	0	0	118189         0.599281       0.592098       0.593068       0.59209        0              0              548.006        430.364        
65	0	0	118943         0.595848       0.595839       0.595848       0.595839       0              0              0              0              
66	0	0	119692         0.599735       0.599727       0.599735       0.599727       0              0              0              0              
67	0	0	120497         0.603719       0.603711       0.603719       0.603711       0              0              0              0              
68	0	0	121392         0.607805       0.607795       0.607805       0.607795       0              0              0              0              
69	0	0	122145         0.61199        0.611981       0.61199        0.611981       0              0              0              0              
70	0	0	123034         0.616286       0.616275       0.616286       0.616275       0              0              0              0              
71	0	0	123892         0.620691       0.620679       0.620691       0.620679       0              0              0              0              
72	0	0	124731         0.625217       0.6252         0.625217       0.6252         0              0              0              0              
73	0	0	125748         0.629861       0.629843       0.629861       0.629843       0              0              0              0              
74	0	0	126660         0.634638       0.634614       0.634638       0.634614       0              0              0              0              
75	0	0	127791         0.63955        0.639522       0.63955        0.639522       0              0              0              0              
76	0	0	128786         0.648013       0.644579       0.644606       0.644574       0              0              453.958        379.499        
77	0	0	129907         0.649802       0.649773       0.649802       0.649773       0              0              0              0              
78	0	0	131019         0.662294       0.655136       0.655158       0.655129       0              0              602.944        481.59         
79	0	0	132064         0.663984       0.660653       0.660682       0.660648       0              0              453.281        386.649        
80	0	0	133285         0.66638        0.666338       0.66638        0.666338       0              0              0              0              
81	0	0	134383         0.672248       0.672208       0.672248       0.672208       0              0              0              0              
82	0	0	135675         0.678317       0.678269       0.678317       0.678269       0              0              0              0              
83	0	0	136871         0.684574       0.684529       0.684574       0.684529       0              0              0              0              
84	0	0	138184         0.691051       0.691002       0.691051       0.691002       0              0              0              0              
85	0	0	139540         0.708212       0.697718       0.697756       0.697699       1.92468        1.92428        697.873        530.224        
86	0	0	140974         0.709212       0.704668       0.704699       0.704636       2.24152        2.24082        520.337        423.289        
87	0	0	142373         0.712128       0.711869       0.711895       0.711822       3.52894        3.38635        0              0              
88	0	0	143928         0.720116       0.719316       0.719357       0.719276       13.5263        9.21           0              0              
89	0	0	145523         0.727111       0.727019       0.727111       0.727019       0              0              0              0              
90	0	0	147116         0.735165       0.735065       0.735165       0.735065       0              0              0              0              
91	0	0	148713         0.743537       0.743433       0.743537       0.743433       0              0              0              0              
92	0	0	150524         0.752269       0.752145       0.752269       0.752145       0              0              0              0              
