i	j	k	Dose(Gy)       
0	0	0	4.93792e-08    
1	0	0	4.9655e-08     
2	0	0	4.98988e-08    
3	0	0	5.0071e-08     
4	0	0	5.03167e-08    
5	0	0	5.05126e-08    
6	0	0	5.0743e-08     
7	0	0	5.08856e-08    
8	0	0	5.11112e-08    
9	0	0	5.13745e-08    
10	0	0	5.16038e-08    
11	0	0	5.17747e-08    
12	0	0	5.19931e-08    
13	0	0	5.22708e-08    
14	0	0	5.24639e-08    
15	0	0	5.27353e-08    
16	0	0	5.29737e-08    
17	0	0	5.32542e-08    
18	0	0	5.34742e-08    
19	0	0	5.37264e-08    
20	0	0	5.40318e-08    
21	0	0	5.43099e-08    
22	0	0	5.45622e-08    
23	0	0	5.48054e-08    
24	0	0	5.51204e-08    
25	0	0	5.54197e-08    
26	0	0	5.57122e-08    
27	0	0	5.59956e-08    
28	0	0	5.63232e-08    
29	0	0	5.66227e-08    
30	0	0	5.69458e-08    
31	0	0	5.72851e-08    
32	0	0	5.76052e-08    
33	0	0	5.79272e-08    
34	0	0	5.83093e-08    
35	0	0	5.86803e-08    
36	0	0	5.9034e-08     
37	0	0	5.94219e-08    
38	0	0	5.97923e-08    
39	0	0	6.01732e-08    
40	0	0	6.05878e-08    
41	0	0	6.10294e-08    
42	0	0	6.14345e-08    
43	0	0	6.18367e-08    
44	0	0	6.23117e-08    
45	0	0	6.27598e-08    
46	0	0	6.3266e-08     
47	0	0	6.37152e-08    
48	0	0	6.42694e-08    
49	0	0	6.48011e-08    
50	0	0	6.53908e-08    
51	0	0	6.5934e-08     
52	0	0	6.65054e-08    
53	0	0	6.70787e-08    
54	0	0	6.76466e-08    
55	0	0	6.82562e-08    
56	0	0	6.89648e-08    
57	0	0	6.95691e-08    
58	0	0	7.0267e-08     
59	0	0	7.10052e-08    
60	0	0	7.17491e-08    
61	0	0	7.25392e-08    
62	0	0	7.3306e-08     
63	0	0	7.41306e-08    
64	0	0	7.49968e-08    
65	0	0	7.59176e-08    
66	0	0	7.68285e-08    
67	0	0	7.78078e-08    
68	0	0	7.88739e-08    
69	0	0	7.98851e-08    
70	0	0	8.10492e-08    
71	0	0	8.21862e-08    
72	0	0	8.34407e-08    
73	0	0	8.47876e-08    
74	0	0	8.61581e-08    
75	0	0	8.76553e-08    
76	0	0	8.91985e-08    
77	0	0	9.08641e-08    
78	0	0	9.26254e-08    
79	0	0	9.44568e-08    
80	0	0	9.65156e-08    
81	0	0	9.87112e-08    
82	0	0	1.0107e-07     
83	0	0	1.03653e-07    
84	0	0	1.06448e-07    
85	0	0	1.09563e-07    
86	0	0	1.12988e-07    
87	0	0	1.16723e-07    
88	0	0	1.20975e-07    
89	0	0	1.25828e-07    
90	0	0	1.31306e-07    
91	0	0	1.37766e-07    
92	0	0	1.45476e-07    
93	0	0	1.54703e-07    
94	0	0	1.66425e-07    
95	0	0	1.81909e-07    
96	0	0	2.04203e-07    
97	0	0	2.4027e-07     
98	0	0	2.96667e-07    
99	0	0	3.36322e-07    
100	0	0	2.69617e-07    
101	0	0	1.19442e-07    
102	0	0	2.45057e-08    
103	0	0	2.05202e-09    
104	0	0	5.87281e-11    
105	0	0	4.02461e-13    
106	0	0	3.68353e-13    
107	0	0	3.03417e-13    
108	0	0	3.58106e-13    
109	0	0	3.00151e-13    
110	0	0	2.32711e-13    
111	0	0	2.42765e-13    
112	0	0	2.86798e-13    
113	0	0	2.70777e-13    
114	0	0	1.90675e-13    
115	0	0	1.64834e-13    
116	0	0	1.85359e-13    
117	0	0	1.59182e-13    
118	0	0	2.19512e-13    
119	0	0	1.87985e-13    
120	0	0	2.19012e-13    
121	0	0	1.49408e-13    
122	0	0	1.20796e-13    
123	0	0	1.42558e-13    
124	0	0	1.22524e-13    
125	0	0	1.04602e-13    
126	0	0	2.06356e-13    
127	0	0	7.86842e-14    
128	0	0	1.20542e-13    
129	0	0	1.68006e-13    
130	0	0	1.13117e-13    
131	0	0	9.72258e-14    
132	0	0	1.744e-13      
133	0	0	1.36373e-13    
134	0	0	9.94407e-14    
