i	j	k	Dose(Gy)       
0	0	0	4.3024e-08     
1	0	0	4.33195e-08    
2	0	0	4.34335e-08    
3	0	0	4.35519e-08    
4	0	0	4.36343e-08    
5	0	0	4.37661e-08    
6	0	0	4.38975e-08    
7	0	0	4.4032e-08     
8	0	0	4.41161e-08    
9	0	0	4.42183e-08    
10	0	0	4.43198e-08    
11	0	0	4.44505e-08    
12	0	0	4.45798e-08    
13	0	0	4.47699e-08    
14	0	0	4.48347e-08    
15	0	0	4.50107e-08    
16	0	0	4.51343e-08    
17	0	0	4.52823e-08    
18	0	0	4.5421e-08     
19	0	0	4.55185e-08    
20	0	0	4.57216e-08    
21	0	0	4.58479e-08    
22	0	0	4.59957e-08    
23	0	0	4.61059e-08    
24	0	0	4.6213e-08     
25	0	0	4.63839e-08    
26	0	0	4.6557e-08     
27	0	0	4.67714e-08    
28	0	0	4.68469e-08    
29	0	0	4.70488e-08    
30	0	0	4.71566e-08    
31	0	0	4.73273e-08    
32	0	0	4.74833e-08    
33	0	0	4.76508e-08    
34	0	0	4.7796e-08     
35	0	0	4.7984e-08     
36	0	0	4.81695e-08    
37	0	0	4.83402e-08    
38	0	0	4.85374e-08    
39	0	0	4.86775e-08    
40	0	0	4.88871e-08    
41	0	0	4.9057e-08     
42	0	0	4.92483e-08    
43	0	0	4.94506e-08    
44	0	0	4.95662e-08    
45	0	0	4.98187e-08    
46	0	0	5.00228e-08    
47	0	0	5.02544e-08    
48	0	0	5.03958e-08    
49	0	0	5.05535e-08    
50	0	0	5.08156e-08    
51	0	0	5.10486e-08    
52	0	0	5.12467e-08    
53	0	0	5.14382e-08    
54	0	0	5.16665e-08    
55	0	0	5.19458e-08    
56	0	0	5.21463e-08    
57	0	0	5.2403e-08     
58	0	0	5.2663e-08     
59	0	0	5.28697e-08    
60	0	0	5.31233e-08    
61	0	0	5.33458e-08    
62	0	0	5.36485e-08    
63	0	0	5.38906e-08    
64	0	0	5.41428e-08    
65	0	0	5.44451e-08    
66	0	0	5.46763e-08    
67	0	0	5.49418e-08    
68	0	0	5.53157e-08    
69	0	0	5.55737e-08    
70	0	0	5.58655e-08    
71	0	0	5.61937e-08    
72	0	0	5.65039e-08    
73	0	0	5.67881e-08    
74	0	0	5.711e-08      
75	0	0	5.74706e-08    
76	0	0	5.77936e-08    
77	0	0	5.81475e-08    
78	0	0	5.85331e-08    
79	0	0	5.88803e-08    
80	0	0	5.91987e-08    
81	0	0	5.96019e-08    
82	0	0	5.99849e-08    
83	0	0	6.0361e-08     
84	0	0	6.08196e-08    
85	0	0	6.12124e-08    
86	0	0	6.1699e-08     
87	0	0	6.20486e-08    
88	0	0	6.25638e-08    
89	0	0	6.30188e-08    
90	0	0	6.34967e-08    
91	0	0	6.40217e-08    
92	0	0	6.46105e-08    
93	0	0	6.5143e-08     
94	0	0	6.57033e-08    
95	0	0	6.62497e-08    
96	0	0	6.67965e-08    
97	0	0	6.73503e-08    
98	0	0	6.79697e-08    
99	0	0	6.86046e-08    
100	0	0	6.92235e-08    
101	0	0	6.99692e-08    
102	0	0	7.06239e-08    
103	0	0	7.14221e-08    
104	0	0	7.21542e-08    
105	0	0	7.29116e-08    
106	0	0	7.37312e-08    
107	0	0	7.45773e-08    
108	0	0	7.54317e-08    
109	0	0	7.63836e-08    
110	0	0	7.73644e-08    
111	0	0	7.83101e-08    
112	0	0	7.93851e-08    
113	0	0	8.04608e-08    
114	0	0	8.16873e-08    
115	0	0	8.28596e-08    
116	0	0	8.41516e-08    
117	0	0	8.54833e-08    
118	0	0	8.69403e-08    
119	0	0	8.84741e-08    
120	0	0	9.00411e-08    
121	0	0	9.17901e-08    
122	0	0	9.36146e-08    
123	0	0	9.55374e-08    
124	0	0	9.7682e-08     
125	0	0	9.99945e-08    
126	0	0	1.02464e-07    
127	0	0	1.05163e-07    
128	0	0	1.08107e-07    
129	0	0	1.11411e-07    
130	0	0	1.14996e-07    
131	0	0	1.19045e-07    
132	0	0	1.23614e-07    
133	0	0	1.2891e-07     
134	0	0	1.34975e-07    
135	0	0	1.42196e-07    
136	0	0	1.50919e-07    
137	0	0	1.61917e-07    
138	0	0	1.76529e-07    
139	0	0	1.97288e-07    
140	0	0	2.27539e-07    
141	0	0	2.64993e-07    
142	0	0	2.90519e-07    
143	0	0	2.68953e-07    
144	0	0	1.92197e-07    
145	0	0	9.62144e-08    
146	0	0	3.25863e-08    
147	0	0	7.00153e-09    
148	0	0	8.67103e-10    
149	0	0	7.07648e-11    
150	0	0	2.82666e-13    
151	0	0	3.8083e-13     
152	0	0	3.40942e-13    
153	0	0	3.63356e-13    
154	0	0	2.50341e-13    
155	0	0	2.9657e-13     
156	0	0	2.13234e-13    
157	0	0	3.35958e-13    
158	0	0	3.00974e-13    
159	0	0	2.81321e-13    
160	0	0	2.22974e-13    
161	0	0	1.55859e-13    
162	0	0	1.49394e-13    
163	0	0	2.11669e-13    
164	0	0	1.87804e-13    
165	0	0	1.08922e-13    
166	0	0	1.95341e-13    
167	0	0	1.71218e-13    
168	0	0	1.26926e-13    
169	0	0	1.54575e-13    
170	0	0	6.73929e-14    
171	0	0	2.15764e-13    
172	0	0	1.11583e-13    
173	0	0	8.25406e-14    
174	0	0	1.56685e-13    
175	0	0	1.70907e-13    
176	0	0	1.82352e-13    
177	0	0	1.41165e-13    
178	0	0	1.13478e-13    
179	0	0	3.51744e-14    
180	0	0	9.18e-14       
181	0	0	1.72788e-13    
182	0	0	8.56661e-14    
183	0	0	4.16774e-14    
184	0	0	1.184e-13      
185	0	0	9.93959e-14    
186	0	0	1.71657e-13    
187	0	0	8.68646e-14    
188	0	0	6.9622e-14     
189	0	0	2.7969e-14     
190	0	0	2.86873e-14    
191	0	0	4.53123e-14    
192	0	0	8.39792e-14    
193	0	0	6.24275e-14    
194	0	0	2.41978e-14    
195	0	0	5.01773e-14    
196	0	0	5.79004e-14    
197	0	0	8.80197e-14    
198	0	0	6.96298e-14    
199	0	0	1.09686e-14    
