i	j	k	Dose(Gy)       
0	0	0	4.2507e-08     
1	0	0	4.27821e-08    
2	0	0	4.284e-08      
3	0	0	4.30286e-08    
4	0	0	4.30898e-08    
5	0	0	4.32513e-08    
6	0	0	4.33797e-08    
7	0	0	4.34827e-08    
8	0	0	4.35623e-08    
9	0	0	4.36658e-08    
10	0	0	4.3789e-08     
11	0	0	4.39069e-08    
12	0	0	4.40404e-08    
13	0	0	4.41421e-08    
14	0	0	4.42781e-08    
15	0	0	4.4462e-08     
16	0	0	4.4538e-08     
17	0	0	4.46695e-08    
18	0	0	4.48349e-08    
19	0	0	4.49283e-08    
20	0	0	4.50687e-08    
21	0	0	4.51604e-08    
22	0	0	4.53085e-08    
23	0	0	4.54438e-08    
24	0	0	4.55954e-08    
25	0	0	4.57303e-08    
26	0	0	4.58371e-08    
27	0	0	4.60211e-08    
28	0	0	4.6145e-08     
29	0	0	4.63173e-08    
30	0	0	4.64502e-08    
31	0	0	4.66308e-08    
32	0	0	4.67845e-08    
33	0	0	4.68946e-08    
34	0	0	4.70536e-08    
35	0	0	4.72275e-08    
36	0	0	4.74079e-08    
37	0	0	4.75588e-08    
38	0	0	4.77252e-08    
39	0	0	4.7868e-08     
40	0	0	4.80288e-08    
41	0	0	4.82296e-08    
42	0	0	4.8377e-08     
43	0	0	4.85488e-08    
44	0	0	4.87258e-08    
45	0	0	4.89506e-08    
46	0	0	4.91182e-08    
47	0	0	4.92939e-08    
48	0	0	4.94679e-08    
49	0	0	4.96616e-08    
50	0	0	4.98693e-08    
51	0	0	5.01102e-08    
52	0	0	5.02666e-08    
53	0	0	5.0454e-08     
54	0	0	5.06455e-08    
55	0	0	5.09028e-08    
56	0	0	5.11102e-08    
57	0	0	5.13106e-08    
58	0	0	5.15775e-08    
59	0	0	5.17887e-08    
60	0	0	5.19912e-08    
61	0	0	5.22288e-08    
62	0	0	5.24789e-08    
63	0	0	5.26713e-08    
64	0	0	5.29702e-08    
65	0	0	5.32218e-08    
66	0	0	5.34483e-08    
67	0	0	5.36948e-08    
68	0	0	5.39438e-08    
69	0	0	5.42233e-08    
70	0	0	5.45029e-08    
71	0	0	5.48223e-08    
72	0	0	5.50402e-08    
73	0	0	5.53802e-08    
74	0	0	5.56286e-08    
75	0	0	5.59698e-08    
76	0	0	5.62932e-08    
77	0	0	5.6596e-08     
78	0	0	5.69161e-08    
79	0	0	5.72298e-08    
80	0	0	5.758e-08      
81	0	0	5.7905e-08     
82	0	0	5.82434e-08    
83	0	0	5.86002e-08    
84	0	0	5.89368e-08    
85	0	0	5.93463e-08    
86	0	0	5.97035e-08    
87	0	0	6.01279e-08    
88	0	0	6.05149e-08    
89	0	0	6.09372e-08    
