i	j	k	Dose(Gy)       
0	0	0	4.0865e-08     
1	0	0	4.11052e-08    
2	0	0	4.1234e-08     
3	0	0	4.13117e-08    
4	0	0	4.1409e-08     
5	0	0	4.14975e-08    
6	0	0	4.15254e-08    
7	0	0	4.17208e-08    
8	0	0	4.18088e-08    
9	0	0	4.19193e-08    
10	0	0	4.1979e-08     
11	0	0	4.2082e-08     
12	0	0	4.21644e-08    
13	0	0	4.23241e-08    
14	0	0	4.23866e-08    
15	0	0	4.25017e-08    
16	0	0	4.25987e-08    
17	0	0	4.26806e-08    
18	0	0	4.28478e-08    
19	0	0	4.29351e-08    
20	0	0	4.29997e-08    
21	0	0	4.31563e-08    
22	0	0	4.32712e-08    
23	0	0	4.34108e-08    
24	0	0	4.3481e-08     
25	0	0	4.36156e-08    
26	0	0	4.37083e-08    
27	0	0	4.3812e-08     
28	0	0	4.3981e-08     
29	0	0	4.40553e-08    
30	0	0	4.41722e-08    
31	0	0	4.43133e-08    
32	0	0	4.4446e-08     
33	0	0	4.45745e-08    
34	0	0	4.47018e-08    
35	0	0	4.48173e-08    
36	0	0	4.49343e-08    
37	0	0	4.50594e-08    
38	0	0	4.52219e-08    
39	0	0	4.53337e-08    
40	0	0	4.54337e-08    
41	0	0	4.56496e-08    
42	0	0	4.57583e-08    
43	0	0	4.59174e-08    
44	0	0	4.6056e-08     
45	0	0	4.62342e-08    
46	0	0	4.6341e-08     
47	0	0	4.65267e-08    
48	0	0	4.66299e-08    
49	0	0	4.68153e-08    
50	0	0	4.69305e-08    
51	0	0	4.7168e-08     
52	0	0	4.72547e-08    
53	0	0	4.73494e-08    
54	0	0	4.75326e-08    
55	0	0	4.77595e-08    
56	0	0	4.79112e-08    
57	0	0	4.80955e-08    
58	0	0	4.82641e-08    
59	0	0	4.84233e-08    
60	0	0	4.86411e-08    
61	0	0	4.87774e-08    
62	0	0	4.89059e-08    
63	0	0	4.9144e-08     
64	0	0	4.93464e-08    
65	0	0	4.95496e-08    
66	0	0	4.96793e-08    
67	0	0	4.99119e-08    
68	0	0	5.01096e-08    
69	0	0	5.0344e-08     
70	0	0	5.05397e-08    
71	0	0	5.07327e-08    
72	0	0	5.09084e-08    
73	0	0	5.11687e-08    
74	0	0	5.13896e-08    
75	0	0	5.15854e-08    
76	0	0	5.18504e-08    
77	0	0	5.20278e-08    
78	0	0	5.22729e-08    
79	0	0	5.2538e-08     
80	0	0	5.27605e-08    
81	0	0	5.30097e-08    
82	0	0	5.32577e-08    
83	0	0	5.35531e-08    
84	0	0	5.37634e-08    
85	0	0	5.40747e-08    
86	0	0	5.43072e-08    
87	0	0	5.45911e-08    
88	0	0	5.49041e-08    
89	0	0	5.51728e-08    
90	0	0	5.54612e-08    
91	0	0	5.57475e-08    
92	0	0	5.6026e-08     
93	0	0	5.6379e-08     
94	0	0	5.6637e-08     
95	0	0	5.6984e-08     
96	0	0	5.73138e-08    
97	0	0	5.76696e-08    
98	0	0	5.80113e-08    
99	0	0	5.83298e-08    
100	0	0	5.87092e-08    
101	0	0	5.90855e-08    
102	0	0	5.94428e-08    
103	0	0	5.98607e-08    
104	0	0	6.02072e-08    
105	0	0	6.06067e-08    
106	0	0	6.1044e-08     
107	0	0	6.14582e-08    
108	0	0	6.18655e-08    
109	0	0	6.23337e-08    
110	0	0	6.27667e-08    
111	0	0	6.32954e-08    
112	0	0	6.3839e-08     
113	0	0	6.43132e-08    
114	0	0	6.4852e-08     
115	0	0	6.54153e-08    
116	0	0	6.60158e-08    
117	0	0	6.6541e-08     
118	0	0	6.71103e-08    
119	0	0	6.77164e-08    
120	0	0	6.83711e-08    
121	0	0	6.90106e-08    
122	0	0	6.96446e-08    
123	0	0	7.03593e-08    
124	0	0	7.11025e-08    
125	0	0	7.18272e-08    
126	0	0	7.26191e-08    
127	0	0	7.33768e-08    
128	0	0	7.42035e-08    
129	0	0	7.51124e-08    
130	0	0	7.60487e-08    
131	0	0	7.69104e-08    
132	0	0	7.79066e-08    
133	0	0	7.89621e-08    
134	0	0	8.002e-08      
135	0	0	8.11824e-08    
136	0	0	8.23745e-08    
137	0	0	8.35962e-08    
138	0	0	8.49291e-08    
139	0	0	8.62952e-08    
140	0	0	8.77714e-08    
141	0	0	8.9364e-08     
142	0	0	9.10485e-08    
143	0	0	9.28164e-08    
144	0	0	9.47538e-08    
145	0	0	9.68048e-08    
146	0	0	9.90045e-08    
147	0	0	1.01433e-07    
148	0	0	1.04071e-07    
149	0	0	1.06864e-07    
150	0	0	1.09991e-07    
151	0	0	1.13526e-07    
152	0	0	1.17385e-07    
153	0	0	1.21742e-07    
154	0	0	1.26734e-07    
155	0	0	1.3253e-07     
156	0	0	1.39286e-07    
157	0	0	1.47525e-07    
158	0	0	1.57762e-07    
159	0	0	1.71208e-07    
160	0	0	1.90008e-07    
161	0	0	2.15807e-07    
162	0	0	2.46832e-07    
163	0	0	2.71742e-07    
164	0	0	2.68405e-07    
165	0	0	2.20373e-07    
166	0	0	1.4132e-07     
167	0	0	6.7668e-08     
168	0	0	2.32027e-08    
169	0	0	5.61543e-09    
170	0	0	9.6292e-10     
171	0	0	1.20023e-10    
172	0	0	6.38459e-12    
173	0	0	2.84284e-13    
174	0	0	4.14154e-13    
175	0	0	1.72625e-13    
176	0	0	3.90209e-13    
177	0	0	2.86054e-13    
178	0	0	2.74161e-13    
179	0	0	2.20489e-13    
180	0	0	2.87074e-13    
181	0	0	3.21827e-13    
182	0	0	2.95617e-13    
183	0	0	7.20124e-14    
184	0	0	1.45648e-13    
185	0	0	1.64918e-13    
186	0	0	2.01089e-13    
187	0	0	2.3769e-13     
188	0	0	1.00908e-13    
189	0	0	1.23147e-13    
190	0	0	1.13312e-13    
191	0	0	1.61451e-13    
192	0	0	2.37585e-13    
193	0	0	7.12708e-14    
194	0	0	4.05937e-14    
195	0	0	2.3633e-13     
196	0	0	1.76157e-13    
197	0	0	2.08024e-13    
198	0	0	8.75267e-14    
199	0	0	6.31345e-14    
