i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          
110	0	0	113948         0.57039        0.570316       0.57039        0.570316       0              0              0              0              
111	0	0	114559         0.573726       0.573627       0.573726       0.573627       0              0              0              0              
112	0	0	115290         0.589413       0.577025       0.577188       0.577014       0              0              690.183        589.022        
113	0	0	115916         0.581583       0.580495       0.581583       0.580495       0              0              0              0              
114	0	0	116634         0.588177       0.583978       0.58401        0.583971       0              0              470.673        414.453        
115	0	0	117361         0.594513       0.58759        0.587625       0.587583       0              0              569.785        493.531        
116	0	0	118106         0.591323       0.59128        0.591323       0.59128        0              0              0              0              
117	0	0	118843         0.595104       0.595063       0.595104       0.595063       0              0              0              0              
118	0	0	119564         0.608863       0.598948       0.598984       0.598936       0              0              508.012        406.355        
119	0	0	120430         0.607118       0.60291        0.602956       0.602903       0              0              476.205        389.815        
120	0	0	121278         0.607028       0.606971       0.607028       0.606971       0              0              0              0              
121	0	0	122040         0.611193       0.611139       0.611193       0.611139       0              0              0              0              
122	0	0	122883         0.615476       0.615414       0.615476       0.615414       0              0              0              0              
123	0	0	123703         0.619866       0.619799       0.619866       0.619799       0              0              0              0              
124	0	0	124671         0.624367       0.624299       0.624367       0.624299       0              0              0              0              
125	0	0	125626         0.628998       0.628924       0.628998       0.628924       0              0              0              0              
126	0	0	126640         0.633758       0.633676       0.633758       0.633676       0              0              0              0              
127	0	0	127492         0.638642       0.638559       0.638642       0.638559       0              0              0              0              
128	0	0	128598         0.64368        0.643583       0.64368        0.643583       0              0              0              0              
129	0	0	129729         0.652836       0.648761       0.648854       0.648756       0              0              483.896        399.014        
130	0	0	130829         0.654197       0.654086       0.654197       0.654086       0              0              0              0              
131	0	0	131921         0.671272       0.659589       0.659692       0.659578       0              0              709.094        576.313        
132	0	0	133121         0.66536        0.66524        0.66536        0.66524        0              0              0              0              
133	0	0	134232         0.671207       0.671082       0.671207       0.671082       0              0              0              0              
134	0	0	135472         0.677246       0.677112       0.677246       0.677112       0              0              0              0              
135	0	0	136660         0.699128       0.683352       0.683488       0.683339       0              0              790.829        631.971        
136	0	0	137990         0.689934       0.689776       0.689934       0.689776       0              0              0              0              
137	0	0	139366         0.69661        0.696438       0.69661        0.696438       0              0              0              0              
138	0	0	140716         0.703518       0.703335       0.703518       0.703335       0              0              0              0              
139	0	0	142147         0.710673       0.71048        0.710673       0.71048        0              0              0              0              
140	0	0	143678         0.718112       0.717893       0.718112       0.717893       0              0              0              0              
141	0	0	145292         0.725817       0.725591       0.725817       0.725591       0              0              0              0              
142	0	0	146825         0.733834       0.733587       0.733834       0.733587       0              0              0              0              
143	0	0	148559         0.742181       0.741908       0.742181       0.741908       0              0              0              0              
144	0	0	150161         0.750849       0.750567       0.750849       0.750567       0              0              0              0              
145	0	0	152086         0.759913       0.759595       0.759913       0.759595       0              0              0              0              
146	0	0	153916         0.772438       0.769022       0.769363       0.769018       0              0              467.974        388.509        
147	0	0	155898         0.779243       0.778863       0.779243       0.778863       0              0              0              0              
148	0	0	158094         0.79328        0.789178       0.789574       0.789172       0              0              505.858        391.612        
149	0	0	160203         0.800434       0.799976       0.800434       0.799976       0              0              0              0              
150	0	0	162513         0.811821       0.811316       0.811821       0.811316       0              0              0              0              
151	0	0	164880         0.823789       0.823239       0.823789       0.823239       0              0              0              0              
152	0	0	167348         0.836421       0.835793       0.836421       0.835793       0              0              0              0              
153	0	0	170073         0.849743       0.849042       0.849743       0.849042       0              0              0              0              
154	0	0	172836         0.863889       0.863057       0.863889       0.863057       0              0              0              0              
155	0	0	175901         0.884285       0.877928       0.879382       0.877922       0              0              586.254        463.682        
156	0	0	179028         0.904632       0.893657       0.894602       0.893644       0              0              747.826        597.548        
157	0	0	182463         0.911507       0.910441       0.911507       0.910441       0              0              0              0              
158	0	0	185980         0.929647       0.928385       0.929647       0.928385       0              0              0              0              
159	0	0	189872         0.952242       0.947621       0.949125       0.947616       0              0              509.934        416.67         
160	0	0	194005         0.970926       0.968296       0.970926       0.968296       0              0              0              0              
161	0	0	198443         0.999149       0.990512       0.992314       0.990502       0              0              681.381        565.677        
162	0	0	203370         1.01677        1.01466        1.01677        1.01466        0              0              0              0              
163	0	0	208612         1.04352        1.04099        1.04352        1.04099        0              0              0              0              
164	0	0	214482         1.07315        1.0698         1.07315        1.0698         0              0              0              0              
165	0	0	220812         1.10778        1.10151        1.10503        1.10151        0              0              513.539        433.267        
166	0	0	227844         1.14096        1.13673        1.14095        1.13673        2.92643        2.92643        0              0              
167	0	0	235874         1.18406        1.17622        1.18141        1.17615        8.22845        5.32715        480.069        410.005        
168	0	0	244872         1.22759        1.22076        1.22743        1.22073        5.18266        3.75013        0              0              
169	0	0	255019         1.28136        1.2718         1.28095        1.27176        13.5412        9.11332        0              0              
170	0	0	266922         1.34366        1.33101        1.34366        1.33101        0              0              0              0              
171	0	0	281077         1.42001        1.40124        1.42001        1.40124        0              0              0              0              
172	0	0	298290         1.51817        1.48681        1.5162         1.48681        0              0              506.344        421.9          
173	0	0	320045         1.65664        1.59567        1.65266        1.59566        0              0              526.966        433.436        
174	0	0	349227         1.88064        1.74267        1.88064        1.74267        0              0              0              0              
175	0	0	389139         2.30462        1.95204        2.29887        1.95202        0              0              658.16         537.677        
176	0	0	440241         2.99879        2.24967        2.99879        2.24967        0              0              0              0              
177	0	0	496395         4.0304         2.66564        4.02821        2.66563        0              0              498.741        457.316        
178	0	0	530802         5.33614        3.19878        5.32952        3.19875        0              0              774.448        595.443        
179	0	0	505637         6.66848        3.80776        6.6672         3.80775        0              0              529.1          427.955        
180	0	0	409339         8.01794        4.48069        8.01794        4.48069        0              0              0              0              
181	0	0	265820         9.28823        5.16525        9.28823        5.16525        0              0              0              0              
182	0	0	133694         10.3366        5.80602        10.3366        5.80602        0              0              0              0              
183	0	0	51517.5        11.4205        6.4908         11.4205        6.4908         0              0              0              0              
184	0	0	14275.9        12.4948        7.16508        12.4948        7.16508        0              0              0              0              
185	0	0	2825.86        13.4928        7.7955         13.4928        7.7955         0              0              0              0              
186	0	0	396.456        13.8955        8.37041        13.8955        8.37041        0              0              0              0              
187	0	0	27.2112        17.8543        11.6987        17.8543        11.6987        0              0              0              0              
188	0	0	0              0              0              0              0              0              0              0              0              
189	0	0	0              0              0              0              0              0              0              0              0              
190	0	0	0              0              0              0              0              0              0              0              0              
191	0	0	0              0              0              0              0              0              0              0              0              
192	0	0	0              0              0              0              0              0              0              0              0              
193	0	0	0              0              0              0              0              0              0              0              0              
194	0	0	0              0              0              0              0              0              0              0              0              
195	0	0	0              0              0              0              0              0              0              0              0              
196	0	0	0              0              0              0              0              0              0              0              0              
197	0	0	0              0              0              0              0              0              0              0              0              
198	0	0	0              0              0              0              0              0              0              0              0              
199	0	0	0              0              0              0              0              0              0              0              0              
