i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	76836.5        0.384522       0.384523       0.384522       0.384523       0              0              0              0              
1	0	0	77043.7        0.385209       0.385211       0.385209       0.385211       0              0              0              0              
2	0	0	77048.3        0.385902       0.385903       0.385902       0.385903       0              0              0              0              
3	0	0	77306.1        0.386601       0.386602       0.386601       0.386602       0              0              0              0              
4	0	0	77373.9        0.387304       0.387306       0.387304       0.387306       0              0              0              0              
5	0	0	77544.7        0.388014       0.388015       0.388014       0.388015       0              0              0              0              
6	0	0	77747.4        0.38873        0.38873        0.38873        0.38873        0              0              0              0              
7	0	0	77877.7        0.38945        0.389451       0.38945        0.389451       0              0              0              0              
8	0	0	77853.6        0.401995       0.390185       0.390176       0.390177       0              0              597.92         501.122        
9	0	0	78034.5        0.390908       0.390909       0.390908       0.390909       0              0              0              0              
10	0	0	78328.4        0.391646       0.391647       0.391646       0.391647       0              0              0              0              
11	0	0	78441.2        0.39239        0.392391       0.39239        0.392391       0              0              0              0              
12	0	0	78602.4        0.393141       0.393142       0.393141       0.393142       0              0              0              0              
13	0	0	78661          0.393896       0.393898       0.393896       0.393898       0              0              0              0              
14	0	0	78918.6        0.39466        0.394661       0.39466        0.394661       0              0              0              0              
15	0	0	79133.8        0.414448       0.395442       0.39543        0.395431       0              0              706.007        554.609        
16	0	0	79216.9        0.396206       0.396207       0.396206       0.396207       0              0              0              0              
17	0	0	79226.6        0.396988       0.396988       0.396988       0.396988       0              0              0              0              
18	0	0	79650.4        0.397776       0.397777       0.397776       0.397777       0              0              0              0              
19	0	0	79650.5        0.398572       0.398573       0.398572       0.398573       0              0              0              0              
20	0	0	79800.4        0.399374       0.399375       0.399374       0.399375       0              0              0              0              
21	0	0	79941.5        0.400183       0.400184       0.400183       0.400184       0              0              0              0              
22	0	0	80108.2        0.400998       0.400999       0.400998       0.400999       0              0              0              0              
23	0	0	80315.1        0.403544       0.401891       0.401822       0.401822       10.0146        6.17667        0              0              
24	0	0	80393.4        0.402651       0.402652       0.402651       0.402652       0              0              0              0              
25	0	0	80631.3        0.408945       0.403494       0.403488       0.403489       0              0              454.788        381.073        
26	0	0	80799.4        0.404334       0.404334       0.404334       0.404334       0              0              0              0              
27	0	0	81001.2        0.411201       0.405192       0.405184       0.405186       0              0              472.568        403.387        
28	0	0	81106.7        0.406045       0.406046       0.406045       0.406046       0              0              0              0              
29	0	0	81201.4        0.406911       0.406913       0.406911       0.406913       0              0              0              0              
30	0	0	81576.6        0.407788       0.407788       0.407788       0.407788       0              0              0              0              
31	0	0	81674.8        0.414942       0.408679       0.408671       0.408671       0              0              480.195        393.862        
32	0	0	81854.7        0.409563       0.409563       0.409563       0.409563       0              0              0              0              
33	0	0	82023.4        0.410461       0.410462       0.410461       0.410462       0              0              0              0              
34	0	0	82196.5        0.418281       0.411377       0.411369       0.41137        0              0              500.532        369.119        
35	0	0	82406.1        0.412285       0.412286       0.412285       0.412286       0              0              0              0              
36	0	0	82575.4        0.413211       0.413211       0.413211       0.413211       0              0              0              0              
37	0	0	82735.3        0.426455       0.414154       0.414144       0.414145       0              0              618.053        464.527        
38	0	0	82902.5        0.415086       0.415086       0.415086       0.415086       0              0              0              0              
39	0	0	83160.7        0.416038       0.416038       0.416038       0.416038       0              0              0              0              
40	0	0	83405.6        0.416999       0.416999       0.416999       0.416999       0              0              0              0              
41	0	0	83569.2        0.417969       0.417969       0.417969       0.417969       0              0              0              0              
42	0	0	83748.8        0.418948       0.418949       0.418948       0.418949       0              0              0              0              
43	0	0	83804          0.419936       0.419936       0.419936       0.419936       0              0              0              0              
44	0	0	84076.7        0.420933       0.420934       0.420933       0.420934       0              0              0              0              
45	0	0	84325.9        0.421941       0.421942       0.421941       0.421942       0              0              0              0              
46	0	0	84532.8        0.42296        0.42296        0.42296        0.42296        0              0              0              0              
47	0	0	84695.9        0.423988       0.423988       0.423988       0.423988       0              0              0              0              
48	0	0	84931.1        0.425028       0.425027       0.425028       0.425027       0              0              0              0              
49	0	0	85119.9        0.426077       0.426076       0.426077       0.426076       0              0              0              0              
50	0	0	85377.2        0.427136       0.427136       0.427136       0.427136       0              0              0              0              
51	0	0	85548.5        0.43541        0.428212       0.428206       0.428206       0              0              516.096        429.265        
52	0	0	85840.8        0.429289       0.429289       0.429289       0.429289       0              0              0              0              
53	0	0	86097          0.430383       0.430383       0.430383       0.430383       0              0              0              0              
54	0	0	86260.5        0.431488       0.431488       0.431488       0.431488       0              0              0              0              
55	0	0	86480.4        0.432606       0.432605       0.432606       0.432605       0              0              0              0              
56	0	0	86695.3        0.433732       0.433733       0.433732       0.433733       0              0              0              0              
57	0	0	86969.3        0.434874       0.434874       0.434874       0.434874       0              0              0              0              
58	0	0	87106.8        0.436026       0.436026       0.436026       0.436026       0              0              0              0              
59	0	0	87370.2        0.442276       0.437195       0.437192       0.437191       0              0              459.07         397.649        
60	0	0	87537.2        0.438368       0.438368       0.438368       0.438368       0              0              0              0              
61	0	0	87850.3        0.444359       0.439564       0.43956        0.439559       0              0              447.923        405.967        
62	0	0	88086.6        0.440763       0.440763       0.440763       0.440763       0              0              0              0              
63	0	0	88354.1        0.441982       0.44198        0.441982       0.44198        0              0              0              0              
64	0	0	88563.5        0.443214       0.443211       0.443214       0.443211       0              0              0              0              
65	0	0	88908.3        0.44446        0.444456       0.44446        0.444456       0              0              0              0              
66	0	0	89099.3        0.445717       0.445716       0.445717       0.445716       0              0              0              0              
67	0	0	89369.4        0.446992       0.44699        0.446992       0.44699        0              0              0              0              
68	0	0	89551.4        0.448281       0.448279       0.448281       0.448279       0              0              0              0              
69	0	0	89812.9        0.449583       0.449581       0.449583       0.449581       0              0              0              0              
70	0	0	90128.7        0.450902       0.4509         0.450902       0.4509         0              0              0              0              
71	0	0	90374.4        0.45225        0.452237       0.452236       0.452235       3.0334         3.0334         0              0              
72	0	0	90656.9        0.455142       0.453659       0.453587       0.453585       9.13725        5.56506        0              0              
73	0	0	90905.7        0.454956       0.454951       0.454956       0.454951       0              0              0              0              
74	0	0	91233.8        0.456337       0.456335       0.456337       0.456335       0              0              0              0              
