i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	95237.6        0.476742       0.476752       0.476742       0.476752       0              0              0              0              
1	0	0	95603.4        0.483914       0.478421       0.478407       0.478417       0              0              488.046        404.702        
2	0	0	95904.3        0.480094       0.480104       0.480094       0.480104       0              0              0              0              
3	0	0	96207.2        0.481805       0.481815       0.481805       0.481815       0              0              0              0              
4	0	0	96641.8        0.483539       0.483549       0.483539       0.483549       0              0              0              0              
5	0	0	96983.1        0.4853         0.48531        0.4853         0.48531        0              0              0              0              
6	0	0	97218.7        0.487084       0.487094       0.487084       0.487094       0              0              0              0              
7	0	0	97638.8        0.488893       0.488904       0.488893       0.488904       0              0              0              0              
8	0	0	98026.7        0.500993       0.490749       0.49073        0.49074        0              0              615.258        517.718        
9	0	0	98302.8        0.492593       0.492603       0.492593       0.492603       0              0              0              0              
10	0	0	98852.7        0.494483       0.494495       0.494483       0.494495       0              0              0              0              
11	0	0	99174          0.496405       0.496416       0.496405       0.496416       0              0              0              0              
12	0	0	99543.3        0.498354       0.498365       0.498354       0.498365       0              0              0              0              
13	0	0	99879.1        0.500332       0.500343       0.500332       0.500343       0              0              0              0              
14	0	0	100244         0.50234        0.502351       0.50234        0.502351       0              0              0              0              
15	0	0	100712         0.50438        0.50439        0.50438        0.50439        0              0              0              0              
16	0	0	101126         0.513091       0.506469       0.506454       0.506463       0              0              533.058        435.945        
17	0	0	101582         0.508558       0.508569       0.508558       0.508569       0              0              0              0              
18	0	0	102001         0.5107         0.510709       0.5107         0.510709       0              0              0              0              
19	0	0	102414         0.512874       0.512884       0.512874       0.512884       0              0              0              0              
20	0	0	102784         0.515084       0.515094       0.515084       0.515094       0              0              0              0              
21	0	0	103260         0.517329       0.517339       0.517329       0.517339       0              0              0              0              
22	0	0	103761         0.519612       0.519624       0.519612       0.519624       0              0              0              0              
23	0	0	104209         0.521937       0.521948       0.521937       0.521948       0              0              0              0              
24	0	0	104705         0.524301       0.524312       0.524301       0.524312       0              0              0              0              
25	0	0	105182         0.526706       0.526717       0.526706       0.526717       0              0              0              0              
26	0	0	105630         0.537528       0.529172       0.529155       0.529165       0              0              590.005        483.162        
27	0	0	106147         0.531646       0.531655       0.531646       0.531655       0              0              0              0              
28	0	0	106652         0.534181       0.534191       0.534181       0.534191       0              0              0              0              
29	0	0	107173         0.536762       0.536773       0.536762       0.536773       0              0              0              0              
30	0	0	107705         0.539393       0.539403       0.539393       0.539403       0              0              0              0              
31	0	0	108212         0.542072       0.542082       0.542072       0.542082       0              0              0              0              
32	0	0	108776         0.544804       0.544812       0.544804       0.544812       0              0              0              0              
33	0	0	109352         0.547585       0.547595       0.547585       0.547595       0              0              0              0              
34	0	0	109862         0.55042        0.550431       0.55042        0.550431       0              0              0              0              
35	0	0	110483         0.553316       0.553323       0.553316       0.553323       0              0              0              0              
36	0	0	111105         0.556265       0.556274       0.556265       0.556274       0              0              0              0              
