i	j	k	Dose(Gy)       
0	0	0	4.65185e-08    
1	0	0	4.67987e-08    
2	0	0	4.69676e-08    
3	0	0	4.71064e-08    
4	0	0	4.72816e-08    
5	0	0	4.7427e-08     
6	0	0	4.76038e-08    
7	0	0	4.78013e-08    
8	0	0	4.794e-08      
9	0	0	4.81355e-08    
10	0	0	4.82854e-08    
11	0	0	4.84567e-08    
12	0	0	4.86369e-08    
13	0	0	4.88067e-08    
14	0	0	4.89865e-08    
15	0	0	4.92006e-08    
16	0	0	4.93646e-08    
17	0	0	4.95223e-08    
18	0	0	4.97571e-08    
19	0	0	4.99655e-08    
20	0	0	5.01729e-08    
21	0	0	5.03268e-08    
22	0	0	5.05582e-08    
23	0	0	5.07759e-08    
24	0	0	5.10007e-08    
25	0	0	5.12278e-08    
26	0	0	5.14487e-08    
27	0	0	5.16668e-08    
28	0	0	5.19107e-08    
29	0	0	5.21177e-08    
30	0	0	5.23485e-08    
31	0	0	5.25563e-08    
32	0	0	5.27721e-08    
33	0	0	5.3034e-08     
34	0	0	5.33157e-08    
35	0	0	5.35394e-08    
36	0	0	5.38135e-08    
37	0	0	5.40778e-08    
38	0	0	5.43656e-08    
39	0	0	5.46281e-08    
40	0	0	5.49127e-08    
41	0	0	5.5266e-08     
42	0	0	5.55152e-08    
43	0	0	5.58093e-08    
44	0	0	5.61179e-08    
45	0	0	5.64004e-08    
46	0	0	5.6753e-08     
47	0	0	5.70633e-08    
48	0	0	5.73814e-08    
49	0	0	5.77371e-08    
50	0	0	5.80537e-08    
51	0	0	5.84047e-08    
52	0	0	5.87623e-08    
53	0	0	5.91347e-08    
54	0	0	5.95204e-08    
55	0	0	5.99527e-08    
56	0	0	6.03032e-08    
57	0	0	6.06856e-08    
58	0	0	6.11198e-08    
59	0	0	6.15581e-08    
60	0	0	6.20052e-08    
61	0	0	6.24469e-08    
62	0	0	6.29054e-08    
63	0	0	6.33714e-08    
64	0	0	6.38712e-08    
65	0	0	6.44481e-08    
66	0	0	6.49793e-08    
67	0	0	6.55384e-08    
68	0	0	6.6119e-08     
69	0	0	6.66235e-08    
70	0	0	6.72679e-08    
71	0	0	6.78522e-08    
72	0	0	6.84895e-08    
73	0	0	6.91517e-08    
74	0	0	6.98087e-08    
75	0	0	7.05224e-08    
76	0	0	7.1245e-08     
77	0	0	7.20213e-08    
78	0	0	7.27406e-08    
79	0	0	7.35773e-08    
80	0	0	7.44285e-08    
81	0	0	7.52445e-08    
82	0	0	7.61681e-08    
83	0	0	7.70988e-08    
84	0	0	7.81359e-08    
85	0	0	7.91433e-08    
86	0	0	8.02126e-08    
87	0	0	8.13644e-08    
88	0	0	8.26095e-08    
89	0	0	8.38379e-08    
90	0	0	8.52196e-08    
91	0	0	8.66348e-08    
92	0	0	8.80758e-08    
93	0	0	8.97161e-08    
94	0	0	9.1413e-08     
95	0	0	9.31971e-08    
96	0	0	9.51035e-08    
97	0	0	9.72054e-08    
98	0	0	9.94675e-08    
99	0	0	1.01872e-07    
100	0	0	1.04535e-07    
101	0	0	1.07431e-07    
102	0	0	1.10585e-07    
103	0	0	1.14099e-07    
104	0	0	1.18094e-07    
105	0	0	1.22507e-07    
106	0	0	1.27496e-07    
107	0	0	1.33344e-07    
108	0	0	1.40157e-07    
109	0	0	1.48348e-07    
110	0	0	1.58452e-07    
111	0	0	1.71432e-07    
112	0	0	1.89242e-07    
113	0	0	2.16213e-07    
114	0	0	2.58172e-07    
115	0	0	3.05194e-07    
116	0	0	3.0869e-07     
117	0	0	2.2023e-07     
118	0	0	9.60366e-08    
119	0	0	2.27932e-08    
120	0	0	2.91519e-09    
121	0	0	1.8039e-10     
122	0	0	4.56456e-12    
123	0	0	3.49472e-13    
124	0	0	4.75514e-13    
125	0	0	2.33919e-13    
126	0	0	2.72047e-13    
127	0	0	3.39644e-13    
128	0	0	2.24181e-13    
129	0	0	2.90576e-13    
130	0	0	1.94169e-13    
131	0	0	3.33831e-13    
132	0	0	2.86813e-13    
133	0	0	2.66319e-13    
134	0	0	2.36245e-13    
135	0	0	2.12363e-13    
136	0	0	2.023e-13      
137	0	0	1.96624e-13    
138	0	0	2.00253e-13    
139	0	0	1.93028e-13    
140	0	0	1.23232e-13    
141	0	0	1.5287e-13     
142	0	0	1.99196e-13    
143	0	0	2.32644e-13    
144	0	0	1.33314e-13    
145	0	0	1.31462e-13    
146	0	0	1.6084e-13     
147	0	0	1.0928e-13     
148	0	0	7.71461e-14    
149	0	0	1.24071e-13    
150	0	0	1.2435e-13     
151	0	0	7.15084e-14    
152	0	0	6.18798e-14    
153	0	0	9.92083e-14    
154	0	0	5.09605e-14    
155	0	0	8.98364e-14    
156	0	0	8.60257e-15    
157	0	0	8.09448e-14    
158	0	0	1.05653e-13    
159	0	0	7.17519e-14    
160	0	0	4.25505e-14    
161	0	0	8.90345e-14    
162	0	0	8.49556e-14    
163	0	0	8.50963e-14    
164	0	0	9.44711e-14    
165	0	0	6.8847e-14     
166	0	0	3.35543e-14    
167	0	0	1.5136e-14     
168	0	0	2.55352e-14    
169	0	0	1.33523e-13    
170	0	0	1.52479e-13    
171	0	0	3.33647e-14    
172	0	0	8.6344e-14     
173	0	0	6.47877e-14    
174	0	0	6.00454e-14    
175	0	0	1.14484e-13    
176	0	0	5.50442e-14    
177	0	0	3.56861e-14    
178	0	0	1.56041e-14    
179	0	0	2.1908e-14     
180	0	0	5.36177e-14    
181	0	0	1.79991e-14    
182	0	0	8.11164e-15    
183	0	0	5.0336e-15     
184	0	0	6.92741e-14    
185	0	0	1.97694e-14    
186	0	0	1.91666e-15    
187	0	0	1.18275e-15    
188	0	0	5.72559e-14    
189	0	0	8.98506e-14    
190	0	0	3.87556e-14    
191	0	0	7.07691e-15    
192	0	0	3.47002e-14    
193	0	0	5.90693e-14    
194	0	0	2.37078e-15    
195	0	0	3.19538e-14    
196	0	0	4.43637e-14    
197	0	0	2.02612e-14    
198	0	0	2.86447e-14    
199	0	0	1.873e-14      
