i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          O18_D          O18_T          
101	0	0	121797         0.609996       0.609956       0.609996       0.609956       0              0              0              0              0              0              
102	0	0	122571         0.614242       0.614198       0.614242       0.614198       0              0              0              0              0              0              
103	0	0	123500         0.618597       0.61855        0.618597       0.61855        0              0              0              0              0              0              
104	0	0	124350         0.627712       0.623021       0.623058       0.623016       0              0              505.398        413.348        0              0              
105	0	0	125254         0.627658       0.627601       0.627658       0.627601       0              0              0              0              0              0              
106	0	0	126263         0.632445       0.632327       0.632366       0.632313       3.49813        3.47885        0              0              0              0              
107	0	0	127265         0.638238       0.637213       0.637223       0.637157       11.2713        6.97918        0              0              0              0              
108	0	0	128296         0.646361       0.642145       0.642206       0.642139       0              0              489.386        402.69         0              0              
109	0	0	129431         0.647346       0.64727        0.647346       0.64727        0              0              0              0              0              0              
110	0	0	130545         0.652627       0.652555       0.652627       0.652555       0              0              0              0              0              0              
111	0	0	131638         0.658076       0.657999       0.658076       0.657999       0              0              0              0              0              0              
112	0	0	132817         0.663693       0.663613       0.663693       0.663613       0              0              0              0              0              0              
113	0	0	133889         0.669491       0.669401       0.669491       0.669401       0              0              0              0              0              0              
114	0	0	135104         0.680477       0.675382       0.675465       0.675373       0              0              530.669        423.365        0              0              
115	0	0	136310         0.681647       0.681541       0.681647       0.681541       0              0              0              0              0              0              
116	0	0	137605         0.688028       0.687917       0.688025       0.687916       1.89439        1.89439        0              0              0              0              
117	0	0	138986         0.694707       0.694537       0.694634       0.694514       2.12203        2.11709        0              0              0              0              
118	0	0	140343         0.701619       0.701375       0.701468       0.701339       2.94527        2.89024        0              0              0              0              
119	0	0	141747         0.709453       0.708468       0.708549       0.70841        10.7552        6.64795        0              0              0              0              
120	0	0	143173         0.715894       0.71574        0.715894       0.71574        0              0              0              0              0              0              
121	0	0	144816         0.723513       0.72335        0.723513       0.72335        0              0              0              0              0              0              
122	0	0	146376         0.731438       0.731257       0.731438       0.731257       0              0              0              0              0              0              
123	0	0	148036         0.740577       0.739544       0.739674       0.739478       9.53631        5.86569        0              0              0              0              
124	0	0	149729         0.748248       0.748035       0.748248       0.748035       0              0              0              0              0              0              
125	0	0	151608         0.760506       0.756961       0.75719        0.756955       0              0              478.02         427.852        0              0              
126	0	0	153294         0.773579       0.766265       0.766514       0.766256       0              0              629.671        494.507        0              0              
127	0	0	155334         0.776253       0.775969       0.776253       0.775969       0              0              0              0              0              0              
128	0	0	157383         0.786442       0.786134       0.786442       0.786134       0              0              0              0              0              0              
129	0	0	159533         0.797122       0.79678        0.797122       0.79678        0              0              0              0              0              0              
130	0	0	161802         0.808334       0.807952       0.808334       0.807952       0              0              0              0              0              0              
131	0	0	164078         0.820119       0.819688       0.820119       0.819688       0              0              0              0              0              0              
132	0	0	166583         0.832527       0.832043       0.83252        0.832041       2.45794        2.45794        0              0              0              0              
133	0	0	169221         0.846469       0.845156       0.84562        0.845071       7.67518        4.49054        0              0              0              0              
134	0	0	172028         0.859747       0.858864       0.859747       0.858864       0              0              0              0              0              0              
135	0	0	174853         0.878709       0.873399       0.874379       0.873392       0              0              556.34         485.517        0              0              
136	0	0	177973         0.889541       0.88884        0.889541       0.88884        0              0              0              0              0              0              
137	0	0	181319         0.906098       0.905293       0.906098       0.905293       0              0              0              0              0              0              
138	0	0	184831         0.92375        0.922845       0.92375        0.922845       0              0              0              0              0              0              
139	0	0	188687         0.942674       0.941635       0.942674       0.941635       0              0              0              0              0              0              
140	0	0	192732         0.963009       0.961815       0.963009       0.961815       0              0              0              0              0              0              
141	0	0	196985         0.984938       0.983554       0.984938       0.983554       0              0              0              0              0              0              
142	0	0	201826         1.00873        1.00708        1.00873        1.00708        0              0              0              0              0              0              
143	0	0	206915         1.03507        1.03268        1.03507        1.03268        0              0              0              0              0              0              
144	0	0	212560         1.06276        1.06057        1.06276        1.06057        0              0              0              0              0              0              
145	0	0	218741         1.0939         1.09127        1.0939         1.09127        0              0              0              0              0              0              
146	0	0	225608         1.12848        1.12526        1.12848        1.12526        0              0              0              0              0              0              
147	0	0	233277         1.16717        1.16317        1.16717        1.16317        0              0              0              0              0              0              
148	0	0	241828         1.21157        1.20584        1.21157        1.20584        0              0              0              0              0              0              
149	0	0	251566         1.26063        1.25428        1.26063        1.25428        0              0              0              0              0              0              
150	0	0	262720         1.31936        1.31024        1.31936        1.31024        0              0              0              0              0              0              
151	0	0	275867         1.39413        1.37578        1.38761        1.37577        0              0              749.255        579.962        0              0              
152	0	0	291757         1.47961        1.45453        1.47205        1.45451        0              0              654.935        511.638        0              0              
153	0	0	311457         1.58403        1.55236        1.5823         1.55235        0              0              489.321        387.888        0              0              
154	0	0	336960         1.75217        1.67994        1.75082        1.67993        0              0              462.443        434.257        0              0              
155	0	0	371775         2.02554        1.85602        2.02554        1.85602        0              0              0              0              0              0              
156	0	0	421031         2.55317        2.11832        2.55316        2.11831        3.35664        3.33716        0              0              0              0              
157	0	0	485525         3.52154        2.51432        3.52053        2.51427        10.8064        6.96659        442.186        421.198        0              0              
158	0	0	543277         4.85177        3.05767        4.85177        3.05767        0              0              0              0              0              0              
159	0	0	549346         6.40028        3.73306        6.40019        3.73302        10.6652        6.75754        0              0              0              0              
160	0	0	463281         7.93551        4.4842         7.93446        4.48418        0              0              472.866        391.73         0              0              
161	0	0	305030         9.42344        5.27922        9.42179        5.27921        0              0              481.822        397.604        0              0              
162	0	0	147963         10.6579        6.03211        10.6579        6.03211        0              0              0              0              0              0              
163	0	0	51515          11.8818        6.82728        11.8818        6.82728        0              0              0              0              0              0              
164	0	0	11945.1        13.1451        7.59346        13.1451        7.59346        0              0              0              0              0              0              
165	0	0	1927.81        13.7514        8.1354         13.7514        8.1354         0              0              0              0              0              0              
166	0	0	191.144        14.5092        8.26893        14.5092        8.26893        0              0              0              0              0              0              
167	0	0	23.6116        13.8272        8.17586        13.8272        8.17586        0              0              0              0              0              0              
168	0	0	0              0              0              0              0              0              0              0              0              0              0              
169	0	0	0              0              0              0              0              0              0              0              0              0              0              
170	0	0	0              0              0              0              0              0              0              0              0              0              0              
171	0	0	0              0              0              0              0              0              0              0              0              0              0              
172	0	0	0              0              0              0              0              0              0              0              0              0              0              
173	0	0	0              0              0              0              0              0              0              0              0              0              0              
174	0	0	0              0              0              0              0              0              0              0              0              0              0              
175	0	0	0              0              0              0              0              0              0              0              0              0              0              
176	0	0	0              0              0              0              0              0              0              0              0              0              0              
177	0	0	0              0              0              0              0              0              0              0              0              0              0              
178	0	0	0              0              0              0              0              0              0              0              0              0              0              
179	0	0	0              0              0              0              0              0              0              0              0              0              0              
180	0	0	0              0              0              0              0              0              0              0              0              0              0              
181	0	0	0              0              0              0              0              0              0              0              0              0              0              
182	0	0	0              0              0              0              0              0              0              0              0              0              0              
183	0	0	0              0              0              0              0              0              0              0              0              0              0              
184	0	0	0              0              0              0              0              0              0              0              0              0              0              
185	0	0	0              0              0              0              0              0              0              0              0              0              0              
186	0	0	0              0              0              0              0              0              0              0              0              0              0              
187	0	0	0              0              0              0              0              0              0              0              0              0              0              
188	0	0	0              0              0              0              0              0              0              0              0              0              0              
189	0	0	0              0              0              0              0              0              0              0              0              0              0              
190	0	0	0              0              0              0              0              0              0              0              0              0              0              
191	0	0	0              0              0              0              0              0              0              0              0              0              0              
192	0	0	0              0              0              0              0              0              0              0              0              0              0              
193	0	0	0              0              0              0              0              0              0              0              0              0              0              
194	0	0	0              0              0              0              0              0              0              0              0              0              0              
195	0	0	0              0              0              0              0              0              0              0              0              0              0              
196	0	0	0              0              0              0              0              0              0              0              0              0              0              
197	0	0	0              0              0              0              0              0              0              0              0              0              0              
198	0	0	0              0              0              0              0              0              0              0              0              0              0              
199	0	0	0              0              0              0              0              0              0              0              0              0              0              
