i	j	k	Dose(Gy)       
0	0	0	4.15281e-08    
1	0	0	4.18369e-08    
2	0	0	4.19197e-08    
3	0	0	4.19637e-08    
4	0	0	4.21392e-08    
5	0	0	4.22268e-08    
6	0	0	4.23575e-08    
7	0	0	4.24122e-08    
8	0	0	4.25239e-08    
9	0	0	4.26358e-08    
10	0	0	4.27226e-08    
11	0	0	4.28605e-08    
12	0	0	4.29247e-08    
13	0	0	4.30368e-08    
14	0	0	4.31976e-08    
15	0	0	4.32985e-08    
16	0	0	4.33739e-08    
17	0	0	4.35474e-08    
18	0	0	4.36078e-08    
19	0	0	4.37336e-08    
20	0	0	4.38559e-08    
21	0	0	4.39833e-08    
22	0	0	4.41034e-08    
23	0	0	4.42244e-08    
24	0	0	4.4345e-08     
25	0	0	4.44993e-08    
26	0	0	4.45687e-08    
27	0	0	4.47131e-08    
28	0	0	4.48078e-08    
29	0	0	4.4985e-08     
30	0	0	4.50992e-08    
31	0	0	4.52799e-08    
32	0	0	4.5417e-08     
33	0	0	4.55171e-08    
34	0	0	4.56878e-08    
35	0	0	4.57951e-08    
36	0	0	4.59143e-08    
37	0	0	4.60836e-08    
38	0	0	4.62328e-08    
39	0	0	4.63512e-08    
40	0	0	4.65372e-08    
41	0	0	4.66397e-08    
42	0	0	4.68288e-08    
43	0	0	4.69714e-08    
44	0	0	4.71182e-08    
45	0	0	4.72738e-08    
46	0	0	4.74641e-08    
47	0	0	4.76283e-08    
48	0	0	4.7802e-08     
49	0	0	4.79938e-08    
50	0	0	4.81742e-08    
51	0	0	4.83212e-08    
52	0	0	4.85035e-08    
53	0	0	4.86391e-08    
54	0	0	4.88196e-08    
55	0	0	4.90066e-08    
56	0	0	4.92099e-08    
57	0	0	4.94269e-08    
58	0	0	4.95778e-08    
59	0	0	4.97855e-08    
60	0	0	4.9985e-08     
61	0	0	5.01676e-08    
62	0	0	5.03669e-08    
63	0	0	5.05522e-08    
64	0	0	5.08148e-08    
65	0	0	5.10195e-08    
66	0	0	5.12621e-08    
67	0	0	5.14461e-08    
68	0	0	5.16793e-08    
69	0	0	5.18628e-08    
70	0	0	5.20857e-08    
71	0	0	5.23553e-08    
72	0	0	5.2586e-08     
73	0	0	5.28168e-08    
74	0	0	5.30663e-08    
75	0	0	5.33308e-08    
76	0	0	5.35963e-08    
77	0	0	5.38282e-08    
78	0	0	5.4136e-08     
79	0	0	5.43688e-08    
80	0	0	5.46405e-08    
81	0	0	5.49244e-08    
82	0	0	5.52023e-08    
83	0	0	5.55296e-08    
84	0	0	5.58206e-08    
85	0	0	5.60888e-08    
86	0	0	5.64722e-08    
87	0	0	5.67537e-08    
88	0	0	5.70944e-08    
89	0	0	5.73756e-08    
90	0	0	5.77739e-08    
91	0	0	5.81221e-08    
92	0	0	5.8442e-08     
93	0	0	5.87745e-08    
94	0	0	5.9199e-08     
95	0	0	5.95759e-08    
96	0	0	5.98926e-08    
97	0	0	6.03078e-08    
98	0	0	6.07258e-08    
99	0	0	6.11541e-08    
100	0	0	6.15525e-08    
101	0	0	6.19781e-08    
102	0	0	6.25094e-08    
103	0	0	6.28851e-08    
104	0	0	6.3437e-08     
105	0	0	6.39422e-08    
106	0	0	6.4524e-08     
107	0	0	6.50401e-08    
108	0	0	6.55676e-08    
109	0	0	6.61501e-08    
110	0	0	6.669e-08      
111	0	0	6.73053e-08    
112	0	0	6.78946e-08    
113	0	0	6.84764e-08    
114	0	0	6.91712e-08    
115	0	0	6.98219e-08    
116	0	0	7.05619e-08    
117	0	0	7.12865e-08    
118	0	0	7.20109e-08    
119	0	0	7.27952e-08    
120	0	0	7.35988e-08    
121	0	0	7.44811e-08    
122	0	0	7.53802e-08    
123	0	0	7.62406e-08    
124	0	0	7.71877e-08    
125	0	0	7.82003e-08    
126	0	0	7.92714e-08    
127	0	0	8.03238e-08    
128	0	0	8.14401e-08    
129	0	0	8.26879e-08    
130	0	0	8.39646e-08    
131	0	0	8.53022e-08    
132	0	0	8.67033e-08    
133	0	0	8.82164e-08    
134	0	0	8.97923e-08    
135	0	0	9.14945e-08    
136	0	0	9.32895e-08    
137	0	0	9.52567e-08    
138	0	0	9.73732e-08    
139	0	0	9.96192e-08    
140	0	0	1.02024e-07    
141	0	0	1.04777e-07    
142	0	0	1.07648e-07    
143	0	0	1.10846e-07    
144	0	0	1.14446e-07    
145	0	0	1.18394e-07    
146	0	0	1.22921e-07    
147	0	0	1.28118e-07    
148	0	0	1.34113e-07    
149	0	0	1.41149e-07    
150	0	0	1.49722e-07    
151	0	0	1.60539e-07    
152	0	0	1.74926e-07    
153	0	0	1.94927e-07    
154	0	0	2.22901e-07    
155	0	0	2.56743e-07    
156	0	0	2.7988e-07     
157	0	0	2.6702e-07     
158	0	0	2.03037e-07    
159	0	0	1.16595e-07    
160	0	0	4.78233e-08    
161	0	0	1.37015e-08    
162	0	0	2.66834e-09    
163	0	0	3.1742e-10     
164	0	0	2.13148e-11    
165	0	0	2.28572e-13    
166	0	0	5.12196e-13    
167	0	0	3.17357e-13    
168	0	0	4.01861e-13    
169	0	0	2.72807e-13    
170	0	0	3.92816e-13    
171	0	0	2.94932e-13    
172	0	0	2.76966e-13    
173	0	0	1.75344e-13    
174	0	0	2.90364e-13    
175	0	0	3.14751e-13    
176	0	0	2.64744e-13    
177	0	0	2.94261e-13    
178	0	0	1.57582e-13    
179	0	0	2.04332e-13    
180	0	0	1.85974e-13    
181	0	0	1.15111e-13    
182	0	0	5.93592e-14    
183	0	0	2.33279e-13    
184	0	0	1.47563e-13    
185	0	0	1.61901e-13    
186	0	0	1.23306e-13    
187	0	0	1.02244e-13    
188	0	0	1.40684e-13    
189	0	0	1.30356e-13    
190	0	0	2.30235e-13    
191	0	0	1.44106e-13    
192	0	0	1.2189e-13     
193	0	0	1.79939e-13    
194	0	0	1.06858e-13    
195	0	0	4.81322e-14    
196	0	0	1.55421e-13    
197	0	0	9.87269e-14    
198	0	0	4.05554e-14    
199	0	0	8.89238e-14    
