i	j	k	Dose(Gy)       
0	0	0	4.27695e-08    
1	0	0	4.30309e-08    
2	0	0	4.31723e-08    
3	0	0	4.32537e-08    
4	0	0	4.33798e-08    
5	0	0	4.34918e-08    
6	0	0	4.36268e-08    
7	0	0	4.37129e-08    
8	0	0	4.38151e-08    
9	0	0	4.39618e-08    
10	0	0	4.41e-08       
11	0	0	4.41893e-08    
12	0	0	4.43022e-08    
13	0	0	4.44339e-08    
14	0	0	4.45718e-08    
15	0	0	4.46722e-08    
16	0	0	4.48657e-08    
17	0	0	4.4981e-08     
18	0	0	4.50834e-08    
19	0	0	4.52302e-08    
20	0	0	4.53676e-08    
21	0	0	4.54885e-08    
22	0	0	4.56516e-08    
23	0	0	4.57384e-08    
24	0	0	4.58907e-08    
25	0	0	4.60776e-08    
26	0	0	4.62176e-08    
27	0	0	4.63879e-08    
28	0	0	4.64882e-08    
29	0	0	4.66505e-08    
30	0	0	4.68669e-08    
31	0	0	4.7009e-08     
32	0	0	4.71499e-08    
33	0	0	4.72817e-08    
34	0	0	4.74632e-08    
35	0	0	4.76083e-08    
36	0	0	4.77367e-08    
37	0	0	4.79484e-08    
38	0	0	4.81222e-08    
39	0	0	4.8288e-08     
40	0	0	4.84463e-08    
41	0	0	4.85933e-08    
42	0	0	4.8842e-08     
43	0	0	4.8978e-08     
44	0	0	4.91899e-08    
45	0	0	4.93456e-08    
46	0	0	4.95058e-08    
47	0	0	4.9732e-08     
48	0	0	4.9931e-08     
49	0	0	5.01198e-08    
50	0	0	5.03261e-08    
51	0	0	5.0529e-08     
52	0	0	5.0758e-08     
53	0	0	5.09573e-08    
54	0	0	5.1178e-08     
55	0	0	5.14095e-08    
56	0	0	5.1571e-08     
57	0	0	5.18497e-08    
58	0	0	5.20678e-08    
59	0	0	5.23078e-08    
60	0	0	5.24853e-08    
61	0	0	5.27797e-08    
62	0	0	5.30543e-08    
63	0	0	5.32698e-08    
64	0	0	5.35537e-08    
65	0	0	5.38437e-08    
66	0	0	5.40346e-08    
67	0	0	5.4328e-08     
68	0	0	5.46436e-08    
69	0	0	5.48881e-08    
70	0	0	5.51729e-08    
