i	j	k	Dose(Gy)       
0	0	0	4.10942e-08    
1	0	0	4.13796e-08    
2	0	0	4.14598e-08    
3	0	0	4.15462e-08    
4	0	0	4.16044e-08    
5	0	0	4.17411e-08    
6	0	0	4.18146e-08    
7	0	0	4.19762e-08    
8	0	0	4.20344e-08    
9	0	0	4.21192e-08    
10	0	0	4.22222e-08    
11	0	0	4.23523e-08    
12	0	0	4.24308e-08    
13	0	0	4.25404e-08    
14	0	0	4.26417e-08    
15	0	0	4.27414e-08    
16	0	0	4.28485e-08    
17	0	0	4.2981e-08     
18	0	0	4.30959e-08    
19	0	0	4.32183e-08    
20	0	0	4.33686e-08    
21	0	0	4.34127e-08    
22	0	0	4.35751e-08    
23	0	0	4.36387e-08    
24	0	0	4.37464e-08    
25	0	0	4.38673e-08    
26	0	0	4.4013e-08     
27	0	0	4.41475e-08    
28	0	0	4.4238e-08     
29	0	0	4.43329e-08    
30	0	0	4.44815e-08    
31	0	0	4.46269e-08    
32	0	0	4.47747e-08    
33	0	0	4.48672e-08    
34	0	0	4.50364e-08    
35	0	0	4.51701e-08    
36	0	0	4.5289e-08     
37	0	0	4.54046e-08    
38	0	0	4.55495e-08    
39	0	0	4.5695e-08     
40	0	0	4.58052e-08    
41	0	0	4.59561e-08    
42	0	0	4.61108e-08    
43	0	0	4.62704e-08    
44	0	0	4.63808e-08    
45	0	0	4.65822e-08    
46	0	0	4.66885e-08    
47	0	0	4.68326e-08    
48	0	0	4.70115e-08    
49	0	0	4.71888e-08    
50	0	0	4.73131e-08    
51	0	0	4.74844e-08    
52	0	0	4.764e-08      
53	0	0	4.78407e-08    
54	0	0	4.79668e-08    
55	0	0	4.81686e-08    
56	0	0	4.83557e-08    
57	0	0	4.84628e-08    
58	0	0	4.87155e-08    
59	0	0	4.88348e-08    
60	0	0	4.90566e-08    
61	0	0	4.92624e-08    
62	0	0	4.94244e-08    
63	0	0	4.96238e-08    
64	0	0	4.98165e-08    
65	0	0	5.00407e-08    
66	0	0	5.02109e-08    
67	0	0	5.0408e-08     
68	0	0	5.06216e-08    
69	0	0	5.08213e-08    
70	0	0	5.1011e-08     
71	0	0	5.12703e-08    
72	0	0	5.14559e-08    
73	0	0	5.1732e-08     
74	0	0	5.19423e-08    
75	0	0	5.21678e-08    
76	0	0	5.23951e-08    
77	0	0	5.26456e-08    
78	0	0	5.28622e-08    
79	0	0	5.31235e-08    
80	0	0	5.33677e-08    
81	0	0	5.36235e-08    
82	0	0	5.39039e-08    
83	0	0	5.41684e-08    
84	0	0	5.44635e-08    
85	0	0	5.47516e-08    
86	0	0	5.50095e-08    
87	0	0	5.52911e-08    
88	0	0	5.56007e-08    
89	0	0	5.5904e-08     
90	0	0	5.61125e-08    
91	0	0	5.64864e-08    
92	0	0	5.67924e-08    
93	0	0	5.71133e-08    
94	0	0	5.74433e-08    
95	0	0	5.77786e-08    
96	0	0	5.81304e-08    
97	0	0	5.84767e-08    
98	0	0	5.88342e-08    
99	0	0	5.92233e-08    
100	0	0	5.96397e-08    
101	0	0	6.00397e-08    
102	0	0	6.03926e-08    
103	0	0	6.083e-08      
104	0	0	6.12281e-08    
105	0	0	6.16358e-08    
106	0	0	6.21123e-08    
107	0	0	6.25294e-08    
108	0	0	6.30468e-08    
109	0	0	6.35471e-08    
110	0	0	6.40494e-08    
111	0	0	6.45794e-08    
112	0	0	6.51167e-08    
113	0	0	6.56678e-08    
114	0	0	6.62014e-08    
115	0	0	6.67919e-08    
116	0	0	6.73922e-08    
117	0	0	6.8009e-08     
118	0	0	6.86519e-08    
119	0	0	6.93057e-08    
120	0	0	6.99447e-08    
121	0	0	7.07203e-08    
122	0	0	7.14074e-08    
123	0	0	7.21565e-08    
124	0	0	7.29743e-08    
125	0	0	7.37456e-08    
126	0	0	7.4598e-08     
127	0	0	7.54723e-08    
128	0	0	7.64107e-08    
129	0	0	7.73625e-08    
130	0	0	7.84201e-08    
131	0	0	7.94271e-08    
132	0	0	8.05879e-08    
133	0	0	8.16878e-08    
134	0	0	8.28802e-08    
135	0	0	8.42188e-08    
136	0	0	8.55202e-08    
137	0	0	8.69361e-08    
138	0	0	8.84944e-08    
139	0	0	9.008e-08      
140	0	0	9.18013e-08    
141	0	0	9.36428e-08    
142	0	0	9.56402e-08    
143	0	0	9.77407e-08    
144	0	0	1.00055e-07    
145	0	0	1.02568e-07    
146	0	0	1.05251e-07    
147	0	0	1.08206e-07    
148	0	0	1.11534e-07    
149	0	0	1.15134e-07    
150	0	0	1.19253e-07    
151	0	0	1.23831e-07    
152	0	0	1.29186e-07    
153	0	0	1.35316e-07    
154	0	0	1.42663e-07    
155	0	0	1.5167e-07     
156	0	0	1.63061e-07    
157	0	0	1.78516e-07    
158	0	0	2.00211e-07    
159	0	0	2.28988e-07    
160	0	0	2.60031e-07    
161	0	0	2.77437e-07    
162	0	0	2.54199e-07    
163	0	0	1.87488e-07    
164	0	0	1.04742e-07    
165	0	0	4.29922e-08    
166	0	0	1.23837e-08    
167	0	0	2.44484e-09    
168	0	0	3.65548e-10    
169	0	0	2.59081e-11    
170	0	0	9.16454e-13    
171	0	0	3.8875e-13     
172	0	0	4.78744e-13    
173	0	0	3.35329e-13    
174	0	0	3.42446e-13    
175	0	0	2.42618e-13    
176	0	0	3.01616e-13    
177	0	0	2.75571e-13    
178	0	0	2.87172e-13    
179	0	0	3.04116e-13    
180	0	0	3.28407e-13    
181	0	0	1.8667e-13     
182	0	0	2.725e-13      
183	0	0	1.79588e-13    
184	0	0	1.91103e-13    
185	0	0	2.53923e-13    
186	0	0	2.82936e-13    
187	0	0	8.94196e-14    
188	0	0	1.69246e-13    
189	0	0	7.91533e-14    
190	0	0	1.71496e-13    
191	0	0	8.8799e-14     
192	0	0	1.53266e-13    
193	0	0	6.38632e-14    
194	0	0	9.61984e-14    
195	0	0	5.03536e-14    
196	0	0	8.76392e-14    
197	0	0	8.55502e-14    
198	0	0	1.99923e-14    
199	0	0	9.86658e-14    
