i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	83236.6        0.417079       0.417083       0.417079       0.417083       0              0              0              0              
1	0	0	83580.3        0.41805        0.418053       0.41805        0.418053       0              0              0              0              
2	0	0	83714.2        0.419029       0.419033       0.419029       0.419033       0              0              0              0              
3	0	0	83842.8        0.420018       0.420021       0.420018       0.420021       0              0              0              0              
4	0	0	84168.1        0.421017       0.42102        0.421017       0.42102        0              0              0              0              
5	0	0	84333.7        0.422026       0.422029       0.422026       0.422029       0              0              0              0              
6	0	0	84602.4        0.423045       0.423049       0.423045       0.423049       0              0              0              0              
7	0	0	84713.9        0.424075       0.424078       0.424075       0.424078       0              0              0              0              
8	0	0	84915.4        0.425113       0.425117       0.425113       0.425117       0              0              0              0              
9	0	0	85139          0.426163       0.426167       0.426163       0.426167       0              0              0              0              
10	0	0	85323.1        0.427223       0.427227       0.427223       0.427227       0              0              0              0              
11	0	0	85635.6        0.428296       0.428299       0.428296       0.428299       0              0              0              0              
12	0	0	85725.9        0.429377       0.429381       0.429377       0.429381       0              0              0              0              
13	0	0	85926.2        0.430471       0.430474       0.430471       0.430474       0              0              0              0              
14	0	0	86284.1        0.438579       0.431584       0.431576       0.43158        0              0              514.701        425.318        
15	0	0	86526.4        0.432694       0.432697       0.432694       0.432697       0              0              0              0              
16	0	0	86605.2        0.433823       0.433826       0.433823       0.433826       0              0              0              0              
17	0	0	86961.5        0.434963       0.434967       0.434963       0.434967       0              0              0              0              
18	0	0	87109.3        0.436117       0.43612        0.436117       0.43612        0              0              0              0              
19	0	0	87339.8        0.443861       0.437291       0.437281       0.437285       0              0              502.993        415.311        
20	0	0	87585.1        0.438459       0.438463       0.438459       0.438463       0              0              0              0              
21	0	0	87859.2        0.439651       0.439655       0.439651       0.439655       0              0              0              0              
22	0	0	88068.5        0.440856       0.440859       0.440856       0.440859       0              0              0              0              
23	0	0	88340          0.442074       0.442077       0.442074       0.442077       0              0              0              0              
24	0	0	88546.7        0.449029       0.443315       0.443306       0.443309       0              0              479.593        433.343        
25	0	0	88878.8        0.444551       0.444555       0.444551       0.444555       0              0              0              0              
26	0	0	89045.7        0.44581        0.445815       0.44581        0.445815       0              0              0              0              
27	0	0	89299.4        0.447084       0.447089       0.447084       0.447089       0              0              0              0              
28	0	0	89496.5        0.453236       0.448382       0.448372       0.448377       0              0              453.09         401.068        
29	0	0	89828.4        0.449677       0.44968        0.449677       0.44968        0              0              0              0              
30	0	0	90078.3        0.450995       0.450999       0.450995       0.450999       0              0              0              0              
