i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	88373.1        0.442502       0.442509       0.442502       0.442509       0              0              0              0              
1	0	0	88637.1        0.443739       0.443745       0.443739       0.443745       0              0              0              0              
2	0	0	88904.9        0.444989       0.444995       0.444989       0.444995       0              0              0              0              
3	0	0	89151.9        0.446254       0.44626        0.446254       0.44626        0              0              0              0              
4	0	0	89374.7        0.447533       0.447539       0.447533       0.447539       0              0              0              0              
5	0	0	89579          0.448826       0.448832       0.448826       0.448832       0              0              0              0              
6	0	0	89889.7        0.450135       0.45014        0.450135       0.45014        0              0              0              0              
7	0	0	90217.1        0.457037       0.451471       0.451459       0.451465       0              0              478.346        404.489        
8	0	0	90507.7        0.453173       0.452858       0.4528         0.452806       3.23928        3.12136        0              0              
9	0	0	90669.6        0.455482       0.454209       0.454156       0.454162       12.6409        8.16044        0              0              
10	0	0	90944.2        0.455528       0.455534       0.455528       0.455534       0              0              0              0              
11	0	0	91206.5        0.456917       0.456922       0.456917       0.456922       0              0              0              0              
12	0	0	91638.8        0.458323       0.458329       0.458323       0.458329       0              0              0              0              
13	0	0	91849.8        0.459747       0.459754       0.459747       0.459754       0              0              0              0              
14	0	0	92154.4        0.46119        0.461195       0.46119        0.461195       0              0              0              0              
15	0	0	92485          0.46265        0.462656       0.46265        0.462656       0              0              0              0              
16	0	0	92756.2        0.464128       0.464135       0.464128       0.464135       0              0              0              0              
17	0	0	92954.7        0.480084       0.465642       0.465625       0.465631       0              0              678.116        528.637        
18	0	0	93367.3        0.467141       0.467148       0.467141       0.467148       0              0              0              0              
19	0	0	93625.3        0.468676       0.468684       0.468676       0.468684       0              0              0              0              
20	0	0	94008.1        0.470233       0.47024        0.470233       0.47024        0              0              0              0              
21	0	0	94283.2        0.471811       0.471818       0.471811       0.471818       0              0              0              0              
22	0	0	94568.7        0.47341        0.473415       0.47341        0.473415       0              0              0              0              
23	0	0	94820.9        0.475028       0.475034       0.475028       0.475034       0              0              0              0              
24	0	0	95174.6        0.476668       0.476674       0.476668       0.476674       0              0              0              0              
25	0	0	95560.5        0.478332       0.478337       0.478332       0.478337       0              0              0              0              
26	0	0	96000.5        0.480018       0.480025       0.480018       0.480025       0              0              0              0              
27	0	0	96226.8        0.481729       0.481735       0.481729       0.481735       0              0              0              0              
28	0	0	96535.9        0.483461       0.483468       0.483461       0.483468       0              0              0              0              
29	0	0	96938.2        0.48522        0.485226       0.48522        0.485226       0              0              0              0              
30	0	0	97272.2        0.487004       0.48701        0.487004       0.48701        0              0              0              0              
31	0	0	97626.3        0.488814       0.488819       0.488814       0.488819       0              0              0              0              
32	0	0	98078.8        0.49065        0.490656       0.49065        0.490656       0              0              0              0              
33	0	0	98332.1        0.504042       0.492527       0.492513       0.492518       0              0              643.349        558.821        
34	0	0	98784.4        0.494403       0.494409       0.494403       0.494409       0              0              0              0              
35	0	0	99152.8        0.496322       0.496328       0.496322       0.496328       0              0              0              0              
36	0	0	99507.2        0.49827        0.498275       0.49827        0.498275       0              0              0              0              
37	0	0	100029         0.50025        0.500254       0.50025        0.500254       0              0              0              0              
38	0	0	100328         0.502259       0.502263       0.502259       0.502263       0              0              0              0              
39	0	0	100682         0.504297       0.504303       0.504297       0.504303       0              0              0              0              
40	0	0	101209         0.50637        0.506375       0.50637        0.506375       0              0              0              0              
41	0	0	101588         0.512817       0.508485       0.508476       0.508481       0              0              455.28         380.807        
42	0	0	102081         0.510616       0.510621       0.510616       0.510621       0              0              0              0              
43	0	0	102526         0.512793       0.512797       0.512793       0.512797       0              0              0              0              
44	0	0	102905         0.515006       0.515008       0.515006       0.515008       0              0              0              0              
45	0	0	103322         0.517251       0.517255       0.517251       0.517255       0              0              0              0              
46	0	0	103751         0.524205       0.519544       0.519534       0.519539       0              0              472.084        391.192        
47	0	0	104171         0.521857       0.521861       0.521857       0.521861       0              0              0              0              
48	0	0	104685         0.524221       0.524224       0.524221       0.524224       0              0              0              0              
49	0	0	105191         0.526625       0.526628       0.526625       0.526628       0              0              0              0              
50	0	0	105777         0.539874       0.529085       0.529073       0.529077       0              0              644.792        565.085        
51	0	0	106154         0.531565       0.531567       0.531565       0.531567       0              0              0              0              
52	0	0	106700         0.534101       0.534104       0.534101       0.534104       0              0              0              0              
53	0	0	107139         0.536683       0.536684       0.536683       0.536684       0              0              0              0              
54	0	0	107696         0.540549       0.539378       0.539314       0.539313       9.88363        6.12401        0              0              
55	0	0	108153         0.541989       0.541991       0.541989       0.541991       0              0              0              0              
56	0	0	108701         0.544717       0.544717       0.544717       0.544717       0              0              0              0              
57	0	0	109325         0.547498       0.547498       0.547498       0.547498       0              0              0              0              
58	0	0	109891         0.550331       0.550333       0.550331       0.550333       0              0              0              0              
59	0	0	110464         0.553223       0.553224       0.553223       0.553224       0              0              0              0              
60	0	0	111008         0.556172       0.556172       0.556172       0.556172       0              0              0              0              
61	0	0	111690         0.559183       0.55918        0.559183       0.55918        0              0              0              0              
62	0	0	112304         0.562255       0.562251       0.562255       0.562251       0              0              0              0              
63	0	0	112879         0.565386       0.565384       0.565386       0.565384       0              0              0              0              
64	0	0	113580         0.568587       0.568585       0.568587       0.568585       0              0              0              0              
65	0	0	114203         0.571857       0.571854       0.571857       0.571854       0              0              0              0              
66	0	0	114815         0.575199       0.575192       0.575199       0.575192       0              0              0              0              
67	0	0	115513         0.578606       0.578604       0.578606       0.578604       0              0              0              0              
68	0	0	116192         0.582098       0.582092       0.582098       0.582092       0              0              0              0              
69	0	0	116869         0.585666       0.585657       0.585666       0.585657       0              0              0              0              
70	0	0	117606         0.589312       0.589304       0.589312       0.589304       0              0              0              0              
71	0	0	118406         0.59305        0.593038       0.59305        0.593038       0              0              0              0              
72	0	0	119248         0.596874       0.596863       0.596874       0.596863       0              0              0              0              
73	0	0	120010         0.600791       0.60078        0.600791       0.60078        0              0              0              0              
74	0	0	120733         0.604807       0.604791       0.604807       0.604791       0              0              0              0              
75	0	0	121505         0.608917       0.6089         0.608917       0.6089         0              0              0              0              
76	0	0	122417         0.613138       0.613114       0.613138       0.613114       0              0              0              0              
77	0	0	123266         0.617457       0.617438       0.617457       0.617438       0              0              0              0              
78	0	0	124175         0.621896       0.621875       0.621896       0.621875       0              0              0              0              
79	0	0	125018         0.626453       0.626429       0.626453       0.626429       0              0              0              0              
80	0	0	125956         0.631128       0.631106       0.631128       0.631106       0              0              0              0              
81	0	0	126952         0.63931        0.635918       0.635943       0.635913       0              0              450.086        399.026        
82	0	0	128105         0.640891       0.640859       0.640891       0.640859       0              0              0              0              
83	0	0	129125         0.649246       0.645955       0.645986       0.645951       0              0              447.731        375.093        
84	0	0	130140         0.65123        0.651191       0.65123        0.651191       0              0              0              0              
85	0	0	131305         0.656632       0.65659        0.656632       0.65659        0              0              0              0              
86	0	0	132422         0.662198       0.662155       0.662198       0.662155       0              0              0              0              
87	0	0	133587         0.667937       0.667894       0.667937       0.667894       0              0              0              0              
88	0	0	134776         0.679807       0.673822       0.673864       0.673815       0              0              569.38         459.804        
89	0	0	135991         0.683948       0.679934       0.679989       0.679929       0              0              491.144        404.15         
90	0	0	137257         0.691829       0.686256       0.686308       0.686248       0              0              555.951        502.932        
91	0	0	138577         0.692859       0.692781       0.692859       0.692781       0              0              0              0              
92	0	0	139903         0.69962        0.699542       0.69962        0.699542       0              0              0              0              
93	0	0	141351         0.70663        0.706543       0.70663        0.706543       0              0              0              0              
94	0	0	142863         0.7139         0.713803       0.7139         0.713803       0              0              0              0              
95	0	0	144377         0.721439       0.721339       0.721439       0.721339       0              0              0              0              
96	0	0	145929         0.729272       0.729161       0.729272       0.729161       0              0              0              0              
97	0	0	147473         0.737413       0.73729        0.737413       0.73729        0              0              0              0              
98	0	0	149217         0.745886       0.745748       0.745886       0.745748       0              0              0              0              
99	0	0	150967         0.754706       0.754559       0.754706       0.754559       0              0              0              0              
100	0	0	152847         0.763917       0.76375        0.763917       0.76375        0              0              0              0              
101	0	0	154748         0.785824       0.773361       0.773535       0.773346       0              0              760.161        600.087        
102	0	0	156746         0.783597       0.78338        0.783597       0.78338        0              0              0              0              
103	0	0	158955         0.794163       0.793891       0.794163       0.793891       0              0              0              0              
104	0	0	161131         0.805451       0.804932       0.805451       0.804932       0              0              0              0              
105	0	0	163476         0.817152       0.816468       0.817152       0.816468       0              0              0              0              
106	0	0	165833         0.828898       0.828619       0.828898       0.828619       0              0              0              0              
107	0	0	168422         0.841753       0.841438       0.841753       0.841438       0              0              0              0              
108	0	0	171248         0.855347       0.854981       0.855347       0.854981       0              0              0              0              
109	0	0	174083         0.869724       0.869309       0.869724       0.869309       0              0              0              0              
110	0	0	177115         0.884965       0.884504       0.884965       0.884504       0              0              0              0              
111	0	0	180391         0.901171       0.900658       0.901171       0.900658       0              0              0              0              
112	0	0	183866         0.924211       0.917885       0.918468       0.917877       0              0              628.854        523.085        
113	0	0	187511         0.939523       0.936289       0.936957       0.936284       0              0              470.641        392.324        
114	0	0	191522         0.956806       0.956024       0.956806       0.956024       0              0              0              0              
115	0	0	195805         0.978174       0.977273       0.978174       0.977273       0              0              0              0              
116	0	0	200359         1.00139        1.00026        1.00132        1.00023        2.90459        2.87204        0              0              
117	0	0	205432         1.03121        1.02522        1.02653        1.02516        10.2528        6.31131        574.212        453.282        
118	0	0	210827         1.05415        1.0523         1.05415        1.0523         0              0              0              0              
119	0	0	216836         1.08888        1.08207        1.08381        1.08206        0              0              494.686        417.712        
120	0	0	223538         1.1172         1.11496        1.11718        1.11495        2.57253        2.57056        0              0              
121	0	0	230837         1.15451        1.1515         1.15436        1.15146        4.04002        3.82683        0              0              
122	0	0	238982         1.19605        1.19241        1.19564        1.19238        16.623         11.5087        0              0              
123	0	0	248350         1.24319        1.23872        1.24319        1.23872        0              0              0              0              
124	0	0	259028         1.30286        1.29185        1.29781        1.29184        0              0              675.088        522.946        
125	0	0	271404         1.36126        1.35346        1.36126        1.35346        0              0              0              0              
126	0	0	286017         1.4383         1.4265         1.43634        1.42649        0              0              497.249        410.823        
127	0	0	303936         1.5324         1.51539        1.53084        1.51538        0              0              468.177        436.52         
128	0	0	326535         1.65393        1.62743        1.65393        1.62743        0              0              0              0              
129	0	0	356499         1.83435        1.77693        1.83435        1.77693        0              0              0              0              
130	0	0	399471         2.17196        1.99421        2.17094        1.9942         0              0              442.464        400.816        
131	0	0	464302         2.90646        2.34224        2.9042         2.34223        0              0              488.926        399.82         
132	0	0	545023         4.20596        2.88331        4.20596        2.88331        0              0              0              0              
133	0	0	597326         6.00881        3.64639        6.00881        3.64639        0              0              0              0              
134	0	0	537300         7.91968        4.56278        7.91662        4.56276        0              0              596.302        520.489        
135	0	0	353087         9.77979        5.56681        9.77837        5.56679        0              0              480.719        425.598        
136	0	0	152240         11.4819        6.56698        11.4819        6.56698        0              0              0              0              
137	0	0	40607.8        12.7439        7.40939        12.7439        7.40939        0              0              0              0              
138	0	0	6868.51        13.9337        8.29449        13.9337        8.29449        0              0              0              0              
139	0	0	606.706        16.0189        9.8904         16.0189        9.8904         0              0              0              0              
