i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	98109.2        0.491273       0.491285       0.491273       0.491285       0              0              0              0              
1	0	0	98520.1        0.493145       0.493157       0.493145       0.493157       0              0              0              0              
2	0	0	98855.7        0.495045       0.495056       0.495045       0.495056       0              0              0              0              
3	0	0	99241.7        0.496973       0.496984       0.496973       0.496984       0              0              0              0              
4	0	0	99652.8        0.49893        0.498942       0.49893        0.498942       0              0              0              0              
5	0	0	100045         0.500917       0.500929       0.500917       0.500929       0              0              0              0              
6	0	0	100390         0.502935       0.502947       0.502935       0.502947       0              0              0              0              
7	0	0	100847         0.504984       0.504996       0.504984       0.504996       0              0              0              0              
8	0	0	101224         0.507066       0.507078       0.507066       0.507078       0              0              0              0              
9	0	0	101700         0.509181       0.509193       0.509181       0.509193       0              0              0              0              
10	0	0	102069         0.511331       0.511343       0.511331       0.511343       0              0              0              0              
11	0	0	102598         0.52312        0.513537       0.513516       0.513528       0              0              610.579        558.19         
12	0	0	102966         0.515737       0.51575        0.515737       0.51575        0              0              0              0              
13	0	0	103530         0.517997       0.518009       0.517997       0.518009       0              0              0              0              
14	0	0	103918         0.520295       0.520307       0.520295       0.520307       0              0              0              0              
15	0	0	104366         0.52263        0.522642       0.52263        0.522642       0              0              0              0              
16	0	0	104814         0.525006       0.525018       0.525006       0.525018       0              0              0              0              
17	0	0	105272         0.527422       0.527435       0.527422       0.527435       0              0              0              0              
18	0	0	105819         0.547001       0.529909       0.529882       0.529895       0              0              748.873        555.605        
19	0	0	106311         0.532387       0.5324         0.532387       0.5324         0              0              0              0              
20	0	0	106722         0.534935       0.534947       0.534935       0.534947       0              0              0              0              
21	0	0	107300         0.537531       0.537543       0.537531       0.537543       0              0              0              0              
22	0	0	107831         0.540174       0.540186       0.540174       0.540186       0              0              0              0              
23	0	0	108454         0.549604       0.542887       0.54287        0.542881       0              0              550.535        443.1          
24	0	0	108861         0.560673       0.545637       0.545613       0.545626       0              0              726.925        561.382        
25	0	0	109459         0.548409       0.548422       0.548409       0.548422       0              0              0              0              
26	0	0	110073         0.551263       0.551274       0.551263       0.551274       0              0              0              0              
27	0	0	110596         0.55839        0.554188       0.554171       0.554183       0              0              464.96         398.759        
28	0	0	111282         0.558389       0.557222       0.557138       0.557151       9.25794        5.61181        0              0              
29	0	0	111891         0.56017        0.560179       0.56017        0.560179       0              0              0              0              
30	0	0	112399         0.563258       0.563269       0.563258       0.563269       0              0              0              0              
31	0	0	113125         0.566412       0.566423       0.566412       0.566423       0              0              0              0              
32	0	0	113639         0.575391       0.56965        0.569633       0.569643       0              0              526.871        483.221        
33	0	0	114418         0.572921       0.572933       0.572921       0.572933       0              0              0              0              
34	0	0	115056         0.584191       0.576303       0.576282       0.576295       0              0              593.739        538.699        
35	0	0	115711         0.584167       0.579735       0.57972        0.57973        0              0              482.602        399.905        
36	0	0	116366         0.583231       0.583241       0.583231       0.583241       0              0              0              0              
37	0	0	117144         0.58682        0.586832       0.58682        0.586832       0              0              0              0              
38	0	0	117846         0.590497       0.590507       0.590497       0.590507       0              0              0              0              
39	0	0	118536         0.594274       0.594269       0.594258       0.594266       3.27625        3.27625        0              0              
40	0	0	119402         0.607145       0.598191       0.598108       0.598116       9.52871        5.98235        601.026        465.859        
41	0	0	120206         0.602052       0.60206        0.602052       0.60206        0              0              0              0              
42	0	0	120845         0.606091       0.606099       0.606091       0.606099       0              0              0              0              
43	0	0	121808         0.610231       0.61024        0.610231       0.61024        0              0              0              0              
44	0	0	122674         0.619495       0.614493       0.61448        0.614487       0              0              515.712        431.927        
45	0	0	123506         0.61884        0.618844       0.61884        0.618844       0              0              0              0              
46	0	0	124374         0.623384       0.623331       0.62331        0.623316       3.10532        3.10192        0              0              
47	0	0	125303         0.628968       0.627969       0.627902       0.627906       10.0184        6.15021        0              0              
48	0	0	126335         0.632619       0.632623       0.632619       0.632623       0              0              0              0              
49	0	0	127206         0.637471       0.637472       0.637471       0.637472       0              0              0              0              
50	0	0	128310         0.642458       0.642458       0.642458       0.642458       0              0              0              0              
51	0	0	129457         0.648644       0.647662       0.647599       0.647594       9.37195        5.75515        0              0              
52	0	0	130459         0.652885       0.652882       0.652885       0.652882       3.17886        3.17886        0              0              
53	0	0	131652         0.65935        0.658398       0.658331       0.65833        9.28407        5.74899        0              0              
54	0	0	132673         0.663949       0.663943       0.663949       0.663943       0              0              0              0              
55	0	0	133920         0.676343       0.669745       0.669745       0.669735       0              0              455.63         387.174        
56	0	0	135052         0.675725       0.675711       0.675725       0.675711       0              0              0              0              
57	0	0	136358         0.681899       0.681884       0.681899       0.681884       0              0              0              0              
58	0	0	137618         0.688279       0.688264       0.688279       0.688264       0              0              0              0              
59	0	0	139010         0.694885       0.694865       0.694885       0.694865       0              0              0              0              
60	0	0	140354         0.701718       0.701697       0.701718       0.701697       0              0              0              0              
61	0	0	141688         0.708796       0.708771       0.708796       0.708771       0              0              0              0              
62	0	0	143195         0.716139       0.716105       0.716139       0.716105       0              0              0              0              
63	0	0	144751         0.726694       0.723723       0.723753       0.723718       0              0              449.204        386.088        
64	0	0	146355         0.731667       0.731626       0.731667       0.731626       0              0              0              0              
65	0	0	147980         0.7399         0.739849       0.7399         0.739849       0              0              0              0              
66	0	0	149734         0.748459       0.748408       0.748459       0.748408       0              0              0              0              
67	0	0	151426         0.757382       0.757322       0.757382       0.757322       0              0              0              0              
68	0	0	153369         0.76669        0.766624       0.76669        0.766624       0              0              0              0              
69	0	0	155419         0.776424       0.776346       0.776424       0.776346       0              0              0              0              
70	0	0	157354         0.786594       0.78651        0.786594       0.78651        0              0              0              0              
71	0	0	159588         0.801411       0.797163       0.797257       0.797158       0              0              532.054        430.302        
72	0	0	161744         0.811674       0.808333       0.808437       0.808327       0              0              485.798        404.105        
73	0	0	164073         0.820182       0.820055       0.820182       0.820055       0              0              0              0              
74	0	0	166592         0.832545       0.832401       0.832545       0.832401       0              0              0              0              
75	0	0	169261         0.84558        0.845421       0.84558        0.845421       0              0              0              0              
76	0	0	171968         0.859361       0.859174       0.859361       0.859174       0              0              0              0              
77	0	0	174946         0.873956       0.873734       0.873956       0.873734       0              0              0              0              
78	0	0	178062         0.896057       0.889196       0.889443       0.889188       0              0              651.817        572.009        
79	0	0	181364         0.908921       0.905632       0.905913       0.905625       0              0              493.056        458.16         
80	0	0	184804         0.930315       0.923162       0.923498       0.923153       0              0              666.878        553.549        
81	0	0	188611         0.942304       0.941906       0.942304       0.941906       0              0              0              0              
82	0	0	192629         0.962513       0.96203        0.962513       0.96203        0              0              0              0              
83	0	0	196964         0.984297       0.983709       0.984297       0.983709       0              0              0              0              
84	0	0	201726         1.00793        1.00717        1.00793        1.00717        0              0              0              0              
85	0	0	206852         1.03449        1.03266        1.03449        1.03266        0              0              0              0              
86	0	0	212301         1.06137        1.06037        1.06137        1.06037        0              0              0              0              
