i	j	k	Dose(Gy)       
0	0	0	4.49815e-08    
1	0	0	4.52663e-08    
2	0	0	4.53687e-08    
3	0	0	4.55264e-08    
4	0	0	4.56407e-08    
5	0	0	4.58357e-08    
6	0	0	4.59378e-08    
7	0	0	4.61004e-08    
8	0	0	4.62532e-08    
9	0	0	4.63952e-08    
10	0	0	4.65384e-08    
11	0	0	4.66757e-08    
12	0	0	4.68538e-08    
13	0	0	4.69804e-08    
14	0	0	4.71227e-08    
15	0	0	4.7347e-08     
16	0	0	4.74653e-08    
17	0	0	4.76428e-08    
18	0	0	4.77906e-08    
19	0	0	4.79691e-08    
20	0	0	4.81274e-08    
21	0	0	4.82872e-08    
22	0	0	4.85023e-08    
23	0	0	4.8649e-08     
24	0	0	4.88201e-08    
25	0	0	4.90484e-08    
26	0	0	4.91826e-08    
27	0	0	4.93936e-08    
28	0	0	4.95879e-08    
29	0	0	4.97781e-08    
30	0	0	4.99381e-08    
31	0	0	5.01975e-08    
32	0	0	5.03924e-08    
33	0	0	5.0633e-08     
34	0	0	5.08168e-08    
35	0	0	5.10383e-08    
36	0	0	5.12527e-08    
37	0	0	5.14246e-08    
38	0	0	5.16776e-08    
39	0	0	5.19199e-08    
40	0	0	5.21112e-08    
41	0	0	5.23828e-08    
42	0	0	5.26018e-08    
43	0	0	5.28446e-08    
44	0	0	5.30753e-08    
45	0	0	5.33511e-08    
46	0	0	5.36295e-08    
47	0	0	5.38939e-08    
48	0	0	5.41228e-08    
49	0	0	5.43765e-08    
50	0	0	5.46822e-08    
51	0	0	5.49563e-08    
52	0	0	5.52571e-08    
53	0	0	5.55142e-08    
54	0	0	5.58162e-08    
55	0	0	5.61114e-08    
56	0	0	5.64392e-08    
57	0	0	5.67683e-08    
58	0	0	5.70781e-08    
59	0	0	5.74891e-08    
60	0	0	5.77582e-08    
61	0	0	5.81294e-08    
62	0	0	5.84386e-08    
63	0	0	5.87918e-08    
64	0	0	5.91733e-08    
65	0	0	5.95536e-08    
66	0	0	5.99198e-08    
67	0	0	6.03339e-08    
68	0	0	6.07836e-08    
69	0	0	6.1156e-08     
70	0	0	6.1604e-08     
71	0	0	6.20248e-08    
72	0	0	6.24632e-08    
73	0	0	6.29543e-08    
74	0	0	6.34243e-08    
75	0	0	6.39748e-08    
76	0	0	6.44933e-08    
77	0	0	6.50429e-08    
78	0	0	6.55961e-08    
79	0	0	6.61257e-08    
80	0	0	6.67335e-08    
81	0	0	6.72884e-08    
82	0	0	6.79376e-08    
83	0	0	6.85231e-08    
84	0	0	6.91933e-08    
85	0	0	6.98739e-08    
86	0	0	7.05758e-08    
87	0	0	7.12867e-08    
88	0	0	7.20746e-08    
89	0	0	7.28557e-08    
90	0	0	7.3663e-08     
91	0	0	7.44646e-08    
92	0	0	7.53641e-08    
93	0	0	7.62782e-08    
94	0	0	7.72222e-08    
95	0	0	7.8218e-08     
96	0	0	7.92623e-08    
97	0	0	8.03828e-08    
98	0	0	8.15185e-08    
99	0	0	8.271e-08      
100	0	0	8.39735e-08    
101	0	0	8.53202e-08    
102	0	0	8.67501e-08    
103	0	0	8.82161e-08    
104	0	0	8.98468e-08    
105	0	0	9.15796e-08    
106	0	0	9.33947e-08    
107	0	0	9.53472e-08    
108	0	0	9.74063e-08    
109	0	0	9.96482e-08    
110	0	0	1.02103e-07    
111	0	0	1.04805e-07    
112	0	0	1.07668e-07    
113	0	0	1.10931e-07    
114	0	0	1.145e-07      
115	0	0	1.18521e-07    
116	0	0	1.23027e-07    
117	0	0	1.28135e-07    
118	0	0	1.3404e-07     
119	0	0	1.4106e-07     
120	0	0	1.49388e-07    
121	0	0	1.59866e-07    
122	0	0	1.73455e-07    
123	0	0	1.92584e-07    
124	0	0	2.21254e-07    
125	0	0	2.62544e-07    
126	0	0	3.00823e-07    
127	0	0	2.91772e-07    
128	0	0	2.05886e-07    
129	0	0	9.5478e-08     
130	0	0	2.70524e-08    
131	0	0	4.08202e-09    
132	0	0	3.05485e-10    
133	0	0	8.31836e-12    
134	0	0	3.37846e-13    
135	0	0	3.12192e-13    
136	0	0	2.9412e-13     
137	0	0	4.56281e-13    
138	0	0	2.6e-13        
139	0	0	4.1581e-13     
140	0	0	3.55357e-13    
141	0	0	2.09615e-13    
142	0	0	1.75267e-13    
143	0	0	2.1567e-13     
144	0	0	2.87328e-13    
145	0	0	3.11144e-13    
146	0	0	2.43124e-13    
147	0	0	2.38198e-13    
148	0	0	1.92434e-13    
149	0	0	1.01389e-13    
150	0	0	2.14666e-13    
151	0	0	3.20287e-13    
152	0	0	1.72509e-13    
153	0	0	1.29119e-13    
154	0	0	1.39522e-13    
155	0	0	1.19319e-13    
156	0	0	2.10407e-13    
157	0	0	1.19697e-13    
158	0	0	1.37212e-13    
159	0	0	1.83948e-13    
160	0	0	1.53369e-13    
161	0	0	1.20468e-13    
162	0	0	1.44158e-13    
163	0	0	1.61267e-13    
164	0	0	1.40258e-13    
165	0	0	9.56292e-14    
166	0	0	1.89329e-13    
167	0	0	1.08299e-13    
168	0	0	1.86305e-13    
169	0	0	1.19533e-13    
170	0	0	6.95956e-14    
171	0	0	3.32355e-14    
172	0	0	1.10753e-13    
173	0	0	9.68647e-14    
174	0	0	9.12895e-14    
175	0	0	1.08999e-13    
176	0	0	2.69482e-14    
177	0	0	1.08063e-13    
178	0	0	1.06602e-13    
179	0	0	7.82399e-14    
180	0	0	6.74766e-14    
181	0	0	1.05164e-13    
182	0	0	5.10476e-14    
183	0	0	8.90638e-14    
184	0	0	1.45671e-14    
185	0	0	4.58005e-14    
186	0	0	7.85832e-14    
187	0	0	1.05775e-13    
188	0	0	2.98352e-14    
189	0	0	1.44651e-14    
190	0	0	7.00977e-14    
191	0	0	9.54193e-14    
192	0	0	1.30385e-13    
193	0	0	3.90183e-14    
