i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	93154.2        0.466631       0.466639       0.466631       0.466639       0              0              0              0              
1	0	0	93460.6        0.468159       0.468168       0.468159       0.468168       0              0              0              0              
2	0	0	93808.7        0.469708       0.469716       0.469708       0.469716       0              0              0              0              
3	0	0	94083.3        0.471276       0.471285       0.471276       0.471285       0              0              0              0              
4	0	0	94415.3        0.484898       0.472884       0.472866       0.472875       0              0              642.874        573.081        
5	0	0	94765.3        0.474477       0.474486       0.474477       0.474486       0              0              0              0              
6	0	0	95074          0.47611        0.476118       0.47611        0.476118       0              0              0              0              
7	0	0	95451.6        0.477765       0.477774       0.477765       0.477774       0              0              0              0              
8	0	0	95749.4        0.498266       0.479464       0.479444       0.479453       0              0              749.755        610.45         
9	0	0	96139.7        0.481146       0.481154       0.481146       0.481154       0              0              0              0              
10	0	0	96446.3        0.482871       0.48288        0.482871       0.48288        0              0              0              0              
11	0	0	96784.9        0.48462        0.484629       0.48462        0.484629       0              0              0              0              
12	0	0	97133.6        0.486395       0.486404       0.486395       0.486404       0              0              0              0              
13	0	0	97462.4        0.488194       0.488204       0.488194       0.488204       0              0              0              0              
14	0	0	97868.5        0.490021       0.49003        0.490021       0.49003        0              0              0              0              
15	0	0	98250.3        0.491874       0.491883       0.491874       0.491883       0              0              0              0              
16	0	0	98601.3        0.493754       0.493763       0.493754       0.493763       0              0              0              0              
17	0	0	98891.5        0.495662       0.49567        0.495662       0.49567        0              0              0              0              
18	0	0	99402          0.497599       0.497608       0.497599       0.497608       0              0              0              0              
19	0	0	99795.1        0.499567       0.499575       0.499567       0.499575       0              0              0              0              
20	0	0	100199         0.501564       0.501573       0.501564       0.501573       0              0              0              0              
21	0	0	100509         0.503592       0.503601       0.503592       0.503601       0              0              0              0              
22	0	0	100969         0.505652       0.50566        0.505652       0.50566        0              0              0              0              
23	0	0	101413         0.507744       0.507754       0.507744       0.507754       0              0              0              0              
24	0	0	101875         0.509872       0.509881       0.509872       0.509881       0              0              0              0              
25	0	0	102294         0.512034       0.512043       0.512034       0.512043       0              0              0              0              
26	0	0	102784         0.515637       0.514321       0.514233       0.514242       8.73676        5.21537        0              0              
27	0	0	103177         0.516468       0.516476       0.516468       0.516476       0              0              0              0              
28	0	0	103702         0.51874        0.518748       0.51874        0.518748       0              0              0              0              
29	0	0	104084         0.52105        0.521059       0.52105        0.521059       0              0              0              0              
30	0	0	104545         0.523399       0.523408       0.523399       0.523408       0              0              0              0              
31	0	0	104938         0.525789       0.525797       0.525789       0.525797       0              0              0              0              
32	0	0	105393         0.540396       0.528237       0.528219       0.528227       0              0              669.174        549.326        
33	0	0	105950         0.530691       0.5307         0.530691       0.5307         0              0              0              0              
34	0	0	106442         0.533212       0.533219       0.533212       0.533219       0              0              0              0              
35	0	0	106966         0.535774       0.535783       0.535774       0.535783       0              0              0              0              
36	0	0	107463         0.538386       0.538394       0.538386       0.538394       0              0              0              0              
37	0	0	108027         0.541047       0.541054       0.541047       0.541054       0              0              0              0              
38	0	0	108564         0.543757       0.543764       0.543757       0.543764       0              0              0              0              
39	0	0	109100         0.546519       0.546527       0.546519       0.546527       0              0              0              0              
40	0	0	109695         0.549336       0.549342       0.549336       0.549342       0              0              0              0              
41	0	0	110367         0.558081       0.552222       0.552207       0.552215       0              0              525.185        473.07         
42	0	0	110874         0.555137       0.555145       0.555137       0.555145       0              0              0              0              
43	0	0	111479         0.558126       0.558133       0.558126       0.558133       0              0              0              0              
44	0	0	112066         0.568805       0.561191       0.561174       0.561182       0              0              579.202        494.24         
45	0	0	112639         0.573495       0.5643         0.564287       0.564292       0              0              623.531        538.425        
46	0	0	113360         0.567463       0.567469       0.567463       0.567469       0              0              0              0              
47	0	0	113966         0.570706       0.570714       0.570706       0.570714       0              0              0              0              
48	0	0	114597         0.574023       0.574027       0.574023       0.574027       0              0              0              0              
49	0	0	115316         0.577408       0.577414       0.577408       0.577414       0              0              0              0              
50	0	0	115947         0.580871       0.580875       0.580871       0.580875       0              0              0              0              
51	0	0	116637         0.584409       0.584412       0.584409       0.584412       0              0              0              0              
52	0	0	117366         0.595255       0.588039       0.588028       0.588031       0              0              578.546        457.409        
53	0	0	118106         0.59641        0.59174        0.591733       0.591734       0              0              495.191        444.09         
54	0	0	118871         0.595525       0.595524       0.595525       0.595524       0              0              0              0              
55	0	0	119739         0.599407       0.599407       0.599407       0.599407       0              0              0              0              
56	0	0	120441         0.603385       0.603385       0.603385       0.603385       0              0              0              0              
57	0	0	121218         0.614257       0.607467       0.607458       0.607458       0              0              570.987        481.785        
58	0	0	122064         0.611637       0.611634       0.611637       0.611634       0              0              0              0              
59	0	0	122950         0.615923       0.615917       0.615923       0.615917       0              0              0              0              
60	0	0	123842         0.620318       0.620313       0.620318       0.620313       0              0              0              0              
61	0	0	124704         0.624829       0.624824       0.624829       0.624824       0              0              0              0              
62	0	0	125628         0.629465       0.629457       0.629465       0.629457       0              0              0              0              
63	0	0	126558         0.637613       0.634223       0.634227       0.634217       0              0              449.492        381.497        
64	0	0	127561         0.639123       0.639109       0.639123       0.639109       0              0              0              0              
65	0	0	128733         0.648574       0.644152       0.644162       0.644145       0              0              499.207        404.777        
66	0	0	129780         0.649347       0.64933        0.649347       0.64933        0              0              0              0              
67	0	0	130902         0.654688       0.654672       0.654688       0.654672       0              0              0              0              
68	0	0	132032         0.660196       0.660178       0.660196       0.660178       0              0              0              0              
69	0	0	133079         0.669873       0.665856       0.66587        0.665851       0              0              489.134        403.034        
