i	j	k	Dose(Gy)       
0	0	0	4.02539e-08    
1	0	0	4.04786e-08    
2	0	0	4.05709e-08    
3	0	0	4.06568e-08    
4	0	0	4.07468e-08    
5	0	0	4.08464e-08    
6	0	0	4.09209e-08    
7	0	0	4.10062e-08    
8	0	0	4.11083e-08    
9	0	0	4.11996e-08    
10	0	0	4.1337e-08     
11	0	0	4.13625e-08    
12	0	0	4.14771e-08    
13	0	0	4.15319e-08    
14	0	0	4.16406e-08    
15	0	0	4.17899e-08    
16	0	0	4.18974e-08    
17	0	0	4.19978e-08    
18	0	0	4.20679e-08    
19	0	0	4.21671e-08    
20	0	0	4.22181e-08    
21	0	0	4.23699e-08    
22	0	0	4.2456e-08     
23	0	0	4.25577e-08    
24	0	0	4.26879e-08    
25	0	0	4.27961e-08    
26	0	0	4.29011e-08    
27	0	0	4.29689e-08    
28	0	0	4.3101e-08     
29	0	0	4.32594e-08    
30	0	0	4.3332e-08     
31	0	0	4.3432e-08     
32	0	0	4.3574e-08     
33	0	0	4.36706e-08    
34	0	0	4.37804e-08    
35	0	0	4.39533e-08    
36	0	0	4.40226e-08    
37	0	0	4.41125e-08    
38	0	0	4.42522e-08    
39	0	0	4.44044e-08    
40	0	0	4.45009e-08    
41	0	0	4.46475e-08    
42	0	0	4.47704e-08    
43	0	0	4.48729e-08    
44	0	0	4.50441e-08    
45	0	0	4.51805e-08    
46	0	0	4.53512e-08    
47	0	0	4.54278e-08    
48	0	0	4.5568e-08     
49	0	0	4.57673e-08    
50	0	0	4.59049e-08    
51	0	0	4.59916e-08    
52	0	0	4.61527e-08    
53	0	0	4.62642e-08    
54	0	0	4.64174e-08    
55	0	0	4.65975e-08    
56	0	0	4.67508e-08    
57	0	0	4.69041e-08    
58	0	0	4.70355e-08    
59	0	0	4.72335e-08    
60	0	0	4.73563e-08    
61	0	0	4.75461e-08    
62	0	0	4.766e-08      
63	0	0	4.78645e-08    
64	0	0	4.8037e-08     
65	0	0	4.81999e-08    
66	0	0	4.83796e-08    
67	0	0	4.85565e-08    
68	0	0	4.86967e-08    
69	0	0	4.89165e-08    
70	0	0	4.9118e-08     
71	0	0	4.92568e-08    
72	0	0	4.94834e-08    
73	0	0	4.96664e-08    
74	0	0	4.98719e-08    
75	0	0	5.00388e-08    
76	0	0	5.02512e-08    
77	0	0	5.04543e-08    
78	0	0	5.0644e-08     
79	0	0	5.08587e-08    
80	0	0	5.11064e-08    
81	0	0	5.12698e-08    
82	0	0	5.15448e-08    
83	0	0	5.17655e-08    
84	0	0	5.19626e-08    
85	0	0	5.21811e-08    
86	0	0	5.24519e-08    
87	0	0	5.26501e-08    
88	0	0	5.28838e-08    
89	0	0	5.31642e-08    
90	0	0	5.34341e-08    
91	0	0	5.37074e-08    
92	0	0	5.39363e-08    
93	0	0	5.4203e-08     
94	0	0	5.44829e-08    
95	0	0	5.48037e-08    
96	0	0	5.50001e-08    
97	0	0	5.53209e-08    
98	0	0	5.56496e-08    
99	0	0	5.59243e-08    
100	0	0	5.62415e-08    
101	0	0	5.65336e-08    
102	0	0	5.68386e-08    
103	0	0	5.72128e-08    
104	0	0	5.75161e-08    
105	0	0	5.78992e-08    
106	0	0	5.8216e-08     
107	0	0	5.85527e-08    
108	0	0	5.8942e-08     
109	0	0	5.93049e-08    
110	0	0	5.96535e-08    
111	0	0	6.00916e-08    
112	0	0	6.04511e-08    
113	0	0	6.09041e-08    
114	0	0	6.12837e-08    
115	0	0	6.17651e-08    
116	0	0	6.21662e-08    
117	0	0	6.26158e-08    
118	0	0	6.311e-08      
119	0	0	6.36172e-08    
120	0	0	6.41115e-08    
121	0	0	6.46742e-08    
122	0	0	6.52336e-08    
123	0	0	6.57866e-08    
124	0	0	6.63537e-08    
125	0	0	6.69093e-08    
126	0	0	6.75537e-08    
127	0	0	6.81271e-08    
128	0	0	6.87462e-08    
129	0	0	6.94528e-08    
130	0	0	7.01005e-08    
131	0	0	7.0843e-08     
132	0	0	7.15088e-08    
133	0	0	7.22928e-08    
134	0	0	7.30754e-08    
135	0	0	7.39282e-08    
136	0	0	7.47601e-08    
137	0	0	7.56774e-08    
138	0	0	7.66057e-08    
139	0	0	7.75839e-08    
140	0	0	7.85488e-08    
141	0	0	7.96375e-08    
142	0	0	8.07644e-08    
143	0	0	8.18898e-08    
144	0	0	8.31461e-08    
145	0	0	8.44372e-08    
146	0	0	8.58052e-08    
147	0	0	8.72725e-08    
148	0	0	8.87984e-08    
149	0	0	9.04619e-08    
150	0	0	9.22044e-08    
151	0	0	9.40672e-08    
152	0	0	9.60129e-08    
153	0	0	9.8218e-08     
154	0	0	1.00567e-07    
155	0	0	1.03056e-07    
156	0	0	1.05805e-07    
157	0	0	1.08842e-07    
158	0	0	1.12226e-07    
159	0	0	1.15963e-07    
160	0	0	1.20128e-07    
161	0	0	1.2494e-07     
162	0	0	1.3037e-07     
163	0	0	1.36817e-07    
164	0	0	1.44506e-07    
165	0	0	1.54023e-07    
166	0	0	1.66344e-07    
167	0	0	1.83084e-07    
168	0	0	2.06062e-07    
169	0	0	2.35262e-07    
170	0	0	2.61752e-07    
171	0	0	2.69749e-07    
172	0	0	2.37834e-07    
173	0	0	1.71121e-07    
174	0	0	9.52809e-08    
175	0	0	3.96525e-08    
176	0	0	1.22472e-08    
177	0	0	2.73768e-09    
178	0	0	3.60188e-10    
179	0	0	4.22673e-11    
180	0	0	3.99877e-12    
181	0	0	2.60367e-13    
182	0	0	3.14729e-13    
183	0	0	3.29666e-13    
184	0	0	2.13557e-13    
185	0	0	3.2652e-13     
186	0	0	2.55883e-13    
187	0	0	1.8063e-13     
188	0	0	2.21962e-13    
189	0	0	1.29135e-13    
190	0	0	2.91859e-13    
191	0	0	1.46392e-13    
192	0	0	6.76895e-14    
193	0	0	2.2907e-13     
194	0	0	1.226e-13      
195	0	0	9.88925e-14    
196	0	0	1.15009e-13    
197	0	0	1.49183e-13    
198	0	0	1.3817e-13     
199	0	0	9.24792e-14    
