i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          
50	0	0	97851          0.489618       0.489621       0.489618       0.489621       0              0              0              0              
51	0	0	98219.4        0.510288       0.491481       0.491468       0.491469       0              0              758.148        575.743        
52	0	0	98502.9        0.499168       0.493349       0.493345       0.493344       0              0              503.254        411.356        
53	0	0	98912.3        0.495245       0.495246       0.495245       0.495246       0              0              0              0              
54	0	0	99385.9        0.497178       0.497179       0.497178       0.497179       0              0              0              0              
55	0	0	99654.5        0.499141       0.49914        0.499141       0.49914        0              0              0              0              
56	0	0	100026         0.506981       0.501135       0.501129       0.501129       0              0              506.295        422.285        
57	0	0	100466         0.503148       0.503151       0.503148       0.503151       0              0              0              0              
58	0	0	101000         0.505207       0.505205       0.505207       0.505205       0              0              0              0              
59	0	0	101363         0.507292       0.507293       0.507292       0.507293       0              0              0              0              
60	0	0	101800         0.509413       0.509414       0.509413       0.509414       0              0              0              0              
61	0	0	102222         0.522486       0.511586       0.511571       0.511569       0              0              497.512        462.837        
62	0	0	102637         0.520724       0.513766       0.513759       0.513759       0              0              544.581        477.487        
63	0	0	103183         0.515989       0.515987       0.515989       0.515987       0              0              0              0              
64	0	0	103536         0.523261       0.518257       0.518256       0.518251       0              0              483.597        416.906        
65	0	0	103967         0.520554       0.520553       0.520554       0.520553       0              0              0              0              
66	0	0	104440         0.522894       0.522893       0.522894       0.522893       0              0              0              0              
67	0	0	104867         0.525281       0.525274       0.525281       0.525274       0              0              0              0              
68	0	0	105376         0.5277         0.527696       0.5277         0.527696       0              0              0              0              
69	0	0	105924         0.530163       0.530162       0.530163       0.530162       0              0              0              0              
70	0	0	106388         0.532675       0.532673       0.532675       0.532673       0              0              0              0              
71	0	0	106887         0.535235       0.535228       0.535235       0.535228       0              0              0              0              
72	0	0	107491         0.537837       0.537832       0.537837       0.537832       0              0              0              0              
73	0	0	108024         0.546024       0.540492       0.540492       0.540485       0              0              509.659        471.463        
74	0	0	108509         0.543193       0.543187       0.543193       0.543187       0              0              0              0              
75	0	0	109018         0.545948       0.545939       0.545948       0.545939       0              0              0              0              
76	0	0	109559         0.548755       0.548744       0.548755       0.548744       0              0              0              0              
77	0	0	110150         0.55161        0.551604       0.55161        0.551604       0              0              0              0              
78	0	0	110782         0.554531       0.554521       0.554531       0.554521       0              0              0              0              
79	0	0	111295         0.557504       0.557496       0.557504       0.557496       0              0              0              0              
80	0	0	111930         0.560544       0.560532       0.560544       0.560532       0              0              0              0              
81	0	0	112618         0.568686       0.563637       0.563644       0.563631       0              0              500.772        414.004        
82	0	0	113213         0.566808       0.566796       0.566808       0.566796       0              0              0              0              
83	0	0	113818         0.570037       0.570026       0.570037       0.570026       0              0              0              0              
84	0	0	114531         0.57934        0.573422       0.57334        0.573327       7.90358        4.66207        489.609        377.249        
85	0	0	115142         0.576715       0.576698       0.576715       0.576698       0              0              0              0              
86	0	0	115899         0.580165       0.580146       0.580165       0.580146       0              0              0              0              
87	0	0	116566         0.583687       0.58367        0.583687       0.58367        0              0              0              0              
88	0	0	117269         0.587297       0.587275       0.587297       0.587275       0              0              0              0              
89	0	0	118056         0.590982       0.590962       0.590982       0.590962       0              0              0              0              
90	0	0	118731         0.594759       0.594737       0.594759       0.594737       0              0              0              0              
91	0	0	119524         0.60274        0.598606       0.598626       0.598601       0              0              474.807        392.99         
92	0	0	120362         0.602586       0.60256        0.602586       0.60256        0              0              0              0              
93	0	0	121154         0.606883       0.606661       0.606648       0.606617       3.23655        3.1451         0              0              
94	0	0	122026         0.611809       0.610826       0.610814       0.610777       12.31          7.92626        0              0              
95	0	0	122810         0.615081       0.615042       0.615081       0.615042       0              0              0              0              
96	0	0	123667         0.619456       0.619417       0.619456       0.619417       0              0              0              0              
97	0	0	124527         0.623948       0.623906       0.623948       0.623906       0              0              0              0              
98	0	0	125518         0.628559       0.628516       0.628559       0.628516       0              0              0              0              
99	0	0	126444         0.633304       0.633254       0.633304       0.633254       0              0              0              0              
100	0	0	127471         0.63818        0.638124       0.63818        0.638124       0              0              0              0              
101	0	0	128497         0.64319        0.643134       0.64319        0.643134       0              0              0              0              
102	0	0	129664         0.648359       0.648294       0.648359       0.648294       0              0              0              0              
103	0	0	130694         0.653673       0.653608       0.653673       0.653608       0              0              0              0              
104	0	0	131827         0.673027       0.659098       0.659148       0.659083       0              0              606.85         506.301        
105	0	0	133027         0.664798       0.664729       0.664798       0.664729       0              0              0              0              
106	0	0	134125         0.670628       0.670551       0.670628       0.670551       0              0              0              0              
107	0	0	135286         0.67664        0.67656        0.67664        0.67656        0              0              0              0              
108	0	0	136563         0.682859       0.682765       0.682859       0.682765       0              0              0              0              
109	0	0	137819         0.689279       0.689181       0.689279       0.689181       0              0              0              0              
110	0	0	139261         0.701074       0.695825       0.695925       0.695818       0              0              542.99         443.29         
111	0	0	140563         0.702807       0.702689       0.702807       0.702689       0              0              0              0              
112	0	0	142061         0.709961       0.709822       0.709941       0.709813       1.47782        1.47941        0              0              
113	0	0	143514         0.717374       0.717212       0.717339       0.717198       1.62895        1.62645        0              0              
114	0	0	145072         0.725062       0.72488        0.725015       0.724862       1.87473        1.87073        0              0              
115	0	0	146643         0.740253       0.732859       0.732986       0.732825       2.30032        2.28504        624.402        545.59         
116	0	0	148342         0.741516       0.741163       0.741292       0.741111       2.97287        2.52565        0              0              
117	0	0	149988         0.753759       0.749788       0.749938       0.749731       9.57883        3.53004        465.606        465.606        
118	0	0	151779         0.758974       0.758729       0.758936       0.758713       1.85634        1.85498        0              0              
119	0	0	153792         0.768402       0.768111       0.768342       0.768091       2.21118        2.20197        0              0              
120	0	0	155744         0.781139       0.777928       0.77817        0.777894       2.95252        2.91293        457.971        384.135        
121	0	0	157831         0.789276       0.78821        0.788465       0.788152       10.3813        6.51278        0              0              
122	0	0	159911         0.799247       0.798898       0.799247       0.798898       0              0              0              0              
123	0	0	162174         0.810573       0.810173       0.810573       0.810173       0              0              0              0              
124	0	0	164600         0.822584       0.822038       0.822584       0.822038       0              0              0              0              
125	0	0	167150         0.836383       0.834572       0.836383       0.834572       0              0              0              0              
126	0	0	169678         0.848087       0.847611       0.848087       0.847611       0              0              0              0              
127	0	0	172553         0.86204        0.861519       0.86204        0.861519       0              0              0              0              
128	0	0	175500         0.876846       0.876252       0.876846       0.876252       0              0              0              0              
129	0	0	178598         0.89258        0.891895       0.89258        0.891895       0              0              0              0              
130	0	0	181937         0.909364       0.908548       0.909364       0.908548       0              0              0              0              
131	0	0	185526         0.927788       0.926342       0.927788       0.926342       0              0              0              0              
132	0	0	189422         0.946317       0.945327       0.946317       0.945327       0              0              0              0              
133	0	0	193543         0.966952       0.965784       0.966952       0.965784       0              0              0              0              
134	0	0	197947         0.98965        0.987852       0.98965        0.987852       0              0              0              0              
135	0	0	202681         1.01317        1.01168        1.01317        1.01168        0              0              0              0              
136	0	0	207969         1.03941        1.03765        1.03941        1.03765        0              0              0              0              
137	0	0	213573         1.06812        1.06605        1.06812        1.06605        0              0              0              0              
138	0	0	219896         1.10165        1.09729        1.09975        1.09728        0              0              446.394        418.101        
139	0	0	226899         1.13491        1.13189        1.13491        1.13189        0              0              0              0              
140	0	0	234747         1.17432        1.17054        1.17432        1.17054        0              0              0              0              
141	0	0	243448         1.2196         1.21417        1.2196         1.21417        0              0              0              0              
142	0	0	253407         1.27223        1.2637         1.27024        1.2637         0              0              478.664        412.51         
143	0	0	264940         1.34042        1.32111        1.32952        1.32104        10.4789        6.60484        690.454        557.302        
144	0	0	278515         1.4132         1.38841        1.39946        1.38839        0              0              923.516        745.471        
145	0	0	294677         1.48567        1.46957        1.48567        1.46957        0              0              0              0              
146	0	0	315173         1.60287        1.57101        1.60155        1.571          0              0              445.89         402.637        
147	0	0	341641         1.77183        1.70347        1.77052        1.70347        0              0              458.425        382.29         
148	0	0	378551         2.06416        1.88993        2.06304        1.88993        0              0              449.911        420.16         
149	0	0	430862         2.63868        2.16988        2.63868        2.16988        0              0              0              0              
150	0	0	498948         3.66048        2.59491        3.65876        2.5949         0              0              581.338        472.959        
151	0	0	557673         5.10736        3.18757        5.10517        3.18756        0              0              517.104        413.782        
152	0	0	552710         6.76314        3.92225        6.76218        3.92225        0              0              490.671        403.376        
153	0	0	443627         8.3751         4.73168        8.3751         4.73168        0              0              0              0              
154	0	0	267986         9.85639        5.55741        9.85639        5.55741        0              0              0              0              
155	0	0	115692         11.2062        6.38118        11.2062        6.38118        0              0              0              0              
156	0	0	33978.3        12.4639        7.20078        12.4639        7.20078        0              0              0              0              
157	0	0	6440.1         13.4941        7.85087        13.4941        7.85087        0              0              0              0              
158	0	0	855.803        14.7589        8.73817        14.7589        8.73817        0              0              0              0              
159	0	0	89.8977        13.4538        8.17229        13.4538        8.17229        0              0              0              0              
160	0	0	2.46412        29.5325        23.7878        29.5325        23.7878        0              0              0              0              
161	0	0	0              0              0              0              0              0              0              0              0              
162	0	0	0              0              0              0              0              0              0              0              0              
163	0	0	0              0              0              0              0              0              0              0              0              
164	0	0	0              0              0              0              0              0              0              0              0              
165	0	0	0              0              0              0              0              0              0              0              0              
166	0	0	0              0              0              0              0              0              0              0              0              
167	0	0	0              0              0              0              0              0              0              0              0              
168	0	0	0              0              0              0              0              0              0              0              0              
169	0	0	0              0              0              0              0              0              0              0              0              
170	0	0	0              0              0              0              0              0              0              0              0              
171	0	0	0              0              0              0              0              0              0              0              0              
172	0	0	0              0              0              0              0              0              0              0              0              
173	0	0	0              0              0              0              0              0              0              0              0              
174	0	0	0              0              0              0              0              0              0              0              0              
175	0	0	0              0              0              0              0              0              0              0              0              
176	0	0	0              0              0              0              0              0              0              0              0              
177	0	0	0              0              0              0              0              0              0              0              0              
178	0	0	0              0              0              0              0              0              0              0              0              
179	0	0	0              0              0              0              0              0              0              0              0              
180	0	0	0              0              0              0              0              0              0              0              0              
181	0	0	0              0              0              0              0              0              0              0              0              
182	0	0	0              0              0              0              0              0              0              0              0              
183	0	0	0              0              0              0              0              0              0              0              0              
184	0	0	0              0              0              0              0              0              0              0              0              
185	0	0	0              0              0              0              0              0              0              0              0              
186	0	0	0              0              0              0              0              0              0              0              0              
187	0	0	0              0              0              0              0              0              0              0              0              
188	0	0	0              0              0              0              0              0              0              0              0              
189	0	0	0              0              0              0              0              0              0              0              0              
190	0	0	0              0              0              0              0              0              0              0              0              
191	0	0	0              0              0              0              0              0              0              0              0              
192	0	0	0              0              0              0              0              0              0              0              0              
193	0	0	0              0              0              0              0              0              0              0              0              
194	0	0	0              0              0              0              0              0              0              0              0              
195	0	0	0              0              0              0              0              0              0              0              0              
196	0	0	0              0              0              0              0              0              0              0              0              
197	0	0	0              0              0              0              0              0              0              0              0              
198	0	0	0              0              0              0              0              0              0              0              0              
199	0	0	0              0              0              0              0              0              0              0              0              
