i	j	k	Dose(Gy)       
0	0	0	4.47005e-08    
1	0	0	4.49443e-08    
2	0	0	4.51125e-08    
3	0	0	4.52265e-08    
4	0	0	4.5378e-08     
5	0	0	4.54841e-08    
6	0	0	4.55983e-08    
7	0	0	4.57778e-08    
8	0	0	4.58716e-08    
9	0	0	4.60865e-08    
10	0	0	4.6232e-08     
11	0	0	4.63333e-08    
12	0	0	4.64533e-08    
13	0	0	4.66718e-08    
14	0	0	4.68116e-08    
15	0	0	4.69514e-08    
16	0	0	4.71026e-08    
17	0	0	4.72569e-08    
18	0	0	4.74048e-08    
19	0	0	4.75994e-08    
20	0	0	4.77387e-08    
21	0	0	4.7922e-08     
22	0	0	4.81047e-08    
23	0	0	4.82741e-08    
24	0	0	4.84766e-08    
25	0	0	4.86297e-08    
26	0	0	4.88032e-08    
27	0	0	4.89846e-08    
28	0	0	4.91724e-08    
29	0	0	4.93022e-08    
30	0	0	4.95458e-08    
31	0	0	4.97344e-08    
32	0	0	4.99035e-08    
33	0	0	5.01163e-08    
34	0	0	5.02928e-08    
35	0	0	5.05686e-08    
36	0	0	5.07341e-08    
37	0	0	5.09492e-08    
38	0	0	5.1148e-08     
39	0	0	5.1405e-08     
40	0	0	5.16168e-08    
41	0	0	5.18696e-08    
42	0	0	5.20956e-08    
43	0	0	5.23149e-08    
44	0	0	5.25708e-08    
45	0	0	5.27859e-08    
46	0	0	5.30159e-08    
47	0	0	5.33228e-08    
48	0	0	5.35461e-08    
49	0	0	5.38019e-08    
50	0	0	5.40929e-08    
51	0	0	5.43576e-08    
52	0	0	5.45693e-08    
53	0	0	5.48685e-08    
54	0	0	5.51949e-08    
55	0	0	5.54522e-08    
56	0	0	5.57605e-08    
57	0	0	5.60824e-08    
58	0	0	5.63805e-08    
59	0	0	5.67011e-08    
60	0	0	5.70326e-08    
61	0	0	5.73341e-08    
62	0	0	5.76887e-08    
63	0	0	5.80364e-08    
64	0	0	5.83963e-08    
65	0	0	5.87223e-08    
66	0	0	5.9105e-08     
67	0	0	5.94522e-08    
68	0	0	5.9855e-08     
69	0	0	6.02269e-08    
70	0	0	6.06708e-08    
71	0	0	6.10944e-08    
72	0	0	6.14519e-08    
73	0	0	6.19112e-08    
74	0	0	6.23534e-08    
75	0	0	6.28492e-08    
76	0	0	6.3337e-08     
77	0	0	6.38725e-08    
78	0	0	6.43894e-08    
79	0	0	6.48666e-08    
80	0	0	6.54638e-08    
81	0	0	6.60733e-08    
82	0	0	6.66013e-08    
83	0	0	6.71776e-08    
84	0	0	6.77638e-08    
85	0	0	6.84146e-08    
86	0	0	6.9091e-08     
87	0	0	6.97199e-08    
88	0	0	7.04102e-08    
89	0	0	7.11365e-08    
90	0	0	7.18925e-08    
91	0	0	7.26766e-08    
92	0	0	7.35089e-08    
93	0	0	7.42582e-08    
94	0	0	7.51507e-08    
95	0	0	7.60565e-08    
96	0	0	7.69832e-08    
97	0	0	7.80095e-08    
98	0	0	7.90197e-08    
99	0	0	8.01002e-08    
100	0	0	8.12554e-08    
101	0	0	8.24227e-08    
102	0	0	8.36806e-08    
103	0	0	8.50364e-08    
104	0	0	8.64268e-08    
105	0	0	8.79112e-08    
106	0	0	8.95116e-08    
107	0	0	9.11903e-08    
108	0	0	9.29052e-08    
109	0	0	9.48585e-08    
110	0	0	9.69396e-08    
111	0	0	9.91431e-08    
112	0	0	1.01536e-07    
113	0	0	1.04136e-07    
114	0	0	1.07013e-07    
115	0	0	1.10161e-07    
116	0	0	1.13607e-07    
117	0	0	1.1756e-07     
118	0	0	1.21896e-07    
119	0	0	1.26856e-07    
120	0	0	1.32602e-07    
121	0	0	1.39297e-07    
122	0	0	1.47331e-07    
123	0	0	1.57295e-07    
124	0	0	1.70108e-07    
125	0	0	1.8771e-07     
126	0	0	2.14098e-07    
127	0	0	2.52473e-07    
128	0	0	2.92149e-07    
129	0	0	2.97636e-07    
130	0	0	2.30911e-07    
131	0	0	1.2042e-07     
132	0	0	3.89096e-08    
133	0	0	7.68531e-09    
134	0	0	8.83219e-10    
135	0	0	4.49658e-11    
136	0	0	1.83872e-12    
137	0	0	3.60003e-13    
138	0	0	3.91781e-13    
139	0	0	3.65964e-13    
140	0	0	3.05397e-13    
141	0	0	2.89037e-13    
142	0	0	2.48473e-13    
143	0	0	2.67889e-13    
144	0	0	2.00396e-13    
145	0	0	3.74234e-13    
146	0	0	2.496e-13      
147	0	0	2.16106e-13    
148	0	0	1.16873e-13    
149	0	0	3.14405e-13    
150	0	0	1.8746e-13     
151	0	0	1.67187e-13    
152	0	0	1.92187e-13    
153	0	0	8.05477e-14    
154	0	0	1.56486e-13    
155	0	0	1.64717e-13    
156	0	0	2.60019e-13    
157	0	0	3.02237e-13    
158	0	0	9.09811e-14    
159	0	0	1.88377e-13    
160	0	0	1.63769e-13    
161	0	0	2.37337e-13    
162	0	0	9.08109e-14    
163	0	0	6.40225e-14    
164	0	0	2.12733e-13    
165	0	0	4.61445e-14    
166	0	0	9.96523e-14    
167	0	0	7.54624e-14    
168	0	0	8.19215e-14    
169	0	0	8.3271e-14     
170	0	0	1.2944e-13     
171	0	0	8.53602e-14    
172	0	0	1.03169e-13    
173	0	0	4.13024e-14    
174	0	0	1.29849e-13    
175	0	0	1.11387e-13    
176	0	0	6.59708e-14    
177	0	0	1.08667e-13    
178	0	0	8.57767e-14    
179	0	0	7.15717e-14    
180	0	0	6.58353e-14    
181	0	0	1.08581e-13    
182	0	0	1.27999e-13    
183	0	0	1.04296e-13    
184	0	0	1.10405e-13    
185	0	0	4.0644e-14     
186	0	0	3.91209e-14    
187	0	0	2.41562e-14    
188	0	0	5.75482e-14    
189	0	0	5.61944e-14    
190	0	0	7.7736e-15     
191	0	0	3.94357e-14    
192	0	0	4.46921e-14    
193	0	0	7.50836e-14    
194	0	0	1.48885e-14    
195	0	0	5.78678e-14    
196	0	0	5.03716e-14    
197	0	0	6.18675e-15    
198	0	0	1.48329e-14    
199	0	0	2.77124e-14    
