i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          
28	0	0	9247.79        0.461427       0.46143        0.461427       0.46143        0              0              0              0              
29	0	0	9251.33        0.462892       0.462895       0.462892       0.462895       0              0              0              0              
30	0	0	9288.09        0.46437        0.464378       0.46437        0.464378       0              0              0              0              
31	0	0	9339.62        0.465876       0.465882       0.465876       0.465882       0              0              0              0              
32	0	0	9339.13        0.467402       0.467404       0.467402       0.467404       0              0              0              0              
33	0	0	9363.59        0.468939       0.468943       0.468939       0.468943       0              0              0              0              
34	0	0	9393.42        0.470502       0.470502       0.470502       0.470502       0              0              0              0              
35	0	0	9436.65        0.472082       0.472082       0.472082       0.472082       0              0              0              0              
36	0	0	9480.64        0.47368        0.473685       0.47368        0.473685       0              0              0              0              
37	0	0	9506.17        0.475303       0.47531        0.475303       0.47531        0              0              0              0              
38	0	0	9514.01        0.476948       0.476954       0.476948       0.476954       0              0              0              0              
39	0	0	9572.07        0.478622       0.478621       0.478622       0.478621       0              0              0              0              
40	0	0	9590           0.480303       0.480312       0.480303       0.480312       0              0              0              0              
41	0	0	9643.28        0.482028       0.482027       0.482028       0.482027       0              0              0              0              
42	0	0	9664.03        0.483762       0.483767       0.483762       0.483767       0              0              0              0              
43	0	0	9721.7         0.48553        0.485532       0.48553        0.485532       0              0              0              0              
44	0	0	9731.66        0.487316       0.487321       0.487316       0.487321       0              0              0              0              
45	0	0	9746.12        0.489126       0.489132       0.489126       0.489132       0              0              0              0              
46	0	0	9839.13        0.490973       0.490975       0.490973       0.490975       0              0              0              0              
47	0	0	9843.68        0.492843       0.492845       0.492843       0.492845       0              0              0              0              
48	0	0	9882.44        0.494739       0.494739       0.494739       0.494739       0              0              0              0              
49	0	0	9906.42        0.496654       0.496662       0.496654       0.496662       0              0              0              0              
50	0	0	9975.05        0.498612       0.498614       0.498612       0.498614       0              0              0              0              
51	0	0	9993.61        0.500596       0.500599       0.500596       0.500599       0              0              0              0              
52	0	0	10057.8        0.502611       0.502614       0.502611       0.502614       0              0              0              0              
53	0	0	10067.6        0.504659       0.504659       0.504659       0.504659       0              0              0              0              
54	0	0	10143.5        0.506738       0.506739       0.506738       0.506739       0              0              0              0              
55	0	0	10175.4        0.508851       0.508853       0.508851       0.508853       0              0              0              0              
56	0	0	10208.1        0.511004       0.511          0.511004       0.511          0              0              0              0              
57	0	0	10242.4        0.513181       0.513179       0.513181       0.513179       0              0              0              0              
58	0	0	10276.2        0.515391       0.515391       0.515391       0.515391       0              0              0              0              
59	0	0	10338.2        0.517644       0.517643       0.517644       0.517643       0              0              0              0              
60	0	0	10382.7        0.519933       0.519933       0.519933       0.519933       0              0              0              0              
61	0	0	10433.6        0.522259       0.522263       0.522259       0.522263       0              0              0              0              
62	0	0	10454.4        0.524627       0.524631       0.524627       0.524631       0              0              0              0              
63	0	0	10521.7        0.527044       0.52704        0.527044       0.52704        0              0              0              0              
64	0	0	10590.1        0.529496       0.529496       0.529496       0.529496       0              0              0              0              
65	0	0	10646          0.531993       0.531998       0.531993       0.531998       0              0              0              0              
66	0	0	10696          0.676477       0.534662       0.534546       0.534546       0              0              706.499        561.801        
67	0	0	10693.3        0.537137       0.537132       0.537137       0.537132       0              0              0              0              
68	0	0	10781.6        0.539772       0.539768       0.539772       0.539768       0              0              0              0              
69	0	0	10834.3        0.542455       0.542455       0.542455       0.542455       0              0              0              0              
70	0	0	10903.4        0.545196       0.545197       0.545196       0.545197       0              0              0              0              
71	0	0	10958.1        0.548          0.54799        0.548          0.54799        0              0              0              0              
72	0	0	11010.2        0.550842       0.550839       0.550842       0.550839       0              0              0              0              
73	0	0	11045          0.553743       0.553741       0.553743       0.553741       0              0              0              0              
74	0	0	11139.1        0.556714       0.556701       0.556714       0.556701       0              0              0              0              
75	0	0	11188.7        0.559742       0.559725       0.559742       0.559725       0              0              0              0              
76	0	0	11243.2        0.562824       0.562807       0.562824       0.562807       0              0              0              0              
77	0	0	11299.7        0.565965       0.565954       0.565965       0.565954       0              0              0              0              
78	0	0	11359.7        0.56917        0.569165       0.56917        0.569165       0              0              0              0              
79	0	0	11418.4        0.572452       0.572445       0.572452       0.572445       0              0              0              0              
80	0	0	11515.3        0.5758         0.575797       0.5758         0.575797       0              0              0              0              
81	0	0	11588.9        0.579247       0.57923        0.579247       0.57923        0              0              0              0              
82	0	0	11622.7        0.582906       0.582809       0.582901       0.582803       0.750754       0.750754       0              0              
83	0	0	11696.3        0.587152       0.586594       0.587128       0.586574       0.756685       0.756685       0              0              
84	0	0	11797.3        0.591638       0.590414       0.591612       0.590393       0.767049       0.767049       0              0              
85	0	0	11863.1        0.605425       0.594522       0.605397       0.594501       0.778661       0.778563       0              0              
86	0	0	11947.9        0.597603       0.597584       0.597575       0.597562       0.790682       0.790682       0              0              
87	0	0	12015.5        0.601559       0.601522       0.601525       0.601498       0.803687       0.803897       0              0              
88	0	0	12094.2        0.605584       0.605554       0.605551       0.605528       0.817682       0.818008       0              0              
89	0	0	12171.9        0.609714       0.609685       0.609682       0.609659       0.831234       0.831234       0              0              
90	0	0	12267.3        0.613968       0.613922       0.61393        0.613895       0.846076       0.846076       0              0              
91	0	0	12323.5        0.6183         0.618264       0.618262       0.618235       0.862203       0.862203       0              0              
92	0	0	12449.1        0.62278        0.622725       0.62274        0.622695       0.87869        0.87869        0              0              
93	0	0	12520.6        0.627357       0.627305       0.62731        0.627273       0.897089       0.897832       0              0              
94	0	0	12641.9        0.63206        0.632013       0.632017       0.63198        0.91618        0.91618        0              0              
95	0	0	12716.6        0.636921       0.636855       0.636868       0.63682        0.936716       0.936226       0              0              
96	0	0	12838.8        0.641906       0.64183        0.641851       0.641793       0.959925       0.959925       0              0              
97	0	0	12933.4        0.647031       0.646954       0.646969       0.646914       0.98529        0.98529        0              0              
98	0	0	13023.1        0.652332       0.652224       0.652259       0.652181       1.01494        1.01494        0              0              
99	0	0	13166.1        0.657744       0.657658       0.657671       0.657612       1.04764        1.04786        0              0              
100	0	0	13265.4        0.663359       0.663259       0.663281       0.663209       1.08165        1.08165        0              0              
101	0	0	13377.9        0.66913        0.669036       0.669044       0.668983       1.11902        1.11902        0              0              
102	0	0	13475.8        0.675119       0.674993       0.675015       0.674935       1.16302        1.16323        0              0              
103	0	0	13609.7        0.681271       0.681141       0.681157       0.681077       1.21432        1.21432        0              0              
104	0	0	13761.8        0.687657       0.687506       0.687534       0.687437       1.2717         1.27168        0              0              
105	0	0	13873          0.694258       0.694088       0.694112       0.694012       1.33869        1.33873        0              0              
106	0	0	14035.6        0.701082       0.700903       0.700911       0.700818       1.42045        1.42109        0              0              
107	0	0	14156.9        0.708192       0.707965       0.707977       0.707869       1.52405        1.5238         0              0              
108	0	0	14320          0.715565       0.715291       0.7153         0.715179       1.66           1.65879        0              0              
109	0	0	14469.1        0.723247       0.722902       0.722903       0.722768       1.84442        1.83952        0              0              
110	0	0	14616.9        0.731295       0.730814       0.730792       0.730645       2.12526        2.11894        0              0              
111	0	0	14785.9        0.739795       0.739058       0.73897        0.738831       2.63345        2.6239         0              0              
112	0	0	14972.1        0.749634       0.747745       0.747512       0.747358       4.12447        3.97403        0              0              
113	0	0	15152          0.793614       0.756618       0.756437       0.756249       15.5001        10.5216        463.111        389.097        
114	0	0	15314.2        0.765723       0.765516       0.765723       0.765516       0              0              0              0              
115	0	0	15511          0.775412       0.775196       0.775412       0.775196       0              0              0              0              
116	0	0	15699.8        0.785559       0.785307       0.785559       0.785307       0              0              0              0              
117	0	0	15937.7        0.796153       0.795909       0.796153       0.795909       0              0              0              0              
118	0	0	16173          0.807333       0.807034       0.807333       0.807034       0              0              0              0              
119	0	0	16374.2        0.819021       0.818713       0.819021       0.818713       0              0              0              0              
120	0	0	16654.4        0.831374       0.831011       0.831374       0.831011       0              0              0              0              
121	0	0	16867          0.844373       0.843964       0.844373       0.843964       0              0              0              0              
122	0	0	17190.1        0.885485       0.857696       0.858076       0.85765        0              0              467.291        388.067        
123	0	0	17425.4        0.872665       0.872136       0.872665       0.872136       0              0              0              0              
124	0	0	17767.1        0.88809        0.887492       0.88809        0.887492       0              0              0              0              
125	0	0	18080.3        0.904514       0.903838       0.904514       0.903838       0              0              0              0              
126	0	0	18444.1        0.922016       0.921268       0.922016       0.921268       0              0              0              0              
127	0	0	18828          0.940771       0.939933       0.940771       0.939933       0              0              0              0              
128	0	0	19226.1        0.960917       0.959953       0.960917       0.959953       0              0              0              0              
129	0	0	19668.6        0.982668       0.981539       0.982668       0.981539       0              0              0              0              
130	0	0	20132.3        1.00621        1.00487        1.00621        1.00487        0              0              0              0              
131	0	0	20630.9        1.03176        1.0302         1.03176        1.0302         0              0              0              0              
132	0	0	21197.7        1.05969        1.05787        1.05969        1.05787        0              0              0              0              
133	0	0	21805.7        1.09044        1.08826        1.09044        1.08826        0              0              0              0              
134	0	0	22491.5        1.1245         1.12184        1.1245         1.12184        0              0              0              0              
135	0	0	23230.6        1.16251        1.15925        1.16251        1.15925        0              0              0              0              
136	0	0	24078.2        1.22516        1.20132        1.20546        1.20128        0              0              470.081        398.09         
137	0	0	25023.2        1.25464        1.24905        1.25464        1.24905        0              0              0              0              
138	0	0	26142.5        1.31461        1.30402        1.31461        1.30402        0              0              0              0              
139	0	0	27416.5        1.37677        1.36767        1.37677        1.36767        0              0              0              0              
140	0	0	28956.9        1.45722        1.44413        1.45722        1.44413        0              0              0              0              
141	0	0	30856.6        1.58428        1.53832        1.5588         1.53824        0              0              562.713        433.971        
142	0	0	33313.9        1.71184        1.6605         1.71184        1.6605         0              0              0              0              
143	0	0	36553.1        1.9406         1.82348        1.9406         1.82348        0              0              0              0              
144	0	0	41270.9        2.38184        2.06796        2.38184        2.06796        0              0              0              0              
145	0	0	47985.8        3.23993        2.45116        3.23993        2.45116        0              0              0              0              
146	0	0	54956.2        4.62671        3.00996        4.62671        3.00996        0              0              0              0              
147	0	0	57264.8        6.33665        3.73657        6.33665        3.73657        0              0              0              0              
148	0	0	49137.2        8.00251        4.56866        8.00251        4.56866        0              0              0              0              
149	0	0	31715          9.72423        5.46169        9.72423        5.46169        0              0              0              0              
150	0	0	14430.3        10.993         6.28762        10.993         6.28762        0              0              0              0              
151	0	0	4319.48        12.3426        7.12022        12.3426        7.12022        0              0              0              0              
152	0	0	884.339        13.8951        8.22223        13.8951        8.22223        0              0              0              0              
153	0	0	96.2124        14.3946        8.78762        14.3946        8.78762        0              0              0              0              
154	0	0	1.53589        36.0868        31.9297        36.0868        31.9297        0              0              0              0              
155	0	0	0              0              0              0              0              0              0              0              0              
156	0	0	0              0              0              0              0              0              0              0              0              
157	0	0	0              0              0              0              0              0              0              0              0              
158	0	0	0              0              0              0              0              0              0              0              0              
159	0	0	0              0              0              0              0              0              0              0              0              
160	0	0	0              0              0              0              0              0              0              0              0              
161	0	0	0              0              0              0              0              0              0              0              0              
162	0	0	0              0              0              0              0              0              0              0              0              
163	0	0	0              0              0              0              0              0              0              0              0              
164	0	0	0              0              0              0              0              0              0              0              0              
165	0	0	0              0              0              0              0              0              0              0              0              
166	0	0	0              0              0              0              0              0              0              0              0              
167	0	0	0              0              0              0              0              0              0              0              0              
168	0	0	0              0              0              0              0              0              0              0              0              
169	0	0	0              0              0              0              0              0              0              0              0              
170	0	0	0              0              0              0              0              0              0              0              0              
171	0	0	0              0              0              0              0              0              0              0              0              
172	0	0	0              0              0              0              0              0              0              0              0              
173	0	0	0              0              0              0              0              0              0              0              0              
174	0	0	0              0              0              0              0              0              0              0              0              
175	0	0	0              0              0              0              0              0              0              0              0              
176	0	0	0              0              0              0              0              0              0              0              0              
177	0	0	0              0              0              0              0              0              0              0              0              
178	0	0	0              0              0              0              0              0              0              0              0              
179	0	0	0              0              0              0              0              0              0              0              0              
180	0	0	0              0              0              0              0              0              0              0              0              
181	0	0	0              0              0              0              0              0              0              0              0              
182	0	0	0              0              0              0              0              0              0              0              0              
183	0	0	0              0              0              0              0              0              0              0              0              
184	0	0	0              0              0              0              0              0              0              0              0              
185	0	0	0              0              0              0              0              0              0              0              0              
186	0	0	0              0              0              0              0              0              0              0              0              
187	0	0	0              0              0              0              0              0              0              0              0              
188	0	0	0              0              0              0              0              0              0              0              0              
189	0	0	0              0              0              0              0              0              0              0              0              
190	0	0	0              0              0              0              0              0              0              0              0              
191	0	0	0              0              0              0              0              0              0              0              0              
192	0	0	0              0              0              0              0              0              0              0              0              
193	0	0	0              0              0              0              0              0              0              0              0              
194	0	0	0              0              0              0              0              0              0              0              0              
195	0	0	0              0              0              0              0              0              0              0              0              
196	0	0	0              0              0              0              0              0              0              0              0              
197	0	0	0              0              0              0              0              0              0              0              0              
198	0	0	0              0              0              0              0              0              0              0              0              
199	0	0	0              0              0              0              0              0              0              0              0              
